#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,0.006089815935529041,0.000335403184919994,-0.0014431750146488135,-1.3177006265880734e-06,0.0,0.0006929367035059449,-0.00012386913444769967,6.429841673187157e-06,0.0137846748935408,0.0,0.0004256992644002222,0.029241946447219152,0.0,-0.0011117120988204299,0.0,0.014423866540420716,0.0,-0.003966959483991232,0.0,0.0,0.019738344790675197,6.97111085603243e-05,-3.25452637048374e-06,9.100877002382932e-06,-6.631591277977275e-05,9.60081338774848e-06,0.0002537074741573431,0.0,-0.00027243386942898425,0.002928075641052884,0.001407320321481405,-0.00017638380946861286,0.0,0.00015503005372932287,0.0011861773258167833,0.0,4.031582489588295e-06,0.00165378589574935,-3.8732894351665854e-05,1.547702151886849e-05,0.0,0.11725123080603751,0.0,-0.00019813025077056938,0.0,0.0,0.0,0.0,0.007519042442947609,9.058745657769009e-05,-0.0018527477139305619,0.0,-3.911915671377611e-05,0.048297728601677255,0.0,0.0,0.0,0.0,-5.249485840472578e-06,0.0,-0.0005021787537999424,0.016883960926024413,0.00011463782716421628,0.04087489825688053,0.13607513813395872,0.1474736844315383,0.03372430220006196,-9.38497197256868e-06,-2.336660439583144e-05,0.0,-0.0005443617860726464,-0.00022657914243068495,4.492362897763838e-06,-8.643218848759293e-05,7.068888199100791e-05,-2.088123647594394e-05,0.0,-5.82252899664693e-06,-7.35618977955833e-05,7.508791236498445e-06,0.0,0.02037911378450892,0.0,0.0,0.036288974544717044,0.0,0.0,0.0,-0.020329979460937928,0.0,-0.0007888313665913229,-0.011246902437859014,0.0,-0.0006062754336982504,0.0,0.036884245116910595,-1.672948333011635e-05,0.0,8.872159060768265e-05,-7.875457724727973e-06,-0.025941031184050375,-2.1984888223761602e-05,-0.00011316098274464451,0.0,0.00043428456420931827,0.003914066875248075,-4.840708321345795e-06,0.006658149116974728,0.0,-4.4051079786975104e-05,0.011658107826774232,0.0,5.405674229448492e-05,0.0,-7.9560946149749e-05,1.9812983033077424e-05,0.02083436075238889,9.47527039282781e-06,0.00019618733235411448,0.0,0.0,0.0,0.003019895667180313,0.015617800058448457,2.5386693865845857e-05,1.907735295917485e-06,-3.5885022756071484e-07,-0.023309505135960005,0.0004543671112819076,-3.386216738322066e-06,0.015245322704070774,0.0005581320424339923,0.0002862550310482302,-8.170726024240735e-06,6.381646795217232e-05,0.0,-5.649778714874907e-05,0.0,0.0,0.0,0.0014018923552462674,0.0001511333596083633,0.0,0.13393015877583325,0.03471198779830806,0.009126291551867241,0.06626692079657401,0.00031316328035489597,0.0006247434684530591,0.0
1,0.0009332711993693657,-1.9622146127781367e-05,-0.00017985404807979017,-8.894878537572314e-06,0.0,0.03162566891701356,0.2812390262927527,-1.0959462019851987e-05,0.01352220383395175,0.0,-8.83903653316243e-05,0.019764610084907527,0.0,5.101575053484528e-05,-2.238552488287966e-06,-0.022736322448842095,0.0,-0.0005402479844188798,0.0,0.0,0.007542295457737087,0.0001994332099855071,-2.0580459917400846e-06,3.283275669949018e-06,0.0009531618604638374,7.2225483332304325e-06,-1.271351819548563e-07,0.0,3.5982593914841124e-05,-5.516908454779125e-05,0.0002973577780194637,-1.841660718227297e-05,0.0,-9.0475155916474e-05,0.0007309058119368843,0.0,0.0,0.02888459964257674,-0.0001628068140667676,-7.901390652875759e-14,0.0,0.00955423283945755,0.0,4.837880960821901e-06,0.0,0.0,0.0,0.0,0.08141611694610731,5.731534600506476e-06,0.17618611892666022,0.0,-7.750984130382555e-06,0.014462094028764147,0.0,0.0,0.0,0.0,4.336673362630548e-05,0.0,-4.255342464969617e-05,0.028424333929609684,-9.812179248709842e-05,-0.0234499759901476,0.0009724265378403209,0.003657739766995363,0.009787579732078493,-8.163269057892556e-07,-4.118890801254265e-05,0.0,6.464805491363249e-05,0.0025691136403714404,0.0,-2.9999977392319862e-05,-6.528519060331489e-06,3.812303247776229e-05,0.0,1.9992009536318198e-07,0.00017647881103124397,-4.357229650345749e-05,0.0,0.019372842815758868,0.0,0.0,0.02234667474759014,0.0,-5.7815336412650756e-05,0.0,0.03573255664610749,0.0,0.00024917012539494524,0.008924610444251791,0.0,-0.0005484975747517799,0.0,0.007981593641322188,-7.398708048675131e-06,0.0,0.0001778623842534568,0.0,0.0015176132680245705,-6.829411827196217e-06,-4.920760380704435e-07,0.0,1.9032984029933032e-06,0.0019038613286627736,-8.72861912720902e-06,-0.013499738341087768,0.0,0.0,0.0022860701432644752,0.0,1.4816413564888637e-05,0.0,3.295345287333293e-05,0.0,0.009900487989167995,-7.662835117488877e-06,7.932217267242349e-05,0.0,0.0,0.0,0.007237738361587911,0.033891020776285224,7.91307770480666e-06,-2.414935443761566e-05,0.0,-0.013446070800505912,6.5523500254643964e-06,-2.164070488323951e-05,0.009808600994406095,0.00011998573446636548,6.503966306041511e-05,4.167859096890674e-06,-2.6809488084027974e-05,0.0,2.147355360828186e-05,0.0,0.0,0.0,0.057129136200360954,5.643353061424006e-06,0.0,0.009973449899164264,0.037759569704596485,0.00211685894425909,0.07032490182883881,3.323990650150038e-05,0.0003838324164749182,0.0
2,0.0017475989485979816,-0.00029648855146414504,-0.0009436562423043878,3.285937091043717e-05,0.0,-0.017492896249364516,0.0160866105372367,-5.4310426922840555e-06,0.00495343424073383,0.0,-5.1429512318742624e-05,0.0005490476252285549,0.0,0.0001625800665912815,5.416272267319334e-06,0.010634821542833987,0.0,0.0036777938827996944,0.0,0.0,0.030622834695135957,-0.00025832938713433816,-4.054876537998628e-06,-1.162775436347325e-06,9.517627706486435e-05,5.226152945144667e-06,0.00032011104371796153,0.0,0.0002095336761833839,0.00036460887006404863,-0.0008206888595560071,0.0003343684650142989,0.0,6.291597120805714e-05,0.0024093011769409645,0.0,0.0,-0.003726565271848051,-5.3690262061574436e-05,2.0480211673684982e-05,0.0,-0.009019630373267366,0.0,-0.00041645395257019406,0.0,0.0,0.0,0.0,0.01263975046386491,-6.491957860958289e-05,0.009363203241967079,0.0,3.86691738351174e-05,0.06911816927884391,0.0,0.0,0.0,0.0,9.367524839538146e-06,0.0,0.0006831311727600229,0.026483314027298057,-7.464648776101e-05,0.01699384365969992,0.2099795030528815,0.02250661768979856,0.008062944539095692,1.114877707493143e-05,-1.4264197386273168e-05,0.0,0.0001189569249709128,0.00085744526723454,3.952636399686139e-07,-2.2241615474796106e-06,6.716901166320075e-05,-3.6933658914758666e-05,0.0,6.985493787308983e-07,0.00010268425629706737,-8.245613992089847e-06,0.0,0.005610127031878403,0.0,0.0,0.06858570548849409,0.0,-4.240017112627562e-06,0.0,0.002540838882207423,0.0,5.605523484036889e-05,0.008221034597054564,0.0,-0.0009058055117319412,0.0,0.012277020910199296,-3.0508001567674354e-06,0.0,-0.00023774803922995414,0.0,0.007711561303912811,3.735013038785149e-06,-1.9494005724322793e-05,0.0,0.0001670702776265033,-0.005037295331517932,3.7720106159693725e-05,0.029978764195040423,0.0,-0.00011466991539418921,0.06967198171511413,0.0,-6.11992057579305e-05,0.0,0.0010373639859356742,1.2879396059835835e-05,0.05774627995923717,4.8285047038930694e-06,0.00040130971771924117,0.0,0.0,0.0,0.010396050593682352,0.004898209838625822,-1.3629244837041933e-05,-1.1796150493265958e-05,-4.113182691104226e-06,0.10719642810015723,0.0002608657804192492,0.0,0.008958141704153877,0.00011508956975787523,-0.00010204225253012905,-1.4243504830633084e-05,1.3628215838322765e-06,0.0,-0.0001496277562126651,0.0,0.0,0.0,0.013549356396198208,-4.795852274723258e-06,0.0,0.0036883425582144727,0.10072736443561546,0.0135782045574863,0.019677150831347356,-0.00031383345187561246,0.0007432643434117115,0.0
3,0.02346324234854311,-5.725008416014071e-05,-0.0023899659027432005,0.00012137095490842781,0.0,-0.004110658787625204,0.06003516630413418,-7.16144560987832e-05,-0.0026644706958826258,0.0,-0.0010188407636711758,0.0015442160938958075,0.0,2.4300847577319264e-05,-3.7296038488163816e-06,0.020770779541831104,0.0,-0.011493535118688553,0.0,0.0,0.16948259418405648,-0.0007622352695943064,-1.769243721668703e-06,-4.726845456349926e-05,0.0008092620187635301,1.7636415250374076e-05,0.00038365220971396495,0.0,0.00011408776533938218,0.0015088841366861564,0.0017415455091920366,-0.00020217811528180422,0.0,-0.0024627318447948934,-0.0023263658356567525,0.0,3.7815125417520193e-06,0.05756550660527393,0.0013949752486134414,0.0009312592086329866,0.0,0.04791386193175615,0.0,-0.0005542753360576127,0.0,0.0,0.0,0.0,0.029464874242843532,-2.5871935184794306e-05,0.0012854479426233955,0.0,1.2074488270197193e-05,0.04451673852251814,0.0,0.0,0.0,0.0,-8.297257066248728e-05,0.0,-4.0554029090870275e-05,0.011801601065887856,-0.0002417056866964528,-0.0011080598419599562,-0.006451320311682066,0.0008182866655096484,0.12317140491504927,-8.281398886937387e-05,-1.8497567418645547e-05,0.0,7.901987890558484e-05,0.001135651365791112,0.0,-0.0003853701447810233,9.40331672351113e-05,2.839689529580369e-05,0.0,-2.5313696308126926e-07,0.00029019157175552793,1.919427042844937e-05,0.0,-0.004846048149017343,0.0,0.0,0.09473145839418673,0.0,1.2931855980452333e-05,0.0,0.0022463765185841843,0.0,-0.0014463721805013884,0.012676792611572372,0.0,-0.0007831582510199384,0.0,0.010850205946224559,0.0006457698467868682,0.0,0.00034758422305521596,0.0,-0.023057694792910033,-0.0005383920942686102,0.0004213937850866134,0.0,-0.00014050478025238279,0.0016067915422494712,0.0,0.004313140429925503,0.0,-0.0005064659952403177,-0.00519311254625243,0.0,6.741987179705023e-05,0.0,8.154224117422896e-05,7.670331270493587e-06,0.005475253094409167,-1.278757909806473e-05,-0.0002745370214454977,0.0,0.0,0.0,0.01750034377418002,0.025709887531909278,-0.0005075171320329003,-0.0001856667894569564,-0.00017043846475604343,0.017195403312115474,1.4685772963654484e-05,9.845607196928288e-06,0.006241542979043237,0.0001373989363731214,-0.0004705908706263396,-1.3206293370396253e-05,-0.00012551555129622642,0.0,-0.0007687694031005032,0.0,0.0,0.0,0.011053383849948266,7.378696667900205e-05,0.0,0.01539270053370543,0.027172546963424596,0.10639969309141335,0.010206440141309323,3.295742692966404e-05,0.0027821783450333866,0.0
4,0.0016529639904560426,-0.0003634011297307258,0.00100929031341616,6.713152391338108e-05,0.0,0.02798846767757669,0.03151588234929362,1.5055286377668611e-05,0.05528506877531982,0.0,0.00010426387993296281,0.06282365498357195,0.0,2.379009418717364e-05,-7.882425267457219e-06,0.043779365181032565,0.0,0.0032943743583916866,0.0,0.0,0.004154940748295934,0.00025326357432663805,-1.0822283880320271e-05,-3.7272664818629643e-05,-0.0003884273706718485,2.4043309904738146e-05,-0.0007365917800634837,0.0,0.00041166949857552855,0.00039976764082184604,-0.00032142788244855823,-2.5439168142591075e-06,0.0,-5.552032080458988e-05,0.0005803823611304373,0.0,0.0,0.015715563286624854,-7.919705161839742e-05,2.6254254049015213e-05,0.0,0.020034582436562774,0.0,-0.00038692828294431726,0.0,0.0,0.0,0.0,-0.02960625764999104,3.467639320500898e-05,0.005652524154658699,0.0,1.8894494764965413e-05,-0.010050406590810692,0.0,0.0,0.0,0.0,1.1987964891630483e-05,0.0,-0.000106584108533741,0.06855064888999264,-9.034480903367663e-06,0.027937279832981762,0.010855852920376956,-0.008912737173038929,0.04889545033878402,7.349233253633113e-06,-1.7626415489618005e-05,0.0,0.001247139657304896,0.07626281591189765,0.0,-3.187002503021862e-05,0.0004847393425185323,0.0001096292332563569,0.0,-5.976237079938267e-07,-9.728750755561225e-05,4.161701217976983e-06,0.0,0.06594393010263061,0.0,4.6316826599007753e-07,0.02236027600783404,0.0,4.37173953828584e-07,0.0,0.013599453041674404,0.0,0.0018455911591794606,-0.02169081315760324,0.0,-0.0019265581593574325,0.0,0.07531605068735957,0.00040396606137586653,0.0,6.59017705602919e-06,0.0,-0.012412826581199339,-6.283662070968988e-05,-1.6613439902303134e-05,0.0,6.606490591396445e-05,0.09098680830915158,1.1057277289728177e-05,0.000595282365695012,0.0,2.2360409535481783e-05,0.039564773800065164,0.0,3.209590382085483e-05,0.0,-0.0012673424895036636,-1.5862669338935374e-05,0.027577772059637608,2.7646983959848064e-06,-2.6802466382025574e-05,-5.494510173891355e-06,0.0,2.010050231105288e-06,0.0646019650535876,-0.036080597362682584,1.6651779628185425e-05,-0.00014012860279471106,-0.00015219496345888974,0.009607162527811765,-8.874853239113405e-06,-0.00016000399870769107,0.065676037629767,-4.328514900050807e-06,3.877262483130802e-05,4.357106575073825e-05,-1.6724221614524445e-05,0.0,-0.0009962939819916773,0.0,0.0,0.0,-0.014635404925285138,-2.8905152668662626e-05,0.0,0.030838531129939048,0.029777727868330175,0.01297604117727752,0.0541637170688853,-1.2697229552811396e-05,-0.0007429283073246077,0.0
5,0.17960936200839647,-5.4897577067455805e-05,0.0014145683254835912,-2.85173152261775e-06,0.0,-0.005902912681283334,0.0037476356147640453,1.3445378211990657e-05,0.010265391059524403,0.0,0.0007266949197766167,0.0049059984907422445,0.0,-0.0012415460906357802,-1.6091952931695144e-05,0.0138097625908035,0.0,0.009581111326958958,0.0,0.0,0.03228977238195943,0.0006045632589356225,-2.3809522077349534e-05,5.105202019250679e-06,-0.0002464278525790099,1.1290393813038171e-05,-0.00015856736762912476,0.0,-4.7630107962986786e-05,0.14094562714368614,-0.0008126827137956097,6.064844949802752e-05,0.0,0.00041528369528130645,-0.004464573649998179,0.0,0.0,0.015374893172202437,0.00011924818338673575,6.60740157838424e-05,0.0,0.016036911932338128,0.0,-0.0004853147731833329,0.0,0.0,0.0,0.0,0.019696898294883955,-0.00019882654218125466,0.005840590512253046,0.0,2.5030082757239994e-05,0.02595696339393589,0.0,0.0,0.0,0.0,3.321459568510213e-05,0.0,0.00010201355729319338,0.0024917959074307783,-3.173519252619936e-05,0.010350544050469895,0.026228790826547645,0.013839900366142875,0.1357166608044256,8.698284376945552e-05,-2.0083043131049876e-05,0.0,0.00018856454651621003,-0.003356313012300494,0.0,5.201191965443756e-05,8.282319203951095e-05,6.226145889554708e-06,0.0,-2.7335567678644433e-05,-0.00013918902565015316,2.2843324298858253e-05,0.0,0.008362359596823845,0.0,7.017543673745749e-06,0.03540628870858269,0.0,-2.631581308864095e-06,0.0,0.032537204744986864,0.0,0.00048404537012533316,0.009707136373246945,0.0,0.0007417669233570535,0.0,0.05048892858656827,-5.8927958891968425e-05,0.0,-0.00023860502116007748,0.0,0.01310455175154724,3.477535766378575e-05,-0.000264988608716244,0.0,-0.00015401116269612736,0.0015667153517582152,5.609547619309099e-06,0.0013879478969237291,0.0,1.2174966584247188e-06,0.007982289318035631,0.0,-7.822192389815683e-05,0.0,0.0003365771987758904,1.5987253274744196e-05,0.018376286453104424,6.714458158899614e-05,2.5679252361139736e-05,0.0,0.0,0.0,0.00815067398663212,0.05956101403916842,-1.3150116879118547e-05,-7.065315106306755e-05,-3.764053934019647e-05,-0.00105338653759838,8.191500099530385e-05,4.14914058430923e-05,0.003910031794076685,0.0001335835075129424,0.0003484323287710829,-5.926251141342375e-06,1.9043568148135296e-05,0.0,0.00011471175593715648,0.0,0.0,0.0,-0.0002740800815778316,-0.00011936205628882489,0.0,0.02547087535277625,0.007887432444254265,0.03666453627164835,-0.00021517567395701052,9.511281180657584e-05,-0.0003418786984724221,0.0
6,-0.0016097677398183808,-0.00027369741878571557,0.0003899720272129027,0.0,0.0,0.013897434909428888,0.01467837506694302,-4.087774907174877e-05,0.013679428132128519,0.0,0.00024272304340075283,0.044911709567837965,0.0,-0.0004692337935414588,2.4513866282701274e-06,0.020813980616285255,0.0,0.002482861759597699,0.0,0.0,0.033008614605230406,-0.0019021001663356268,2.5371041027807577e-05,-4.754888664169223e-06,0.00018122667186045363,1.3488101028740095e-05,2.4381153487007418e-05,0.0,3.969469363215513e-05,0.0002305719326576322,-0.0013401035605372846,0.0004749032650388593,0.0,-0.00042332210173472704,0.00385066703895097,0.0,4.6948357450388135e-06,0.007713206486706027,-0.00035780006706974404,1.6363520823285347e-05,0.0,0.027623779132142826,0.0,-0.0007244893664687747,0.0,0.0,0.0,0.0,-0.0015456350865687037,-2.464802898314503e-05,-0.017801295561019566,0.0,1.7761180698999138e-05,0.09545107657688216,0.0,0.0,0.0,0.0,3.124738224766736e-05,0.0,0.0003302839067472241,0.014144934032897297,-6.37467107900059e-06,0.018698039152252387,0.07655214012029739,0.021877220985545003,0.05840660008984172,6.61639481747555e-06,3.6496113718043637e-06,0.0,-0.0002004290647651497,-0.0022045154999467166,0.0,-2.904603667938752e-05,-0.00012057740654528166,6.013416087564001e-06,0.0,-3.9054470149219e-06,0.00014595965312390373,-2.660418899155257e-06,0.0,0.04693525987234026,0.0,8.601103480952114e-06,0.04631759078474965,0.0,-9.840098328229314e-07,0.0,0.029219406735464394,0.0,-0.0002825762506580406,-0.0006019555222264454,0.0,-0.001195616276074794,0.0,0.1584292462359307,-0.00012537679851356003,0.0,7.85265672074461e-06,0.0,-0.011640772197815008,9.416225920938415e-06,-0.0013037652188009276,0.0,-3.2110316965663164e-05,-0.006518545183600733,3.276823951489409e-05,-0.0017148308008872722,0.0,8.42346189335152e-06,0.08001979092969988,0.0,6.161123699335536e-05,0.0,0.007185928933106315,4.776812750747208e-06,0.03364420740360149,-7.337556066189549e-05,5.038725819111058e-05,0.0,0.0,0.0,0.007970034282360363,0.006178692271000888,-3.436068616142288e-05,2.004096089408368e-05,1.2809725671571933e-05,-0.007063153299951229,-9.945080461842473e-06,0.0010304193981735036,-0.002653007815334507,-0.0001854866141641122,0.0002392925461292937,-4.810344670606397e-05,5.204920057095524e-05,0.0,3.777769509527147e-07,0.0,0.0,0.0,0.019771259055123464,-5.125461301673278e-05,0.0,0.023528538232138383,0.02288453905358182,0.026318958668588178,0.03956896791127983,-5.321050714751092e-05,-0.0012594792526463476,0.0
7,0.00854874664406606,-8.252725390801074e-05,-0.0006966968908236102,9.758650408401511e-05,0.0,0.049160463993547135,0.008391838117089845,-6.910552264736023e-05,0.0015384860045845274,0.0,-0.0001741687003896476,0.08309428058806023,0.0,0.0002324266711692646,1.4167282413362854e-05,0.0232002669932738,0.0,0.0009858225912094246,0.0,0.0,0.00635153880163163,0.00012596302938206846,0.0,-2.70716089021178e-07,5.7160702010202405e-05,2.7111453981001323e-06,-4.333006543183667e-05,0.0,0.0001052954686615956,0.003528375023800851,0.00039871085830774257,-0.00011989041753890405,0.0,-1.4671809439979396e-05,0.0014256665656510743,0.0,0.0,0.015625306825037048,-3.934646426144838e-05,-0.00017856649569517331,0.0,0.09410396272378867,0.0,0.0005915187187052233,0.0,0.0,0.0,0.0,0.00903001850333646,-2.6954779546973295e-05,0.02737345996670653,0.0,-2.0703933491014174e-06,0.044162280222590306,0.0,0.0,0.0,0.0,0.00019110875056341809,0.0,0.0004482162641235488,0.03235422913790019,2.280816049923489e-05,0.08208798516850428,0.020023253689746476,0.007296575493532106,-0.00040411305519114717,-2.4038460111341945e-13,8.6021338673587e-06,0.0,6.76664998439551e-05,0.0007752069865994403,0.0,-2.9173444081533756e-05,3.736352408523029e-05,4.638588753476502e-06,0.0,0.00010534274648260298,0.00019769761754861821,-1.082251197972285e-05,0.0,0.05092290910970823,0.0,0.0,0.03305393046581628,0.0,-3.875968931920822e-06,0.0,0.0008458213960988881,0.0,0.0007008769109210402,0.0027645646621326926,0.0,-0.0009207367635775338,0.0,0.007348400192596464,-7.925422743103211e-06,0.0,-7.287270132930437e-05,0.0,0.014415012512091699,-4.4257380634638425e-05,1.6404495976608153e-05,0.0,-4.1465083682744826e-05,-0.006612644482449963,1.824377627989301e-05,0.01240251038942149,0.0,2.6429070503762158e-05,0.021158734915578674,0.0,-7.550441327698428e-06,0.0,-5.1684288068936945e-05,6.79479796356631e-07,0.03241897167807382,0.0,-0.00042929608376033733,0.0,0.0,0.0,0.0023619224806347983,0.0004924106981696397,-2.204837618363009e-05,-1.872968402003905e-05,-0.0001169285646345563,0.017582928977437327,3.3581270423476806e-05,2.0680661004177055e-05,0.018809111546795227,8.325972969722674e-05,0.0008357558029255687,-6.303297188997638e-06,-4.868841885758478e-05,0.0,-0.00037065635817452565,0.0,0.0,0.0,-0.015685953274626234,-3.892427534626325e-06,0.0,0.0710565449347397,0.10577027585284611,0.010272106552171643,0.06014913002117508,-0.0001506930739301361,-5.715896351585352e-05,0.0
8,0.005827137132854941,0.0004527392277497922,-0.0004157434694500704,6.940751553948219e-07,0.0,0.014959748908591551,0.05145355277037933,-1.4557741144276747e-05,0.004636438187606983,0.0,0.00015916019130739588,-0.017144178155368638,0.0,-0.00016493135115660574,1.9686914002017963e-06,0.01797981025231355,0.0,0.0004384630451804074,0.0,0.0,0.014398310237813426,-0.00032957197197021543,-1.78014227533656e-05,8.499019593300367e-06,-0.00018922797367039226,1.2830654958296905e-05,-0.0003129590043794278,0.0,9.041945030151437e-05,0.0010881365170707547,0.000699351269048934,-0.0001616385738391584,0.0,-0.0001025314526855275,-0.008982645085671481,0.0,8.18070812201366e-06,0.09100065342452923,7.529789896508234e-05,5.929610329061291e-06,0.0,-0.02052890491532752,0.0,4.954914522142927e-05,0.0,0.0,0.0,0.0,0.027690686741973888,8.572797917071916e-05,0.028914108639843936,0.0,1.1139768156290798e-06,0.144320321627883,0.0,0.0,0.0,0.0,4.725527390409797e-05,0.0,0.0005024275351147818,0.018140666958742235,1.5853683354705364e-05,0.023723235929521445,-0.1021955710202198,0.012745612356129884,0.05331032506328118,5.589627367252214e-06,-0.0009581211057593549,0.0,-0.0002855557558226956,0.002995035336932226,-8.916842917305644e-07,0.0001305637377094199,5.152782306918248e-05,-3.4307011674909625e-06,0.0,2.183287435975659e-05,-0.00018665908267469938,-5.090447735771892e-07,0.0,0.02732561242463236,0.0,0.0,0.05005563472360389,0.0,-7.268951058945643e-06,0.0,0.0337130682297617,0.0,-0.0006411331768927283,0.02665797939305003,0.0,0.00046984464034488803,0.0,0.010804044878071076,5.101511161093632e-05,0.0,-2.3523786230326485e-05,-2.375102414013284e-06,0.01996092293404639,3.354525791934282e-05,2.6208560265279988e-05,0.0,-5.047725016861168e-05,0.008247430702610373,-4.8480977052851464e-05,0.007611765311991911,0.0,-3.2982583859568905e-05,0.012175312447124326,0.0,3.3841632635906535e-05,0.0,-0.0003559078447835167,5.7565037665989496e-08,0.00028367502352035726,-7.242470084688554e-07,-0.00013849591738639478,0.0,0.0,0.0,0.005644272201561895,0.06252146927444546,-4.6127450510741645e-06,-2.3178171303711593e-05,-8.128021686626953e-06,-0.016005415001725844,-2.8423487638606045e-05,-3.6247096496538083e-10,0.024095005376520495,-4.1376017501682644e-05,6.388320946764914e-05,2.3833880891746083e-05,-8.91930579373191e-05,0.0,-0.000159214689642436,0.0,0.0,0.0,0.037159587653249226,-4.7709438754570375e-05,0.0,-0.009632368446003414,0.06668630071379689,0.05120779584899797,0.07256161273895059,0.00013794701834720434,-0.0006024661621191079,0.0
9,0.005683610162444443,-0.0002975399157797237,0.0011635689592385614,-0.0001322887349346106,0.0,0.007031763981681695,-0.0020638619959861882,3.039960064761311e-05,0.06812017527582696,0.0,-0.0002905632041030899,0.11895251956775409,0.0,0.00017942459297207104,-9.455904099280684e-06,0.012364469016823197,0.0,-0.000523976919502578,0.0,0.0,0.005341535032746135,0.00020088496726789132,-9.744175358330125e-06,-6.166625403901576e-06,9.790619404086739e-05,2.4688124399676596e-05,0.0002593444288609507,0.0,-0.000195155084391147,0.0001713221573683681,0.0006756422878314861,-0.00047807648053401007,0.0,3.620166793753043e-05,-8.364699911580852e-05,0.0,-2.221798997373903e-06,0.028440262072202755,-0.0002455152157315885,-1.5479554291452952e-05,0.0,0.038928588608927624,0.0,8.147010626099956e-05,0.0,0.0,0.0,0.0,0.031955306369118204,4.715364656039642e-05,0.00539147956097796,0.0,2.5649789510699403e-05,-0.01693644439882866,0.0,0.0,0.0,0.0,-5.282467939159511e-05,0.0,4.6086456930928796e-06,0.07402326584162919,2.1405227654505784e-05,0.06939745002312053,-0.008209139812657511,0.0028820237725666314,0.035417282922474036,5.717283164575839e-07,-8.075976277785842e-06,0.0,9.222378976777803e-05,0.001955637529754738,1.4925372985445936e-06,-4.08077623649745e-06,-2.55383475762592e-05,1.0665756412287526e-05,0.0,-1.745221525272737e-05,-0.00010532367694958937,-2.220685910328823e-05,0.0,0.03005897303118609,0.0,-3.5325702771528427e-07,0.03378422378683662,0.0,-1.1941724234315594e-07,0.0,-0.00041065151515274457,0.0,-0.000787126671266202,-0.006393645103506867,0.0,0.0005817398609819403,0.0,0.0012164268493849353,0.00021444223721523342,0.0,0.000775776217103013,0.0,-0.050589663457061396,8.445471597981291e-05,-0.00020982576847841758,0.0,-0.00027926548879853236,0.057648871420731496,0.0,0.005693740814297292,0.0,3.5455817961062135e-05,0.0016707992967228175,0.0,-2.996329442722215e-05,0.0,1.193848412284566e-05,5.2772139630912974e-06,-0.010045257424230947,4.8326547408316915e-06,0.00011597238017263188,-2.481980115214226e-06,0.0,6.371814057579529e-06,0.0013455735774588484,0.046679232945598066,0.00012616535238990138,-0.001020378709693051,0.00011356563425537602,0.00405925293878587,0.00014674239792466932,-1.914273317477337e-05,0.046913520505348964,-2.81535306855142e-05,0.0006472040811451103,-1.649238869588131e-05,-5.092887491423441e-05,0.0,0.00020931477936635102,0.0,0.0,0.0,-0.0011611598763341794,2.6243954605283648e-05,0.0,0.04567995551820503,0.08500624704525679,0.042904314552146314,0.10848505698712066,-1.835277332608902e-05,0.0006129750046651711,0.0
