#shape=10
,0,1,2,3,4,5,6,7,8,9
0,0.6128623162593861,0.06008414873808015,0.0751621255155363,0.012025800088609621,0.00295800147444425,0.053881425794411644,0.027557963884361505,-0.0025945215090269146,0.032305512593818746,0.06761768132479122
1,0.06417859690081716,-0.013200457931362534,0.1112276496902905,0.28207257500430083,0.0898281380711627,0.009830104592004497,0.10558151971390485,0.018426901602396826,0.24427954647278063,0.07215041819327536
2,-0.003761665559329286,0.15733274643424683,0.1379067658220581,0.12273830302827374,0.04127704651055846,0.01877780654841184,0.3672520352799884,0.010001338417874279,0.12549237489911444,-0.022471305513428155
3,0.0003057629883747396,0.4365064472599202,0.11425659108022607,0.12464018913171622,0.11015764140623358,0.03504246292308395,0.03342633469548347,-0.011655188558585609,0.06259512199599546,-0.03239401438754422
4,0.07114389284853842,0.05573900454667101,0.36752555178446783,-0.0027274422945530417,0.049805554306513566,0.01634895124327923,0.0338344160968029,0.16494389842785753,0.022679997948044688,0.13374964541373932
5,0.05469625374418083,0.3566962531805103,0.014808591185242968,0.04757784065489984,0.147975439976031,0.13471125653697366,0.017199929412443818,0.05497267473493986,0.02734362650101289,-0.016970013846615978
6,0.13322334935375216,0.1260855542436115,0.33694184829315965,0.03120009709362334,-0.0860709492079691,0.10870575401301118,0.10826184851644019,0.029436300213179736,0.06668690912354103,0.0984704536171658
7,0.025982169679637065,0.011064069219663996,0.20646867449670067,0.039695407955593606,0.20346596731970518,0.010649812962132087,0.19754690043692608,0.010929989391119603,0.019856356277497718,0.2243406427610239
8,0.032735575822253095,-0.0051918360417827145,0.08110725958091099,0.008481830377283332,0.04650092268923668,0.14219124545599277,0.1571073475243817,0.06536835813987703,0.08225775319192502,0.26444153414533905
9,0.08167194358321628,0.17585418318726642,0.08950942553013251,0.004425606325498316,0.07041416679771276,0.06195412984842991,0.04007782333383598,0.15957830241012538,0.0915408684531483,0.11068782780954611
