#shape=10
,0,1,2,3,4,5,6,7,8,9
0,0.04102650054972481,0.4999513885234592,0.062361679349297594,0.03649443858036921,0.000499532252022444,0.02258410045287258,0.09585726695247687,0.04653543190202654,0.02471130482270871,0.13627048058928706
1,0.05381764302098501,0.36334131033755096,0.01996638381120203,0.018183268178021312,0.04112999490246685,0.03103101902585101,0.05451523183672162,0.1315054598002921,0.26168773600955686,0.0019211822598009696
2,-0.02580523639166288,0.12743319597648253,0.09747526947630614,0.00881046431189007,0.10303594396137968,0.2374821794826299,0.14794667826674474,0.1934219012966886,0.03553282814199238,0.023384716086797323
3,0.044605706857060695,0.023694444109048682,0.3268290065883226,0.009243725345924162,0.12369613463587752,0.029908691327550016,0.22537759960872714,0.09525790730483033,0.0894749250561947,-0.00034621575549265593
4,0.045737383609255,0.1622714737290305,0.09527158385157039,0.40275728260526544,0.012590024999696758,0.03420670852986428,0.020987627346146093,0.07772354340943306,0.04380343396093527,0.034475491205956436
5,0.20799503635440436,0.0077216933530197115,0.10505884662233511,-0.024032622065420613,0.04664359351997144,0.012568245444008067,0.09568230249979714,0.3224652591175758,0.02525036598154871,-0.007145913782152371
6,0.291149131301724,-0.037460073298763615,0.20187724193666978,0.1370556326670703,0.07157623464260486,0.009943422943615911,0.11335988333060333,0.08663295885012225,0.037128169036300125,0.041678563849569215
7,0.2676050010108831,0.01406851420383199,0.11271282735562453,0.10221963808231785,0.052596375911683854,0.19559744480901742,0.020796995376403633,-0.009086545751116374,0.025486901011835098,0.05698589172695104
8,0.12837578383759835,0.21431647501927142,0.08461549608160421,0.06694576370264775,0.009797068305370693,0.0314170065719755,0.07258775411362213,0.0627119803400101,0.10787763399495504,0.12023143242759207
9,0.1769983105691509,0.11041554694598975,0.04664103444088737,0.07156234644179003,0.034375786816448886,0.06820193208204695,0.03516229312548572,0.09788740992701667,0.12356338581109785,0.1217898828442309
