#shape=10
,0,1,2,3,4
0,0.021482805322320876,0.0727582097772357,0.33213352815830777,0.09294123545211248,0.4154668198249952
1,-0.020553971105015188,0.5801607935144336,0.15676012711312637,-0.0014377672843712034,0.17472598404006723
2,0.01928526109277787,0.60845067676444,-0.005508817924396944,0.03601457063404929,0.25084920934130234
3,0.2247059635975371,0.16275254243008472,0.09607129675722303,0.32821931617559297,0.08408420504129817
4,-0.08637336056392782,0.20732086087210824,0.0812548521126404,0.36686035858571725,0.24581936281399702
5,0.0212589650126908,0.2142641072746985,0.1353256878531793,0.26293261200966356,0.11621862034976783
6,-0.019525641849891404,0.04241599587771382,0.059253044381150324,0.27886908529551097,0.600026464853452
7,0.16944353908308724,-0.0318996506169851,0.45896680715912574,0.0638520532127272,0.18446483008594508
8,0.35935342134535275,0.10562435470186439,-0.0214753445168966,0.3593534213453526,0.034353439714916605
9,0.1975862786745665,0.19004960267027102,0.20628371546979588,0.06950139817153364,0.15733371425199638
