#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
0,2.7458789998761517e-05,0.05688569858810107,0.005396260720937639,0.0001071834929443407,0.02721584457796941,0.0,0.002078851241080491,0.0,0.0,0.0,0.0,0.0,0.019825556703587773,0.010859942141609468,0.04503266251831618,0.19554915582093418,-4.992261400293416e-05,1.151922587874161e-06,0.0,0.0,-5.005119128038141e-06,-0.00012810845349273055,0.0,-0.00011546375980236388,0.00016017701510398423,-0.003963669146588739,0.0019777079122149134,0.10084371159344332,0.0,0.0,0.0,0.0,0.012776545468752926,-3.9083926446547575e-05,0.0,0.021988274486961158,-4.883249158780294e-06,0.03697346574127804,-0.000741629813069504,0.02468582039037251,-0.0017530754127830352,0.019446183851274144,0.0009120588288775252,0.027319364068523845,6.720283708514484e-05,0.0,0.0001922344357357693,0.0,-9.651306132182491e-05,0.00011797703690563903,2.0769842776489757e-05,0.0,0.0001585806214286352,0.0,0.07046983334799331,-2.069564887543997e-05,2.4699910442732484e-05,-9.532933415089045e-05,-7.462030830032253e-05,0.011207405452833706,-2.1182391054798096e-05,0.013166838395429765,0.0003634114496842683,0.011533284149859126,0.0017581544171412595,-8.771468994228838e-05,0.011051046502445783,0.030323674920226935,0.00016130682590181076,0.0,0.0,0.02986850186995361,0.014027132865292604,-1.0615727010483233e-05,0.0,0.0018325948531770372,0.025340631485922735,0.0,0.0,-7.932313332714714e-07,-0.0001136166097048901,-3.379151248685302e-05,-0.00012282686379452823,-0.0007928773650539553,0.0011289635138081358,0.0,7.533563804351637e-06,0.0,0.0,-0.009954472654402925,0.0,0.0020654496409122014,0.0,0.0,0.0004737319930683323,0.0,0.0,0.022671885747813376,0.08866602854261653,1.0826962768322955e-05,0.0,-0.0005315731355305253,0.0,-6.742694429303998e-05,0.0,-8.515059166211773e-05,0.0,4.6752758008037125e-05,-4.451849698436621e-05,0.0,0.0,-0.0004951878601124541,0.0,0.0,0.02466179003347746,-0.00017704275823970944,0.00685069915763077,-2.0110003588557588e-06,1.97865386196926e-05,-0.0002472287853329807,-0.0001413748472146993,0.0,0.0,0.012528071104634688,0.0,2.0269764476277748e-05,-2.7075564816628205e-05,6.130409210930418e-07,0.0,0.0007810417127144023,0.0,0.0,-0.005846783309578712,0.0,0.0008761189415757822
1,-0.0001489954818116209,0.015263871097353872,0.005454696618881697,3.2285353797082593e-05,0.020384051818698762,0.0,0.005659646510730063,-0.00019999996000000817,0.0,0.0,-7.4574279538233194e-06,0.0,0.027891364553191855,0.04213977484313054,0.04045508700251829,0.003430389590616514,-5.8720806658074694e-06,-9.373698817767735e-06,0.0,0.0,6.583204184357067e-05,-0.0007119648022885592,0.0,-9.479265203434998e-05,-0.00018059741208134003,0.1515801962860674,-0.009553654785917675,0.006926441041991484,0.0,1.2987015765727465e-06,0.0,0.0,0.02971861772112273,-1.9168916917279723e-05,0.0,0.008367243575876007,-8.806980465820056e-06,0.011243128086157432,0.015419317147199027,0.01372047517517061,0.020443269236710696,-0.018211015429170186,0.00022328069800797988,0.007912336775462435,3.1877367602191966e-05,0.0,0.0005097578589247913,0.0,-6.5632091040705164e-06,0.0005380885711244357,2.136435578872867e-05,0.0,0.0005612075959563813,0.0,-0.05566375156605394,-1.3690816191424767e-05,0.0,-0.0004430292815099751,-0.00016872548401070754,0.002442020144653239,1.5616998988191236e-05,-0.010670098698807078,3.198580228483798e-05,0.010587178962594129,-0.001556996392059691,0.00010628784023580513,0.028907153933996507,-0.016141522914783463,-0.00027967341084547415,0.0,0.0,-0.011021326885264263,0.01242065511917135,-5.550698061270549e-05,0.0,0.24529611653511632,0.013353774119586995,0.0,0.0,3.6334052943797195e-06,0.00025958156392585777,3.6548898722815626e-05,-6.357982987138931e-05,0.0013178876985700662,0.13566129173267036,0.0,-2.691086512345747e-05,0.0,0.0,0.05317219016572517,0.0,0.000399303789102221,0.0,0.0,-0.000810015893231453,0.0,0.0,0.025269342366207606,0.001070650124336146,-6.972679186577734e-06,0.0,-0.0005812595892033342,0.0,-8.371149634535773e-05,0.0,-4.948361065223628e-06,0.0,-0.0003959779324499079,-7.146936968142077e-05,0.0,0.0,0.0019506739302413703,0.0,0.0,0.008658201259927736,0.00031515941924354875,0.005873325970821932,-2.701777495834845e-05,2.368479324008111e-05,-0.00014983325914395197,0.00017655189670029374,0.0,0.0,0.024845377050110716,0.0,-7.372078419681254e-05,-5.2455364775940795e-05,-9.073960095411754e-05,0.0,0.000484570366646768,0.0,0.0,0.10423922649098502,0.0,-0.0003786225287622931
2,0.00011196922810345116,0.046474065713763064,0.020727503207739268,-8.708317320209377e-05,0.028517769715179456,0.0,0.007744547796735269,-2.0993844333694863e-06,0.0,0.0,-1.3875952640068652e-05,0.0,0.05441497157270555,0.029951158695209878,0.004842884493149141,0.01849280112845503,-1.3095818125386626e-05,1.6842130727467975e-06,0.0,0.0,-0.00011933125691245332,-0.00019220800572511306,0.0,-0.0002708023877959665,5.94873556084111e-06,0.01646463316692361,0.04894524717230751,0.026084743598103678,0.0,1.6211808733034002e-06,0.0,0.0,-0.0022564888286462025,1.760068945346388e-05,0.0,0.022612347905536668,-5.671010381048832e-05,0.06855647137011618,0.008017583899301567,0.10201568796623606,0.007357582542834069,0.09651523025534818,-0.0013713494645093568,0.02328501551959076,-1.811837000392048e-05,0.0,-1.85216911255507e-05,6.493509506240164e-07,5.1079611010721866e-05,-2.2766916213115317e-05,9.291951041230255e-05,0.0,-0.0007192275574503433,0.0,0.04410154438679024,9.322640873920611e-06,1.963511982404406e-06,0.00026589776300955985,0.00012751484172749439,0.009086746468291614,-1.0749117831564513e-05,0.026727842160811432,0.00021287830045828773,0.018597069379311264,-0.00037792900952642505,-9.13312891157973e-05,0.0021251517009867075,0.0005003513271177528,-7.233809783386621e-05,0.0,0.0,0.005535663184796896,0.016481611307116617,-3.2806776197989676e-05,0.0,0.007322382629090636,0.08307101124828921,0.0,0.0,-1.1275589818566461e-05,-0.00026775934765673116,-2.54621806863501e-05,-0.00015373600740216706,0.00017669948836863877,0.01586510106457019,0.0,0.00010829238653385358,0.0,0.0,0.01740351493730049,0.0,0.002415841079573251,0.0,0.0,-0.0006489477261997916,0.0,0.0,0.036327926393925514,0.0038457837214673617,3.1585870464873043e-06,0.0,-0.0002076298780153015,0.0,-5.9763955095810156e-05,0.0,-0.000315382727269337,0.0,0.0002060362281495006,0.00010601600290414642,0.0,0.0,0.0001347036826608797,0.0,0.0,0.00681982785263779,-0.00016123209349774682,0.028882616633444713,0.00012249296374201298,-9.517035294192284e-06,-0.000241879616521821,0.0003423138946204589,-8.974358519888257e-06,-4.301074986703684e-06,0.00921759165210944,0.0,0.00016909327119759172,-5.2030962209788526e-05,-3.742596110248065e-05,0.0,0.008596129187754023,0.0,0.0,0.014932398733465501,0.0,-0.0007379234025818242
3,0.0002700463570487614,0.018504429818541744,0.06429063638291743,-0.00010856955557943445,8.175872212435616e-05,0.0,-0.01564505091620114,0.0,0.0,0.0,2.008608011343779e-06,0.0,0.008998496079399584,0.027006488642078014,-0.0052651608991805265,0.008907264826583884,7.475034713970706e-06,-1.0497654588807208e-05,0.0,0.0,0.00012984702246778248,-0.0010769687561670558,0.0,-9.333644320378704e-05,-0.0002547109001437172,0.013497711465462305,-0.021591462686075705,0.022916096714743456,0.0,2.1900044211887075e-05,0.0,0.0,-0.010833065709472093,0.0002272820642868852,0.0,0.06534963760711107,-3.836794605178277e-06,0.002109427720184594,0.015419239212418771,0.06054356261647189,0.005729610570020857,0.04496979942365942,-0.0010139871324275998,0.01785301633764285,2.9925965383462733e-06,0.0,-0.0012464031624174888,4.385964846076571e-06,-0.00022538393242649418,0.00017234418091611472,5.608888446869916e-05,0.0,-0.0014490779342554753,0.0,0.021333911702023974,7.782889504680225e-05,2.1824424149888978e-05,0.00028128717861342225,-6.519977710868788e-05,0.16330708309199593,-5.664400880462606e-06,-0.011907901590438462,0.0003935372174812654,0.0236790649147661,0.003999628552895948,-0.0008003781750914432,0.027542818644431796,0.016705990439851645,-0.00040809548723317625,0.0,0.0,0.00016757397789571158,0.03875855416975988,-5.554871085917e-05,0.0,0.07023352988209575,0.13176857559755367,0.0,0.0,2.152793114422253e-05,0.0006162091777936965,-6.887524504178891e-05,-3.2514867841921916e-05,-0.00024812968577456396,0.012207426347497063,0.0,0.0007695482476391216,0.0,0.0,0.06810261039007857,0.0,0.0006131113015683589,0.0,0.0,-0.0005979275499819983,0.0,0.0,0.0005071424682963772,-0.0046184033997735754,1.2319165358018789e-05,0.0,0.0007477219097838035,0.0,0.00017048421808087385,0.0,7.603469291520904e-05,0.0,0.0006716886798402234,0.00022099812149998398,0.0,0.0,0.0006758839124180381,0.0,0.0,0.01844165161813881,-0.00033347327371787723,0.001065849125414392,6.651039777953159e-05,-6.8253771773504874e-06,0.00011018518906821293,0.00048723305974735973,4.50240637928534e-06,0.0,0.010932596821290608,0.0,-0.00024155696079981395,-4.637751392296583e-05,-0.00010512713552858565,0.0,0.004278312830150939,0.0,0.0,0.010397086279723786,0.0,0.00039154203149013866
4,8.694785316137443e-05,0.04516252896560603,0.009659675602216979,-0.00014803383730574573,0.011092335162578909,0.0,0.07182954064273973,0.0,0.0,0.0,1.332823562222086e-06,0.0,0.0849652054838707,0.06378517782944813,0.04497361565072329,-0.0005585718814593325,4.385179220315837e-06,-2.6213200731161054e-06,0.0,0.0,2.082255141594692e-05,0.00026427400328213373,0.0,0.0005112063152933018,-0.00020919381796131965,0.009013055047740812,-0.002090582569112681,0.004913110207592585,0.0,0.0,0.0,0.0,0.0017677485495515045,3.61786326544487e-05,0.0,0.03252374916270064,2.0318745068317885e-05,0.006448232360426467,0.01766044044056938,0.016330432202017565,0.03804004319991361,0.015283249279538466,0.003249451522661828,-0.001221310702707915,-1.36126886937768e-05,0.0,-0.0003144626695575966,0.0,0.0009644692187113472,-0.000817881508757754,-3.476204987407947e-05,0.0,-5.89911582475091e-05,0.0,0.011510081826756644,-4.15164771669512e-06,-5.704645421720775e-06,-0.0008411928576715084,0.00014088680948133432,0.003591777395257854,-7.81807271232005e-07,-0.003746642492683604,0.00100991427712599,0.023353730617706306,-0.0012176989316389983,6.717688261794459e-05,0.04017791051297327,0.1041798453835658,-0.0010036216435612589,0.0,0.0,0.0016309249387954552,0.00011064101940484733,-7.796758899627007e-06,0.0,0.005411619718837947,0.024153748578495164,0.0,0.0,2.336596003805536e-06,0.0004113290152375434,-0.00014108516731082377,0.00019437283699890609,-0.0002138160332066723,0.00041087418222837067,0.0,0.00019712668264586285,0.0,0.0,0.06889872388999828,0.0,0.0027326938401840955,0.0,0.0,0.0014356462466886682,0.0,0.0,0.060668547234683526,0.008350478231372702,-2.0501351411476043e-06,0.0,-0.0011581529634763013,0.0,3.674912345690279e-05,0.0,-0.00028936998898596077,0.0,5.084554052683114e-05,0.0002295580807680023,0.0,0.0,2.9597734460494682e-05,0.0,0.0,0.04245706260579892,-0.0007206843772318735,0.018784610926169273,0.0007182377348795205,-5.328877265197175e-05,-0.00011358131656444974,0.0005799597043269275,-1.4720642234887782e-06,0.0,0.023703888872822203,0.0,1.7812919834382797e-05,-4.128787922135163e-06,-2.2494254692663592e-06,0.0,0.0002509253405422627,0.0,0.0,0.06300893237586734,0.0,-0.000690038111108918
5,6.543697859515526e-05,0.009595811772120747,0.1059999241586182,-0.00013648510856948513,0.021899917127012676,0.0,0.011053599112431594,0.0,0.0,0.0,2.0772783136106037e-05,0.0,0.01273078346387936,0.024945593237433818,0.025201243550365616,0.007539605820881888,-6.049621095075517e-05,-5.248715723235444e-05,0.0,0.0,-1.8214791506933463e-05,9.535964185607568e-06,0.0,-8.858108413213035e-05,0.00011256023577835789,0.026844636030512743,0.005617543738394513,0.003461297367206749,0.0,8.413461277563261e-06,0.0,0.0,0.04132995659866446,-5.318024006426335e-06,0.0,0.09615346993766963,-2.8373069626098755e-05,0.01036433608377448,0.002720571131615181,-0.0029733512221903832,0.008101895978916616,0.0021532880315169554,0.001335937461559808,0.03801391771477815,-6.285536023502516e-06,0.0,-0.0008058152002006981,0.0,-4.907758932072737e-05,2.350197659760209e-05,0.0,0.0,-0.0005100099643499692,0.0,0.05077884798403994,-8.07625392787667e-05,2.6014723564229173e-06,-0.0008603822337425064,0.00045125527288501413,0.012688109671472976,-3.058103919163391e-06,0.022853313082725202,-0.0011076753286944992,0.1657284690911303,-0.0010341528808427117,0.0008076310047057728,0.012925639257645529,0.008261956294914817,-0.0003096301559749616,0.0,0.0,0.008752694089059238,0.039892841462685846,-2.1357810600937765e-05,0.0,0.00930325224499947,0.033923428210761414,0.0,0.0,6.942352847538475e-06,2.174328405911652e-05,5.462190887672937e-05,-1.5483957789661456e-05,0.001896483956117695,-0.0006968907354088793,0.0,0.0004605836502310245,0.0,0.0,0.030260644937475975,0.0,-0.003188890336241646,0.0,0.0,0.0004628038856460242,0.0,0.0,0.019923356296148373,0.004069625723135809,3.7203598185181484e-06,0.0,0.0004190083418638813,0.0,7.19311081812408e-05,0.0,6.139105359828837e-08,0.0,9.971454183054094e-05,-9.16825064345837e-05,0.0,0.0,-0.0012185912265716841,0.0,0.0,0.0662796127279935,-0.0002083813724542226,0.00765795236993156,0.0002596717004618957,-6.303298622249932e-06,2.956986861387413e-05,0.0005642974088206905,0.0,0.0,0.026633050213847473,0.0,-6.171926289603522e-05,8.030078020508116e-05,-3.79183912966812e-05,0.0,-0.0002819721838448126,0.0,0.0,-0.001969997787937253,0.0,-0.0002940695893445675
6,4.8954050107099304e-06,0.02955237697889007,0.0019348474641082474,0.0003258145549619227,0.0068619037515901034,0.0,0.018839263105370724,0.0,0.0,0.0,-3.361496381239293e-06,0.0,0.16675891899977932,0.035716337975694755,0.03165006617321705,0.00427645231169846,0.0003297177121147921,-1.1489171891862714e-05,0.0,0.0,-4.6497922962628795e-05,-8.59430051455425e-05,0.0,0.0009992527707342214,-0.0001154366178653306,0.04172186208499652,-0.005040841510840472,0.0027881195348890644,0.0,0.0,0.0,0.0,0.0045201205227304395,0.00047929935624392545,0.0,0.10036043282107794,-2.3603360977675554e-07,0.000871853339335853,0.006372981110109127,0.007805870991274757,0.01453740599895313,0.004437925109841782,0.0009004561436834182,0.056281927182460056,2.4420025101340456e-06,0.0,-0.0003669790577424751,0.0,-7.101377224404412e-05,2.7805774871187565e-05,1.7243643272929126e-05,0.0,-0.0004130965253574996,0.0,0.033246402967321606,1.772248273719954e-05,1.1929183380777383e-05,0.00022854497031800087,0.0016484937704837161,0.010997801923542093,0.0,-0.0006450466583908469,4.719699369422292e-05,0.06723928532690994,0.0009092421146697952,0.0002694720366620313,0.017549623806109273,0.010952086928428263,-2.6638731585008127e-05,0.0,0.0,-0.003384854615416315,0.05377794006187488,2.9659842733282685e-05,0.0,0.0030104381398912503,0.019781695863869526,0.0,0.0,0.0,-0.0007857603779360476,-9.959562270581307e-06,-0.0002461976796568324,-0.0012552382142817203,0.0033761083338982377,0.0,8.357043288545327e-05,0.0,0.0,0.009383218764320224,0.0,0.0073550671034759985,0.0,0.0,-0.0015302660357368965,0.0,0.0,0.033831751797310905,0.007004171445927808,0.0,0.0,-0.00021396298165741716,0.0,-0.0009136995459778103,0.0,8.242608044943885e-05,0.0,-0.0003563982076983732,4.569358209227099e-05,0.0,0.0,-0.000713076205489363,0.0,0.0,0.15809649442371043,-2.944260482508404e-05,0.003163555407488704,2.646317621087469e-05,-1.9591835943023732e-05,-3.829963049772624e-05,-0.0008628621599510431,0.0,0.0,0.013015000883837075,0.0,1.6102854277827835e-05,2.854498176065244e-05,6.62024052025297e-05,0.0,0.00037597768044561874,0.0,0.0,0.023384305142628015,0.0,-0.00024160547137497536
7,7.153302540545711e-05,0.026561866949482385,0.009177116031977994,2.654178279393722e-05,0.04334172015847284,0.0,-8.564747853503742e-06,0.0,0.0,0.0,8.521458680383075e-07,0.0,0.03464845651541111,0.042449983337819346,-0.019274565686356555,0.01090151745674572,-9.382658734469654e-05,0.0,0.0,0.0,4.3986461690343643e-07,-0.0003874029246129249,0.0,0.00019792829770826507,3.942230495111991e-05,0.0003425154770764765,-0.016121917113058364,0.01586777616639726,0.0,3.2764377171370933e-07,0.0,0.0,0.0049674226540428945,3.455347512659305e-05,0.0,0.0018014945494812546,4.526127127903524e-05,-0.0296265574381672,-0.0006997313009825649,0.03897432642659709,0.12172344450108416,0.061409137009763234,0.0024289275259582713,0.03061071260520765,-1.4605698187450349e-05,0.0,-0.00031250208621758893,0.0,1.2672432211986851e-05,-0.0002426280982044915,1.130101307931824e-05,0.0,0.0002127643181795401,0.0,0.09123041743836428,-4.757057760310388e-06,9.962985088886772e-06,-4.052964393389457e-05,-7.75467321670469e-05,0.0035583189942668915,2.167874248437439e-05,0.023271519656460776,2.4254279102997914e-05,0.007680180182380851,0.0019062537147191206,-0.0018401446240521534,0.004156734420533505,0.015505653895556196,0.00020602356262803919,0.0,0.0,0.14574165934650948,0.03385216144998793,2.5362380290842378e-05,0.0,0.01558826453467581,-0.0012726734977265973,0.0,0.0,8.541995040070027e-06,2.5552344123360885e-05,2.774566653810187e-05,-0.0002783185544413283,2.96683225221383e-05,0.0024905762547700167,0.0,-7.736180675545302e-05,0.0,0.0,0.003029823214870777,0.0,0.0047775986041561375,0.0,0.0,0.0001061848002398385,0.0,0.0,0.19247865811851755,0.004909470204772188,2.6929392137984835e-06,0.0,-0.0003876852413682273,0.0,4.9274585544032616e-05,0.0,0.00026698933606542096,0.0,0.00010703441682180837,-0.00016568739921358198,0.0,0.0,-0.0002537880502938655,0.0,0.0,-0.011151833225190037,-2.5469747495993227e-05,0.006058442452121175,1.3744384846788502e-05,5.878242771700748e-06,0.0010518107307227365,-0.0005586383064430373,0.0,0.0,0.003035344639261325,0.0,9.803126136674057e-05,-2.539871956093516e-05,-2.1651515347054252e-05,0.0,0.0015119904247165538,0.0,0.0,0.017618884067148306,0.0,-0.0005214778494237527
8,2.7950767606553148e-06,0.012371032355022663,-0.0022088034215947275,-7.896332703231445e-05,0.0006993790567277251,0.0,0.011327961076486485,0.0,0.0,0.0,3.3663153421275943e-06,0.0,0.02788226757248613,0.06813110586604511,0.07611230578822333,0.018513363038940422,1.1761038564445252e-05,-6.4237620825087175e-06,0.0,0.0,1.571884518854462e-05,2.355871589285272e-05,0.0,1.690628171104828e-05,-7.601369563596385e-05,0.04882970398172811,0.016215412243453683,0.02943471938301025,0.0,6.963217781273109e-07,0.0,0.0,-0.013512022010422568,1.0952772580153799e-05,0.0,0.05180037072101168,6.6662775568844256e-06,0.041657219683476215,0.03206205706711628,0.026563840316002462,0.012000063001985441,0.05093615948879829,0.0006624030057013935,0.11631174849586581,-7.596801081225708e-06,0.0,-0.0004238634964583875,0.0,4.7276407684075524e-05,-1.2261168725050878e-05,3.678479942795355e-06,0.0,-0.0001377383443564978,0.0,-0.10212332742122512,2.2527680413432675e-05,3.435315058702722e-05,-0.00014403244909329043,3.010277108971027e-05,0.01265281247239029,-4.7041823040714855e-07,-0.04133847797523794,-0.00022546819413694707,0.013298762492408198,0.0007293051107801631,-0.00013346603652762625,-0.0034034065802285756,0.029525791639029294,4.6891347635465725e-05,0.0,0.0,0.005825240616395843,0.0925748998018532,4.893783615961882e-05,3.6300845550793477e-07,0.04702979455038771,0.026335741612800605,0.0,0.0,2.0127045206950934e-05,0.0004160269153497315,9.659877541146566e-06,0.00014186261771440494,-0.0004737253718902669,0.01862315025281432,0.0,-2.656707987330643e-05,0.0,0.0,0.06358998761188064,0.0,0.008439156538758631,0.0,0.0,0.00017623919426145758,0.0,0.0,-0.01109756916496554,0.001761432917400261,1.769785282407965e-05,0.0,0.00014433196151041955,0.0,0.00012109912283706383,0.0,-4.7022030203227644e-06,0.0,0.0001405882198189455,-3.351078741669964e-05,0.0,0.0,-0.00045530091443912567,0.0,0.0,0.01523681598223232,-6.105795426070105e-05,0.01278692118742838,-0.00015202462182104703,3.126401324924918e-05,-0.00015517013335661177,-0.00032238656173736054,3.347250835976367e-07,-3.1781943448055653e-06,0.015459446583890918,0.0,-5.1009447135303086e-05,3.411399333103349e-05,4.5202890453657985e-05,0.0,-0.000979367549196946,0.0,0.0,0.03471868852162607,0.0,0.0010795344215948515
9,-5.374987470997836e-06,0.09542595317850745,0.012247774428455127,-3.6448716800807574e-05,0.050243498820095794,0.0,0.031210283472266252,0.0,0.0,0.0,9.154801308256667e-06,0.0,0.01697189078385784,0.04332516602692782,0.09724222119348022,-0.005261402844899726,-1.1233111843482062e-05,-3.929641814916773e-06,0.0,0.0,-5.187835340271338e-06,0.00010165444135024819,0.0,-0.0001274375553306751,-0.00015362439363974584,0.007116995308938161,-0.10695932605510568,0.01382981262619895,0.0,0.0,0.0,0.0,0.008549920351707027,2.022529871367438e-05,0.0,0.03250193619416881,-1.215745049996783e-05,-0.03917666676792223,0.021479923260782983,0.018788070252280215,0.00791237469799563,0.04363646580406188,-0.0001907500588755709,-0.03211527775777177,1.59910356773777e-05,0.0,-2.476307377804352e-05,0.0,0.00019234678424343265,-0.00028767727628501745,-6.194746213007116e-06,0.0,0.00024331122138400774,0.0,-0.0463635750948185,-9.516306143536818e-06,-2.596823360689672e-06,0.00030545754834382626,-0.00018577696048065404,0.001938604216141216,-6.435294392094596e-06,0.01146728519048355,2.8465740921780363e-05,0.014856750956668344,-0.004026544987559395,4.7315524696262286e-05,0.009395921759877796,0.14074863568483295,-9.064671233164565e-05,0.0,0.0,0.030030603648088208,0.014072451742631997,-7.812103612704793e-05,-2.042828941658468e-06,0.007074474105278879,0.022933755259056783,0.0,0.0,-1.5131745647022855e-05,-0.00035663838114751995,-4.688704874551641e-05,-0.0001619101757184318,3.116711477561479e-05,-0.0062975596122842505,0.0,-4.46722783408746e-05,0.0,0.0,0.012956018438727556,0.0,0.11419937531140964,0.0,0.0,-0.0008162197537064935,0.0,0.0,0.0982182427223053,0.004607819007548368,-6.752456544528508e-06,0.0,0.00024093061240070083,0.0,-9.292438450119713e-06,0.0,0.0001671182313099923,0.0,-7.224357200183349e-05,-2.596645610925243e-05,0.0,0.0,-0.00018200511076513407,0.0,0.0,0.01438066492750396,0.00020333414506964543,0.022113068404847277,0.00014644011239129003,-5.524813629128947e-05,6.038947561829327e-06,0.0001452823927350408,0.0,0.0,0.01707755373979173,0.0,0.0001344910133556774,-6.444414510711002e-05,-2.1372329161460954e-05,0.0,-0.00024545572968344556,0.0,0.0,0.061902386185628,0.0,0.00021273451046299193
