#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,-1.0779542197440641e-05,0.0007287864326816842,0.04192772486855248,-0.01224415803960304,-0.0008015801899582809,-9.520162147260131e-05,-0.0013297715296216135,-0.0026432460510283523,-0.004826464593112124,0.007651868338519391,-0.0003200421014203189,0.14268231283013527,0.0,0.06018706927690955,-0.0020069634030782943,0.001228792260251263,0.0003166498803865574,-2.4096015629867705e-05,0.0,0.0,-0.0028312948040061,-0.0008321966335497872,7.98792789100048e-06,0.0,0.0,0.007203364682254031,5.6774022851971884e-05,-0.0006707831178623589,-0.0013127979293742896,0.0,-5.3896342763486e-06,0.0010186846865850904,0.00025824638327288143,0.0,0.0,0.05717421225400018,0.010522101131670491,0.0,0.0,0.0,-8.030224562232946e-05,0.018170477177398666,0.002002015418745519,0.02111462760840377,0.0028786030579994455,0.007521342701299538,0.006380136170127018,-0.00042786010790846614,5.1948001042616566e-05,1.0334844798740769e-06,0.028622364286767912,0.0,0.04983134484509212,0.03106939019067624,-3.553161759272056e-05,0.10066573508176657,0.09064812926167425,0.022681817565593742,0.16493051409862391,7.965821662032693e-05,0.014683464044225122,-0.001252078638063142,0.0024183568092878945,0.0,-5.9889952942386305e-05,0.00028319775488908864,0.0,0.004274423323498651,0.0,0.0,0.018157173735422583,0.0005022072489189372,0.0,-3.779220891400681e-05,0.0282013164717445,0.0,0.0,0.02087704129502085,0.0076116140563258945,0.0,0.0,0.0,0.03343169400204889,0.012299754857879739,0.0
1,-6.279146843084835e-06,7.919140601107737e-05,0.008307269531226104,0.0070592353682923025,-0.00030529989904777067,-2.2341670067207617e-05,0.0008866650903706333,0.012653424576186617,0.0011509302259214303,0.012057450419757738,1.4084508654745903e-06,0.00036709661849498393,0.0,0.025825673081200692,0.2289693509648763,-7.077928882163934e-06,-0.00041997616371404093,1.4285712891156603e-05,0.0,0.0,-0.0106110390309113,2.765132148222314e-06,-2.171563563857283e-06,0.0,0.0,0.006081684037286795,-1.2326216274259149e-05,-0.00019957163695034864,0.0008958199852604245,0.0,-4.445741378814312e-06,8.741158584403669e-06,0.002625354715848903,0.0,0.0,0.0015796581268541444,0.021187785938812733,0.0,0.0,0.0,-5.051518118825539e-05,0.04847433053887542,0.03035901645966482,0.003915094565438534,-0.0002521634963265092,0.0015782947190991128,0.01355906039729612,0.21255888985423352,-5.1067686508487486e-05,-3.108767640308677e-05,0.012000482108804512,0.0,0.016751296159424646,-7.521399833990268e-06,-6.854495978684446e-05,-0.002530290883246591,0.018236332622459803,0.010754271174342972,0.00043370286451882654,-1.1586829924761032e-05,0.025908314864993884,0.022478030469634463,0.04147322908187034,0.0,-4.25732308014737e-06,0.00019569048400176102,0.0,0.00010215835577374175,0.0,0.0,0.026729269012703484,0.00013654176706148554,3.455988319180779e-05,0.0,0.0005680973377103289,0.0,0.0,0.02466026238910558,0.0001436032569568993,0.0,-2.421652238821126e-05,0.0,0.035541812396040956,0.13046314190076122,0.0
2,1.1865580125072017e-05,-1.6984307331040796e-05,0.0338454511141507,0.0532265560186613,-0.0005659547071297081,-6.936156289853643e-05,0.006457114421032468,0.02348919129797054,0.01504178819346477,-0.0037251132882911483,2.4488541495075924e-05,0.02805130905839933,0.0,0.02692196895443691,0.006153317573117009,0.0005039974958713663,-0.00017772999361354862,2.2230604418922466e-06,0.0,0.0,-0.00033601726679667604,-1.366056349022306e-05,5.5711994190575015e-05,0.0,0.0,0.007426400797416883,5.283083128403422e-07,0.0001344402497859587,-0.007110831406008392,0.0,-6.479562293137919e-05,-8.967079506396125e-06,0.004776834405954022,0.0,0.0,0.02201264376749844,0.03756625865693777,0.0,0.0,0.0,-1.4808075638481423e-05,0.02973347702319247,-0.0006090119270176876,0.09417797725533696,0.00018942196442042365,0.00792725280244702,0.016080503934437954,-0.0026917914586602944,-1.5893901517136053e-06,-7.484913900157641e-06,-0.016320270817223825,0.0,0.04038087818728532,0.006675301875625642,0.0007311091667644025,-0.0026331324801592286,0.1289105854527033,0.10647463056537151,0.02316232083863964,-1.5571570798947941e-06,0.07141091562692115,0.011569562614964479,0.018999929598164482,0.0,9.549260199808095e-06,0.0018395344512234415,0.0,0.005790140490982375,0.0,0.0,0.02233905889952009,0.0005086274043620381,-1.0669982035289685e-05,2.306317475995413e-06,-0.0009878113010708322,0.0,0.0,0.09970974866850488,0.002100187894619505,0.0,0.0,0.0,0.04345905593489622,0.028049405974499123,0.0
3,0.00010575589979266076,-0.0015881721762876556,0.15750004464923045,0.007852090838067021,-0.0018409987388348914,-3.412470743209727e-05,-0.02611413404664295,0.09412922036064549,0.0003146699713576272,0.008913633918030206,0.000435740236007473,0.0008501091849926815,0.0,0.02437159608687716,0.0007954275368325867,-2.7359429022191704e-05,0.00021055518009015025,-1.1422102724082617e-05,0.0,0.0,0.002907828148135063,-5.237113312877952e-05,1.2625634204249308e-05,0.0,0.0,0.012319391876848317,3.5979618571767845e-05,-0.0005303249588094603,0.0012606316066444377,0.0,0.00022149804924899164,-3.869538813445124e-05,0.011957659795344454,0.0,0.0,0.02700394533331513,-0.06335877606507336,0.0,0.0,0.0,8.61263350760705e-05,0.0014994353665458702,0.003112707446163883,0.02292963059335978,5.632595391250713e-05,-0.043442615602092775,0.001267960443326761,0.02243865863095983,9.197235635291531e-05,-3.650987922534474e-05,0.04202345823689107,0.0,0.0038654833231360737,0.016313075942594665,-2.6042041251635123e-05,-0.0016903453109099755,-0.011945092001096327,-0.012846251307198102,-0.0006451862701070703,-1.254122606686327e-05,0.058758117073262374,0.08562396019763828,0.009197971091754058,0.0,5.083803636299135e-05,0.0009940451718871233,0.0,-0.0009397480465702259,0.0,0.0,0.21318844986935104,3.7030062480416846e-05,-2.9667856023661946e-06,1.3239176260666727e-05,0.0071826357805571195,0.0,0.0,0.212081814831424,-0.00027124511157534834,0.0,0.0,0.0,-0.032504480508748886,0.028300996754741438,0.0
4,1.6835519583944216e-06,-0.00040644193467016267,0.014003564771542526,0.008183557729240865,-1.1356009292473374e-05,0.00012450459832701922,0.009181363859228103,0.030716394483142263,0.012019793471400359,0.017815759980711735,1.60015562741126e-05,-0.0015635602457151076,0.0,0.03408653648909747,0.004556621184323476,4.011683694389073e-05,0.0004972540653526324,3.6763687090488583e-05,0.0,0.0,-0.007628393478365353,8.880897242453867e-05,-6.285171584413718e-05,0.0,0.0,0.10867829913530737,-3.466167601074019e-06,0.0006698323421324181,0.012488931486289769,0.0,-1.1034070526849854e-05,-0.00017171685194098342,0.00287239692891541,0.0,0.0,0.05017129275662614,-0.014653716864507291,0.0,0.0,0.0,0.0004152560462964177,0.026662201254951546,0.05878781683204286,0.02642661777248517,-1.7597361550581884e-05,0.0021909747456475732,0.11701540479478076,0.021593848988382524,1.0078188437815708e-05,-3.9097466170015535e-05,0.053881056549939285,0.0,0.10302531588438965,0.009275469561641433,0.0005377850515103284,0.013276265695386681,-0.001231391522001035,0.007975623178034736,0.0024816489974368162,0.0,0.026464254469941495,-0.014567441853090331,0.16861146383696865,0.0,-0.0001500374857208594,0.0016240645337247583,0.0,0.003111683720907974,0.0,0.0,0.0010467692548749936,0.000146136294691484,1.5089246393970969e-05,1.9900146337767363e-05,0.0004230151804221922,0.0,0.0,0.011086673917332703,0.0012538860768307916,0.0,0.0,0.0,0.0348244421590095,0.022668397513493397,0.0
5,0.0002307871740226176,-0.0005085948563993759,0.07033012374335704,-0.015250431369247412,0.0005721336347084356,-0.0003492627951166533,-0.01559039844833852,0.04218813961718296,0.020650209760924913,0.030629491061322883,7.255534417686972e-05,-0.007173538074435463,0.0,0.05806713375196578,0.0008390028247060868,-1.1659250127093818e-05,-0.0002956919375774762,1.6409671582043843e-06,0.0,0.0,-0.0024602779081876894,0.00012901078357839172,1.6386582901342513e-06,0.0,0.0,0.0017009062403110847,2.479879942619434e-05,-1.9325520336289595e-05,0.00548175003719195,0.0,-0.00014365588867506818,-0.00011523245746022545,0.1393911637077814,0.0,0.0,0.08421849652304092,-0.013494117668507,0.0,0.0,0.0,-1.627354182213317e-05,0.011786158226637939,-0.004581188736398461,0.0025576419702002095,-3.7567685412399954e-05,0.09070000607742444,0.005958187143681456,0.03294368412065226,3.979543538759256e-05,-9.002980267353354e-05,-0.027097171934115403,0.0,0.0021964120647431713,0.0011385379997428983,5.1353182465897475e-05,0.019528712017231706,-0.017687800433944807,0.0048545051248214425,0.043771264045786955,2.3424634359966464e-05,0.003378835600979159,0.02879824358787786,0.016935937875087362,0.0,0.000240370627609182,-0.0001630045339362996,0.0,0.001824485339537526,0.0,0.0,0.03604695369017989,-0.00016387990876541716,-2.7607198079359828e-05,4.308349602655818e-06,0.06043552991983784,0.0,0.0,0.06850988922962395,0.04758016893484441,0.0,0.0,0.0,0.0156292673482337,0.08604660209673877,0.0
6,-2.792084727518434e-05,3.2063230830954904e-05,0.04799537319062057,0.008036340807740036,7.952152601511142e-05,0.0001615662832891868,0.014743427731446173,0.003175734849202293,0.06472831492908965,0.00984330347099242,-5.2337598041092306e-05,0.008089096943949662,0.0,0.020845744956862495,0.006312749075623673,8.669645620430876e-05,0.0006366898823662069,-5.952380706895856e-06,0.0,0.0,-0.0006054168845740138,-0.00015794721078067254,-0.000905581849433876,0.0,0.0,0.0021222204793044457,7.05156368421609e-06,0.0008294156340257772,0.016557907592192302,0.0,-2.2120529526827827e-05,0.0003649533857664651,-0.001082686999902149,0.0,0.0,0.14409477565884582,0.037149647472373745,0.0,0.0,0.0,0.00011237797903118658,0.02711915428192922,0.015033296597080621,0.00015237209545879415,-7.095463021006432e-05,0.015776544181744002,0.052264682408459134,0.015717270345853625,1.542072717147258e-05,2.0966958555965853e-05,0.01039748673411147,0.0,0.12207638644514551,0.0015173828620259147,0.0010328190241127523,0.01199435337665083,0.0950935929765459,0.00920796945302008,0.008797929386319323,2.096009250682174e-05,0.026110257596448368,0.02414069035557635,0.012710227319541837,0.0,-1.7413941864024677e-05,0.00046509543468621644,0.0,0.02558639533647431,0.0,0.0,0.03343424603877008,0.0007954203872870578,-2.3881971926400997e-06,5.707484022066052e-05,0.006486763461501574,0.0,0.0,0.025067695382268277,-0.0012418320317716905,0.0,0.0,0.0,0.03669948353136734,0.040395630175867114,0.0
7,4.264406315848069e-06,-1.994505378289712e-05,0.01272382288525125,0.03071059642188311,0.00036462562348322483,1.1524722000525098e-05,0.0019147846873933789,0.033061594593345435,-8.085798251110409e-05,0.003320346073518148,4.478706914508643e-05,-0.005745321157346656,0.0,0.09429099176574814,0.0016151376055979646,3.089425200623966e-05,1.3515814621285472e-06,-1.6470587582929645e-05,0.0,0.0,0.0003832699727813086,-4.357065636233149e-05,-4.7688606793198934e-05,0.0,0.0,0.011577045579835679,0.0010060310561347654,0.0002482244696793276,0.06730811025999243,0.0,-0.00011492003721432196,-6.205370387869069e-06,0.015181345137652213,0.0,0.0,0.001066477627951069,-0.004092230673688054,0.0,0.0,0.0,3.704404410069754e-06,0.05211194547349351,0.024741649960136076,0.029543180020035534,-0.0003941625632376581,-0.011380915592426667,0.005901784286373301,0.003863461285790952,5.755918350185055e-05,3.5136661055032935e-06,0.14113777948081677,0.0,0.009078111707613893,0.19587752152260346,0.0003188574309382044,0.038391245219912155,-0.008948310838948315,0.0595485126114393,0.002219889483417035,0.0,0.06267242230349519,0.015948143218702193,0.011636861655382998,0.0,2.958208782837671e-05,-0.00046103597642844655,0.0,0.005118462750301984,0.0,0.0,0.0020960127683824423,-0.00021395369025180218,4.118216990165798e-06,8.75269151435313e-06,0.0035430711337556637,0.0,0.0,0.028979976061601104,0.005138590752090765,0.0,0.0,0.0,0.005102730853812542,0.023622913065339982,0.0
8,-1.0328581048311477e-05,3.6449843106432646e-05,0.13147510721951985,0.014436104209711526,0.0003292723326839653,7.640638093089536e-05,-0.008383288277571467,0.04465594776083693,0.038233199690872736,0.0016663499645239864,2.4842285033586486e-05,0.030747881855637777,0.0,0.0011125425259360035,0.007473949284048934,4.8493532170070575e-05,-0.0004082713198372998,-4.459653639514933e-06,0.0,0.0,-0.0056388452400609745,5.520100950870065e-05,7.173035773093315e-05,0.0,0.0,0.021729769317085985,3.660473798229102e-05,-0.0001406572316118262,0.0072833922228760905,0.0,1.994786527801741e-05,7.5066948033908265e-06,0.013229906708576471,0.0,0.0,0.04047735619272437,0.028409358670985124,0.0,0.0,0.0,-2.0887611119012683e-05,0.006962284662166888,0.008343352511275751,-0.030392467550061402,9.233427731888965e-05,-0.013042445181063641,0.024324027106694075,0.0555085656541671,-2.6056918224602963e-05,3.387949777560934e-05,-0.04369733369961104,0.0,0.031345662853792214,0.013203318264485356,-4.838891070628124e-05,0.03251878680873652,-0.09678059668172878,0.01333159038813693,0.023175936295416356,-8.011343769404632e-06,0.027051103279479374,0.06114675614200333,0.008527131045105335,0.0,3.1121754487215924e-05,-5.448044052818387e-05,0.0,0.005690992838556905,0.0,0.0,0.024047324906299097,-0.00021536537970338985,6.30200201873521e-06,5.077362022765647e-06,0.016628329738801673,0.0,0.0,0.04624780235963418,0.0017338251953874758,0.0,-2.3920751903151445e-06,0.0,0.08838531570452354,0.08764798691789574,0.0
9,-0.00011312069484449053,0.0002806445696176789,0.023418831345952767,0.012250437876407007,-0.00018373730911526253,5.603379666415691e-05,0.0035337154742277285,0.023643086796283415,0.029255562466874666,-0.00115085288056152,5.904044437588811e-05,0.004509099222993789,0.0,0.03187617774041343,0.0005836995745774446,0.00014932662272660834,0.000428849890469192,0.00018817808119950103,0.0,0.0,0.024810383219269438,0.00013317056771851686,-5.048417621778126e-05,0.0,0.0,0.04356590008459695,2.0794391426427618e-05,-0.00037783114978610867,0.0008870119180957747,0.0,3.615015358435144e-05,6.514890959846093e-05,0.0032680748002845727,0.0,0.0,0.013139360978187119,0.0068273358510413185,0.0,0.0,0.0,-0.00042724129577782966,0.014740089157231762,0.0280349880442748,-0.0017209637889455567,0.00011230904162732807,-0.02251618990223678,0.12295123819254763,0.018264194300692677,1.9927653124207543e-05,0.0003652679906233359,0.050222354528820144,0.0,0.026323979895162088,0.042559643687058585,-0.0001763745798383862,0.02296400984439057,-0.00045716148685751295,0.023761629652105737,-0.006117178805157241,8.024691158645781e-06,0.06484994588493626,-0.008221616578846775,0.10013248478708288,0.0,0.0003117871842299171,-0.00014183123818078052,0.0,0.017871147134005557,0.0,0.0,0.009617060730004512,6.631877390330506e-05,-9.708933590909803e-06,2.5254158563369157e-05,0.006339221139042767,0.0,0.0,0.02467478652316484,0.0010814391982477587,0.0,0.0,0.0,0.1092260031705785,0.0045255349921790745,0.0
