#shape=10
,0,1,2,3,4
0,0.06034875403234584,0.01840804258315246,0.011911549468822986,0.48080959375266835,0.3696985196785817
1,0.15216820057189792,0.2238736587693377,0.18407765689353883,0.31429955877087756,0.10285364486349398
2,0.11324866281538108,0.08849612733625098,0.08289342610883042,0.1337249936952571,0.4735286739011105
3,0.09850355446459014,0.029466152500711294,0.41770154963749206,0.08285775493072634,0.16634277654449905
4,-0.0017247956149232398,0.22259475010356314,0.4115431271152195,-0.007925070824850096,0.1560695096386734
5,0.0632342670533817,0.1930251780703447,0.4128492319055688,0.030324792607737103,0.13011197548176948
6,-0.010084220742806724,0.12807874079172515,0.10195964635082727,0.1898230088782259,0.5531857757965604
7,0.27363755687030805,0.15287152611842492,0.1294081637485837,0.14909128867795338,0.2040823644929024
8,0.35965181788185174,0.1096520678816017,0.17215186475683997,0.10965190121515724,0.10965183103974568
9,0.15066298872162856,-0.10667387785588002,0.1662330587368227,0.406976327807859,0.11230969333130593
