#shape=10
,0,1,2,3,4
0,0.05138625174929563,0.14461281852499672,0.2637722285530179,0.4486786398924063,0.024883384243246494
1,0.0968042008872077,-0.019427288174392984,0.8516550280673798,-0.0032402739206060585,0.0022658804205733774
2,0.2976122140978316,0.29761221409783156,-0.03572106090217856,0.06367648869985092,0.2976122140978318
3,0.42027386871951833,0.25461863645840616,0.00023187844722415726,0.17376812612946793,0.05306826571635594
4,0.2224294687010793,0.45527076983749015,0.174825019345868,3.6679010732362006e-05,0.08321787103345593
5,0.19029453030312268,0.32197842730285736,0.020340171703316076,0.2509368314519114,0.07359288524992429
6,0.15436997228940572,-0.02615809723730661,0.1930911032860318,0.05982138399773185,0.5514598968485839
7,-0.07067866640856639,0.045778948274154234,-0.057537777677906646,0.12867288724923967,0.687488559683746
8,0.04664873776112311,0.2251512866401951,0.2251512866401952,0.025372142242788998,0.22515128664019515
9,0.09293698616385954,0.051375918584596676,0.3903585333546191,0.07450303420008388,0.2177485966687344
