#shape=10
,0,1,2,3,4
0,0.1548659663629269,0.30498529530360685,0.34841356525179096,-0.017130732506386116,0.11209170232756888
1,0.09150646867922334,0.0779623166183165,0.17407287584382192,0.4126062860536563,0.1431326218749059
2,0.06460627645670092,0.5905907836845958,0.09652795073091758,-0.036358331776369365,0.16536725777815564
3,0.675135225677025,-0.03542079969335079,-0.010578409879823695,-0.04200881386939179,0.14081396888362085
4,0.021502630168865076,0.07696447929796381,-0.005352000980652702,0.2623256165306068,0.586866958230258
5,0.2917291619984915,0.15872648003890483,0.29636725291912824,0.048303651000959354,0.11532120164777343
6,0.028641091135943316,0.055630536267714185,0.2498990089766971,0.1523066411563274,0.46532993991142374
7,0.02288200590627793,0.014101263628675437,-0.08880537834011916,0.45187671604970686,0.351213203371355
8,0.11000945092052386,0.1121605493311632,0.02376544608028833,0.31765502793701506,0.29687463200467107
9,-0.007943379802785857,0.09330509348462361,0.3819474123418043,0.003815649124560824,0.38909026936561386
