#shape=10
,0,1,2,3,4
0,0.06776711261656569,0.09152986494253723,0.6459035459408358,0.12575347894261762,-0.08629381646838298
1,0.08431760419671824,0.10613798348002383,-0.008735174958577408,0.5806584754221609,0.2075459165970818
2,0.3927693743915632,-9.27473766922131e-05,0.1165023932004352,0.3927693743915632,-0.014017367778688375
3,0.1342841467033499,0.33888128637711634,-0.012991571907329007,0.3388812863771166,0.03572745388641906
4,0.09884864579735973,0.3349932068852325,-0.031705704883841807,0.30004524126283355,0.06141662103399999
5,0.12391426284736035,0.3935007585505388,0.029176629782391293,0.18029873903713398,0.11648309359735289
6,0.5688124279542659,0.03812353961462391,0.0789427841436934,0.11824368543434695,0.16921088320862532
7,0.06957778500387407,0.12283917841684253,0.24316231013008527,-0.05017905224349264,0.5024502376847425
8,0.06192779580852326,0.23646842493544765,0.5028501682938643,0.11026532976520434,-0.011511730053039165
9,0.1099410648931669,0.08414874885314985,0.2948325207076468,0.06570750129578355,0.2948325207076468
