#shape=10
,0,1,2,3,4
0,0.14401035160908154,0.05476189377224579,-0.023625090911420357,0.19751555967814413,0.5691977400163624
1,0.5022280400763839,-0.08385382325080419,0.09154667609826388,0.23322073378342847,0.21954493327267885
2,0.43178316101235364,0.024869481904957257,0.30442989635573997,0.06659556360406142,0.029464747062863755
3,0.17052554930092492,0.12373435801025205,0.13147837891444417,0.020830231069972893,0.3483032707824248
4,0.1252756114435937,0.4044663447032765,0.15060727681951214,0.07613861688618478,0.15005419774984374
5,0.23737522165209768,0.2481708230540987,0.19516818058315352,0.0495786192691289,0.04580677983443007
6,0.05832636174133,0.20766997820410416,0.5112298435459283,0.015907605516997415,0.11797731197929427
7,0.11802433077698687,0.3626612140757625,0.15270618090976856,0.3424809353925834,-0.06933061355269038
8,0.16784401355458525,-0.060087292936039795,0.011260764526539017,0.6529884187983971,0.057539541175320355
9,0.10456076586501986,0.34599660840247964,0.1529989678261937,0.16544110955986832,0.046536521011157295
