#shape=10
,0,1,2,3,4
0,0.18587104660178946,0.38846717657455765,-0.1433900513565142,0.30888121982687883,0.17414909314921856
1,0.039418763241921506,-0.06792239051392934,0.19995598650540888,0.28652782942722416,0.45047050916718673
2,0.04945913531430458,0.035240932085323785,0.05562990479493743,0.27655574846388004,0.4750061631983841
3,0.35139608050606475,0.09131798462407804,0.0009051884655757675,0.020774132426379377,0.35139608050606463
4,0.2968917589767663,0.0040006589824706056,0.18263480621638647,0.021422414484228342,0.23469879186458026
5,0.295505633391598,0.09034249871417473,0.04006580179643112,0.295505633391598,0.11004109752124662
6,0.1624997689614332,0.10672763486137019,0.1974081518709747,0.25588875700645486,0.16383931359108936
7,0.1883606183148718,0.6668724983090675,0.0465410613690249,-0.02116645739409512,0.048685199307262894
8,0.08218289446011602,0.4602771593069081,0.14726904638739008,0.055083978335639716,0.14852024293216834
9,0.246181660528576,0.08978335911847875,0.06953813857189466,0.19942930968945863,0.23377720049256326
