#shape=10
,0,1,2,3,4
0,0.27845148380211016,0.007458474417884079,0.011974858121842258,0.6046742956392279,-0.00038520874382436414
1,-0.07597000709375377,0.30509184617943846,0.0704866279072475,0.1613680818125266,0.3817672886692996
2,0.17164698010092103,0.17396883799945168,0.507322039738339,0.0979551562995266,-0.04823815486969739
3,0.08058347930489337,0.013730452198494694,0.44754724938417384,0.14542844379884057,0.1772936996408546
4,0.08275158644682346,0.4109793803463598,0.1918510785125761,0.06382457494739092,0.07736502678014386
5,0.31029227793410036,-0.01508396805372075,0.12050095521630572,0.39225167787029713,-0.005763149584540479
6,0.034190265330935665,0.20844856944785806,0.18910559445004188,0.031643340662174835,0.4487001321739576
7,0.1407587717417941,0.09682446570930076,-0.019710324898626026,0.2728769303983286,0.36639300653899853
8,0.21026646512697178,0.02680612285548629,0.04157977069531934,0.14355481084050997,0.38678158543689534
9,0.09668600226939053,0.3966859957508721,0.14897742057462068,0.0377411518692923,0.19645262859084675
