#shape=10
,0,1,2,3,4
0,0.08294370491019297,0.10430632980683524,0.5363052982299912,0.07174164769679299,0.12235006738386939
1,0.08672476788470843,0.0733573333848686,0.04342893990667236,0.3143518591695439,0.31435185916954395
2,0.06603846285061346,0.14209834383361344,0.26403668175243955,0.33304594431887563,-0.062120481462453095
3,0.048728318200840184,0.5134733290180746,0.17883828807690616,0.06588151626682529,0.04762399521421314
4,0.6026011968726231,0.02861839027694276,0.0741718244001435,0.18803213184069734,0.0673607609156293
5,0.1359155305963522,0.1432334993616267,0.39323329102848065,0.14391498501778072,0.06831806726992151
6,0.1729738049335849,0.05029732223608958,0.16859188652198215,0.29227031692114247,0.16280543625517274
7,0.006217161208452571,0.0742991181459301,0.02082848248300818,0.5113383840291983,0.31754940145628824
8,0.15165449266148734,0.17152586168551145,0.07309763131004825,0.09385837019962602,0.38791241392322023
9,0.09532231058907968,0.12397726499964,-0.014237010155066041,0.39203281783457955,0.1660625047742413
