#shape=10
,0,1,2,3,4,5,6,7,8,9
0,0.25571139540363463,0.10076824691364587,0.08744612082947936,0.06625738689056675,0.10927703554909868,0.04685071244690769,0.008718320767135088,0.06158590779710473,0.053492329326927227,0.15554470770971648
1,0.22813350465364654,0.16077317844091815,-0.020427206749071575,0.19707942042692236,0.12474661707577081,0.07299685845044261,-0.00526948353623696,0.05995325427385133,0.0406685326148612,0.08252178801671557
2,0.09623629527994929,0.04076634468300056,0.03806139934138527,0.14835314969470118,0.15596415584782808,0.03695760709787908,0.001357041067912002,0.09583652715487809,0.18688958544633585,0.11693325870550797
3,0.20961626274316145,0.029988529405708925,0.1643467532267752,0.09394289832834207,0.09199970524038041,0.1743990466555355,-0.0013738039922391826,0.029708057549378254,0.1333644248239884,0.04308028097698864
4,0.04061808661856574,0.027538790267594294,0.034964206297273516,0.0664317005955,0.04084058659196687,0.15791837447085172,0.3744926377791029,0.07137967281265827,0.02364669832374217,0.10661368194233327
5,0.05778520820098646,0.289366864807143,0.09003510745013703,-0.00029863755554483846,-0.0020342432441269403,0.11503097783443668,0.020849925102791003,0.144084668235563,0.018493113356636153,0.06149337402351782
6,0.12587876480361107,-0.002623519133299333,0.024932194412920352,0.016161685942569583,0.16686374847951044,0.08310250944172724,0.01998421014065921,0.30225724497657297,0.045405716861317155,0.14985561530374955
7,0.07981117136235429,0.01438950422842232,0.03372262207962532,0.03617135319091985,0.048363604359502974,0.19504542445933787,0.09520614564917078,0.10772313699646391,0.2157026244766178,0.1330480768793844
8,0.05209919609061946,0.20258061610361416,0.1496301268504484,0.04263757725565425,0.13358576986505,0.08432728737696683,0.02739458476618449,0.039537265686737315,0.10798634719608553,0.09355455177160298
9,0.024277897285981544,0.09463848638061219,0.046950541472583894,0.09855236351880867,0.0842165512418553,0.26473919839484733,0.11797698681584075,0.03484983383504794,0.061754034130941514,0.07303419701268835
