#shape=10
,0,1,2,3,4,5,6,7,8,9
0,-0.016209057180868368,-0.07041438664866746,0.03976701670979569,0.12995884996718157,0.2998837376448004,0.05415575383982098,0.20836819677823443,0.12974269476188863,0.02302053092363767,0.031659333075512684
1,0.1986893346885423,-0.07717917827727516,0.3452507248607408,0.08097823972746651,0.07196862509704656,0.004451540908044885,0.07033056642874147,0.12046861394561603,0.019311663874215054,0.1579779230705207
2,0.07072635860723932,0.021882004695921213,0.13429841569764608,0.2768405520873195,0.17000533919669497,0.08771586367456649,0.022790313209657465,0.03240746624290094,0.04167770868944939,0.031486478832245285
3,0.03170984220466649,0.044467910064867784,0.058060317610389024,0.09510369085518822,0.09788940399377118,0.11607456513682489,0.11644010016935111,0.21203146455360025,0.11647919654917259,-0.02875236600976639
4,0.022097230161245658,0.058408337715674864,0.017272769526977972,0.04192745186968779,0.04786756380454954,0.1670264584566077,0.15843841984485385,0.09468152214422762,0.2577834475508006,0.11366345539238866
5,0.010224369902612338,0.15671873180929005,0.10711186740373917,0.007155256244972575,0.03076314060526866,0.13224911701180386,0.10226502954238648,0.10489559743808143,0.09590274826692459,0.17676476298947044
6,0.2225176568289714,-0.0027922234266971337,0.033246612143716,0.16919045189101728,0.11621919714924857,0.16390321668412688,0.09773556708375095,0.02560730570068238,0.08672715784968353,0.03826233031010172
7,-0.001574223151449509,0.06616982036713503,0.04434175020184758,0.07626537230650762,0.04943356074897351,0.08316477594946399,0.20007284839812736,0.06764611764472367,0.17613692775122558,0.1518045794616994
8,0.09656717905785522,0.13643219869188436,0.024952938667546578,0.10087072997164634,0.05045977535257652,0.09736214981891358,-0.014135163322151251,0.1756272177682421,0.1002503471391047,0.07536261806531985
9,0.03634138420084708,0.06914682473501198,0.008068813739705716,0.09086629920262557,0.05687034847737892,0.1324386710375911,0.14520312285788603,0.1821598416293045,0.09266067274693456,0.04473457931148248
