#shape=10
,0,1,2,3,4,5,6,7,8,9
0,0.0206964322321585,0.26654701052523305,-0.015444500916404933,0.04130772226891397,0.026412639111434492,0.0893273237707013,0.13713323552577913,0.22773677897854197,0.13906897670159174,-0.010563406222639753
1,-0.014028613733078633,0.14016995044181912,0.23483092456825558,0.035476256866023036,0.08422394672003092,0.15849274397100968,0.00834485342009475,0.13969707294926273,0.0816330501896918,0.10825904378933959
2,0.007843371330711332,0.05685818919840751,0.021854383929676542,0.693522296795259,-0.01539275437923592,0.018485552136643664,0.19796069193324253,-0.021054145560083382,0.034463470728232845,-0.004156450251167411
3,-0.0013571700614193201,0.27071512552598415,0.06131117926886316,0.086067691454498,0.015516247024090726,-0.0017151419413097568,0.29715423377121586,0.09503841411324214,0.06661680363476374,0.048796937435387364
4,0.029585397086719648,0.1210891281233919,0.09147402937768503,0.01540450080530687,0.14088711716821908,-0.049424321780782536,0.19190397032316248,0.14395298852183624,0.21274668550370252,0.08277265212181653
5,-0.017137205058696616,0.13007655108473656,0.016397622619949023,0.011932712404736765,-0.0020561792719697627,0.3094300792397202,0.00324938669467956,0.20692261674128515,0.017774248244015363,0.06982942896049471
6,0.04506790019163976,0.03601027428112155,0.00042927568030292414,0.10253151332903758,0.020606791070099356,0.0705910753380838,0.2520264433267318,0.25483276565455903,0.07296668298215024,0.06715949012158252
7,-0.012759738229656405,0.17355873466574723,0.01308543100329198,0.092417230063306,-0.004856824575663936,0.03624334040239458,0.1807840832896771,0.25841128373979216,0.14448274543124434,0.02247985936519224
8,0.00788384290559879,0.11966420259308765,0.03442913590064595,0.10098350403030712,0.04879753460074385,0.04188815284299163,0.0019473803955702721,0.06105326572049899,0.10992571637642658,0.2871527468525069
9,0.032415533254674424,0.08004826636768185,0.03976417839413882,0.08807325789471433,0.1384386195773447,0.0798806011946594,0.07023840083084408,0.06956777982413005,0.1943959106625562,0.014194988779804348
