#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.004011591348944577,0.05279653825118711,0.05101945144173884,0.040888280620844805,0.03227491695604445,0.009418924752858614,-0.004303825022116429,0.021818765792516626,0.0014667963519413804,0.010923236368333753,-0.00423924057315233,0.005458942068529447,0.06383951139122272,0.08026874042683631,0.010717343498339464,0.007826714816976235,0.0032790308631848414,0.004763530403257574,0.0023506292608741586,0.02378816102909655,0.0034169813443130333,0.0072542234599626415,0.040067531674912615,-1.2726774653694535e-05,0.0007545758555013042,0.006587639234149079,0.013327802675113142,0.0052262340191193205,0.0036606554685774304,0.09009536634565027,-0.0037382273269814807,-0.00029424295958523186,0.00035132528284796086,0.022715654942725462,0.00608646398567598,0.04346951319356786,0.017574417869278953,0.022181148266026463,-0.0011850604179401733,-0.0003684561314015687,0.024149766200955866,0.021375314739927306,0.029375288012171902,0.0026184132095096544,-0.0033156395606456376,0.07602611268340924,0.005547091118883523,0.017138900143542152,0.009245776054250573,0.0027192021169430373,0.0362837515258561,0.0042683908865927345,-0.00919913207019369,0.003754346607270442,0.01000546332474175
1,0.016199652130774535,0.009348814848134643,0.010506027784283358,0.006338561694031274,0.004770310815593738,0.01950210094631286,0.004059269282839793,0.006294489536150767,-0.0008481904922634464,0.005564306480243944,0.004415694124408261,0.014243553039797624,0.048994399381219,0.001584523954972862,0.08782757229675328,0.022734469561369916,0.20094123042477688,0.025380017445723976,0.010117454784089153,0.0010907117254914651,0.0022911154525951743,-0.0035230519907869682,0.08858320258337957,-6.348144888357886e-05,0.012718372401143195,0.004992956454249918,-0.01613309891480213,0.0014463230723102771,-3.6124698680727696e-05,0.010615848320051606,0.00020527545275016078,0.0027841394563441054,0.021672306287927667,0.0018597980282134099,0.019048763906190674,0.004816430005096624,0.008332871132110396,0.02634365270119466,0.006760542774436479,0.0018487242364015285,1.5804700883677173e-05,0.011409256762709201,0.007135486520115728,-0.005375438820375939,0.1633860503831263,0.002169808288387446,0.0070224294427194195,0.00649831249369824,0.00745754612443337,0.005816648884856942,0.0056262523492189714,0.014254070710958626,0.06515847911665913,0.003298766679867373,-0.0030068922139498385
2,0.024411044510044794,0.011975881604158784,0.013427050425695782,0.022838260733723942,0.1027989644656154,0.014247317002256133,0.008838436573319687,0.014374425745197464,0.006426055168354945,0.010020344930168651,0.07171296025422459,0.0026307368134635594,0.042236532251390624,-0.005570032615828521,0.0035008355506418614,0.011972262553087698,0.0018231834210737324,0.021059324537694362,0.006175482549583939,0.022661127712155893,0.01346599016325055,-0.03953067721237482,0.003816132448734668,-0.031231979072205568,0.009417064294847394,0.014211615682318832,-0.0035674009251023876,0.027494783252437132,0.017789641204933364,0.015340292902265271,0.0032865185751397756,0.017450354396434224,0.018012973954657004,0.011053398896411824,0.030664241746177975,0.013143409761497363,0.05533196021483825,0.004450659003682943,0.011253626145121353,0.00818233993253862,-0.005840740418478069,0.04349800805843802,0.01112285030236743,0.02216194519507615,0.0339452540249157,0.0336896781799643,0.0433353370293348,0.010243770214656741,0.032591089144607746,0.011772325083688005,0.04093643938094001,0.022850504267682755,0.011330841084981953,0.00809977612476065,0.02224760672854732
3,0.015252997634878758,0.02566624744219274,0.012577598057169733,0.0038461801715771117,0.020318783910663038,0.021881982055272246,-0.007617764370968665,0.04107365054333206,0.004458275468662245,0.004012226095140832,0.00043686120694666714,0.011922873354020735,0.027811731320580884,-0.004456430357960696,0.012138017964793702,0.10670184654355619,0.013471093148607541,0.013550024829209126,0.02543295245893236,-0.00017443885672347297,0.0036379963390982878,0.0011096743293012791,0.006284179812937839,0.001888537503162606,0.004629639865633449,0.007470300545063536,0.017342592805378983,0.00740760693913489,-0.01620071277470786,0.0039099351625111215,-0.005348411651781638,0.027312925877876558,0.007302995742921553,0.031597729492534685,0.06960825226494327,0.029601123743969688,0.005667702378396634,0.021559203617835712,-0.0013536886722775188,-0.013277049836377147,0.007663771742998978,0.12283210843355581,0.03760780920280346,0.012658670597704532,0.012932792529906399,-0.0025164692793656204,0.04473788937052116,0.04118899931776509,0.011881654618837192,0.00815761956963689,0.012046951109323262,0.003243610826081359,0.03095690043270358,0.014344422601581183,0.0207449553165714
4,-0.01677973148538747,0.02549137838359123,0.014391725662125838,-5.262328938204714e-05,0.01366642715594959,0.032389077395737736,0.005018909073472427,0.024669902384428923,0.1180433459978541,0.042607375256126456,0.008788346697942793,-0.013664676988753103,0.059994473564285715,0.004610911236602006,0.03250904887474125,0.007371343101427302,0.01974047946384984,0.001489590489007573,0.0704831103902359,0.03459493914992713,0.009541941331073014,-0.008517214564034755,0.020382641219626508,0.013412034940284607,0.009986497551942424,0.013550404072067666,0.0030490939630913685,0.002755304875302732,0.005039152878440078,0.027635725140104286,0.0073721888536459595,0.005937384762473069,0.006463962569518676,-0.0296902242597014,0.03270437075626869,0.015775148270043223,0.017365541232560736,0.03238325457153426,0.004889782058092897,0.01281958114811428,0.00927600396165059,0.011516214425907962,0.026165113271779093,0.054822978280642955,0.040637575341678465,0.006127167766425719,0.0462802852574615,0.0169617958434031,0.007880031215394708,0.011759904770923887,0.022628134486056453,0.04879463160868194,-0.030040839613110076,0.029767822381167618,-5.601131507984433e-05
5,0.007813533556116888,0.005713123887113154,0.013034442120551631,0.00271225687921003,0.0023342562714058586,0.013611385584240061,0.0067696167994617295,0.04854533456631103,0.01054627315131208,0.0039900455068421015,0.009728688985562431,-0.0032173360231301648,0.020237573398814827,0.009596810580133574,0.007510949770185486,0.08427514899914869,0.012056353387070652,0.007417643711092424,0.04482245739725507,0.003376475744467793,0.008170500747597717,0.009738312061074658,0.056067412306610956,0.002808558284419298,-0.0008653759131205183,0.02112821999402057,0.011846746849992058,0.04073340951307374,-0.0011377517963964568,0.009857196210317077,-9.610285168313489e-05,0.01293053137690087,-0.003031050543808323,0.02898349741192687,0.05649786816346334,0.02801604369296058,0.008087240746642552,0.03208952522539243,0.004295703906807913,0.042455899962658514,0.039901373286091474,0.045608590615232494,0.04334643183434658,0.007958046482630174,0.0033466991094065084,0.02200088259037727,0.033380768679095535,-0.071692244992463,0.03306103235903043,0.01254683271802061,0.00719376887071311,0.014833833949924222,0.048986079322107585,0.009269847063154507,0.003390897674762956
6,0.01800722492285815,0.02863826923353027,0.01503368270413075,0.038133509194995766,0.010211489817061822,0.03154050463721031,0.004982782160390844,0.02646581195167706,0.014212500208541503,0.03163401557773608,0.016173079853322666,0.004111745159755334,0.04268679072169512,0.026814176435675813,0.01782848251236715,0.01056236615904081,0.030749838446511073,0.018009127902379053,0.041641746960613304,0.021183094638818203,0.007117976932207204,-0.002680148886512405,0.015266775942537156,0.010172947825150394,-0.0255434753879655,0.004193060827483404,0.0025016210594427904,0.0031812863967554377,0.06809605254075862,0.031076731282716676,-0.0028069205860015794,0.00854456595294369,0.01794700508803654,0.0320720143184666,0.009856437219174044,0.04692077634202031,0.02285993457677522,0.00860099607106123,0.004110433313073171,0.03221328804339609,-0.016292644560140082,0.015329482077859492,0.009637200123723,0.02025899451722377,0.002164517370673825,0.029342769562472323,0.04093119599870705,0.05130486209059745,0.009995892842609419,0.0008833962906196256,0.03431511967964129,0.00786131887547143,0.01771390987701669,0.017854897732862703,0.0046127719421811385
7,0.00403179643227453,0.013387078758102425,0.042357727679481635,0.006321406664611246,-0.011113798454406727,0.001230652419412011,0.004003650426842202,0.008672225944783082,0.005237091487510371,0.0010112121469403827,0.0029148690293551043,0.002689442974374851,-0.08301275480157513,0.016627478373838933,0.015322051965874807,-6.222875444705289e-05,0.059262119784102694,0.03741879637246684,0.00932859582830325,0.008484201329254143,0.005332160926295763,0.047237323995377285,0.012581488901604447,-0.005396751051147,0.023738999909304923,0.054823128045749604,0.06625237452393973,0.0050314425975259945,0.0019381743449944843,0.025302046895690586,0.00497869300723448,0.027118406286588778,-0.005319694903504636,0.025451284924167213,0.07624821844868923,0.0016375349507147367,0.02986811951061179,0.01751602399955254,0.0019008904884654809,0.025490865919419962,0.01300721287157381,0.017033584243608863,0.004903467855171012,0.02616876795367348,0.05672434794562457,-0.017180798447842427,0.04684758784580721,0.009326744236291583,0.04868083732189996,0.07107380903897852,0.06235278861837106,0.019373520846260258,0.009409852630658746,0.00946654010202158,0.016767359510557658
8,0.004642491656005395,0.020511485349499637,-0.025019967952461003,0.022259795733037036,0.05289624923294407,-0.0028935580225197747,-0.002306366804167967,0.059138787212431494,0.007186200954770631,0.016109670279602976,-0.012808775176412743,0.015497175741162546,0.07728420437265997,0.002011953421862026,0.04061469737779132,0.013789490455575173,0.025660838422206882,0.022868474089865965,0.03406006226975715,0.013688985123550065,0.0014468604197152512,-0.0011491500461621388,0.021212761018600472,0.0017480811878327095,0.008476513644650947,0.006585179788058471,0.027342658174880304,0.0011532697397086708,0.004096103379569825,-0.004233307603433456,0.006722787057444666,0.03569271393178771,-6.228598005309095e-05,0.04008463111005423,0.0480161759930303,0.05114622484277321,0.017530302838378243,-0.01760957352005276,-0.0042949324971627385,-0.03486505944631348,0.008869199815582027,0.040778742851720555,0.04705962421255402,0.013596450747074877,0.026209831222874947,0.016283953739599615,0.021941270329317572,-0.0023545198157706145,0.0016497950124845374,0.01062184468390828,0.03870544134844851,0.0023413237347609858,0.04929180196126078,0.007040097389178233,-0.0012784823426468515
9,-0.03790666302934959,0.00837277270509988,0.01415536818599703,-0.03207760674916759,0.020760275314725248,0.009264068955921152,-0.0034790964977260645,0.021340886166987236,0.06535195022872799,0.035288658509111434,-0.0008960689007175583,0.010389035466139722,0.11524672673484633,0.000464327190168013,0.011277017582227248,0.02653486367874795,0.015260578996460753,0.03641796664348883,-0.030284805333749065,0.012776390730179008,0.004174368253738529,0.006501067492567587,0.024477517996040622,0.006971709347771297,0.02409430745170813,0.008311677559327326,0.04878240115988563,-0.00047632970025144537,0.000854334195812063,0.015846355214971245,0.001819866151530315,-0.005374131106070369,-0.0016398142739250984,0.012710547882180904,0.05808990303988307,0.011901748907599525,0.011510556805085347,0.09342320268228733,-0.0021883523644920595,-0.011620036200457103,0.022136607941675147,0.029687291546768788,0.012800370620440246,0.019311361720466644,0.016389894473904734,0.016694409868088907,0.041357383455884335,0.01068334136634228,0.014716534267193918,0.0168111934597101,0.013952133936921681,0.05413582033577102,-0.014582640909368462,0.029279932647603535,0.007395071492517563
