#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154
0,-0.00016310557265010423,-1.9040714203491806e-05,-9.440483540423257e-06,-0.003341302437751445,0.0,-9.929887131788046e-05,-0.0037681273718302996,8.441381852584946e-05,0.04028550851617609,-0.00010154368534378812,0.005819145002430914,0.12382542499972003,-1.716160454710528e-05,0.0,0.0,6.110048555982071e-06,-1.0596743606222684e-05,0.04153837337213573,0.005157456639469096,0.0,0.0005844345732821305,0.002109493470108425,0.0,-0.005956483131042674,-4.105090295789341e-06,0.0557780713504802,-3.085141659539517e-05,-7.158233226011821e-06,0.0,0.009908155505460661,0.0016097983891847595,0.0,0.0,0.0022121067684873707,0.05247755324736207,-2.376705543430829e-05,2.9304207001588054e-05,-4.93217687757797e-05,-2.9229056432572962e-06,0.0,0.007489629662822634,3.3870162641512175e-05,0.0,2.107946434792357e-05,-0.0002611443508287588,-0.0006575845145390596,5.406267811222758e-05,-5.521116142046802e-07,0.03342239451441828,0.0005552346636987578,0.0,0.0,0.0,0.0,-4.795171459966441e-05,0.0,0.0015272116966583093,-0.001012457496803413,0.009558490615023578,-0.0017506835373041667,0.021533645497919033,-0.0003784316275744863,0.0005971855372950549,0.0,0.0,0.00047095229569209593,5.826359021849059e-05,0.0,-6.458259499959447e-05,-7.889961611655557e-06,0.013614151936446177,0.00047137459369928086,0.040522542041339565,0.0,0.0,0.009516131588643615,0.042276350980647796,4.80831046294811e-05,0.0009791679305326915,0.0008775958996662852,0.011602090643346967,4.3390189712059745e-05,0.00015227862150648565,0.0,4.019829710865841e-05,-0.00034988994237854877,-3.87155655164266e-05,0.003340331626470544,-0.06276973376197033,-0.0006278759185978313,1.308422783104543e-05,0.0008708765140068496,0.04481685150821907,-0.00045969063292790893,-0.00014510521141221635,0.0,6.761774560642873e-06,-3.958441937036741e-05,-0.00022482220112354594,-0.00948044530586433,-1.7671523083469372e-05,0.02062479460304163,-0.0002986485200153446,2.078816837597488e-05,0.0006550097647326477,8.343789170967193e-06,0.03733067257828296,-2.3818044330813456e-05,-1.0828587391737965e-06,0.0,1.626701770591657e-06,0.0,0.09687405013759408,0.0,0.024041078759267975,0.027004772606109784,0.0,0.036223574537121585,0.00016387636885218504,0.0014000980632154496,-0.07182005811556488,-0.0006949008669082773,0.0,3.15132866755084e-05,-3.548060878929176e-05,0.0,0.06241149947709909,-0.05880564246766298,0.0,-0.0026555054315326237,0.0004738009572220992,0.0,-8.117036288020634e-07,0.0004024816267640841,0.0,6.779087076872037e-06,0.03518067358289551,-0.0554545962658294,0.17865524740243685,0.00032846283643298577,0.016167326291946404,0.00017415448216729853,0.0012158613264017534,0.056050290481953785,-0.0013537812303611944,0.0,-0.0014455817070964548,3.6510771003320204e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.709478745814848e-05
1,-6.249324281920599e-06,0.0,0.0,0.011531409601325999,0.0,4.360427865834386e-05,-0.0013846812654094204,0.00016795298357597508,0.017995296714350167,-0.0010013773216010333,0.10983136619462107,0.0005637883438734519,1.0522049066175049e-06,0.0,0.0,7.326203601639482e-06,1.8404511392367433e-05,0.01471410586542055,0.0004520944340661097,0.0,0.00012761973238930083,0.06640422304732922,0.0,0.005404160258268683,0.0,0.02210625691882006,-1.8030646734693077e-05,0.0,0.0,0.016698380809815203,0.15663589540702377,0.0,0.0,0.0010685665530040976,-0.008031797007457356,0.0,2.0370922123491414e-08,-1.3770018049543697e-06,0.0,0.0,0.001558827815639368,1.8115939859342235e-12,0.0,5.388402116852195e-06,-1.1293877498478369e-05,-0.0001753987538903824,3.5660148426830716e-05,0.0,0.019090883166142644,-2.4704732109630084e-05,0.0,0.0,0.0,0.0,-1.6543500069854388e-10,0.0,0.0001429672781187008,7.373924303313544e-05,-0.0008533005059483174,-0.000558826270663626,0.0008784551505972718,-2.718070429364994e-05,0.0001318633380597057,0.0,0.0,0.2408528420456029,-1.4619703476477346e-05,0.0,-0.00019158674682515832,1.7049276064680656e-05,0.004982867829598727,-8.663563151217076e-05,0.02186917302133715,0.0,0.0,3.6883217648946736e-05,0.006326495056551002,1.8105542773104663e-06,0.006539076573267894,0.000169702481858404,0.030659996304768133,-4.856254788571098e-06,-0.00013679397792185993,0.0,-1.7140918927809685e-05,-0.00022230783913829602,4.804228383714728e-05,0.0031732098469886803,0.006142492642343748,0.0009210037525703089,0.0,0.011733444770124099,0.008376562635019496,-3.140928604027189e-05,-2.989751418498749e-05,0.0,0.0,-5.8063179109455616e-05,2.9086907597000036e-05,0.0006282513014365928,0.0,0.004747266728536674,-1.6380024273543458e-07,0.0,8.864072360698205e-05,0.0005398599022458819,0.015466401700308852,8.73563301352354e-07,0.0,0.0,0.0,0.0,7.778910424672387e-05,0.0,0.00019328548932135225,0.04386718493537497,0.0,0.04598761152911101,-0.00013304512996949901,0.08270496048626004,0.017507467493533196,0.00010278258682289429,0.0,-1.649591255183624e-05,-4.708501898700247e-05,4.531195478696736e-06,0.0015782827171273712,0.006163492341540268,0.0,-0.0012488581123292239,3.564616825017239e-05,0.0,-4.367545058885257e-06,-3.250985659766041e-05,0.0,0.0,0.005909174186589604,0.009054663442562049,-0.02370360476488432,-7.988100542771342e-06,0.010840741101034095,-1.1076641893938878e-05,0.00021787893070767232,0.004893799938049813,-0.00018735519714916253,0.0,0.00010076333466244397,-1.06564383077723e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.394022006255169e-07
2,1.8261603321510677e-05,2.1446519700687397e-06,3.621614453782619e-07,-0.02910404547233017,0.0,-3.0374232057114627e-05,-0.0021010668721002487,-0.00020182678204427144,0.007413337450567388,0.0006600717510757442,0.006961092177964102,0.005118444392923524,2.9645279402856044e-05,0.0,0.0,-2.17086831100577e-06,-3.582580354698591e-05,0.04040327088041807,-0.000978906996092751,0.0,4.042297599770251e-06,-0.0041171014386193186,0.0,0.00027666435562331495,-2.5329280379682305e-06,0.018007247932972037,-3.462499141597758e-05,-4.270149296016172e-06,0.0,0.023355677010514515,0.0056252255483534895,0.0,0.0,0.02258839321979779,0.0057748967525452005,-4.043929837065804e-05,9.751773082261282e-06,-7.310162215534878e-06,0.0,0.0,0.004634293903091834,3.194082934900303e-06,0.0,-4.442799027565508e-06,3.676656226776267e-05,0.00023507929868481613,2.421827428140666e-06,0.0,0.0629228703512346,9.243646129196579e-05,0.0,0.0,0.0,0.0,-4.751638488197163e-05,0.0,0.0002711937617638144,-0.0003151374985797302,0.022932879405477197,0.001152112338015179,0.012941262169424863,-6.417352781504303e-05,-0.00015465459839959477,0.0,0.0,0.02335891770319695,-2.1631130312286454e-05,0.0,-0.000824283045434024,6.741797719813011e-05,0.007397387854047691,-0.000620355229888283,7.068502814278386e-05,0.0,0.0,-0.0015932545483972839,0.03214027763162114,-6.931263545326643e-06,0.005555608745458083,0.0005568515119875477,0.01621689074805259,-1.4836914467532394e-05,-4.178986025512816e-06,0.0,0.00028727221863048116,-0.00021039786894986874,0.00020641608860814167,0.014410870636574088,0.004134925824036939,0.00011849028304543304,-1.9103364045585723e-05,-0.0004937730270520755,0.0698508367632938,0.0005014549553499964,-2.972505308370487e-05,0.0,-4.6609074037026354e-05,2.251571234783747e-05,-4.51073836094973e-05,-0.0024182767789650175,3.654014802484286e-06,0.03650681382375022,-0.00029987545468710937,-1.3066678741965669e-05,3.5965301291948095e-05,-0.00026201921645722964,0.047690127001715585,9.499677425959364e-06,7.640317328731674e-06,0.0,-2.2807018694059858e-06,0.0,0.006260467590068868,0.0,0.0075591172206667355,0.04787505767041566,0.0,0.008126522384750732,0.00010661849342997584,0.027961076509336436,0.005547755846445295,-0.0002344737292988723,0.0,-3.556326018436992e-05,-0.00021024455776390662,-4.170576521986713e-06,0.037163786412366846,0.039405594621443406,0.0,0.00038848701140005876,-0.0002776855585923465,0.0,2.9569202872240065e-05,-3.518429538529402e-05,0.0,0.0,0.003774325332039445,0.13533448352631292,0.09034465111555941,-0.00016726328808097562,0.08412148968045849,-0.0002470225599168308,-0.00017790750421285746,0.009215800696244449,-0.0003535779428743579,0.0,-0.0003469144466066043,-3.556188288254546e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.443842611117161e-05
3,0.0,8.333336423610573e-06,-1.0123118778241674e-05,0.009975811064427813,0.0,3.7761266634993944e-05,0.0024945119931702583,0.0002830059986638825,0.003705436181022036,0.00010971872087439007,0.0735011818659157,0.0022030185081233595,2.9995989535788246e-06,-1.9669551871336323e-06,0.0,-0.0009717340710922773,5.789255323100932e-07,0.11082234291816435,0.00024007894743599247,0.0,9.472815671322542e-05,0.05240617880056748,0.0,0.0013543470459839813,0.0,0.016702783970654233,2.0219715416229104e-06,0.0,0.0,0.0657411827424947,0.058423817587539846,0.0,0.0,0.033303566782507364,0.005437344704708983,2.1615784676335405e-05,-1.0032403749466097e-05,1.173600086766044e-05,0.0,0.0,0.00036776141708076427,-4.946465192730794e-06,0.0,1.870291404387214e-05,6.316074769195472e-05,-0.00018764666016672356,-7.462718985782533e-05,0.0,0.037180950644630804,-2.9064165412267144e-05,0.0,0.0,0.0,0.0,1.2827485257523247e-05,0.0,-4.469161290238968e-05,-0.000895151023489871,0.08087343929409511,0.0016194066429357297,0.010278034475962297,0.00011768741084520803,-0.0007789179286727159,0.0,0.0,0.008555601517301108,-7.5021503645545e-05,0.0,0.00029765140925739226,-2.6635156879084967e-05,0.0020741878625873725,-0.00048288229646679584,0.015471029851962812,0.0,0.0,-8.097106297616243e-05,0.031862917646813205,-7.5896579097468756e-06,0.16844267285842,-0.0001971557733776182,0.012451377519842429,1.4871488437053123e-05,-8.45090504349643e-05,0.0,-0.000130594090812979,0.0002134674701838211,2.9736872608404152e-05,0.007371561960686752,0.02232581659842375,-0.0006695268525729896,1.7843214514502e-05,0.0029634067482922654,-0.033133069369410406,-0.0002782330107939467,6.0720829138196436e-05,0.0,1.6889017900775453e-05,6.975577996609742e-05,-1.281891972237774e-05,0.008067614816658904,2.7336306641821932e-06,0.016346770441018118,0.00032103397666009007,-1.3427109582371252e-05,-3.391520098039091e-05,0.0005886657650277196,0.07334441730260763,1.2949410433014885e-05,0.0,0.0,-1.8672565772115956e-07,0.0,0.0009318602889649194,0.0,0.001677671625024116,0.017433676682904523,0.0,-4.123529909762066e-05,-0.000972900768006436,0.03300933891159818,0.02691975490914423,-0.0010576843986981233,0.0,1.006539138416791e-06,-9.657521587457264e-06,0.0,-0.06527261672064252,0.007716422898634717,0.0,0.00048118236575062686,0.000773853140182557,0.0,8.125433439533313e-06,0.00010484218153112741,0.0,0.0,-0.003916491712761882,0.015539498837462045,0.013187344009912932,3.3702768540159366e-05,0.008013179926810781,8.077249546658262e-05,0.0009024024182277802,0.006026313465268487,-0.0007878093736805224,0.0,-0.0008799809966256684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.912226723178643e-06
4,-9.468470148287504e-06,7.395815035606373e-06,1.0319779471259489e-05,0.036851568522941906,0.0,-0.00021330739662195743,0.027091994853300515,0.00016611772955136503,0.025571394937360322,-0.00021341155874509532,0.002572103007170674,0.004415780639450819,4.806504460882716e-05,-1.3908728568548526e-06,0.0,-7.432542270885377e-06,-3.4670726851510856e-05,-0.0027800324430602126,0.0035478088399296523,0.0,0.00019763118817689692,0.08029902156950584,0.0,0.0066964091658834775,8.176100473930136e-06,0.02839966358488522,-2.2148309519951812e-05,7.096774079542121e-06,0.0,0.003355217133384438,0.05037828226118328,0.0,0.0,0.019004145216552807,0.005255796598145133,3.4013608523679615e-05,-0.00010025721762459316,9.789101412551291e-05,-3.9131491244865094e-05,0.0,0.044435764787154955,9.163143110267353e-05,0.0,2.1232444345170623e-06,-1.5969415806154925e-05,0.00046385385612080914,0.0001546323592220024,0.0,0.015549586312815299,-4.8754043358717774e-05,0.0,0.0,0.0,0.0,-5.1751778743064716e-05,0.0,-0.0007236485105840379,-0.001213286290006731,0.00832616872212711,0.0028365681368734868,0.08127981426309545,-8.633585784495533e-05,6.442292630341285e-05,0.0,0.0,0.008879753636554381,1.2435998864656274e-05,0.0,0.0003000116688945549,-3.507185713851232e-05,0.009176773024464041,9.67158964744081e-05,0.08851001968198,0.0,0.0,0.0008716586111703931,0.01205664288614667,3.453355637106376e-05,0.00209167968821898,0.00022686110834276246,-0.005603471923665001,-1.949303483171849e-05,0.00019729177720946778,0.0,-0.00010719529668663295,0.00016115354267449015,8.567856547857587e-05,-0.0019066544554417874,0.00530777169644296,0.0006847827846071589,-2.9348350542764e-05,0.008914605264052095,0.015039769694403652,0.00011639936729308406,5.68818151092288e-06,0.0,-9.926277453821797e-06,6.260055510130069e-06,-0.00024131205929550363,-0.003823048499954325,2.969604731831707e-05,0.05201362715802768,-0.00020535782205036458,5.997002145029529e-07,0.00024564078344264,-0.00018829205320431615,0.030474700893280353,-3.379620336613685e-05,-6.117973597133893e-05,0.0,6.950810012110283e-06,0.0,0.003290594844639739,0.0,0.06657939589214816,0.025393952201599835,0.0,0.11231507225880571,-0.0002725959329931586,-0.0020781051495327597,0.019276864949311173,-3.0817800149305734e-05,0.0,5.6185001062110786e-05,-0.0002122528595674614,0.0,0.03682247579930534,-0.016291614969129436,0.0,-0.0006700801929118322,0.00013492860478022647,0.0,-5.320089140499742e-07,-0.0007171305462686928,0.0,-8.979591473885903e-06,0.006386618658154865,0.010910576202647349,-0.005881485152720859,0.0002548110429788202,0.002023090219970866,2.4098707012777603e-05,-0.0002803653709111369,0.046423030243687366,-0.004395083327215236,0.0,0.0007017220834362732,1.2068059466924266e-06,0.0,0.0,0.0,0.0,0.0,0.0,-9.683624555415476e-05
5,-8.033921509038436e-06,-2.449122632290884e-05,-2.828282872441525e-06,-0.005392769743799255,0.0,-0.00013987873058876252,0.011273363866332256,-0.00032122701358543084,-0.0015194648558084153,-0.00011854523297389919,0.06114359798882179,0.021212020298167537,-0.00013668475492044146,0.0,0.0,5.102546718227373e-05,-5.491291791175151e-05,0.038080957109187165,0.004306836023674099,0.0,-9.542771360750453e-05,-0.016883381802931488,0.0,-0.003328769213612332,0.0,0.043460214944401165,2.3731486676182373e-05,-6.693960703649396e-06,0.0,0.010235627206900964,-0.0015128461289671549,0.0,0.0,0.0866773149818069,0.012566953681935564,-8.425340129091069e-06,-1.0067971464445822e-06,-1.1982728441911723e-05,-6.7788684836265195e-06,0.0,0.0024092397932176423,-6.5539921314190465e-06,0.0,-1.2795767984047027e-05,3.064562914158769e-05,-0.00015217329875330405,-1.540545174720741e-05,0.0,0.018681199796486414,-2.6280143076261192e-05,0.0,0.0,0.0,0.0,-1.924759022268194e-05,0.0,-0.0031241188579779196,-0.0004341239276262625,0.06445760165119287,0.0021901020248177093,0.01852156795677678,0.0001445185567185144,0.00036232582447551546,0.0,0.0,0.008815963889574372,-6.1543247298648265e-06,0.0,7.837215904437515e-06,-5.450681668619343e-06,0.0462688572104964,-0.0008252424364881311,0.013171014324220813,0.0,0.0,-0.0022058678841723614,0.029965903004606467,-5.7322360790516215e-05,0.004948839387158678,-0.001210759605725825,0.027086034084808076,-2.7864509266891075e-05,6.39473582011304e-06,0.0,-3.176430273963603e-05,-0.0003630696101441488,0.00018030482692321193,0.0029034852562079285,0.022548088974187135,-0.0017018466070068546,4.461936184466433e-06,0.013435123477047116,0.00877881815538878,1.0344944272731135e-05,-5.270210958904475e-05,0.0,0.0009529441065313298,5.175608758789621e-05,0.00010111651489037986,0.0036229746039375807,4.909389860215679e-05,0.01353999132574381,1.3930361489338819e-05,0.0,0.00016508172458330587,0.00035354369289701206,0.05351500527059069,-2.2686367128391895e-05,0.0,0.0,0.0,0.0,0.007615432669434722,0.0,0.007313277790912257,0.009821025864209486,0.0,0.005508197443231512,0.00013816662851554886,0.007284545802426108,0.07933368480613878,-3.652922610067752e-05,0.0,-0.00021381875065960387,-0.00012872781826028435,0.0,-0.010788037135992086,0.0005760503621870463,0.0,0.0004689584393080524,-8.758643214819589e-05,0.0,0.0,-8.795891730712888e-05,0.0,0.0,0.012596896893926329,-0.012440544858923826,0.0668205685796122,-0.00021040196758110333,0.0021918568050405592,-0.00031643734167309106,-0.00037710447470527966,0.09686588281942486,0.0020156112376068353,0.0,-0.00023776995356087477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.54222993440595e-05
6,6.371049831590421e-06,9.318550077941577e-05,0.0,0.011986693214219392,0.0,3.149494810692299e-05,-0.0023726718843143525,0.00012625705298136288,0.01046748962853455,0.0005437187584628011,0.025807309831185166,0.020863422040728705,-5.1750943539209326e-05,0.0,0.0,1.3223627360873231e-06,3.28866365925983e-05,0.06257548418779603,-0.00016138486663622352,0.0,0.00024640138287944005,0.04708206646450457,0.0,0.004076977026162222,-1.2755101514776785e-05,0.014979412904949977,1.2755101514776785e-05,0.0,0.0,0.01182095889998141,0.011174775376066856,0.0,0.0,0.05128929913236015,0.0013942743255046404,1.4904908532288329e-06,-5.041112694138842e-06,-4.06013391849392e-05,0.0,0.0,0.0005661379441910385,0.00011111834756717135,0.0,-5.015998173678102e-06,0.0007984547257444885,-0.0007364867847669871,-5.598590753671304e-05,0.0,0.04141093419340549,-2.1831675071399038e-05,0.0,0.0,0.0,0.0,1.9520482557895924e-05,0.0,0.00163333320292995,9.693832672233885e-05,0.020339587315135188,-0.001062872303372506,0.005728875065658615,-0.0009939576275214245,0.0015846970494554442,0.0,0.0,0.013318853536640616,-7.899867875007892e-05,0.0,-0.0004351651661999435,0.00031603377522240506,0.00013804580288210205,-0.0010637981071023527,0.10557342848752221,0.0,0.0,-0.0028722755097159883,0.013885946469688106,-7.276559986356586e-07,0.004063801037628033,0.0006212946155070816,0.03223115969281637,9.126647550929848e-05,0.0003076820072187258,0.0,2.281247739847163e-05,0.001560365065014396,-0.00011604586827207454,0.003060738919214861,0.0038496345423179447,-0.00020418106049814634,4.0042464230562595e-05,0.03469189333821984,0.016540535695612927,0.0006673484807382969,-0.00023801216747323264,0.0,4.5427582553814084e-05,4.295691866582639e-05,-3.07561323378524e-05,-4.75392139937465e-05,1.6437367585925788e-05,0.010443583306547934,-5.872624791090077e-05,0.0,0.0010225082866012554,-0.0006462121281020624,0.068111720815298,-1.3006317228780335e-06,0.0,0.0,1.8579260026149297e-05,0.0,0.02795821535369898,0.0,0.01352378366922535,0.01936762646579651,0.0,0.014059037858821925,1.0741517016492125e-05,-0.0017475671840870464,-0.011794522052824837,-8.053568760929484e-06,0.0,-2.2755191795446785e-05,-5.258038427902582e-05,0.0,0.019287354893597293,-0.002815319110968559,0.0,0.00019762609749909369,8.503087326396359e-05,0.0,-7.1428572101113165e-06,-0.0004154152375396707,0.0,-7.716049191005548e-06,0.009686036283661242,0.027146502963297948,0.08643263683818632,-4.227368221568597e-05,0.000963879379336294,0.0003529348193033858,-0.00024822350158629165,0.1393808634597884,0.0003985431684305185,0.0,-0.0001413080540178181,-3.878753144112907e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0837289280061173e-05
7,1.8326006603449277e-05,0.0,0.0,0.0157156828929184,0.0,0.00011905833966331128,-0.0043757374361068834,-0.0004739111554083033,0.020022949602668563,0.0003711154658645376,-0.0056547901811113774,0.005247554757997498,2.182966135202498e-05,0.0,0.0,0.0,-8.214061019497502e-06,0.019313221992345503,0.004570804373630526,0.0,0.00038008527402837893,0.07728764758264133,0.0,-0.006501762271750582,0.0,0.0014078120372298213,0.00010428711580255301,4.829950824494014e-06,0.0,0.01571125332846584,0.007794211038896844,0.0,0.0,0.0014638706125617508,0.17819135737743808,-4.7638031729317075e-06,-3.0937323752832236e-06,-4.9672904638720794e-05,2.0905805803625185e-05,0.0,0.004151995342980555,8.113491569699434e-06,0.0,-9.858922727456474e-05,7.369050517727392e-05,-0.00027742881416462886,8.359542985282974e-05,0.0,0.01783870939442483,1.3967477812346884e-05,0.0,0.0,0.0,0.0,-2.6942822599751354e-05,0.0,0.0004212704785352845,-0.000333621820435531,0.021633063297954568,-0.0014073445633257051,0.0952309146312645,0.00012628336434270814,4.4893452479281086e-05,0.0,0.0,0.015728985349178132,-2.4679387868213005e-06,0.0,-0.0005569509368039365,-1.9178530733905373e-05,0.029092033617887033,0.0033294549068397434,0.01771099088041008,0.0,0.0,0.00031780844895322956,0.020319109674288134,1.0573095348671455e-05,-0.001069784605551815,0.00031889637289239,0.007841291673955031,-1.612560395364404e-05,6.910079515742825e-05,0.0,0.00010737078688749787,0.00018865656206365958,0.00018816197175437697,0.01567030002254853,0.0014989421341148699,0.0018062903645576554,-5.321059224958068e-06,0.008166060035499278,0.04925301223725061,-0.0006321268374532722,0.00015509585129718726,0.0,6.167335078451796e-06,-6.730668208958448e-05,-0.00021066074404789886,-0.0037654343143598895,1.882759179022813e-05,0.10214136105819333,0.00012053521271096486,1.801802040901635e-13,-1.681938385594179e-05,-0.00018345953477168523,0.020550255767981147,-6.860317251065945e-06,1.4925372912386625e-06,0.0,0.0,0.0,0.0003176677717442167,0.0,0.0037352868569182403,0.048530087956679756,0.0,0.00758541815203563,0.0005361171475971719,0.02693890676849472,0.04526129817073334,7.183790732848281e-05,0.0,0.0002466410590331271,-8.794722582700775e-05,0.0,-0.005176253735264235,-0.016707575072430016,0.0,-0.0011644059855540783,-0.000450773412681345,0.0,1.74497960400013e-05,0.0002926743169451099,0.0,0.0,0.004824706942593277,0.007030232906819993,0.034068448743187985,-0.00010742453325734598,0.08302301387721789,0.00010454269342950314,0.0002598388905170453,-0.004291934373628623,-0.0007826096901701996,0.0,-0.0007078711641414667,2.6436779373093842e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.119481778150561e-05
8,-1.3900933849516964e-05,3.1799569385141523e-06,1.3553442200628662e-06,0.035259519807608046,0.0,-0.00011751130172188822,0.005921206447259887,0.0001622682459006296,0.010751303246390368,-0.0006077246258458081,0.03883143921579199,0.011433870993618424,8.508110222130208e-05,0.0,0.0,-1.745444539647569e-05,-6.277145835780699e-06,0.08467177608328316,0.00038571444195739977,0.0,-0.00024256695913173906,-0.003486935250273683,0.0,0.002114198561862823,3.523608159887722e-07,0.01332610210654765,8.522349199094298e-06,6.544939211467097e-06,0.0,0.057767448012760375,0.060661618017133545,0.0,0.0,0.014939234248533809,0.007878863799365296,-1.3632603068879261e-05,-1.537275085741711e-05,5.691355558937427e-05,5.460575520243927e-06,0.0,0.003310887319640124,3.198235179962277e-07,0.0,-5.381104039905109e-06,7.76838725690183e-05,0.00041585288300620453,3.9417890158651006e-05,1.9677210763945085e-07,0.03709095331410626,4.020831884225547e-05,0.0,0.0,0.0,0.0,-4.0765528711560196e-05,0.0,-0.00031065458276130834,-0.00017155032073590547,0.03556794384596487,0.0006251696639097187,0.02188457031192099,5.5493308633266735e-05,2.0874223490342823e-05,0.0,0.0,0.02603487992859193,2.7154388695817518e-05,0.0,0.00018727299069156415,-2.429297033418902e-05,0.0074664087199068875,-0.00015302199978093869,0.018815936788930728,0.0,0.0,0.0011237749784060288,-0.011681471679348677,-1.5794059547077255e-05,0.005458496011287449,-0.00019882278961641598,0.025704628378659868,-5.507409577641408e-06,-0.00013367302180173946,0.0,6.178039489969866e-05,0.00024711354536881915,1.2504449797298226e-05,0.02742298007818307,0.022994239176077094,0.00029148555822033597,8.800533269354819e-06,-0.004877507350726154,0.014911740829011469,4.234063764928267e-05,2.6753871055096957e-06,0.0,-2.4455326473466244e-05,1.5446242990692838e-05,0.00011242223164051535,0.002013928870650273,1.1086848548036571e-05,0.00015547176370081305,0.00010437618342576517,1.54543257925632e-05,-7.9135267286242e-06,-0.00014578344726550582,0.10401244671691429,2.8041951795750946e-05,-8.894258005816272e-08,0.0,1.3472370659364834e-05,0.0,0.00920950425370148,0.0,-7.701017738799144e-05,0.1064234794703389,0.0,0.02461077211523664,0.00015169193005856998,0.035139711939693265,0.0014422074402448352,-8.656288909992656e-05,0.0,2.259372304521034e-05,-1.4612232260610735e-05,4.2651592399804985e-06,0.030398603150127514,0.03572976900221025,0.0,-0.0007830894490462059,3.782154868796817e-05,0.0,2.223200252830766e-06,-4.5896835384854e-06,0.0,-3.925099122804254e-05,-4.735963777006092e-05,-0.026697558992928735,-0.06688305674825351,-1.9321826573562705e-05,0.03531367898801169,-1.9228941248404887e-05,0.0006848496430731856,0.01026792917068932,5.2501585708968425e-05,0.0,-3.0471235695674556e-06,-2.511306325493319e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.6130620601566476e-05
9,1.0400442232677285e-05,1.1700001274150036e-05,-7.821574350349512e-06,0.031262172657832654,0.0,0.0005186711197254173,0.04328590644131646,4.217359316024899e-05,0.0029451946970015797,0.0001271224398111323,0.0075750093780597265,-0.00046396066838378226,6.121105128483032e-06,0.0,0.0,-4.20707237119275e-06,-6.310865084635121e-06,-0.012008658398277205,-0.0018137902051671682,0.0,-0.00037089601960356124,0.09900671650299123,0.0,0.006325893909988251,3.587736462062897e-06,0.01549928298845596,8.878904104042539e-07,-3.2718043434349857e-06,0.0,0.004213572111449362,0.004726873414383968,0.0,0.0,0.02485305855435718,0.04159728021644537,3.205555368383904e-05,-5.258388063347177e-06,-4.563023391312558e-06,-2.8448993881806065e-05,0.0,-0.003116778731640502,8.090849119118185e-05,0.0,-9.174682372880615e-06,-0.00014799923265996728,-0.00023588710142013087,0.00011630650232409541,0.0,0.010010036784097554,7.978811695872692e-06,0.0,0.0,0.0,0.0,1.2160323330912919e-05,0.0,0.0014590978812928782,-0.0007710130706849911,0.055001199305990775,-0.0018753162338633678,0.05220091366042685,-3.8162940341352166e-05,0.00028003801296300543,0.0,0.0,0.0018621530946576505,-4.864691002236173e-05,0.0,-0.0001522423800278558,5.8657321071358496e-05,0.016077032620709836,2.9206857565533577e-05,0.00558638888581521,0.0,0.0,0.0008672548202947464,-0.006022991027702241,-1.2291119320608669e-05,0.004425612875966362,0.00026325064493327354,0.04455175315967309,2.112383168172212e-05,0.00025263761908461365,0.0,-0.00017785459960271508,0.0006469690806532382,-3.3072950559763156e-05,0.014351486567565144,0.00101094563476629,6.400839255503634e-05,3.593068406598166e-05,0.007855022205157228,0.059572168003939566,4.8904964793901195e-05,-6.853728010910576e-05,0.0,-3.10642516612578e-05,6.311806438918814e-05,0.0001780732822185961,-0.00555439813318004,0.0001756669791530833,0.020413902628833223,-0.000147948908733303,1.0485467193742096e-06,0.0004978028019417195,0.0004128562813794641,0.03833261410097655,1.0128307317505039e-05,0.0,0.0,-4.342487671060412e-06,0.0,-0.0019530337976137219,0.0,0.029840855826421896,0.10626422402046927,0.0,0.09462516746934801,-1.9213497073567126e-05,0.02875231997348716,-0.000658032969172441,-8.807848028967185e-06,0.0,-0.00015640456219940727,0.000232599969952882,1.5364356436745593e-06,-0.025028575955567567,0.0031015413183725173,0.0,7.837626980858919e-05,5.576358465855904e-05,0.0,6.78070646182514e-06,-3.657690736519236e-05,0.0,-8.104921832563597e-06,0.011248322834634223,0.0008661221371038738,-0.034015102501297564,-0.0007388638330631277,0.05835976950546339,2.50253605944276e-06,-0.0007730804107951778,0.008366277277044773,-0.000994348224988398,0.0,0.001732418282559801,-4.201179635559056e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1495803562301017e-05
