#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-6.420326019976594e-06,0.09646323766627593,2.725023667572933e-06,1.9537475587522363e-05,8.302873219154191e-05,0.0,-0.0002853482303179401,-0.0011867143711978773,0.01342717873842381,-7.096795608014199e-06,0.00612596077034924,0.0034704271726590493,0.0,0.0,0.0,0.03925738175294851,0.0,-2.994582983481814e-05,5.9376725737438104e-05,0.0008716763818852421,0.0036311309197211133,0.05479903384685054,0.023564549630826843,0.03415360210578258,0.004230139600893415,0.00552014583090702,0.0,0.0,0.00010544612525806544,0.0,0.0,0.00546156954593398,0.033925723464952096,0.030347907573159565,9.150326779015987e-05,-2.6693347139101925e-05,0.0,3.8214985909495296e-05,0.00019799393458067908,0.015650021847328686,0.033746850278964756,-0.0001647612227863885,-8.525503483831752e-05,0.0,0.0,0.0,0.0,0.01838801250715693,-0.00033219450842008827,0.045869169514354234,-0.0016454359874681715,-0.0003935997111414658,0.0017573574314498869,0.0027776705623207146,0.0,0.0,0.0,0.001649571013395062,0.0,0.008752951499433085,0.0012979451690697124,0.006947489242565432,-1.498757242213799e-05,0.0006298640801046505,0.0,0.012914804008648206,-0.0009071916114392583,-0.001718055268788856,0.005067722772740106,0.0,0.00018669036868229226,0.0,-8.594574770803831e-05,0.0,-0.006147760822223824,1.282051281229455e-05,0.1834698447849803,0.006181333272414793,0.0,0.003594090224567214,0.0024964589420689185,0.006684015431789299,0.0,0.029550497728988295,1.1195495173340517e-05,0.0,0.1476606646437124,0.0,0.018340370125684367,-4.042803249287738e-06,-5.6548618886231056e-05,0.0,0.0002152399348544038,-3.0317378818447634e-05,-2.419795704112175e-05,-2.343275929658226e-05,0.005390733001598181,0.07695873644793418,4.468864953766016e-05,-0.001390275955795698
1,-9.227614249517247e-06,0.0033632321153004093,-1.5190549011031324e-05,1.0802477305493993e-05,0.00014109889970337087,0.0,0.0003931504726571662,-9.765667520578335e-06,0.014568653972526014,-5.316925132741958e-06,-0.09014162341845659,0.0016554652614500906,0.0,0.0,0.0,0.008332031850410614,0.0,0.0,2.1683076794763462e-05,0.0003629167615940727,0.023269026178433353,0.026298639457844664,0.005489142778920237,0.017545995072428728,0.0507681570212152,0.010922383315976766,0.0,0.0,0.19903772315891727,0.0,0.0,0.008506676187322646,0.03722150294685079,0.0054429172994149115,-1.4471601920083169e-05,2.3742505566183278e-06,6.815968667623017e-06,0.00024260160224601202,-1.498491149009864e-05,0.0208442075770464,0.0814527196725227,-0.00021495058578727903,-7.568650641822392e-05,0.0,0.0,8.403361340114665e-13,0.0,-0.00044744518328199313,9.702282625635222e-05,-0.020015986642858516,-0.0005810046412367148,-8.766035146051846e-05,0.22626989699016642,0.0069497705179563055,0.0,0.0,0.0,0.23412838806651293,0.0,0.006284511754970677,-0.0007967012523829502,0.0011956424431365485,-6.9252220725100974e-06,-0.0022797081841301947,0.0,0.0015809852507469864,9.564772796154384e-05,-0.0009996672083857389,6.279788778686171e-05,0.0,6.721761674453929e-06,0.0,4.134758407128903e-05,0.0,0.014965348786266612,0.0,0.0007487961733392014,0.03414165218987767,0.0,-9.102435291660938e-05,4.045212416673938e-05,0.0038876119141730086,0.0,0.019726937392395148,-2.874864493622285e-06,0.0,0.0013021999621588758,0.0,0.03259470892763705,1.214595220257297e-05,8.113606031450325e-05,0.0,0.00010820646231952525,-0.00015861137791101904,2.0053793622844665e-06,-0.00012142179121144891,-0.0034183050987375606,0.019081133152073278,6.24107612391307e-05,0.00014115071285329355
2,2.1276063927864342e-05,0.023387090150141232,3.861102029647734e-06,-2.2173673676565517e-05,4.637446981120796e-05,0.0,-0.004288468272927308,-3.2006303130754385e-06,-0.008658057402453984,-8.326054316278507e-05,0.01400640643070659,0.020259135853157948,0.0,0.0,0.0,0.016379231946577255,0.0,-3.6599895691088274e-05,1.3109566963528264e-05,-0.0023187387618480997,0.1188938212411301,0.024424737596496753,0.031602577084745516,0.0038079667191922087,0.019173908642693957,0.018896877048112517,0.0,0.0,0.026489760077996357,0.0,0.0,0.03792058360107356,0.09770972382659822,0.00756640104604337,-9.705933220298033e-05,-2.2611578077485485e-05,-8.884775164165803e-06,0.0012249972779795632,-6.730745900068003e-05,0.053030368347869776,0.04785057070519265,-0.00021182123397384505,-0.00010074473982999002,0.0,0.0,0.0,0.0,0.020718451183161415,0.0021943298118808777,0.05085837504544917,0.001290890478339316,-0.0006522343709016625,-0.0052893993951541925,0.13617761620131655,0.0,0.0,0.0,0.0021852529199509136,0.0,0.018538378647158377,0.0013823616800126622,0.0010492809917883737,-0.00013392266267851495,-0.0007889856406104545,0.0,0.00844497476716482,-0.00041778787169934414,1.2848344839897664e-05,-0.00038598941153645795,0.0,-0.0001656923484215208,0.0,-0.00040784622249695723,0.0,-0.016371457554902595,7.130124351409678e-06,0.012032935339550988,0.036867710527960604,0.0,0.0025580214383109858,0.00011720506270065566,0.013983190475437949,0.0,-0.012754504278933381,-9.853885862848966e-06,0.0,0.014532431830377446,0.0,0.03609812425593489,5.075879864798125e-05,-0.0002397421290981079,0.0,-0.0001294666958140341,0.0008993022749762419,0.00018981980352223354,0.0003011910737951916,0.023480886361296166,0.041301785537135996,-0.00012557783861754531,-0.0003063533658418736
3,-1.4217848660908673e-05,0.010134609621783789,3.762846878868405e-05,-2.7728631002287795e-06,-0.0001709118173949815,0.0,0.0004740151091930976,0.00015463816350530323,0.011034724513064517,-4.272448554073986e-05,0.004902028387482222,0.07476698746587837,0.0,0.0,0.0,0.009757975173742276,0.0,5.128204868507599e-06,-7.492552691519044e-05,-0.0006411702379769992,0.012363215225391815,-0.018904608785593694,0.02370977763617386,0.015971330332050004,0.0048063042511006975,0.014434733776982726,0.0,0.0,0.0010017920465330897,0.0,0.0,0.029246535016303792,0.02993839002359578,0.0236447348508155,8.739198554006055e-06,-2.3941606538569275e-05,0.0,0.002282309430662431,0.00015784421435087115,0.06344166043636425,0.049776436094068094,-0.000507643736597642,2.649884839701799e-05,0.0,0.0,6.346960891336238e-05,0.0,0.0012413421290290315,-0.0001406271646638536,0.01581702510287842,0.0014410978226726506,-0.00029415103330985334,0.0457809252285588,0.006458709188419357,0.0,0.0,0.0,0.008932789734267732,0.0,0.012511228886840023,3.818606759587736e-06,0.03414786266814703,-4.836477581721105e-07,0.001608995567991009,0.0,0.17533614668639214,9.876686611866081e-05,0.003057037805038516,0.0024827889223063932,0.0,7.67001298755515e-06,0.0,-0.006862473295907699,0.0,0.027989065614157278,0.0,0.00033827127854973716,0.04357222669154106,0.0,0.004364007639331827,-0.0011602467493874531,0.20787006111652487,0.0,0.002790056388760959,3.412970556313416e-05,0.0,0.011873657648647675,0.0,0.016470344722285143,3.603843612827208e-05,-1.710289663178522e-05,0.0,0.0007338255202632809,0.0006981396105387918,-0.0003302986030323327,0.00011485318621023272,0.0068223636404552415,0.004369888921534633,-0.00013020050731047002,7.283925886765419e-05
4,1.2353222348636914e-05,0.003674843399057133,9.641313381303171e-06,-5.9222812628306934e-05,-2.1477436844565754e-05,0.0,-0.00023726849469869063,4.081101814437378e-06,0.01611199643876248,-9.743446779007514e-05,0.006200469619161407,0.04029539509953652,0.0,0.0,0.0,0.0494074931554747,0.0,0.0,-0.0002579434527459952,-0.0008557319107599659,0.015722054517064033,0.0323457419609145,0.05092882190120629,0.01931251602802341,0.06461523141236968,0.026209097212831888,0.0,0.0,0.00882689673991224,0.0,0.0,0.004440786500078464,-0.005463735753013827,0.010161600508238935,-0.0004910554678922858,-0.000167687007604717,0.0,-0.0003790829343614937,0.0006844875909983726,0.007616207193594239,0.03619354849619511,1.7642632411115193e-05,0.00012591462554330344,0.0,0.0,0.0,0.0,0.17596814408343495,0.00035970853274248883,0.025471574527963135,-0.0019104215678630997,5.630399828893468e-05,0.017575759226720607,0.003557692173412555,0.0,0.0,0.0,0.0075667813986730875,0.0,0.12146905015588319,-0.002334938050486934,0.021816913876329072,1.0150770582483159e-05,-0.0018939140906352537,0.0,0.0028940308662117973,-0.0004054771063763066,-0.0019072706946330863,0.0016987677781576873,0.0,3.4640150256153155e-05,0.0,-0.0007289285318173933,0.0,0.027504890363390523,0.0,0.014376741593163397,-0.03449294859345914,-2.5303643712007434e-06,0.0036487016466197346,0.00479528703222886,0.008692846231050754,0.0,0.07483033058306882,3.4827383207748706e-05,0.0,0.020333075282442235,0.0,0.10671318868276275,-1.4946363377288614e-05,0.0005716317569749387,4.8923678392757125e-06,9.774289687064157e-05,0.0019490871761192413,-0.0015192188125362463,-0.0009212797477958242,0.004727257719239229,-0.004471992780666138,0.00017232309164016803,-0.00026228396185742475
5,-0.00014523549076247183,0.02430699283054964,1.6005785747914603e-05,1.183470231853629e-05,-7.738737068819768e-05,0.0,-9.700150794567999e-05,5.68283958848753e-06,0.005489585297384898,0.00017761178700803845,0.021154044474171976,0.054051076011524805,0.0,0.0,0.0,0.0332405884616006,0.0,0.0,-3.3397329306903814e-05,-0.000277505561207374,0.005643845499110075,0.010455049625559385,0.02211305335197549,0.005592755399124118,-0.0018584971059056976,0.08958141125094009,0.0,0.0,0.00022697234374318957,0.0,0.0,0.013102814115184812,-0.021225308806047855,0.027819411001278802,3.0318938044881148e-05,-7.588883035167943e-05,0.0,0.01005106119300402,-4.4860891746142255e-05,0.06955089915232192,0.05250481164281974,3.203029397178546e-05,-2.3879549523037552e-06,0.0,0.0,4.0848024599026694e-06,0.0,0.00644363822307887,-0.0005549435440356332,0.05189291997040665,0.011341111901794864,0.0008107464616963346,0.05470500040964509,-0.0010285004163576045,0.0,0.0,0.0,0.00228921465609351,0.0,0.01092990894726258,0.0002502550811970015,0.16452018427256557,-2.0630019856235668e-05,-0.001572190881788264,0.0,0.06257655863848313,-7.543280222046512e-05,-0.005942996163418099,-0.0017572181701514058,0.0,-9.382213561534447e-06,0.0,-0.0018873900070054761,0.0,0.014288569560382056,0.0,0.0069832355901925545,0.02732361164207438,0.0,-0.0013092794752493045,0.006857090653225626,0.03609894271631277,0.0,-0.018141710793435552,-1.0145084514145121e-05,0.0,0.01794076363675387,0.0,0.03578202784324191,4.048562437774742e-06,-0.0003975553971586651,0.0,0.00011073148453719984,-0.0008819494474219516,-0.00032232588542622923,-0.00020023627761986827,0.008113624361570126,0.0066950267067678385,0.00013126103376911332,-0.0002575873883035376
6,3.6866588098842454e-05,0.015577398485088855,1.446628975232189e-05,-7.42313734828251e-05,0.00012308285624114529,0.0,-0.0007611982472551194,-6.970707009425716e-06,0.018419575302872183,0.00017648941277370532,-0.0053767951022584345,0.019170844335329864,0.0,0.0,0.0,0.1536025903903967,0.0,2.5327563860394604e-07,3.073848153312061e-05,7.593088592377631e-05,0.016598229851242468,0.04760131124105253,0.06693784789776215,0.000860973936933137,-0.04177887331614931,0.004971856490717818,0.0,0.0,0.012493269799144972,0.0,0.0,0.006167692974225372,0.08712855582099738,0.05457736848261637,0.000146052230224872,-6.1094644738355e-06,0.0,-0.00044593539093687364,-0.00015845966606922016,0.07279741637811737,0.03415587892164502,-0.0006172678926702391,-9.869172967917839e-05,0.0,0.0,0.0,0.0,0.07568712460798463,5.280086604273485e-05,0.03314905239990603,0.0004883761614071323,-0.0007940022597458213,0.012446036320325702,0.00521124097360003,0.0,0.0,0.0,0.00828453784124961,0.0,0.028016748018678733,0.001081150995275495,0.0190149177073969,6.349525992490165e-06,-0.0017308937253151233,0.0,0.0360644657000982,5.117096068166974e-05,0.0008061249126713882,0.0027847884425183586,0.0,-1.5452098190208718e-05,0.0,-0.002209143991623126,0.0,0.01719830651477519,0.0,0.03331071953866246,-0.0004675432355878804,0.0,-0.0007439959178112566,-3.5787391542850146e-05,0.023383223927817248,0.0,0.014109791721456766,3.662644904073178e-05,0.0,0.02954142372946394,0.0,0.0215577781333337,-6.976920765315816e-06,0.0004865390628001387,0.0,-5.408570350910676e-05,0.0019460290268885384,-0.00022146193137942343,0.0011525356111684053,0.008273870425737009,0.04724068002071611,-0.0002761962620473475,-0.00015554457365912972
7,6.322723526445029e-06,-0.001989429081437098,-2.564103075279322e-06,4.766537426151187e-06,-9.176671449249946e-05,0.0,0.001540894211123191,-3.934298730959649e-05,0.014039156803898098,1.9093002317716584e-05,0.01631276128667534,0.012905239082897788,0.0,0.0,0.0,0.0025976060119989883,0.0,0.0,-4.258603720092306e-05,0.0015458917965912647,-0.0072123229878777815,-0.008936765155304213,0.0056624667699271165,0.030811070822401133,0.03277364963698852,0.08524665355771595,0.0,0.0,0.016476981557246393,0.0,0.0,0.09131522567956689,0.02454151483252405,-0.009299630772955045,-5.030763852188389e-06,-1.369912474664229e-05,0.0,0.0014578293589216356,5.281779782505676e-05,0.04431805567150618,1.1913107794536609e-06,-0.00024583831342995117,0.00011178950191275995,0.0,0.0,0.0,0.0,0.012111496669199846,-0.0006732229006493875,0.08808747704037974,0.001111444199798136,-1.6263074316313838e-05,0.006381483683921168,-0.0020870920052206304,0.0,0.0,0.0,0.0022560302186898974,0.0,0.03539322060901996,-0.0009900590161383018,0.007248279865894928,-5.3779781814650105e-06,0.002590363983806298,0.0,0.0028848141231623487,-0.00033372392692008394,-0.002346280633809696,0.006519027926482779,0.0,-7.3967290098352265e-06,0.0,3.7836882068485644e-05,0.0,0.008964311716267844,0.0,0.021110602442492674,0.019542019143700223,0.0,0.0009414349646209303,0.1460500182451073,0.00524655755015321,0.0,0.13338973865686196,-4.771488126350449e-05,0.0,0.036968399035624204,0.0,0.004736313303151771,4.065439274675901e-05,2.926285433139885e-05,0.0,6.57965897281416e-05,0.0005727784184086916,8.360029778638795e-05,-0.0003322995074295621,-0.0012807289725553274,0.02857960842919871,-0.00010007873945421821,8.232338926827157e-05
8,-7.081807041397216e-07,0.040319734003007854,-4.159024404491898e-05,3.019603980416649e-05,-0.00013231994281610708,0.0,0.0011543250383914616,5.886308608941725e-06,-0.01388486538745854,1.3027324327515576e-05,0.021695933007968963,0.030087178196730652,0.0,0.0,0.0,0.02209362198028594,0.0,-5.142387092650926e-07,1.556677151579558e-05,0.0008810646764057824,0.013432739892291597,0.02506549487709485,0.03411688943195516,0.06629865804394608,0.031083978618688262,0.029764076715522947,0.0,0.0,0.015065442456423446,0.0,0.0,0.008540411294067863,-0.058048043946623766,0.04359759258477325,-1.0581472307525436e-05,5.407074620639622e-05,2.34942726011775e-06,-0.0014515196242390917,7.673448709295789e-05,0.149743529282908,0.10146365929864834,0.0010347960403739374,5.4575348132218174e-05,0.0,0.0,-2.9464745993113003e-07,0.0,0.0325848918449172,-9.719171425832327e-05,-0.07231262755885512,-0.0014147689879252766,0.0004223647478966711,0.05918776836876746,0.02002941107840084,0.0,0.0,0.0,0.009105638437667934,0.0,0.04526389606511709,-0.0007977609105965272,0.040065579703284865,9.482938026276422e-06,-0.0002787223089238026,0.0,0.018174937415657202,6.357635786909547e-05,-7.404852140729049e-05,-0.002994233168550767,0.0,-3.452604945142884e-06,0.0,-1.1001770318161751e-05,0.0,0.06262543375954971,0.0,0.02398057502048093,0.012682497723885524,0.0,-0.00371519244110024,0.0009393550711832223,0.012667131709654755,0.0,-0.03257130830811623,-1.0964772633452702e-05,0.0,-0.014489112942486752,0.0,0.04271440913279845,-9.209973134183566e-06,-0.0001934172358243881,-8.80584174188926e-06,-0.00013274659135409822,-0.0015083875265757356,0.00011161480345829624,5.013092218694274e-05,-0.018764698535351516,0.023912017029579995,-6.020691817661255e-05,0.00011885544050429977
9,1.6840845197209117e-05,0.018228737974314218,4.153535518299248e-05,8.540508564259825e-06,5.318072212496741e-05,0.0,-0.0006575788344334445,8.047127989380583e-06,0.01956371225149857,1.780471523061265e-05,0.050287473057797426,0.0882081884532194,0.0,0.0,0.0,0.012197725566131223,0.0,-3.2467531297436165e-07,0.00011428883076341139,0.0012008239768296438,0.022230879460139363,0.061000925162440496,0.0047790898418085224,0.02103755007573992,0.05935150420308731,0.020639740081964588,0.0,0.0,0.0022664286788476365,0.0,0.0,0.011342133060005585,-0.003078716753261469,0.03819759547357547,-2.409351644073692e-07,2.2660198716254135e-05,8.163580291904489e-05,-0.001463590392063009,8.594517820567219e-05,-0.018711179406934488,0.10190179380823243,-0.000602243849754586,-0.00012549283079234355,0.0,0.0,1.3246175939903856e-05,0.0,0.076181505686161,-0.0008471354120914303,-0.0022894401226654856,0.0031465415484775673,0.00018894135220407852,0.008736756945057945,-0.001010606696675952,0.0,0.0,0.0,0.0016482266176110687,0.0,0.039905286318662705,-1.673270590058634e-05,0.03340984492992548,6.858363339730166e-06,-0.003085638211734206,0.0,-0.0070206114988652125,-6.351883062129664e-05,-0.0008453541289982357,0.0008916678898482971,0.0,1.7858702583827706e-05,0.0,-0.00047839910850401264,0.0,0.06114280014099352,0.0,-0.01239355263768094,0.025847262907278352,-1.846238613849081e-06,-0.0011796992963268003,0.006800604128519694,0.010555344447470937,0.0,0.11915594322953567,-3.060553200974397e-05,0.0,0.024658786906550722,0.0,0.026056674434813774,0.0002876710536123837,-9.510013303681421e-05,0.0,0.00033837269720942494,0.0005842804539042544,-0.0001756064983309432,6.1393636973154266e-06,0.022712800065852475,-0.011705058572115594,1.56579320292412e-05,-2.2659493784598253e-05
