#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0,0.0,0.0542699088865395,-9.534647007867559e-05,0.018601928936419446,-3.5124711511459377e-06,0.0003031271894529915,6.335904969146825e-05,-1.7550436938310267e-05,0.0,0.0021600958148794117,-4.4517948490170297e-05,0.0,0.0,0.00020838838090818019,9.052837607007375e-06,-2.0358800978023727e-06,-2.5468373415020967e-06,0.00779584358376897,0.0,-2.3204307091771978e-06,5.79076010481771e-05,0.017064536103176153,5.7819296596936274e-06,0.0,-0.000720654389378968,-0.008967724862227312,-0.00012602982858594112,0.035872041871444514,0.0,-6.468502163602389e-07,0.00014275709711852283,0.0,-3.615881542208965e-06,0.02670151078942098,0.00922884958282502,-0.00024213844831271982,-0.0007469200213230344,0.0,5.341634848319065e-05,0.00010896689920609209,-5.590237051275376e-05,0.08833815300406797,0.0,0.022439667953279688,0.026215319672695154,0.0,0.0,4.151859669620923e-06,0.0,0.03181561018246386,-0.00047772864206285895,0.04271502872664759,0.0,-0.00016088909011000873,0.0,-4.294503016920303e-07,-3.4077243376367656e-05,1.5353404077689003e-05,0.00013265611283646742,0.01933091548904657,0.0,0.0,0.0,2.13515779211924e-05,0.0,-1.2824634839946579e-05,0.0,0.0,-0.00039361044328070036,0.0,6.37403277121788e-05,0.0,0.0,-3.581765835525753e-05,0.07623221385200525,-3.180716704845378e-06,0.07390532420848761,0.01786806871235534,0.0,0.12347185578727762,-0.00027750296531684924,0.0,-4.339954399790171e-05,5.1878919084815355e-06,0.0007805273710658481,0.0010836266053309486,0.06741788911463813,0.008192866520301196,0.00035236817296884393,0.0,0.0,0.009871513065118681,0.006971113275669329,0.0,-0.0006425523913895048,0.002423311002830712,0.0,0.0,0.0,-2.6950140402240996e-05,0.0,0.0,0.0,0.0004376534516049353,0.0,-0.003942703384095505,0.0,0.0,-0.00036796818518875695,7.329447007290436e-05,0.000107699698178014,0.0,0.00030535836053398704,0.0,0.0,0.0,-0.0002930969115012918,0.0,0.0,0.0,1.5031999052505919e-05,-0.0009606911178915225,-8.321734422353531e-06,-4.5656496536802415e-05,0.0008552978365748663,0.01104726341731406,0.02732019445328878,0.00020495288623964322,1.0328960173771526e-05,2.414368638838579e-05,1.082156114679769e-06,-2.144118536846234e-05,6.723384136587611e-05,0.0,-2.653994785532799e-06,-0.0002624086365816714,-8.088422348944556e-05,0.0,0.0,7.064100825799902e-06,4.4027532391175996e-05,5.4057465487332064e-05,3.145509667002789e-05,-1.204062433512657e-05,0.0,0.0070294181350749035,0.0,0.10406989712123937,-0.0002610081102817373,0.0,3.711910107518396e-05,0.001953799153403915,0.03520812471634569,0.0,0.0,-0.002038394966706763,0.0,0.010058868288989846,5.9050273684401035e-05,0.007111475646970351
1,0.0,-6.210729930802844e-05,5.8608559135600604e-05,0.010275587412009178,1.0689849059741316e-05,0.00023204062272620457,-4.4422226606691706e-05,-7.132018321168221e-06,0.0,0.00042706689673674685,1.4992510984757075e-07,0.0,0.0,5.2785671342613205e-05,-6.13702012291059e-07,-9.609134053074496e-05,8.32093880189679e-06,0.11471372140992547,0.0,0.0,1.4018544719831736e-06,0.009836307694439786,-6.72503847410031e-07,0.0,-0.0002622271348071789,0.01823628754879262,0.0005635252296609641,0.06752893465814673,0.0,4.706867793173752e-06,5.6562186740983406e-05,0.0,0.0003501281518603422,0.008044822539501324,0.17956171858893216,-0.00039445756722621405,0.0001904570751726706,4.403164723031371e-06,6.059737049981291e-05,-1.2884424387536117e-05,-3.9715694055279456e-06,0.06710965264491307,0.0,0.04509683323308874,0.013674268699710022,0.0,0.0,-1.3069455498003757e-06,-1.4040895167336535e-05,0.08035661350200049,-1.7199285980718032e-05,0.024469380066317416,0.0,-1.7287570327769326e-06,0.0,0.0,1.4474860756813742e-05,5.939901944245498e-06,0.001268563508895065,-0.11332537666958248,0.0,-1.169590516740205e-05,0.0,-7.002801003244341e-06,0.0,1.8371025854603395e-05,0.0,0.0,-0.004988959397669444,0.0,-0.0004796670439312139,0.0,0.0,1.212047241345121e-05,0.0071398079695407105,-1.0900650896647652e-05,0.009961304989655233,0.04387509813263196,0.0,-0.06710914137793426,0.0008928541692893612,0.0,0.00014191431136056787,0.04961384132242666,0.00016219906898381936,0.1055460793498537,0.0018301245678205916,0.02698472930987093,0.006281661543771451,0.0,0.0,0.0019226413494943103,0.017601736238198152,0.0,0.00014289621549161419,-0.0019050575417597117,0.0,0.0,0.0,-4.403164723031371e-06,0.0,0.0,0.0,1.4222354787916324e-05,0.0,0.01614354260370231,0.0,0.0,0.0006190033570020106,-0.00027568399743334293,-9.818391084414187e-05,0.0,0.0003027196776416783,0.0,0.0,0.0,-1.3499143735532873e-05,0.0,0.0,0.0,7.164404184319782e-06,0.07909703256091055,-0.00010745171855018784,4.912814111616529e-05,-5.9939410061887446e-06,0.010339670224155514,0.009325819550701728,-0.00011129434375430259,8.188238269894458e-05,-0.0010524910412002206,0.0,-4.802230648199422e-05,8.038875657082616e-05,0.0,0.0,0.0003028003327877258,0.00010687029145304753,0.0,0.0,-3.815406977921597e-06,0.0008993441743789172,6.634204948312155e-05,3.4517845214584874e-05,6.809096836472674e-06,0.0,0.039981759915376856,0.0,0.03115948421683051,0.0006749149377488984,0.0,-7.03960795269171e-06,0.008951472506438567,0.019729296007288614,0.0,0.0,-0.001437964358704193,3.35946353472117e-07,0.03651083652826614,-0.0002983762497673043,0.0004928168999127787
2,-1.0714668310868307e-06,0.03522313702576024,0.0003476586684857782,0.08978420153272057,1.0925172775693071e-05,0.0002520141137666446,0.00016101538873603187,8.276615370466984e-06,0.0,-0.0054483889428764915,1.2484312135898847e-05,0.0,0.0,-0.00014502567192998584,-1.1846033431887636e-05,2.4880970999131156e-06,-2.264599834465657e-05,0.016682550566780665,0.0,-1.3850005183107305e-05,0.00018542289694423433,0.0051906278818566335,1.1685967379348426e-06,0.0,3.50272610724432e-05,0.02908074691928132,-9.810783534736382e-05,0.08940113885346089,0.0,-4.248455530356358e-06,3.3131318238996e-05,0.0,-0.0008685308605219489,0.04279347148575931,0.013460205815168297,-0.0011093124319756533,-0.000321289459126104,0.0,-5.935363147883276e-05,8.182853122300117e-05,0.0001029127950989617,0.03892908009521854,0.0,0.00710239310624628,0.026164356348348225,0.0,0.0,-5.601787375540523e-06,2.3822868409512265e-05,0.06682771707500917,0.00013294746973908198,0.04122265845154626,0.0,5.451082603026181e-06,0.0,0.0,8.968470315326178e-07,3.577179316784823e-05,-0.006045469615215761,0.0020284288746977,0.0,-3.206744210916975e-05,1.2636548275832483e-05,6.991291279949821e-06,0.0,3.077894302981896e-07,0.0,0.0,0.001252809074861099,0.0,0.0001132674903224104,0.0,0.0,0.0003962039777169634,0.047600811740851075,-4.435878827879847e-05,0.002352842501591008,0.036531314377863396,0.0,0.055503354512256506,0.0011329214969022217,0.0,-0.00032066165431264576,0.004029023072084215,-5.189673587601621e-05,0.0037123439960629547,0.020804477658282486,0.03514524465992838,0.01509677553203579,0.0,0.0,0.0008502099626483618,0.0023833574440637853,-1.600985232443155e-05,-0.0016006430403716356,0.008503347381420697,0.0,0.0,0.0,-4.9999977491665986e-11,0.0,0.0,0.0,-9.690860101599333e-06,0.0,0.0098182704948789,0.0,0.0,0.0006938812361213357,0.00016346667084718466,9.460557188721992e-05,0.0,-0.00039101234165780143,0.0,0.0,0.0,-0.00011161584691341773,0.0,0.0,0.0,-3.843064170103249e-05,-0.034239844877321776,0.0006831462344749431,-0.00024977063317759327,0.0003295275087701519,0.003958139466091664,0.012841195876556888,0.000251235250372104,-4.8229160538543575e-05,0.00012549921494203178,-7.316081711298722e-06,-7.327276084556305e-06,1.1677882253230015e-05,0.0,-9.08618882368206e-06,0.0005374751526599968,-0.00041668571472000293,0.0,0.0,2.0692767583943652e-05,-0.00019122439695253653,7.588859257953048e-05,-0.0003694661407204239,2.6219678143650767e-06,0.0,0.0023561174560589202,0.0,0.1110380761216828,-0.002314017368070951,0.0,0.00010234171284780824,0.02542900384624409,0.02835356019615977,0.0,0.0,0.0017014547451748613,0.0,0.0781899490344712,0.0004847794371738876,0.0024212500380836354
3,0.0,0.07069788462481709,0.000914333273596513,0.013883341387318388,-4.617062950737835e-05,0.0003004539612780899,2.6016531089208546e-06,9.64085544920869e-06,0.0,0.028743819647196828,-1.8594157039191318e-05,0.0,0.0,-0.0003880021818050099,0.0,-1.1421516726863452e-05,-5.320158809323237e-06,0.009625845078739868,0.0,-2.6587312993730994e-07,-1.3998293603670995e-05,0.012123682547852649,6.00150876197414e-05,0.0,0.00777034052526013,-0.006712764892167573,0.0002534104710146357,0.05952740358836264,0.0,-9.405940406871912e-06,0.00016223878697385185,0.0,0.0010547489641546876,0.10190550630527864,0.08322903389151479,7.044375966194712e-05,-0.0008802646516955857,0.0,7.200401124153676e-05,1.0913765529991227e-05,-0.0001657706177142338,0.0004063861750815512,0.0,-0.0003174689440896887,0.005986880590006641,0.0,0.0,-2.812862018972903e-05,-3.582125274309711e-05,0.06858836502962634,0.00019758548098151478,0.10791063463552496,0.0,0.0,0.0,0.0,-2.8569529934435687e-06,3.863617714801116e-05,0.017337225775702486,0.023371305540010073,0.0,0.0,0.0,-4.078632763390487e-06,0.0,4.1969673803109544e-05,0.0,0.0,-0.0018010847083900832,0.0,0.00024705367617672714,0.0,0.0,-3.419809004927531e-05,0.003318870061759257,-1.8400640984517664e-05,0.020273123509067344,0.01076955762747627,0.0,0.000525626095887958,-0.00010949628374910732,0.0,-6.868208735709246e-05,0.014531417937482418,8.017245459424978e-05,0.0033702004621122008,0.0032510703692427007,-0.0003790636374576924,0.005986990266330257,0.0,0.0,0.0045426479964664635,-0.008068134790866563,8.415841416674713e-06,0.0021432487528199743,-2.4873075054976168e-05,0.0,0.0,0.0,1.311337385589927e-05,0.0,0.0,0.0,5.750609231310517e-05,0.0,0.04787181344419349,0.0,0.0,0.0006592201067788237,-0.00016573188843826023,7.051482026210212e-05,0.0,-0.00042641974900198975,0.0,0.0,0.0,-0.0010150193745907014,0.0,0.0,0.0,-1.1263781629044738e-05,0.036053880062306774,-0.0009345560256875463,4.310203094216208e-06,0.00016293941061827668,0.006879891510033831,0.042273165911931886,-0.00020785936457685242,-1.683396618580391e-05,0.0009628041940897274,1.2273169821254253e-05,8.418944293596685e-06,-7.95968227511675e-05,0.0,-1.3208979732436663e-05,-0.00028818628947991395,6.370066645040517e-05,0.0,0.0,-1.2185765800992526e-05,0.00016322629112095976,-0.0005337209679724542,4.587201741169342e-06,2.4833650530164287e-05,0.0,0.0023323943834777884,0.0,0.02450295046581124,0.0005992951022819644,0.0,3.0283740681098074e-05,0.011120597003219839,0.08197722666670718,0.0,0.0,0.00029861585370880825,2.8569529934435687e-06,0.020471972409191456,2.4368809195182982e-05,0.0009101318935283373
4,0.0,0.05215114716528657,-0.00015858519156450912,0.046316366714264645,1.3629704863188625e-05,0.0005493439105122229,0.00018381188594977538,1.3543149282017616e-05,0.0,0.007069307809271587,7.799774167149308e-06,0.0,0.0,0.0005126035509896259,8.693920328599014e-07,1.1751370930534484e-05,0.00017380831666087898,-0.019867680284503,0.0,-1.1115761121081476e-05,-2.5472827534259338e-05,0.013566345970356995,-9.188013299388447e-06,0.0,-0.0001248122477850536,0.04931648550182929,-6.822871218380754e-05,0.021890731857590936,0.0,1.1086474423715466e-06,-1.696307644399715e-05,0.0,0.000342733673687603,0.020833435887117006,0.017359018948963925,-0.0002348325911849746,0.0010957938683452577,0.0,-6.058559152456088e-05,-5.125434332734861e-05,-0.00023490282453406315,0.06984848780988367,0.0,6.524907636815531e-05,0.09324587455238542,0.0,0.0,3.156392711598595e-06,-3.8142619664988113e-06,0.0348359170881896,-0.00022624800743057557,0.004475443770693217,0.0,1.985728954284555e-05,0.0,0.0,-8.027230545554477e-06,-8.247298295915537e-06,-0.00325505626988621,0.01461051285638858,0.0,-8.584294648047563e-06,-7.986995874564094e-06,1.4631648775776926e-05,0.0,-2.6326817862866527e-05,0.0,0.0,-0.001479944481874711,0.0,0.0012494765037391767,0.0,0.0,7.318016640620476e-05,0.017521631994438323,-1.3666842381420747e-06,-0.029630065540101478,0.10008146439440484,0.0,0.02259483587845731,2.1946287182076183e-06,0.0,-0.0001233585684537781,0.008091473377486324,-0.00018375604673156416,0.05189830042590419,0.018977737600481697,0.03663169504286047,0.0013055493547613072,0.0,0.0,0.002367751927089863,0.03075823899856376,-7.046476639599885e-06,0.0007382511668474727,-0.0010121019084020223,0.0,0.0,0.0,4.294956052026016e-06,0.0,0.0,0.0,-5.1213478539306243e-05,0.0,0.04896465384408337,0.0,0.0,-0.0014881956771949762,0.00010885141417039045,1.3752164439284658e-05,0.0,0.0004679669245737406,0.0,0.0,0.0,-0.00018622727869787092,0.0,0.0,0.0,9.504412668780248e-06,0.008970725107647128,-4.776746876908113e-05,-0.00023394559099860677,-0.00019813148458423037,0.01428099434767534,0.031520510930354975,-0.0006118168237115657,0.00015032546600890102,4.5264658990709094e-05,2.3324003351034045e-06,-2.1712561334730237e-06,4.0696461804280415e-05,0.0,0.0,0.0009014076671626599,-0.0003824708199031038,0.0,0.0,-2.113287633235411e-05,6.960337305112817e-05,4.75198833675145e-05,2.23351078400857e-05,2.6445269578406142e-05,0.0,0.10668459739329032,0.0,0.01546289546383349,0.0001136441125771181,-3.3318847035351845e-06,8.928948472282022e-05,0.017056274142439154,0.009384370308130581,0.0,0.0,-0.0010589836748308187,0.0,0.027165380110177276,0.0006260044847772297,0.0023664574039826336
5,0.0,0.0746783496202539,-0.00013600045857887648,0.007217004575427017,1.648212404732873e-05,0.0002818067733870788,1.8212849779606387e-05,1.9800064964442653e-05,0.0,0.021644381945656613,-1.581727444966831e-05,0.0,0.0,0.0002319136860270425,-1.0824190178607806e-05,1.2698969947943821e-05,-7.498095845677321e-05,0.008727433732216416,0.0,0.00014286895021013788,7.527447129944896e-06,0.02054921407724561,1.5856904891229068e-05,0.0,0.0010912733620143961,-0.0010036319554023495,-0.0007159240663348578,0.04144304662456208,0.0,-1.5673982139113852e-06,-2.203106530757898e-05,0.0,-0.0005043809356460364,0.08465694970347076,0.059118271719897704,5.053148080601796e-05,0.0007821233342969459,0.0,-0.00024587821205457956,3.790452375472273e-05,-0.00013208761407484363,0.0008739509903543994,0.0,0.05545762686195859,0.021258963979649697,0.0,0.0,2.7122495829362332e-05,-6.545114397984323e-06,0.01568889122093241,-4.8578358663067746e-05,-0.009753459283790214,0.0,1.147074134854095e-05,0.0,0.0,0.0,-2.865450170931558e-05,0.002674373161877911,0.006940113117642802,0.0,0.0,7.142857015306046e-05,5.0242359295949103e-05,0.0,-0.0003147320346273208,0.0,0.0,0.0011174483818250955,0.0,0.0001825975552514728,0.0,0.0,0.00042067505619731467,0.01686653749747585,1.5904484710771536e-05,0.026634384424336577,0.012910314228852348,0.0,0.02912511449476205,-0.00014743469786714886,0.0,-0.00037354043207262237,-0.0008151943357209518,-1.969224527250314e-05,-0.009026920861374682,0.01549113108181604,0.005774167294670904,0.006009100001058484,0.0,0.0,0.13375720136954855,0.03638811968837909,2.8601242398276222e-06,-0.0027393526677584414,0.005503253618398505,0.0,0.0,0.0,3.724440182308973e-06,0.0,0.0,0.0,-0.00011427188063661822,0.0,0.02290041653011956,0.0,0.0,-0.0010582639638460013,0.00010565451951637228,0.0002029098483541118,0.0,-0.0001947654705495819,0.0,0.0,0.0,-0.00021476363942632802,0.0,0.0,0.0,-8.391953474479539e-06,0.017377290326686914,0.00023780539364348858,-9.964720351366587e-05,-9.474213574406972e-05,0.0008038219264089527,0.13852990458474662,-0.0002164430521135781,-0.00014541398167302536,-0.00011055064630039435,-0.00013093842121562842,2.4872614877911745e-05,9.214197041186627e-05,0.0,-1.3699772997326373e-05,0.0002815795133776634,-0.0004936474484516,0.0,0.0,3.675968465982419e-05,0.00015343114902810937,-9.825637975753725e-05,0.00015793536378171252,3.7592807431304396e-05,0.0,0.005928235846766528,0.0,0.008600282578972912,-0.00011143500877006262,0.0,-9.849339479964519e-06,0.029905854658367873,0.03485126859464459,0.0,0.0,-0.00453702870014304,0.0,0.017524795004751074,0.00016314364041924808,-0.005185563348140061
6,0.0,0.0632603882567111,0.00010783581392236119,0.0847344020096571,-7.940341849739667e-05,-0.000496032790221904,-2.599124629665081e-05,-5.638108855078807e-06,0.0,0.020114512572364122,2.3788966084058217e-05,0.0,0.0,0.00023946386273275701,1.0371951433320802e-06,-3.1332960441425855e-06,0.000981941331545419,0.028395730427862344,0.0,1.953972324187062e-05,2.7738127820943535e-05,-0.0006437348729784402,4.1786981474672174e-05,0.0,0.0030106585892871523,0.11291930470680761,1.3383283005402345e-05,0.02821497578026308,0.0,0.0,-4.130030818851007e-05,0.0,-0.00024240002842198808,0.06234253652059547,0.02034857528085888,-0.00010624859992311888,-7.14611928291282e-05,0.0,0.00014773110481581663,-2.8926079421998645e-05,6.872048399254685e-05,0.06290336111240385,0.0,-0.008630810745456002,0.02079050861143695,0.0,0.0,0.0,-2.352941040039547e-05,0.01841802100801395,0.0008888979014692499,0.05344549182502035,0.0,-0.00011271663554928903,0.0,0.0,2.3619629040488887e-06,-4.91738786948631e-06,0.016488702457868692,0.00019736658531793424,0.0,0.0,1.754835726015648e-05,5.332162803058816e-06,0.0,-3.9556967856379716e-05,0.0,0.0,-0.0023599337145860937,0.0,0.00028558657427034547,0.0,0.0,0.00044288821986505347,0.06895374935321115,1.0769716550689692e-05,0.01204055981451252,0.017762926803014605,0.0,0.06780271321660841,4.4319196150949846e-05,0.0,9.582777238749126e-06,0.0006352508067561821,1.8745059127356224e-05,-0.027601749916404565,0.00734123893074199,0.015635054814890574,0.0037010708295259153,0.0,0.0,0.00108760956143636,-0.001494317372924717,0.0,0.000922160734918123,0.0016882212619188973,0.0,0.0,0.0,-3.6474163614527166e-06,0.0,0.0,0.0,-5.608515223440858e-06,0.0,0.011907658136130414,0.0,0.0,-0.00025990118228912313,0.0001349129674868954,-0.0003308610425458321,0.0,0.0006188448545106572,0.0,0.0,0.0,-4.526068696528282e-06,0.0,0.0,0.0,-2.8840020392626113e-05,0.01034162205950736,-0.0004094716643752892,0.00027245036791024354,0.00018849215479701937,0.017446010455392524,0.0731108109779865,-0.00013013510973212638,1.3434079489823253e-05,-1.110795873824062e-07,7.99543102616951e-06,-2.8910407470148502e-06,-2.1237173660988537e-05,0.0,-2.8569897715594692e-05,0.0002707629422375621,-3.2758554126538214e-05,0.0,0.0,5.5952393173284656e-05,3.866293942754561e-05,9.99534444580472e-05,8.441593533797389e-07,-3.862983529937476e-05,0.0,0.01332605238226043,0.0,0.01206084084786995,-0.00018973116033542577,0.0,-2.16038414754309e-05,0.007893047998271454,0.016187002414373156,0.0,0.0,-0.0015976980463081687,0.0,0.009238564534030038,0.0005446578129496024,0.028828337255499253
7,0.0,0.0010754217987715231,1.7779645575402066e-05,0.022822984219820812,7.536150551960798e-05,0.00028703800888714513,-5.987617626338313e-05,1.3159792144397327e-05,0.0,0.014493530652263966,5.7694031677511844e-05,0.0,0.0,-3.167454974440792e-05,-5.656034834984337e-06,-8.327614817637781e-06,-2.0124453655789667e-05,0.011692769481157779,0.0,5.664055722138576e-05,-8.955440796452022e-05,0.04472446035582766,-9.473032139778002e-05,0.0,8.71605537093532e-05,0.031211647377103427,-0.0001857913382593623,0.0027520883593028117,0.0,-6.922811397680473e-07,8.803127567878787e-05,0.0,-0.00048434577880346536,0.03554015977396744,0.001232067712237964,-0.0005083064435677681,0.00010679962797026259,0.0,-0.00010961118711501045,-1.615936648047235e-05,0.00033437413464734733,0.035242210434280406,0.0,0.016631067094051717,0.027960678624885642,0.0,0.0,3.386412353586208e-05,2.253508886498002e-06,0.06996054809181217,0.0001873979866694541,0.01042613466985592,0.0,-3.735081094227446e-05,0.0,0.0,2.968269008239068e-07,0.00012311449095583733,-0.016121688596141256,0.01858206308969898,0.0,-4.932324478512978e-05,-9.078308873408038e-06,1.4309463716535598e-05,0.0,-0.00015723110041341004,0.0,0.0,-0.0005686761916122684,0.0,0.0011863898370933859,0.0,0.0,-3.0855916138460653e-06,0.0012832888271197562,-3.0976175761820947e-06,0.014016056831062636,0.14344808370057258,0.0,0.11411421773710075,-0.00013249240368899218,0.0,0.00012670565162439432,0.0048524109873683665,-8.797013001911696e-05,0.017017465138182364,0.05942802524954289,0.02614037474336452,-0.007456128901336159,0.0,0.0,0.01662352661709399,0.02255668800044347,-1.1578044509365506e-06,-0.00016706606719015427,-0.0002711245192686664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011035296032833584,0.0,0.027071599286247135,0.0,0.0,7.679834311379107e-05,0.00019456887672332244,-3.1320950205309636e-05,0.0,-0.0004333813098397449,0.0,0.0,0.0,-2.338288549279078e-05,0.0,0.0,0.0,3.5789631625685706e-05,-0.0031940036923016365,-0.0005240950925231325,-3.8590846830485145e-05,-0.0007162064776068015,0.015082821789899614,0.0023264459434812323,-1.7056617031530885e-05,-9.930397874925202e-05,6.760089776186916e-05,-5.153577508218992e-07,1.2974397334531423e-05,-3.53156609219645e-05,0.0,-7.715805830436123e-06,-0.000986307603839047,-0.0004182787835485874,0.0,0.0,-4.085385880218003e-05,0.0001733352923365586,2.8007907855940968e-05,-2.3422979935044727e-05,1.1600271371132018e-05,0.0,0.015469062206686663,0.0,0.01601633740618198,-8.701166144210654e-05,0.0,-0.00015026680800653817,0.002490385236777537,0.040355322515634395,0.0,0.0,-0.005097305306276088,0.0,0.05327652143458304,-0.0004537596934165322,0.061171003917959335
8,-1.5627755355926562e-06,0.04128841631996112,3.464011722754007e-05,0.013380225649778687,1.943076234682271e-05,-9.390303649214096e-05,-4.790680621483986e-05,-7.328995718538704e-06,0.0,0.04142139695318014,-7.696381808011438e-06,0.0,0.0,-5.358847806744093e-05,1.0656378118832928e-06,1.0572780748308752e-05,3.5465065647077265e-06,0.04984153879892111,0.0,-3.359433801232134e-05,1.0057870209326997e-05,0.03692049045384919,2.6789759544919206e-06,0.0,0.00018675201325592077,0.00597532875001729,0.00016440046040635853,0.038146014238200826,0.0,-2.992083190236912e-07,3.353055900665036e-05,0.0,0.00015291064530548082,0.12841502728035037,0.08515437648395617,-0.0001255481004883291,-1.7303573622690038e-05,-3.030084373096484e-06,-1.2611381944683863e-05,-0.00010579919027259863,-3.891677042606462e-06,0.01988730196554646,0.0,-0.0010886591775787287,0.030532295904289092,0.0,0.0,-1.620183419302946e-05,1.1752107211480385e-06,0.05888875776758091,0.00015718216038704906,0.07483813372375299,0.0,-5.479522909975213e-06,0.0,-1.3481458692742036e-07,2.405644111530366e-06,2.459583312478155e-06,0.014698811690394617,0.026681534606804367,0.0,-7.18861377029092e-07,-4.1678506970244074e-07,-5.479718930942439e-06,0.0,1.2976334180521248e-05,0.0,0.0,-0.0003458034448878533,0.0,-1.7911593794534588e-05,0.0,0.0,-5.312657240264955e-05,0.013163892290820349,2.5097006453408825e-06,0.036754757992254056,-0.02630421249269339,0.0,-0.15285247909148175,-3.300566080826546e-05,0.0,-8.108233495876725e-05,0.007545023348966172,-5.073486749175529e-06,0.04584059420587298,0.016099515162691105,0.020008896808785898,0.004517654314714521,0.0,0.0,0.009036802674850398,0.0056589998392656314,1.1634447230563271e-05,0.00030886026539823957,-0.006948104638532447,0.0,0.0,0.0,6.982174612532437e-06,0.0,0.0,0.0,-3.384714426867278e-05,0.0,0.08367663879999554,0.0,0.0,0.00023165814355323487,6.572179030595259e-05,5.054195874525999e-05,0.0,-0.0004543285955657838,0.0,0.0,0.0,-2.917971791664578e-05,0.0,0.0,0.0,6.14659300074932e-06,0.027570487556778794,-6.943069266751752e-05,3.7855968072832525e-05,-0.00015458493854082658,-0.005802765227112387,0.033368879648392094,9.347992787549184e-05,-2.749538904404994e-05,-4.801854229805166e-05,-4.895259199441936e-06,1.8458191543957132e-06,3.105593447194346e-06,0.0,-5.708001284364081e-06,0.00017971565659874073,0.0003550085928808733,0.0,0.0,1.1808329800732628e-06,0.00011973477601223989,-9.992369501626276e-05,-2.1143571605189312e-05,-1.1403969520298068e-05,0.0,0.013904026911638643,0.0,0.03414846278386007,0.0011043162550387956,0.0,1.7951026306126522e-05,0.025383962649418917,0.005015898941253298,0.0,0.0,-0.0003930427186360641,0.0,0.021033133044047126,-1.0795240588636438e-05,0.0006721409795633872
9,0.0,0.018136079997571483,-0.00033307401845487173,0.005815814822334026,9.187181793876423e-05,0.0004935643638408398,0.00012060491871722832,-5.402017462775858e-05,0.0,0.03827097032239602,-4.8887642558024083e-05,0.0,0.0,-0.0006110745878979238,-8.358062931375589e-06,-1.5879111156153063e-05,-6.667974666755247e-05,0.024447714817546033,0.0,8.159971217411908e-05,-0.00038996460292775283,0.018626947346641675,-3.357815536377193e-05,0.0,-1.9479717385006252e-05,0.01335589284076884,-0.000181570350281664,0.043849529059928706,0.0,-1.2488436558082955e-05,6.749722378916472e-05,0.0,0.00019914225039967338,0.030277893875949233,0.018448433818951643,0.00036016236385162377,0.00012453999314261427,0.0,0.00027262407419785615,-6.539393891970986e-05,0.00021831270444706697,0.10567302364956117,0.0,-0.04943971763991401,0.1185324879430213,0.0,0.0,2.9676810420223676e-06,-9.494949304091332e-06,0.09197593440788655,0.00024684537518612255,-0.019185318378884316,0.0,1.5299214783281757e-05,0.0,5.331569711539831e-06,-8.173069093876728e-06,-4.20404904878065e-05,0.00077518201850511,0.0628686672058686,0.0,-1.4290056825277974e-07,-6.506019460284041e-06,-2.966741997998449e-05,0.0,1.252100722569683e-05,0.0,0.0,-0.001735937243747731,0.0,-0.00031689289714911394,0.0,0.0,0.0007788341830699254,-0.027426332776464717,6.371611963194584e-05,0.0008830444673150125,0.10560634551494325,0.0,-0.005477098464847194,-0.0001865450198795808,0.0,0.0005608520419387259,-0.005860531974818054,-0.00021578402220665327,0.022634887114854865,0.03555874021690037,0.060372591746102724,-0.00200015230297945,0.0,0.0,0.004048189642190221,0.039215694506136975,-1.1040255064327095e-06,-2.6467361072066946e-05,0.0019133560955294658,0.0,0.0,0.0,1.733075156480785e-05,0.0,0.0,0.0,-3.465819976925651e-05,0.0,0.037186018472851634,0.0,0.0,-0.0005499662109537708,-2.8765606462556626e-05,0.00012000421984990731,0.0,0.00033739577978808517,0.0,0.0,0.0,0.0005732156420134713,0.0,0.0,0.0,5.843156026137527e-05,4.5326981636371824e-05,0.00018380331498822898,4.926555981632098e-05,0.00038718435224957174,-0.0011861575202093526,0.019756894292614124,0.00022232134055312264,8.460127741755187e-05,3.7697306243389915e-05,-1.7516463672358494e-06,1.8470610184985002e-06,-2.3560822711506113e-06,0.0,5.781825628076092e-05,0.00016977691755532004,-0.0006219353798413042,0.0,0.0,-5.529001863563151e-05,0.00011610564956218404,-0.000263937319194934,-6.928599964571547e-05,1.9101104597324643e-05,0.0,0.04918829528647321,0.0,0.006665503187166528,-0.0003217539146589201,-2.554106705163099e-06,5.580363141353866e-05,0.022715160811311405,0.03119397543063193,0.0,0.0,-0.0008720644030164537,0.0,0.022171189659723395,-0.0007873267007507828,0.0015823126221138622
