#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.03832881383754671,0.030130682990665673,0.011369995570436348,0.05495984358819248,0.03629809937035286,0.07278406392145306,0.043766968818672036,0.021282732338616918,0.042891602498023554,0.014602962864807226,0.0293344584417407,0.04612635514808169,0.014817966058788011,0.07645422337346794,0.04725893246531131,0.02127221133776778,0.021503233404680792,0.047155494887108775,0.03975830315439594,0.02584798826869612,0.01807715780632147,0.12941569516056256,0.006976330525648246,0.04137433027733297,0.034503677865574546
1,0.0519113947888684,-0.004411166823372744,0.03233049499344706,-0.014276065444605836,0.0043763742559837105,0.012971860470381215,0.014941586301817843,0.036170363842428055,0.018811344998891397,0.03273089298221773,0.012435512031954187,0.02883072344133297,0.008510200887891879,0.008059112459293907,0.014682675922235655,0.02463590568156989,-0.010047671214575492,0.00580039002163233,0.11326161309127285,-0.027630690526430496,0.31119392221303394,0.03138787168903322,0.2513057965369156,0.02591487603156351,0.008350735690878458
2,0.05860952994030842,0.0023084145464270884,0.0594943830059979,-0.008080886821724975,0.07789399090752736,0.04948985751338089,0.055306728467270264,-0.0019758665799725467,0.02811124067477628,0.005888783913766236,0.005827681222554154,0.032130859956382374,0.065339055219933,0.12353569322722956,0.016894901877223752,0.05091071874026312,0.13965756026034895,0.018780713923076606,0.004136501694256942,0.010146569167992774,0.02013632345824794,0.04609110987613003,0.017222957234660538,0.03248071442200721,0.017081811511457767
3,0.042698125428633056,0.010496332909992414,0.027477102684992788,0.005518789795135206,-0.0008844773366707718,0.01210609573941703,0.011918169381297005,-0.03790938327685155,0.058798779254703865,0.030560079182311045,-0.0021929957942170013,0.1336905794128365,0.028764087066289697,0.02541787744860175,0.0251089523780171,0.08629711150118899,0.053466280478714504,0.02368715375600691,0.009728930728267044,0.01662252415089528,0.06662757232739132,0.07596120596201239,0.09367582056476634,0.11145450819081551,0.020114309665421957
4,0.03497624478877083,0.012356657759724814,0.062375733471304456,-0.00012680151335427538,0.07196290292925811,0.010570824923890968,0.1005319889472054,0.15771113829751554,0.03889316959639987,0.014297734527673136,0.0335810236255027,0.017242100321236332,0.02184478337251993,-0.01951637388117063,0.06945714461015975,0.041748253325746304,0.00022618260360450675,0.057171991782110215,0.17708561676981366,0.02570569445767602,-0.000696149829727271,0.00600896794010044,0.01898793573144263,0.02702633208600886,-0.007460488904745043
5,0.019587719502755646,0.03726446205082155,0.0531840369709994,0.005829180055231118,0.013660116636097274,0.02080517280457579,-0.048712390389740644,0.03247960227838091,0.012557424005419381,0.008422446213765582,-0.0021385137379012938,0.046531133263205536,0.024954857985753826,0.005852079617649289,0.029486201378674803,0.14492475125262685,0.02371569640197171,0.020710100457056884,0.01842178330391927,0.07335751165237116,0.07120371926454952,0.009705027701550729,0.12498967639981219,0.20005402102174308,0.0071771614486762485
6,0.019162258977418144,-0.004275636580939692,0.009285281508960143,0.018009694332589074,0.06831845848635186,0.016696226141262236,0.13081300739368681,0.03239966043788619,0.07530451186219776,0.015676961713069645,0.017837953997604888,0.04002433332801952,0.0705196613937432,0.02826251692717108,0.02879753216387693,-0.04222657218910295,0.00022580337157694264,0.03387792915867422,0.050794003462375614,0.04378250201700989,0.05707291560525823,0.096000627186138,0.012063297471629906,0.11317007922290677,0.034316072543486266
7,0.046128011583306344,0.18742845847251102,0.028599077134241688,0.0986263338632599,0.00712231755624361,0.023749366495497644,0.017622240969537555,0.11075438129344958,0.01584209300636017,0.017526965872074786,0.0009154975561107395,0.007558133187623224,0.0034643129299078168,0.0143572571567368,0.03243186464690047,0.07043984518214395,0.14436575462945622,0.03970110930683784,0.04286835913802456,0.009450218581567818,0.00600164997861507,0.017786048969556753,0.01574503598680333,0.0026438322329084547,0.028119135461213998
8,0.0660625115195505,0.010329273638283657,0.11745107508721143,-0.06555157892099837,0.027016410869507176,0.031611711483492316,0.13538622687423554,0.01990945726141784,-0.02876243381946956,0.03649329757256366,0.0068809090463345995,0.06245866514286077,0.008639036905511231,0.024632905056288134,0.04246463897518524,0.022671989000861974,0.057727524733036294,0.003514168503982897,-0.03907803498847112,0.11101012650632759,0.13452432556687208,-0.0026092550237605447,0.008132944967123839,0.044025883258361,0.03223497890845489
9,0.10650960471329736,0.08014024182465325,0.1174246054358872,0.0009349667842491454,-0.030862989069177775,0.05518117614173729,0.07171891546957693,0.12372647373692441,-0.0005329160849009209,0.008301404428358604,0.04522522976896118,0.03200138052229689,0.009507530116081088,0.012592070700196255,0.023572190243541805,0.04175234951162664,0.09900525447639003,0.03250571406314344,0.07071842719113684,-0.02889644943166601,-0.0016091709753935837,-0.022018558686217937,0.007992000433866164,0.0296963235473025,0.018326837731210677
