#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.01706315628029565,0.09985915644558362,0.007876658210784437,0.06885338612290685,0.0040050826726642594,0.015224052556485675,0.032555499095832906,0.017026200039806566,0.10172704803448103,0.051063492151429975,0.02834013560738585,0.05213560610153151,0.026265033032098737,0.02749495426328491,-0.006460408905393247,0.010778221600391638,0.02102792808330629,0.04598893772752455,8.22951653187222e-05,0.025577813994748115,0.02972817155791339,0.031189871763148545,0.023652484798630774,0.20314129607415743,0.019826905065647642
1,0.00964612290696293,0.12108782742225185,-0.042848364644101244,-0.05337343367288701,0.024969747684266276,0.049816130202646504,0.015935821409279585,0.02054450027212437,0.04396783511270464,0.014928099635565129,0.014535404358410978,-0.02549769540093466,0.1858184759491469,0.13286934323678354,-0.039756138439118245,0.0017577732760569755,0.1379803041770008,0.08208026513862209,0.013403090726555322,0.07832888869661313,0.08395117140614243,0.008265782443833882,0.030950143674922256,0.05396728141259552,0.02128700005597615
2,0.023140491218464246,0.11545934723191098,0.024331267781298824,0.030697416596930472,0.014521522205516712,0.09668038006819063,0.008901676966186049,0.012625707446539668,0.022562944768805358,0.03280474055972032,0.025288244717086,0.0899564827028238,0.04961333308244185,0.0023732061354224706,-0.0025206575068680796,0.0031388772901572446,0.04289517837250789,0.018789641260420993,0.013430875395514005,0.09459411430702286,0.07155978913541196,0.04269855495158298,0.01837188953986016,0.08149370718315603,0.008740021134122037
3,0.0333944628936884,0.04451993066187424,-0.060782003999358965,0.00935008550072416,-0.010420727744002763,0.015665865250028332,0.03636636513499508,0.040898953952116755,0.0180245609387126,0.08052118663123248,-0.030130536432781758,0.002206011772812405,0.10247571986776652,0.12991129973409213,0.0025646861886161275,0.0018212331608963475,0.23778829892276074,0.07226588392416834,-0.0021966990214351834,0.055372724558886824,0.02687989517900606,0.0738786662844714,0.035771803627478,0.01776696535785215,0.04721743387113506
4,0.08980704977855077,0.07578133629397102,0.0305531656261778,0.012154291459600557,-0.009798410812557232,0.06325648370354109,0.013139980436364086,0.038103659634657804,0.07069321416059522,0.002697967012359545,0.07792791965738248,0.0024637491333177083,0.0018106164779898189,-0.01480928068669277,0.14131248733969634,-0.002444085135864185,-0.0320733493300969,0.013862341955467634,0.016094680927145815,0.07779498585202436,0.21295630750830238,0.024721937634357444,0.09222825316728657,-0.06405474557702981,0.029783399063056347
5,0.004274107067507573,0.013938639188590023,-0.07650643792521919,0.01536430029757251,0.05758683554433556,0.01950531610289552,0.047669845869526134,0.1908888586195667,-0.005512973876439721,0.058017335996413476,0.022201984780130243,0.025938542037029843,0.02387906022887305,0.1561851598461323,0.0009438936095989258,0.1811939937437447,0.03175079964651519,0.020728866380176843,-0.027471846514092256,0.020677315977568042,0.0007762722103141365,0.022628170014507853,0.02527640439979238,0.09512261225671172,0.016803398662662124
6,0.006848772905897302,0.04201826305918953,-0.007524967569006743,0.002437569768423223,0.010538247110319712,0.03360889227854962,0.05858384558726418,0.07567725133814528,0.037123093631087886,0.0996785975309175,0.004394802256544866,0.06575490757634617,-0.0018680842791501825,0.028185516954285877,0.005943859975891128,0.0007161382825567444,0.028558899846926365,0.0794871235965989,0.09605979510407084,0.04414673121596893,0.0039007810290778593,0.031441145846126256,0.06898560660451987,0.0655531749797682,0.014486868056661191
7,0.04701451647171016,0.07577839937196151,-0.0017985390605329478,0.1070762311550567,0.0038901314252893534,0.035716665372274144,-0.046389647297214606,0.015647116741417905,0.07444602151835648,0.04386060790534925,0.03346884649096654,0.03882621972590621,0.011275798556060316,-0.008927584471157204,-0.009066996628257253,0.022900077999875486,-0.001624082951491448,0.03707040551804942,0.005949408914123849,-0.0170024914010615,0.19358549333740085,0.004223525593223485,0.040711016637178826,0.0605526271488447,0.18564641161695117
8,0.03208880600731885,0.045477812027585725,0.017904681348690193,0.012840229361239632,-0.006616421323230276,0.0510201597587762,0.09512931648652238,0.048562426768108055,0.029132358622815904,0.09865081988121949,0.03732691224996085,0.005461171589561268,0.0026243928623756446,0.07053369518294138,0.019964741214626346,0.011325426541061088,0.009980165314498446,0.0015172804665235765,0.035938432628047044,0.04956923653923899,-0.02788653026117809,0.06974520788537045,0.06014591460787373,0.10497479976540847,0.024093858591986848
9,0.06490113013348024,0.11152822751601352,0.007913435257385576,0.05253850343847171,0.028782269480548885,0.06759165069257365,0.024079333633533883,0.03141972765454133,0.034529499474381414,-0.02670656043783324,0.06100555705248929,-0.007031162284408366,0.03384910107000127,0.03280525426548104,0.04051577925365967,0.011244150787098223,0.0024014703587250026,-0.0006282989355145542,0.01879991648250729,0.0657650022415043,0.15122534393847473,0.03432078168646547,0.04620406151784434,0.006340471853747077,0.07535534377768249
