#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,-0.0029787138227080462,1.1133577131703201e-05,0.001563190809473787,0.01692075552953622,0.0,0.0005491011432651688,1.7139958878685688e-05,0.005525502363121851,-3.7690751465399017e-06,0.014160832854163955,0.014234974650424777,0.0,0.0,0.009995704652471134,0.0,0.003367655588375432,-0.004814928702767711,0.0,0.001216348385670947,-0.0008811251902190449,2.732241100034115e-13,-0.00011361896774951572,0.009561934774650864,7.030202667457945e-05,0.0,-0.0005613534979301996,0.0003601025848472517,-0.00012977719946178086,-0.002218290734850935,0.04401288717785621,1.314243739424614e-05,0.0,0.0020932528725350285,0.013152223848702706,0.03286172750171187,-0.010087974764315975,0.011230894967280606,0.0,1.9298399134387027e-05,0.11229316240172037,-0.0003048533059224756,0.00010291458790459172,0.0002123265678147,0.0006522097571925965,0.0,0.00031605789990933717,0.0,0.10802686120723883,0.011494699971259415,0.001292645551781414,0.06400063144421494,0.09534325086197579,0.0009461112255041962,0.0,-0.00019221297376134059,-3.809634859583964e-05,0.0,0.0041173081926784505,0.03658157660085608,0.0,0.0014930531143708707,0.010395306089094683,0.0,0.0,0.02390794090679704,0.0,0.0,0.03816832969807743,0.07726702032500209,-8.861467314702409e-05,-0.000898429641499424,0.04775045286216468,0.046889337305778246,-9.393687369530896e-05,-0.002450966836501302,0.00217835651482512,0.0,0.017937201804910492,0.018705737071041978,-3.480179905423375e-06,0.0,0.00034354761808647933,0.08891930746468028,0.0,-2.9411265798213975e-05,0.00029672203489616904,0.0,-0.0006805911578845876,0.024374085217174612,-2.033658107328534e-06
1,0.010457322064768453,-7.182134332979979e-06,-0.0001251010479935078,0.0005365706100603499,0.0,3.0058803675374954e-05,0.0,-0.005697956462924503,-7.233993966905381e-06,0.004893532758845622,0.2365447147195934,0.0,0.0,0.058556325356388134,0.0,0.01805675353942285,-0.0038921767549517034,0.0,-6.50307678966314e-05,-0.0007119669215860614,0.0,-6.275524339853019e-06,0.0017234114014597788,1.0157973182732145e-05,-2.560164302778392e-13,0.00017145240871794872,-5.6157041035977714e-05,-0.0001503368663738794,0.0003413283883138424,0.013403441862260253,-6.349206785084438e-06,-2.361673291599965e-05,-0.0015448314122702548,0.008227114413638081,-0.020736229794167053,0.0005353715834509051,0.006105805457206434,-4.052573883117862e-06,-2.087849890177184e-06,0.006751992536122,2.8179415811884083e-05,5.707159225166863e-05,-0.00010609854009135819,0.0005438960262198662,0.0,-9.685206305964267e-05,5.970149076786733e-06,0.001472787415235038,0.008533887077247553,0.01203034354624439,0.0019147459241929592,0.01073633579601253,-4.836446860009106e-05,0.0,-8.333192128237581e-06,-0.00017051123850740868,0.0,0.2187916882530941,0.05174746769072457,0.0,7.4607467484117725e-06,0.06832543560181416,0.0,0.0,0.0032324023355568506,0.0,0.0,0.00020031720502925176,0.06856696565624096,-1.037816219846901e-05,-0.0007642911576619755,0.0622277917847539,0.01816665903710527,-7.438821503880114e-05,0.07692065900682778,0.000934445564078454,0.0,0.016105477579336606,0.0032872659618856104,0.0,0.0,-2.070177529465396e-06,-0.0047352695943350615,0.0,3.4834375328790195e-05,0.03775296636574333,0.0,0.0004347408004783418,0.010666466510796847,-1.8481212721973962e-05
2,-0.006286911546733161,-1.6607481594453917e-06,0.14542804062448664,0.0028958555407767594,0.0,0.00022727413718238765,0.0,0.06788809046403241,0.0,0.032549763172772715,0.028497242727871835,0.0,0.0,0.024534456443429442,0.0,0.006447560451363334,-0.0015453667505825525,0.0,-0.00018527055935940154,0.00047863089829130426,0.0,-0.0001548012057936261,0.009991244720471451,-2.54459885889494e-05,0.0,-0.0004819644290214983,0.00011211955169730649,-0.0003599673597407048,-6.361784068816182e-05,0.003942376941488542,-6.403433075876658e-06,0.0,0.007447763123538426,-0.0027179050214787056,0.03168026590000184,0.0008177150922605552,0.009572996514208247,-9.70686255382658e-08,-4.106016838120123e-05,0.008418199364651942,0.00010650988253685405,3.695396992625948e-05,-0.0012127835177630467,0.0018343554410273734,0.0,0.00017983399744793733,7.158944438955371e-06,0.002722046747800368,0.01529353021936305,0.004076717847380576,0.023023123959689005,0.0035265937878414142,9.404785326358924e-05,0.0,-2.5300305785382992e-05,5.971673274374221e-05,0.0,0.01167698357880371,0.10293291332137494,0.0,-2.9458749582835945e-05,0.021685950640805987,7.935025985572158e-06,0.0,0.026504779152756456,0.0,-1.2854609387771416e-05,0.030462092136194226,0.07482104041308402,-6.224795050327223e-05,-0.0006264202423037309,0.1196936729086122,0.09545553433619082,-0.0011937923876695275,-0.003256004624717044,-0.0005677327857119058,0.0,-0.001129445637269158,0.02765712012167728,1.1530397891770569e-05,0.0,-0.00027892458770553566,0.05313427167412129,0.0,-0.00012577634777243582,-0.01506800516921208,0.0,-0.0003281017788868565,0.022465389858401987,-3.390695634605372e-06
3,0.006853868779180015,-2.748643750951797e-06,0.006741535577675885,0.01571433822649856,0.0,-7.07682230150453e-05,3.2854943632151334e-06,0.023256109271255192,-5.751004062890425e-06,0.009771859174320892,0.06372062542404745,0.0,0.0,0.006394705820731641,0.0,-0.01085123915287499,-0.02746132043003704,0.0,0.001852244089948044,-0.001301609366383775,-1.651508450915936e-06,7.695914230005507e-05,0.013739411860471125,2.260109926403659e-05,1.2746769205930164e-06,-0.0021512648921580843,-6.74223063781274e-05,0.00019472425841899572,-0.0005732800713066505,-0.02405848496233211,-1.1093154061547911e-05,0.0,0.003953163785339069,0.06977132186539547,0.023882547728693936,0.007496987693203857,0.16139085661068678,0.0,-1.9884104524616977e-05,-0.011269543900221007,0.0006557608769622352,1.4892525611745145e-05,0.00017674157663003645,0.00022481204518086533,0.0,-0.00024902836353219923,-1.5845928577144474e-06,0.02312943269551588,0.0962802480308848,0.006580251042466145,0.013255731190060545,0.029289970753433366,0.00011023452186697219,0.0,4.019631876484579e-05,-9.898760007983902e-05,0.0,0.03349837392915005,0.0648141460450128,0.0,0.0013835582953577942,0.03239904017149668,-3.8992871461301244e-06,0.0,0.10609288008041914,0.0,0.0,0.009951276917698246,-0.020623218677368823,-0.00030836613930608156,0.0005940050034471477,0.045994495403399484,0.015714489528937427,0.0007112542746624742,0.011587502512598906,0.002048613855930853,0.0,0.03104597779212334,0.07282976773356899,0.0,0.0,0.00011657599583631304,0.02647240975849571,0.0,2.2311411828192303e-05,-0.007425615037825743,0.0,-9.531455957200335e-05,0.003686463550290742,2.9170056963489722e-05
4,0.04439408437591517,4.003660403948291e-06,0.0022667013687524343,0.012523401907307781,0.0,-3.3414955750453425e-05,0.0,0.01627696982606818,-6.843676314229548e-06,0.03878389901631647,0.021440577255562563,0.0,0.0,0.1505040434312756,0.0,0.030500562868894993,-0.00464568435353616,0.0,0.001953362600784516,-0.0010938758943274016,0.0,-2.5426366799379824e-05,0.06906220142855372,3.067479226531052e-06,-1.2570398994477772e-05,0.0002335971544610994,-2.211801112525004e-06,-0.0003775925611232093,9.032971370713054e-05,0.01060205432314253,4.0720446399850154e-06,0.0,-0.0007616711340065721,0.01520886505866059,0.011391869358601328,0.01908551695453736,0.002968948085975086,-3.5340936001124816e-06,9.772187185539244e-05,0.04200170527217247,0.0001632198673707065,0.00012594976626605482,0.0003816762113002947,-0.0004221831529707883,0.0,0.0009538468675754214,3.5370940934827965e-06,0.006861124272444434,0.003929914301438645,0.0033988698431633457,0.01424893652087001,0.006245771904770166,4.354531491706042e-05,0.0,2.5803879396280066e-06,-2.7414178712826766e-05,0.0,0.0024683068433698423,0.025140490292794034,0.0,5.164123472470597e-05,-0.006636926093353136,1.2126719976365302e-06,0.0,0.06826814134052255,0.0,0.0,0.09842170264866307,0.04428678508461291,-3.0428285119762192e-05,-0.00063201410406753,0.028997540284827213,0.01886586214404093,0.00022430414587893828,0.035489352646501014,4.487383570196707e-05,0.0,0.04313479709807746,0.010991362586695804,0.0,0.0,3.3812867014881385e-05,-0.035473941053369915,0.0,-6.517440099337068e-05,0.12242448257734097,0.0,0.00011692686953545716,0.00706044975557088,-4.61934389922681e-05
5,0.03734635383385466,-1.0390256987373502e-05,-0.007344228695465654,0.11922307658674634,0.0,0.00010823438801959526,3.284020174393352e-05,0.000757483532177558,2.39246349456609e-05,0.004477810035152486,0.03652228153511347,0.0,0.0,0.013363407621931108,0.0,0.012107957507314323,-0.013241957659153545,0.0,0.00022184883834496205,0.00042108047632993513,1.6064726996545836e-05,-0.00039447556486048345,0.02051198608861861,1.7689394756565475e-05,-3.038521059643194e-06,0.16160567621271674,-5.873216293157915e-05,-0.0003531268933085103,-0.001200249569372773,0.062162381142024874,-3.7402559008585205e-06,0.0,-0.041374023720157915,0.03397028278913201,0.013061605581161082,0.01252368343902274,0.036018492394494686,0.0,3.780833854017885e-06,0.005473136509550723,0.0008032672342269768,-2.309116901798083e-05,0.0010334004449147503,0.003164174704739148,0.0,-0.0003560459175962259,-3.132832282578215e-06,0.0049985961801689805,0.04828416535299461,-0.00047613157255856726,0.024633260380832078,0.00785825672723491,3.993930377712e-05,0.0,8.377717897976452e-05,8.216803039571618e-06,0.0,0.09076263296299385,0.02561192294184639,0.0,-0.0001341667697387723,0.005412235454711885,-1.5212835941488919e-05,0.0,0.030062541101663245,0.0,0.0,0.013873588040630972,0.014180117821525747,-0.0005906165732669358,-0.0006319955573501475,0.011533405258412233,0.040559452745641,0.00027367795685819365,-0.008614506233483574,-7.731915924380657e-05,0.0,0.03713396334598896,0.03516499962503219,3.6716495602611156e-06,0.0,6.545585112349048e-06,0.07530489261932546,0.0,-9.039832957255449e-05,0.019841049086350215,-2.2988515682388377e-06,0.0010061401953133282,-0.021093298647504824,4.390238583251143e-07
6,0.006801626817806036,1.8862716050198676e-06,0.001189058182985073,0.06718137473001312,0.0,-0.0009410464271790433,4.9959049054795166e-06,0.009140731288757439,4.014381286827896e-05,0.023189602758461682,0.007936274546143322,0.0,0.0,0.034280560026377443,0.0,0.006673043770743886,-0.0010968898094268111,0.0,-0.00020239523017310585,-0.0005444998519608419,6.961506835504232e-06,-2.7626647002656888e-05,0.015635040300484748,-3.6083769752665588e-06,4.777518949101226e-05,0.0003443026618629354,3.0278953321828438e-05,-0.00012970620429333113,0.00047784159195233574,0.0086786169202843,0.0,0.0,0.001710363650887029,0.006164058449895318,-0.0014341887782521275,0.0063240314004297,0.03729907028591,0.0,-5.829090987156414e-05,0.04156662977596016,-0.0018608567379364844,0.0005785730622864398,-0.0014294361617977263,-0.0009397296209537722,0.0,0.000627063130312305,0.0,0.029703171051271442,0.0029821782480165277,0.007868844572158177,0.008589106846494006,0.00922874391102943,-7.887048987645403e-05,0.0,-1.0420361921436074e-06,-4.919069519340995e-06,0.0,0.038699911987159163,0.042134605118611605,0.0,-0.001792313526652856,0.03065558568126694,-2.2598869296817646e-06,0.0,0.021064618987486183,0.0,0.0,0.0836371315829603,0.022850658780712917,-0.0003602067198414458,-0.00011607001600339936,0.03661549615340116,0.07536310532008439,-0.0010598134243775725,-0.013873126597320299,-6.269638667273017e-05,0.0,0.030413972211235468,0.07346138221853331,0.0,0.0,-0.00048405815243499246,0.10177370931668038,0.0,6.07597217044882e-05,0.013334570208500408,0.0,-0.00037331332620726005,0.05867884614154308,8.641451209865977e-07
7,-0.01717457445114706,-3.054156998309134e-06,0.006056055712462661,0.004852718718826211,0.0,-2.36695141352179e-05,0.0,0.01768020600184673,0.0,0.06155689859576102,0.007820946430336253,0.0,0.0,0.01732096127553746,0.0,0.032687317149608236,-0.004165411143774804,0.0,-0.0007785324912534484,8.022067857758797e-05,1.0367892907353636e-06,1.2985534924825147e-05,0.02059043692269707,3.110498053561075e-05,-5.513601901597553e-06,0.0015119367173200785,-0.0014127353351290853,0.00026401918234337363,-0.0013247584698302508,0.017246951023488246,-1.4903822274882594e-06,1.5346838381208878e-06,0.0005242410188847639,0.015101188652228134,0.08559095205110372,0.0021641937565059057,0.008779319370125353,-1.0230712951949111e-06,0.0010063978605436197,0.02518116291974876,-0.0003657911878585361,-4.985617526939268e-06,-0.0005490705713972868,0.0006951590441108845,0.0,0.0010155494248094042,-4.6620045416898565e-06,0.009103983092926704,0.004731995027589699,0.009618065367824903,-0.014475365244886653,0.016559968373028405,-0.0001823048312649797,0.0,8.12733248718257e-05,-0.00015869532081642942,0.0,0.02116543410490201,0.0132901453103507,0.0,8.211600940625366e-05,0.002354281409205692,-1.7185297716787584e-07,0.0,0.010165717480918083,0.0,1.8458698474819761e-06,0.003365988590863342,0.0850137907006142,-4.575781901164442e-05,-0.00017512773583011843,0.026317443141437087,0.001341561452500397,-0.0008409127924300662,0.022388267652834786,0.008165148971110136,0.0,0.05769719293578633,0.03731974060911612,-2.0050125101671036e-06,0.0,-0.0008515750303807048,0.07440993443274148,0.0,-0.00013932020150363367,0.23742210459634347,-9.876542964487016e-06,-0.0003274055297808248,0.018034697027592396,1.5817451237273923e-05
8,0.019460986375259164,-6.915891475889789e-06,0.006358535398367363,0.006140055529453548,0.0,-4.053367801869988e-05,1.360545440076993e-05,0.015751134458279005,1.2568632763676622e-05,0.0052449940680371464,0.056186699172629036,0.0,0.0,0.026862891237148585,0.0,-0.009371425265565,0.026570304711457556,0.0,0.00014909475927750914,-0.00010816044645574323,-5.784306454552192e-06,1.667687940718396e-05,0.006900603484942882,-2.1576609581004687e-05,3.3675681577298097e-06,0.0012408679893783244,5.6603633102614096e-05,0.000109647056112434,6.987844935584578e-05,-0.01328401364577175,3.934139474090625e-06,0.0,0.002021872014712916,0.06881252641253943,0.02160784920078837,0.00942152854268216,0.030022046118781277,-7.049835105724835e-06,-3.196374570355757e-05,0.0018856904046537738,-0.00021163320045284798,-6.920616734731897e-05,-4.478184612250225e-07,-0.00040725804691905775,0.0,0.00048197363772438785,-1.5854633120882958e-05,0.02674582004909306,0.019348142909767593,-0.0014756651184365812,0.03481084163363965,0.05846069007089309,-7.783197566978323e-05,0.0,4.221760269745548e-06,6.761982142428957e-06,0.0,0.12639937183393435,0.05223803191253029,0.0,-0.000511717432809195,0.05393294535479154,1.0392479554149882e-07,0.0,0.03984648868414928,0.0,0.0,0.03412268587481949,0.052494002089605855,-2.9731531546230778e-05,-0.00037724373120113467,0.00950556295076315,0.0038166008515921634,-2.1006372942323276e-05,0.02065683750982269,-0.0006184638686255275,0.0,0.015142213333110872,0.11885662840395451,-1.0507267503999405e-07,0.0,8.834239115803388e-05,-0.07260085679537326,0.0,5.721653395495682e-06,-0.06627167924789634,0.0,0.00013727429422595954,0.04909703832239285,2.110785527597597e-05
9,0.06346524055323613,-1.1375186175656223e-05,0.0010120090684014465,0.0035330806680959324,0.0,4.844237081718327e-05,-1.9797899604260602e-05,-0.006109680234037084,8.582717899572324e-07,0.008633206895586934,0.01368111469982774,0.0,0.0,0.15801661307482398,0.0,0.009264833038735527,0.007189560717097825,0.0,0.00039849448228124434,0.0008440006777558069,-1.5721720701830477e-05,0.00010184259594613252,0.025009260601586192,6.21300324472585e-06,6.211766606233504e-05,-0.00035685324085375504,4.6555415670528214e-05,0.0003530374044999235,0.0015830653322672014,0.029630874839785395,-8.310235134145976e-06,0.0,-0.00025353770258851126,0.024272422219507508,0.06698832356123435,0.06952222388139032,-0.007297160409867292,0.0,-2.8975289471355834e-05,-0.002693715980729093,-0.0005147016746145395,-1.5124159056782791e-05,0.0004650843204571976,0.0001958833579981418,0.0,-0.0008466182049358474,-3.2703024994130004e-05,-0.0039376118567638445,0.03100645238756784,-0.006103688204908245,0.018438457812357045,-0.004140939275546041,1.5756643093145383e-05,0.0,-7.905317394251245e-06,0.00024400236356366864,0.0,0.007854363024168993,0.030598578158645678,0.0,-0.0001990107779202501,0.01549610881250329,4.228031966342516e-05,0.0,0.02578719131587799,0.0,0.0,0.020877673373910673,0.12756965913657603,4.5169921690940435e-05,-0.0007407771004468807,0.02940860787009765,-0.0072580008729616185,0.0010567517502328176,0.009537386346149741,0.000360523770047831,0.0,0.017079857521783988,0.027589668736596646,1.282051076594372e-05,0.0,-0.00013146126655985427,-0.034957293135766426,0.0,-3.0988130445882444e-05,0.15112500708714763,0.0,-0.0004637968055377556,0.017098754959974084,2.4707161226475436e-07
