#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,0.0,0.004981944524552209,-0.0015756830564798954,-0.02456049735017931,-5.7872770991250265e-05,-0.0001717942382003367,0.016015185521703803,0.0,0.19115555833314235,-0.001969370394023243,0.03033811921970833,0.0,0.0,0.05622895546349456,0.0017324811638190739,-0.0022810886748558068,0.0,0.16896018229041138,0.009290114383209492,8.048291522171345e-07,0.029078798094856997,0.009754771144530718,0.0,0.014546390257975994,0.012181250869570422,0.0,-2.614949886491977e-05,0.004465653362840494,-6.259160677285224e-05,0.0,0.13360542530366837,0.00030512297868161856,-1.2087080742810066e-05,0.0,0.021047644486055388,-0.006100269245575639,0.0,0.010689604863681104,0.0,-0.00035984170960440807,0.0014756102097860464,0.10287907865632005,6.605181721549034e-06,-0.004816580582712027,0.05677898940667999,-0.0011430916330573296,6.346428565622123e-05,-0.00015298120857906082,0.0003505077551589929,0.004875749400201168,0.0,0.0,0.0,0.0,-0.02329003216864855,0.0,0.011157389096817355,0.0185321032977129,0.001318329025487116,0.0,0.026121399259888888,0.011610480714468923,0.05423512079189499,0.01630785388188724,0.0020447881028230657
1,0.0,0.015430175175068589,0.057551627988835535,0.01115528072460131,1.0370610231137882e-05,-3.0245155608256128e-05,0.011022566759739876,0.0,-0.0050921412437361134,-0.00025308288777942545,0.006009737811387998,0.0,-2.4905726064682354e-06,0.027050671134542834,-0.006235598595677704,0.021135541620582565,0.0,-5.20552959855263e-05,0.036438891479355334,1.526642399532484e-06,0.008808289115788938,0.021925395137845586,0.0,0.009752259506711906,0.03379257645079276,0.0,-5.1710130006117265e-05,0.005799265357299547,0.14442531199415384,0.0,-0.009169678206703644,-0.000603306699994635,9.468088094647557e-06,0.0,0.00611036752614106,0.00337557938636625,0.0,0.04891938131492067,0.0,5.839556315852298e-05,0.19831710453521983,0.07453534027091377,-4.969925010454383e-05,0.02729775738140088,-0.03687830029660494,0.0027837302679521725,0.001430347432122957,1.4059752992994772e-06,-0.0010515037359675433,0.003665402521188758,0.0,0.0,0.0,0.0,0.01262393558124501,0.0,0.03684382104373651,0.036560251272845345,0.09443404075960234,0.0,0.06216137271704034,-0.06929876035711126,0.06872679032678256,0.026515343568341627,0.006396934060732635
2,0.0,0.1027264715631721,0.0303280427416861,0.010757811863919288,0.00019707229931331509,7.132919728573147e-05,0.056312857012310445,0.0,0.0337435047397232,0.0012612166533002,0.007377617762292386,0.0,-0.00016587999372532866,0.06681532212788241,-0.002669091697440908,0.0075566730521689895,0.0,0.005384667003519619,0.024306414878713503,-1.0234468619949536e-05,0.01576958052768133,0.041397646376905906,0.0,0.015543580140462128,0.04391228632780464,0.0,-5.74003784195045e-05,0.0017318636623603286,0.006119883975540488,4.614324992282864e-06,0.02253381916110388,-0.0014593702864059525,-1.9526449723723904e-05,0.0,0.06782299383712721,0.005027575857813666,0.0,0.015913794646424544,0.0,0.00016616044747511056,0.012964459831289594,0.02128553782119395,-2.6992398289522885e-05,-0.01431265556805783,0.1121658369082703,0.007698923460664266,0.017720228724186535,-0.00035715286653155345,0.001572573104525571,-0.0008203327723918836,0.0,0.0,0.0,0.0,-0.006701416604764262,0.0,0.015624435141102627,0.023971736429143072,0.013357849567934905,0.0,0.06762231857685483,0.03350300866680792,0.05252864207384182,0.01925553791495756,0.010358122639781442
3,0.0,0.022228836531059185,0.01619568796260479,0.010042787298702572,-3.791160570385295e-05,-0.00010866683833808643,0.14256624259464346,0.0,0.01994190105676937,0.0005663899061521774,0.005101935995111892,0.0,0.0,0.04500642225904016,-0.0010624381593750322,0.0014121156507185982,0.0,-0.00017167628613170825,0.19269284996201658,8.176587017729274e-06,0.06094974347132803,0.03285467801334861,0.0,0.0074679907237865766,0.005540984024937331,0.0,6.329201866427026e-06,0.0022187979658304887,0.003993584763111974,3.3255087097910952e-06,0.011750587989537827,-5.448317910658197e-05,6.906497717952474e-06,0.0,0.06633583881872657,0.004694354780357235,0.0,0.018851800759373007,0.0,9.983168181044957e-05,0.03244418558244612,-0.0199716255025225,0.00010099364642973651,0.019352952264068007,-0.0019537074353517783,0.003609657819013198,0.1589293612179799,-2.2657110220944866e-05,-0.0014354979281291035,-0.0018581291952560215,0.0,0.0,0.0,0.0,0.0212925521313236,0.0,0.0018148267919814575,0.01484772938177107,0.02021780626998879,0.0,0.04930999528677882,0.014920639640517942,0.0054011759508675265,0.00044446950573671516,-0.005595280643068562
4,0.0,0.0038015786144888286,0.010288193323091138,0.0035976091758276223,0.00023851731146997646,0.00020542457504335105,0.004013702562260544,0.0,0.011693637724884921,-0.0016451222409886873,0.09615109404062436,0.0,-3.4698125773444112e-06,0.07294013743906279,0.002782768462058529,0.08144265887303208,0.0,-0.00042047474434437195,0.014000898223381832,-5.940945764909007e-07,0.06440684777445796,0.047668232030365146,0.0,0.02999617448002901,0.0677982605252672,0.0,-5.7472512498871766e-05,0.07270932765542312,0.008488638157507281,6.8571427478638585e-06,0.02157527260857776,-0.00037395622936960805,-7.13933184540842e-06,0.0,0.012003610182261603,-4.663904065544669e-05,1.8684327203489232e-06,-0.01758082882404815,0.0,0.00017627173773104174,0.016798338403836894,0.08207203874116202,-0.00016027753629627793,0.023265394873750456,-0.016368758294454323,0.013452755094480164,0.0013673653653625448,8.741292300390689e-06,0.0012346240384361992,0.014485109863402377,0.0,0.0,-3.663366362739011e-06,0.0,0.005610563545661367,0.0,0.1021056544248039,0.002931612261848434,0.04350497347498024,0.0,0.027275617456167408,0.005349306374883183,0.04984948781067986,-0.06718823755273355,0.012286275237793368
5,0.0,0.016727435447316072,0.00274651420626533,0.061967774166144025,4.6227717544560305e-05,-1.3574346915336518e-06,0.07282166112690164,0.0,0.017677593941528496,0.00029742875544111236,-0.0038843644994421673,0.0,-8.791208596921953e-06,-0.0020481945834249474,-0.002449164380432152,0.011080830698446799,0.0,0.0007424253230485194,0.0807657038745968,-8.40845844701207e-08,0.15423453364322678,0.05867638550634874,0.0,0.021257150880673686,0.010304317191388095,0.0,-2.3543245436223738e-05,0.002537608909421165,0.0015788307061079278,0.0,0.0353447367985109,-0.000449974590338561,-1.835058445592614e-05,0.0,0.06196356720937956,0.019582915817988968,0.0,0.01899031488605432,0.0,-0.0008892412019076109,0.005081900637355543,-8.324258352083168e-05,-8.078919267516018e-05,0.008942826236134103,0.08937560784807257,0.11916438747948867,0.0066374742468433955,-4.8409202343843765e-05,0.000625939215683739,0.0011977591874812595,0.0,0.0,0.0,0.0,0.0010165407558275572,0.0,0.0035006340921041592,0.013142633644428628,0.0030381492210981823,0.0,0.028447015593007236,0.014143870098119241,0.005766117807412439,-0.0008150998946420669,0.015398771357067976
6,0.0,0.0354271740002224,-0.013824024654660321,0.02076460808011084,-0.0005724831375278719,1.3740653351686337e-05,0.05337828889147729,0.0,0.019177370686095322,0.0007761431345941389,0.17090599163520903,0.0,-4.432748111512889e-05,0.04612217333446499,-0.007386700992013961,0.005206509430004642,0.0,0.001708527455869999,0.023636224750380616,0.0,0.1438820321827439,0.01242913970870804,0.0,0.009642317058714945,0.06899190986614016,0.0,-1.982640128982242e-05,0.0004590569930527911,0.027219797701844153,-4.321993882693719e-06,0.017494288934198254,-0.000727459922021826,-2.274171374632396e-05,0.0,0.07521321573163611,0.001483269843238056,0.0,0.012649638643523496,0.0,0.0001019130013900279,0.007784188827325345,0.05713912467930456,3.424280590208063e-05,0.010871093141718299,0.028222049836426472,0.006987748991203558,0.005019104520422052,8.948722844448357e-07,-0.0003707339087240711,0.0020378855234421895,0.0,0.0,0.0,0.0,0.0004595152432187647,0.0,0.011324514474866482,0.0011354588171441995,0.011209296188319751,0.0,0.019955577536415196,0.0010172618392288713,0.05408541896322299,-0.002392158840243151,0.005218285182188729
7,0.0,-0.009367799131172954,0.014949074670418292,0.021164186537911845,-0.0001953004328455513,0.00016668007169124877,0.011032741874604865,0.0,0.025666545118082557,-0.0003411048317342025,-0.012067879980111117,0.0,-1.2941814790198814e-05,0.08339580098543557,-0.0009800256871170681,0.010773736673187961,0.0,-0.005731941469223412,0.0047856346131214976,-4.303589197737495e-06,0.0012645283318077896,0.017341605453375947,0.0,0.03102909651909229,0.05907983124856198,0.0,-8.704310867083259e-05,0.0012320220746772736,0.007221555507690367,0.0,-0.009251203927936815,0.0005655248927981039,-0.0002116418415589807,0.0,0.06567271926451083,0.0021787084628351423,0.0,0.0046554447485195796,0.0,0.00018629737440560234,0.008289637727970959,0.11813202719926903,-5.5106322949503095e-05,0.006473370354196495,0.11258980463465813,0.03194030234383089,0.00407739607457598,0.00014899935302228415,0.002563551339578759,0.002511255921829783,0.0,0.0,0.0,0.0,-0.027040726778347266,0.0,0.02774629258769507,0.022542901927108137,0.011713651921159791,0.0,0.02586046842985617,0.043544969782015115,0.016226447023581902,0.053025813863826946,0.1771368463016508
8,0.0,0.012263248923826412,0.032699620015466876,0.0072761583924937446,-0.00011768149703763306,6.64265253803523e-06,0.05127665022334861,0.0,0.055876534110968094,-0.00024164985828470557,0.014325500096379697,0.0,-6.238414743298679e-07,-0.006667223811953857,0.006307046318316036,0.02151974556972843,0.0,0.004764738265352926,0.04362598516115476,-2.022020415939349e-06,0.04978856929896389,0.0032701631255382564,0.0,0.023815134696519746,0.014202345894603638,0.0,4.759528548683837e-06,0.015204952672118105,0.013629381338725505,-1.485560237590847e-06,0.08314768178411235,6.152699976929312e-05,7.124373883068374e-05,0.0,0.19344250047809786,-8.889953450543633e-05,-6.530702131870007e-07,0.027302203168734232,0.0,-2.6094311864776894e-05,0.022405888094776033,-0.03373330792019267,2.0510992739036634e-06,0.07839230791970346,-0.07737771833056942,0.008340316496582876,0.0028377325008479646,8.705113658969317e-06,0.0009446874493625861,0.0021187942231111574,0.0,0.0,0.0,0.0,-0.026001822332424242,0.0,0.02282984134125792,0.0020483318610358915,0.012736892549411806,0.0,0.06633876474281783,0.021961442751190337,0.015824613629804054,0.07685321397851681,0.00391002400844945
9,0.0,0.028198776943868815,0.01736286580317764,-0.05594797640723006,-0.00024533602318043107,4.405485698127228e-06,0.0011093841958815765,0.0,0.019697396611736626,-0.002494896428136262,0.009234069503820708,0.0,-3.992719838808916e-05,0.054102456658275996,-4.41204439033043e-05,0.1461485025628728,0.0,-0.007591608745567911,0.03494882487198356,8.173320402001237e-06,0.017080797075741637,0.03828263359557318,0.0,0.04144278053775469,0.0195955876158224,0.0,5.541224050767077e-05,0.028539764182916916,-0.002538848957487394,0.0,0.06163830168636721,0.0003571894433779464,0.00018396100642259795,0.0,-0.011058384699654781,-0.0011750169093185758,0.0,0.022033235498314815,0.0,0.0003243638842277109,-0.009399269643792433,0.11315303380668248,-7.338913118634064e-05,0.05909955032489133,-0.03444831301795092,0.0032639548013549055,0.0004900549925058593,-1.6225101316309978e-05,0.0007918238089820832,0.0015668948685510318,0.0,0.0,-3.143930641228088e-06,0.0,-0.003039566336177156,0.0,0.0722370806717248,0.037882883073720335,0.019565953034002898,0.0,0.07853735603851748,0.05706398680130774,0.08144355141426039,0.019822008988731512,0.01059093270199765
