#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
0,0.0005119103963685952,-2.7171607274715494e-05,-0.00012086667643017848,0.009050919523394728,0.0005921781180304684,0.00641916243202416,-0.0004950967059644692,-0.00027531083243593476,3.8500176609163865e-05,0.0,0.006793598062635188,0.05532433492282716,0.0008014019362850907,0.003278731528381983,-0.00011937835442991934,-0.0008873236248815077,0.02317416768640336,0.04223806817948088,0.03392374818634647,0.014199626751595685,7.549361424740389e-06,0.0004142841184346362,-2.199556668408654e-05,-5.124418346965083e-06,-0.0011340101547500305,-0.018451415301422247,-6.346085302071917e-05,-1.0932402463709188e-05,0.00355515518869757,0.011972820214166794,0.023861274052691107,-6.633606436052945e-05,0.0121453101079324,-0.00028904749888142024,0.01555961422395909,0.0004672433413049241,-0.0009479013152540275,0.004131700958897841,-0.0007396534574033452,-4.104314654702607e-05,1.4020530920807944e-05,0.00019032414365401725,0.02844218525275778,-1.4181566094703094e-06,-0.0007629414785199268,-6.734923850407126e-05,4.1039684402488573e-07,0.015384492952212054,-6.678737716209693e-05,0.010942736227613062,0.03895034950562055,-0.0011098977627664968,0.056231986989918256,1.715854573225316e-06,0.008223645023324443,-5.7224739092436354e-06,-3.126159940442107e-05,0.0,0.05133790031104484,7.428295424118328e-06,-1.3352532151961037e-05,-5.233779905995889e-05,0.0,0.029769411094845002,0.007459355096215808,0.028576441372168204,0.01180253028660784,0.03788885240971118,-0.00035393427461870655,0.0015887146607791408,7.087497316433476e-05,0.0015423207019454332,-0.0009193984054326389,0.0053171457578240575,-6.916438991718764e-05,-0.0015246892642155076,0.09559512166783965,-0.000824252068507562,0.00014927952313902788,0.021503598780061854,0.0002040225609631952,0.008457926169720993,-0.0008837278678274454,0.0021412871214385276,0.00014987764753811693,0.01597134001249448,-0.0030960707230938025,0.023494368463859425,0.024182568892689327,0.00018652236088232264,7.710440045249206e-05,0.0012226781724464062,-0.0005296338775800121,-7.137232734586662e-05,0.034697792213618704,0.00012479757902794406,0.003162914338290248,0.003327517395841714,0.023675060743044877,-3.662032926783058e-05,0.0061959732097897615,0.04058672530852511,-1.1804727036392807e-05,0.02255536038598535,-1.8737634883003785e-05,0.000504532495058855,-0.0005885663730607915,0.020961497833950963,0.0012260536519486226,-1.4903497896965459e-05,-0.0010129093377602505,0.0016364671983547113,0.0006367256031484018,-0.0018547816615938847,0.04869552805635618
1,-9.283297465455704e-05,1.6224223242045762e-05,-1.4062790328464575e-05,0.009324441570886452,4.554622880377019e-06,-0.005025857072342052,-0.00016899345797307742,-0.0007432055303150245,-4.307125002935226e-06,0.0,0.0028086070299846145,0.004313327691089023,0.0001124853650032081,0.016572561271337525,1.9093655106896e-05,0.00389032770185709,0.008940031851343193,-0.01982211504640632,0.01894188023740985,0.00119844088101485,0.0,-1.7743670248293582e-05,2.722563256726218e-05,-5.2047188660165865e-06,-0.0011899245348797442,0.02167549873904247,0.0003308313894940604,-7.105108522934101e-06,0.010549834587855685,0.0070641793472257,0.019069259538878797,-2.3531041252168127e-05,0.0024172497191819195,0.00048029731279929387,0.001879547643526592,0.051632322363307344,0.000743343566336777,-0.0010116918063141722,-0.0006381149819899775,-2.147767352391751e-07,2.0450472227575534e-05,0.08667254264441335,-0.005264902859962477,0.0,1.3459098877045475e-05,-0.0011726858958216798,0.0,0.0031272932858697968,0.0,0.0011326578190707529,-0.003316386845138239,-1.4674949818382957e-05,0.004142455756302834,-6.451619251202083e-08,0.0007036780180917048,4.2483655271477134e-05,0.0,0.0,0.0066406604721480755,-5.458406807488212e-06,3.3275716471509394e-06,-6.690537236608023e-05,2.1312873688117426e-13,-0.10016237408902962,0.017338676188775482,0.03904016828455686,0.009453122845626664,0.0001637602448151862,0.000366831148699913,0.00047097758581179407,-2.9239792158267664e-06,0.14107575596108554,-0.00030392953555094494,-0.0007243792942869963,-0.0008243924273584665,0.045093402575366696,0.004500550086469571,-0.0009448802707913808,9.458771955414769e-05,0.006725577585634892,-0.00013690219176511927,0.013548367859012794,0.00025205712371019614,0.0031376269700161847,-0.00015129011844854182,0.001642319640625381,-0.0014313744092258112,0.012117603172471365,0.0005413930056144322,8.07656890493417e-05,-2.2038114606988286e-05,0.0015758264213192425,1.0127955812034497e-05,-9.916097305140424e-07,0.00517198324374242,-0.0004141904858130029,0.018578958121282397,0.11663454083253799,-3.0069255996855675e-05,1.1647858505007495e-05,0.2185160371284939,0.010758206672031895,2.2249338822548096e-05,0.001159968907250547,2.0830354535231656e-05,0.02914870738854844,0.02666841632719636,0.002787376568260341,8.754795033539758e-05,0.00020635666111801156,0.11601879380492355,0.010572808630201607,-0.0004205116922729764,0.0007449176501945843,0.005326802906018996
2,-0.0005049409603174483,-1.3617798158700455e-05,0.0003696458441530679,-0.032845873851136194,-0.00017435224163052452,-0.010834195688319906,-0.0009292612020866544,9.992448352716387e-05,0.0004318971638646784,-1.7446908116836078e-05,0.0034244847611376757,0.014248222442055808,-7.755491410960753e-05,0.004554958400980696,-7.40439050271796e-05,0.0005341267095242556,0.015654008441573643,0.12952785463636293,0.08512364267237263,0.005619232289698787,0.0,0.0009734256840687824,2.6296428602747013e-05,-2.5293972626621648e-05,0.00015731989154902048,-0.02893715448237094,-0.0006116563067948002,7.256622085882748e-06,-0.001888852310995999,0.012551684277888244,0.0016780493247983352,8.89576572894758e-06,0.02018407648477877,-0.0001571725012585631,0.011852023775002505,0.02272641251115608,-0.001274602340997331,-0.00037697412398379917,-0.0006071933890681158,-2.1550574314468218e-05,1.7130872306447544e-05,0.009229606018901902,0.010239200161903843,2.0071001366902525e-06,0.00045327286095681724,-0.0006704506217672547,0.0,0.016941928541839003,-6.348020881811031e-06,0.041187743655801405,0.03475734485370785,0.00023927455179314746,0.01720424795672088,-2.259599063363643e-06,0.009487534703069333,-2.368591493346421e-05,0.0,0.0,0.009627116023945061,3.936573807556118e-05,0.00011288267556620848,3.9663659411895336e-05,6.188511493608336e-06,0.02118319995039127,0.02731920726854055,-0.01345702286665227,0.025572604323150144,0.016083909478359363,-0.001270197219898492,0.0035203907547693516,7.2381367573373135e-06,-0.00043412218875548596,-0.0012011845375295587,-0.007944229777839323,-0.001089226372878153,0.007650456492886268,0.012500308359876353,-0.0003869255209139565,-0.0010294423853017358,-0.01918441614548366,3.9799024036404895e-05,0.0509462221166998,-0.000514110023783031,0.004962758834525363,9.936923692934091e-05,0.014323930758388767,0.003501086279287435,0.027759313280339478,-0.002776869919743353,2.1351473816300617e-05,1.5392244547884087e-05,0.0010284340809019704,0.0010493588305559023,-3.4072924618316504e-05,0.01883721013138977,0.0010681781747781767,0.018884471634121033,0.04067595383446635,0.014407473609932652,-0.00010976706098405691,0.0337948337999871,0.14580290817119745,-5.4193417881510695e-06,0.014809590664271882,1.0417399824934315e-05,0.005564370528779486,0.004267748560308799,0.0029176171010811183,-0.00015979405099300205,0.00030021850404923,-0.0023831349932688164,-0.018191264577062136,0.0005129584651272448,0.03816824961262002,0.053979162052066126
3,-3.378472910068738e-05,-4.0112791536442966e-06,-0.00016109106924799967,0.00035711837841961446,0.00012285244390966072,0.0062997456457550526,-0.0003688477400075639,0.00023436147673349327,-9.553339529643605e-05,-4.0496634551836335e-05,8.756910033310764e-05,0.006144425944696514,-0.0007274816287652337,0.03324553835913001,0.00016289559872236209,-3.322315847357434e-05,0.02943701683203324,-0.010430225945981048,0.014167023534372773,0.008039377145123606,3.971661599170066e-06,-0.002236098447635012,-1.322603457261044e-05,-2.7118248269151385e-05,-0.0018041270343421506,0.0015326600099536064,0.0005397592098986773,-1.0692328007247752e-05,0.0024680360749014143,0.004136171404388444,-0.007628062525095099,-6.680459017270161e-05,0.01844131382667151,-0.0029240620029662486,0.04501478330946379,0.006686279196353622,0.0015792494512664652,0.04677321873314697,-0.0017738528088790805,-0.00021576312512593557,2.4504857754837808e-05,0.0032890539327646248,0.07747332496357542,8.494733958260831e-07,6.73103512956836e-05,-0.0003560658108572058,0.0,0.007170893853571572,8.220837507140898e-06,0.018428937992328465,0.07230856314505242,0.0004040117156752427,0.02388160298901774,1.1139145473165788e-06,0.005471810614880412,7.1948816137437225e-06,3.2216504916471304e-07,0.0,-0.0030795904775351283,0.0,-8.629821168815827e-06,-0.0003373701379077207,6.584725441408661e-07,-0.0009848675503270142,0.018579187168635335,0.027449359820051297,0.08117750094605243,-0.00023308240938884955,0.0020894782455450774,0.009514380115084792,1.7262053356116693e-05,0.010808367755112545,0.0005006588209938607,0.0586029352775297,0.018472338109990254,0.0011718348275479,0.006538131479601041,-0.00023638365074398252,0.0011043427037952381,0.017150436889535586,2.9275118854473515e-05,-0.012470958826881614,0.0010859984455083315,0.00886772250753357,-3.9053844350127034e-05,0.005022028870104519,0.00037015437573451276,0.014037137992448798,0.018919367533300605,0.00016616414254715654,3.817697625321301e-05,0.07093028480752639,0.00011272141741243405,5.127525516747013e-05,0.011531712637409151,3.673763856112701e-05,0.010889673080280826,0.008396346576900722,0.04146585459706391,0.00035109840280425864,0.04167820953718874,0.02707429361554571,0.0,-0.006651645420546833,-2.1834548054006662e-05,0.0005610608348328983,0.012140812912676649,0.0015524053928606088,0.0005649402060213227,-0.0011232388617094804,-0.0011915844717485078,0.039870501503723295,0.0003961512712754872,-0.0004551023785016721,0.005726868703857993
4,9.768898337472197e-05,-7.660636528440349e-05,-0.00025076073906621805,0.00912514927450939,-6.507049234556775e-06,0.009366551873808072,-0.0009411515220136004,0.00034639441188839603,-0.00024292745550736098,-9.08371267215236e-06,0.04632586727266896,0.004587229017174802,-0.00044326833362443794,0.0028714588110727982,0.00032220815769450734,-0.0006016387149357358,0.013422816349392604,0.035280447420740144,0.0316528519669137,0.010415735946945878,0.0,0.001599694340450626,-3.014627763955684e-05,0.0010212460479196936,0.004312150374112257,0.031214069255558512,-0.00048721804472550665,1.7708334699419466e-05,0.040808793644373696,0.015478823493066623,0.022299298038359266,4.4077153237946446e-05,0.025298001409755667,0.001272157955270773,0.0105501882364795,-0.005004992454456732,0.001500581058290431,0.0016411301182419707,-0.000729468571497977,-7.460386341963612e-06,0.00013746135724750877,-0.010665959500263165,0.003477286145046485,2.251975413377975e-05,0.0002317131277051414,-0.0004670820046653068,5.1360854541541115e-06,-0.0038650468420704472,3.812869139263025e-05,-0.012580734442300161,-0.002448751686071511,0.000217633836549988,0.00792692606477179,-2.711442759022686e-06,0.10198362002059136,-3.472254886722981e-05,-1.9439753170264472e-05,0.0,0.03866750310517106,1.03017770947868e-05,6.605404272274433e-05,-0.00013369692041852456,0.0,0.006109446127632111,0.008451052707338721,0.07337384729123848,0.015193308797964182,0.026441943808583307,0.00028627170490205214,0.0019718643971090967,7.810589216798672e-05,0.0020824754104086735,-0.0010577277778664046,0.007878499076986456,0.000533546411017399,0.09672454214679865,0.001984991739094415,-6.584571392168539e-05,0.0006662957856463172,0.006095527696374723,0.0003512242734837573,0.02820792047492234,0.0014490957974788701,-0.004826514976937248,-0.0007207924190702825,0.01308938187253702,0.00198516846740518,0.018588721955258063,5.357423324782447e-05,9.771039818905571e-05,2.286679034202763e-05,0.0034194831626666758,-0.0004388478807432854,6.925552815462652e-06,0.07102791910675244,0.0022974167970381825,0.02174867705276393,0.03635363615602551,0.034830766510855225,0.00017487085817390725,-0.024066334948891044,0.0030274448893413057,2.5160749353643243e-06,0.024082248517908477,-3.3303280990276155e-06,0.0085577328489925,0.010970379966094427,0.0021616963285795297,-0.0005263710485220282,-0.0003498328947443115,0.0028496590773989068,0.004998155386105823,0.000470809846538523,0.039795508627160754,0.0009371129215236102
5,0.00020204123653550093,-4.7679349747174764e-07,0.0006607427697673763,-0.0017038799324040137,3.4495002427624786e-05,0.008594483503662955,-0.0001488382937299318,0.00020287903864027072,-0.000204067248768265,-1.346801634073524e-06,0.003346350322104127,-0.00236825675405203,0.0011789492548225406,0.009831500695864687,-9.440937599598539e-05,0.0004401871944030197,0.01507987407354291,0.0641213402890572,0.008846919903553763,0.037000426401910584,0.0,-0.0023179445175904884,0.00026036962933907395,0.0,0.06022177680374637,-0.008891664473910465,0.0004063100248529605,2.0198262375898388e-05,0.010768375558319877,0.025488094292465263,0.01240501529579249,0.00014246212349697425,0.019641643525033985,0.00053538567030288,0.10374763338140623,0.007008305275238913,5.4894033497780626e-05,0.04985827466911607,-0.00045185007637221986,6.169412792383236e-05,-3.440686233643205e-06,0.00030426403921306156,0.019199236087236362,2.499687499536215e-06,-0.00019207477160589865,0.0007157622444559767,0.0,0.012362530070678224,4.525271509055372e-05,-0.008530749411075768,0.030731886485361896,0.0007497853897357864,0.021417416015658344,0.0,0.008615513773862033,9.117247415474184e-06,1.1948904008297868e-05,0.0,0.02862558011012814,2.209944726894122e-06,0.00023431732180745037,-3.073100447897208e-05,0.0,0.014416302564442327,0.014199713190979329,0.001370121327042882,0.04331749347882635,0.014373978361046287,-0.0003282602035122106,0.016106521313576788,-7.641963565148529e-06,8.209268050463185e-05,0.0008176394886679465,0.048447652374725016,0.0017163214736468713,0.000668009701567796,0.023924426606023827,0.00033140851376856263,-0.00025792420478315764,0.01162594612023868,-0.00018044439768290495,0.0017732866253190223,-0.0026158361418847724,-0.003420620922981895,0.0006732164109681377,-0.030460010298112048,-5.916087558781314e-05,0.02450757357647732,0.10517367580419719,0.00011523176969524376,9.877849236683895e-05,0.021473372259332234,0.0002514710885847247,4.589906817700709e-05,0.01662653699905831,0.000360624835976978,0.019367172976151703,0.002289789919330981,0.03636980350984552,0.0001313832329753528,-0.0006340634690036113,-0.0008679608108497864,0.0,-0.009878156259596704,9.221310788499305e-06,0.0010840048578465886,0.017862707562483808,0.005079606214081343,0.00037474208605682666,-7.036486712249056e-05,0.003581654156714577,0.006121814188986413,0.0008542990174435578,-0.0003092417513648662,0.009240958293367805
6,-0.000524886672318404,-2.3988541242071674e-05,-0.00022448696084424405,0.003927768684097118,0.0007239752181475586,-0.005201084890622055,0.0006182357791254487,-0.0002705214019287325,6.128428865269561e-05,0.0,-0.0007936777296157343,0.010609655086043349,0.0005376884653212336,-0.007114797904258963,-0.0005263441683380247,0.0003674066072685907,0.022786399197109328,0.08945708596250658,0.02203717894847718,0.02414257039786377,0.0,0.0012645070805428428,1.8223058182691875e-07,4.269523290701626e-06,-0.0034990289821539918,0.01070805265180113,0.0006553667897657552,0.0,0.0029294949603753035,0.0009369954160328431,0.005130602914509382,0.00022364729223755105,0.012248716324131605,-0.00022507390143312864,0.04097604343864408,-0.010226187028331375,-0.0009205385234855806,0.008697920266954822,-0.0009627192780157492,8.547071653033819e-06,-1.0369172050046173e-05,0.013866744851968283,0.013712958771217894,0.0,-4.06528523827899e-05,0.00031880324043510427,1.048689115141652e-05,0.01351680092161787,1.1670261815896378e-05,0.009656030344025322,0.032180630373759206,0.00014148262916275983,0.013437249305841694,1.5140653834148648e-05,0.006214339065624545,0.0,-4.590017742871338e-05,0.0,-0.002661694442537047,-8.659208738936391e-05,8.496738527693086e-06,0.00012662992274694977,0.0,-0.0007277278839759674,0.04174125256560936,0.02915656296178563,0.01471722808686972,0.1189188239183421,-0.0002727059425510652,0.004648000503569222,-0.00027316216166864995,-0.0010155460634189387,0.006248662861414159,0.006101809960936672,-0.00036127241950623806,-0.001526783802494006,0.03173354254954536,0.00031187873823643934,-0.0003892170584022588,0.008467819293640412,-0.0004259841363781854,0.010973158846352797,0.0018958691405639141,-0.0011031618690540007,-0.00050111691919217,-0.026224165786891376,-0.000533906309034009,0.0018161615167732762,0.005656865902430718,1.2522497785607747e-05,-0.00015659734654982103,-0.0009249877703781621,-0.00022157851048711165,-0.0004126726326057807,0.06811801688474609,0.0008631062496243371,0.05584735917418776,0.019922061206589292,0.1090877153716733,-4.10632113882736e-05,0.022083060248133488,0.016296445308483058,0.0,0.015682511416279552,2.6056342137759e-05,-0.00044755375698330184,0.003707527844619322,0.06266848294204261,0.0008996143243258614,0.00014268874440647011,-0.0011426035862979102,0.018482280430722788,-0.002205177549268906,0.0033337393020751956,0.0071778204191582946
7,6.099250157229691e-05,4.263996879931995e-05,0.0004198059780157682,0.038800752238326686,-5.431652730822294e-05,0.01298659687622431,0.00044626861909882444,0.00031971502675893636,-0.00012927988113102003,1.4764463474491917e-05,0.09308581202168979,0.01698039480588017,0.0004077176604672824,0.0074309522881036705,0.0005302592353338303,0.00037274123307598804,0.028504533391803966,0.0030052646271359006,-0.004424465878868813,0.009265074887494886,0.0,0.039395939443830554,-7.440015748448566e-05,-2.8970307773292808e-06,0.021058791187752106,-0.006964958529744375,0.0004515825871380941,-8.445642247795981e-06,0.00436237134387295,0.04378639225045231,0.09238584603297012,6.887499273436394e-05,0.01578631706279604,0.0004970061393866688,0.010610387868225542,0.012255473846239723,0.0014102674802982953,0.0027031126919086117,0.0005193494476850884,6.771575060710594e-05,5.927946127944922e-05,-0.01237408340396572,0.0032556214521396267,4.6620045416898565e-06,-0.0003609208795783887,-0.0001437205160918471,0.0,0.014854099723382407,7.925407270988677e-06,-0.015218792969091195,0.04091084261971353,-0.0005270836272104146,-0.009556150722816747,0.0,0.009445794619915075,7.612376526789917e-06,0.0,0.0,0.08374780888250938,9.745005175840252e-07,4.147129656820508e-06,-1.9094089479514625e-05,1.0241012488960431e-05,0.04800604603641321,0.011986027748536788,0.0261948822506476,-0.005850560807545088,0.00035602793589838724,0.0007021959978977744,0.0069282527012882004,2.1950993137189907e-06,-0.00025678576910423016,-0.002618879317381275,-0.0013789803888242414,0.0010833022103299973,0.015010226772079846,0.0005589542789288122,0.0003187274344224277,-7.097873402588352e-05,0.0163499289616172,-0.0005078361520451611,0.007778139802238666,-0.0007529603032259879,0.008118857323955939,0.0001422966440420517,0.03159741833439766,-0.0011488396450318801,0.036481611920668164,0.006703128679519878,3.0722924668763204e-05,-3.393858850427996e-05,0.004024262048139489,0.0003102083566858714,1.6824111047886595e-05,0.004416024326933716,0.00019865080067296554,0.010109242960096009,0.012149025053607012,-0.0011860367340749494,7.207891703811025e-05,0.011125985091899474,0.007149124425953707,0.0,0.01537820692494126,-4.295759622167095e-05,0.0049182459509098785,0.0032496371449477006,0.0008025132352320287,5.8435201941586695e-05,0.0004754947719821927,0.0002997761982743391,0.09629863205791951,0.0002549725448977294,0.00075024285039224,0.005815248599857919
8,0.0001281464762081095,2.883881186195106e-06,0.00015061479761730275,0.0009573326709508841,3.6497944763286145e-06,0.04466083213227317,-4.636509253811666e-05,0.00036646133423354855,7.998513025581232e-06,-1.7121193437187857e-06,0.0020905995677173938,0.011521462769180774,0.00024339464196947424,0.00491503528358625,-0.00015381958437498647,-7.576357709058987e-05,-0.008056381413706197,-0.06926549578164881,0.044410015698542984,0.01731724534229808,-4.131418432509195e-07,-0.0001149452606425919,6.185218885517124e-05,-5.20806320040494e-06,0.0005061087222893189,0.016938839483223892,0.00027199955956745984,3.143841508290391e-06,0.0024461364580557975,0.005332581044231369,0.018361799108419036,-6.759375286914271e-05,0.031528855114306774,0.00021350101362678771,0.007350812725520272,0.024435103462907715,-0.0005533321614045586,0.010095938690450725,0.001212079098485484,-7.569172050853269e-06,7.606682617642522e-05,0.03231582008269472,0.01812220769759378,2.221585923357763e-06,0.00011647183571094724,0.00026081616681808325,-1.4880952248381726e-06,0.015179770117308235,1.0181226035203556e-05,0.01035255235861626,0.0936858909214554,-2.0355564866678332e-05,0.04158387979020938,-1.2386219516540846e-06,0.01201008135593246,-7.458277523469725e-06,-2.9624641874358365e-07,0.0,-0.06779117506596798,-6.381052384092636e-08,-2.983051944545002e-05,2.530137972904821e-05,-1.0917108690874893e-07,0.015391523737287513,0.014114068168808145,-0.06581117693401112,0.026993526454070237,0.013330822284241763,-0.0003206780588040021,7.093999117335314e-06,-7.503608661859048e-06,0.005113621498347571,-0.0007828734593602665,0.011909666860793127,0.00025814668195505005,0.01736469662476036,0.016952461130176694,2.700411607139298e-05,-0.0004699557410242395,0.027151249356169783,-0.0002009690799839615,-0.0019091776965921969,-0.0004935454196403997,0.004077401638047514,-0.00013119678864738943,-0.012062614645625285,0.0019427666504533564,0.027838135684309043,0.015319396873071916,-0.00010806150274138815,2.490552706697224e-05,0.003176408285651146,0.0003167080561661798,9.8630968144417e-06,0.014487289298003565,-0.0013446755351500838,0.02298243147713887,0.019000242472299752,0.020235287769245155,-5.249097958042039e-05,0.10067829379043623,0.039351213134492816,7.405470934417214e-06,0.021410638511777123,-1.7178402642067972e-05,0.0016573927592887327,-0.005777069855165158,0.003938852017021968,-0.0001057511547170264,-0.0001645502221097484,0.00017273478768280965,0.04579013205999075,-0.00013745760999611586,0.0011770579498943633,0.05574622209445635
9,-5.432567699370658e-05,-4.262156751444477e-06,-6.553516723881809e-05,0.0025439747894523738,2.6726184837303627e-05,0.05100517205798955,0.0008669137605172095,-0.0013953280423017983,0.00016203602521582737,8.899340752859318e-06,0.02971037816368492,0.0049183777751888045,0.0006196028868631009,0.005994135165645947,1.2309628845108107e-05,-6.88635900125556e-05,-0.0020771574621960627,-0.04473310778131623,0.06226407257952481,0.008745843089450967,1.7153327204193493e-06,0.003738927497615063,1.7101130266767995e-05,1.971749846102978e-05,-0.003147602065621819,0.01622591936974104,-0.0003684318893452434,1.554051296810547e-05,0.08505387963302842,0.007253936064094978,0.07977015052479215,0.00018393515292264504,0.045041533383392285,-0.0008957955724877471,0.004643431380036895,0.03716801023856146,-0.00039761017526783124,0.0009179435557814877,-0.00013791187198652522,-2.4044101983388994e-05,7.503507971442349e-05,-0.005336954061256586,-0.009086062683895313,1.709869561540713e-05,-4.95716368657561e-05,-0.00018420309661475778,-6.808633811384295e-06,0.007397007005789023,-5.517942067008724e-06,-0.010341577344550587,-0.01826964682378029,0.0004663210788432017,0.025138563478521378,7.441496805291508e-06,0.04032546484302869,8.708942729294094e-06,6.242985874135486e-06,0.0,0.018855577572286394,-3.568282458054133e-05,9.014860174595682e-05,0.00012365230301756845,0.0,0.07233776202889391,-0.012338825978333794,0.06385079861505437,0.030093443641282438,0.006835538058307527,3.469574409530927e-05,0.0125688025315546,-5.862681700498259e-05,0.0011867710920062948,0.02518343964717143,0.006977487331860739,7.998251960598905e-05,0.034992358944360355,-0.008998652607386776,-9.113428871458944e-05,0.0010562400904820558,0.05785203779378664,0.0005145001558937375,-0.00357519263445338,-0.00036685593440981924,0.020137158255190305,-0.00018460066311831375,0.011973537471509851,-0.002254829238189468,0.05353854244556249,0.014395710024131777,0.00011491006637366432,-0.00015713837557909194,0.0031936802183840734,-0.00021104409442812354,-5.750636078491621e-06,0.015451145786721866,0.00023388048028804835,0.008426476256799842,0.010763047671289976,0.008642028862571354,-0.0001770796790492324,0.04663002027068286,0.01272008896691767,0.0,0.05090432068636096,1.1410398387324133e-05,-6.15229264189027e-05,0.0104779443327851,-0.0007875695189868234,-5.1781041114645255e-05,0.00022989561350998807,0.0017473072426297746,-0.014944382334938467,0.0005545980483581752,0.008797241727238721,-0.0016355688547064996
