#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.001698874809308157,-0.01926141928590965,0.003479646206458552,0.007387774948135026,0.01457514882524803,0.0016432641546064695,0.003515246334057679,0.0070358548718516285,0.0017609271344016207,0.09971030558620765,-0.004958831995721646,0.004410526123748729,0.06724321326171026,-0.0016543492000394495,-0.005419638042986717,-0.008171103338901267,0.019143131173489692,-0.0019582989416341767,0.01396213458431598,0.0019471987530291102,0.013976152661772767,-0.00659615685938062,0.030798851777898845,0.055583025997954394,0.04063943818263971,0.08921197386853497,0.006377703833811653,-0.0026219862634183824,0.00015077760887970804,0.0035666382026918655,0.0008376480628229873,0.004131840863830561,0.00041449047790519106,0.0030202712581939156,-0.006896043567900989,-0.0017620483070390025,0.0036304885188376077,0.0004920967478113892,0.006894744382352751,0.006671413040152139,0.0038712263726099773,0.0023439826515584948,0.008676801539436122,0.0715474504737853,-0.004861504251278308,0.003943735435580153,0.007508507550290991,0.001826257469949632,0.00902987521598746,0.0008551384167637441,0.020781217336135537,0.0036720770227511306,0.0002724322229821013,0.010546426960952303,0.07778317645749806,0.022085151396505274,0.06162712270065084,0.023268837364816865,0.015670449832637847,-0.014676896838152972,0.013730182811163973,0.0004401868230005195,-0.0024958525839957964,0.054384026394043904,0.01055187821338549,-0.0006127121876769144,0.0022056017668618667,0.021695590798546115,0.01233121605482533,0.02486794695386141,0.0029098010681217145,0.011878774174582744,0.0027653633193170163,0.0037836512482967467,0.0048731088951576695,0.005212873634167789,0.0009045500374664088,0.010353497399121437,0.005372980850664621,0.0007570665221458031
1,0.004195315009405242,0.015329001319049499,0.004144115597665453,0.002826052684543538,0.02184282602644908,-0.0015334597009403121,0.03618634521338872,0.012329368731436358,-0.00033680676233857404,-0.001396244510217582,0.031720576353565344,0.004238489336093589,0.007862682146503285,0.01059170481679202,-0.0027757783468133875,0.0039011308775402523,-0.07132477707799746,0.0008183556602658653,0.033877066126085015,0.025022649283156784,0.009147667927755686,-0.0008921515744300802,0.003980559008322293,0.0008516737322768771,0.0014805585884366417,-0.0019180298768048968,0.018943144553234915,0.07095670138920396,-0.0018237004526229738,-0.001561345983273433,-0.001919543225125659,-0.004685465672561422,0.05141623502310696,0.001247644883433023,0.004531901730149798,-0.0002908479801746519,0.0043673366401642795,0.003391178397153758,0.01281194146887323,0.0035567072333105797,0.01355276922036898,-0.00033171659792182215,0.004879186491902812,0.0017274724544023656,0.0023022659337885412,-0.001972528350067521,0.002021892743524267,0.02775633000382734,0.0018309531073584253,0.18629678851374906,-0.004221347343786219,0.0011601046999767304,0.00900715963801036,-0.06601648275203797,0.001865916136207235,0.08620383534044102,-0.0010453327217038772,0.025905458126315364,0.022295032617290676,0.0035235978065590837,0.030016206483548327,0.06215078006808592,0.005706018706884818,0.01896984993826067,0.03193680827193863,0.10959513937190088,-0.0004142497177244721,0.02948289872924853,0.018205903262869163,0.0009041856465720158,-0.0017369945684634121,0.004052246262333549,-0.0017790705897783345,0.0027839976983985624,-0.0007592806056820028,0.0005291904986444646,-8.843358940750509e-05,0.0002301886591607072,0.01554805551652906,0.023913655476862535
2,0.027972561242580678,-0.00032384587558417045,-0.023211380970778083,0.020255741140242502,0.028445357313097015,0.014243918182467964,0.010990711827854625,0.009604572830019264,-0.0013070084917595633,0.006497644146296845,0.0036546600936243775,0.03800562698398517,0.01329739969553289,0.0013797343014707243,0.02793880901631361,0.00422269592217291,0.01965948631423277,0.004169777930595135,0.03494013549608608,0.007461959642448867,0.014601265978727693,0.02609595277511267,0.0035639847150726045,0.0018837651507056068,0.008204363673063986,0.03666603711245964,0.002961494154692937,0.02628353442396999,-0.00014051672701086693,0.00025682655721673714,-0.0006183317247437294,0.002224359886315039,0.023098229632414376,0.011049304433062136,0.00876200184671261,-0.000971595850696934,0.012287232341317988,0.0025063236932660496,0.009130327392482002,0.024217570670612778,0.013426950217404645,0.006065310720867739,0.0076944670497904166,0.007861050944220516,0.00322015783372247,-0.0025382575866524674,0.000839640477582656,0.10833117743087736,0.007042021998196299,0.004786229281692376,0.011845367894590024,0.004802236509297232,0.03202663638094927,0.010016743639965967,0.006583539246554794,0.034984932755849685,0.001493268272257907,0.061451138047660836,-0.011366822285551132,0.007453644153253628,0.02648920455056493,0.00019076171386711883,-0.0032700845551362936,0.003962973439299121,0.0018607571134805151,0.015191952828020645,0.018474944229060083,0.0259513235183201,0.016872926035569065,0.015666757495495832,-0.007627012879510659,0.011428360426243823,0.006627502387503439,0.0002040506168549751,-0.0009740709165714477,0.0019438172859975276,0.004869057022008318,0.00016051717618943166,0.0038127458579517116,0.016609618645574115
3,-0.003951062753389843,0.004214427345939673,0.0064444279136859905,0.00875865238754719,-0.00972065140523239,-0.0011923356407537733,0.03686276586698494,0.16212889520208704,-0.004165819823164312,-0.0004993000180379562,0.004310615888926735,-0.0003516150080390875,0.014425639852177262,0.0029344054951945817,0.00498113551918878,-0.002290649401906524,0.02862482108698689,0.0037504784430647167,0.014159598846319506,0.007349331278747798,0.042958869631888226,-0.003117028061360512,0.001574227760583256,0.0013178059197220117,0.04376616743958417,0.0013612192676523483,0.0027690719650732107,0.01692922983857918,0.0010818623698123247,0.07970243838629762,-0.0002778596416511173,0.009064393521472246,0.005452759677005414,0.0033968826237750624,-0.004673602371147145,-0.0010226524851321016,0.013199900508469874,0.00282279604172823,0.029127409843536654,0.027862843577786144,-0.0004542990949942891,0.007477538868905832,0.00908998802693547,0.002535139176380895,0.001982529075036316,0.01144041462916086,0.0051626584961150124,0.02281853523917113,0.0072149688170343755,0.002275369568824541,0.008688246282262052,0.0026419481441678693,0.007213939214964636,0.020121165689702878,0.011117710314602031,0.02695146148097188,0.0024729651872063053,0.03167480672286279,-0.048892299393007,0.0011927183361035072,0.028745448325708214,0.03317772483802382,0.006600663199313008,0.008451279490350802,0.10455979574099417,0.02425799853419291,-0.0040898499228350085,0.024505495225217597,0.001759447930204621,0.0010816198119529303,0.01060222324004,-0.0062500996985247696,0.00040683784154073164,0.0014236444767345942,0.0023718426393088787,0.006969236042584203,-0.0007585227033200348,-0.002068148054541372,0.005077359272116839,0.016808565076844806
4,0.005402687481788862,0.011300578017300845,0.009665328558372006,0.014786832261010905,0.015600861948357584,0.008916009520776681,0.008904265946132273,0.00627378585387743,0.00406579320235866,0.004797353019896852,0.00887157824204594,0.0009312587935449497,0.014556589043337939,0.0014528302339493358,0.00860904746106269,0.013215483148191357,0.006353253724618537,0.006908080126393924,0.009948326049231574,0.006841277986587638,-0.00016096041856898086,0.007002552947446221,0.004577985474205608,0.005177168343769553,0.04511991467584929,0.006900723661601252,0.05048887788774438,0.03176270513988448,-0.0018607502320274986,0.0027738534760865866,0.0013491422340813802,0.010507890532917702,-0.010902487253987604,0.007537031239820867,0.0028887810238033525,-0.0003390165486763111,0.002329901492257447,0.005445432122248903,0.004754670096141803,0.04033431473879336,0.008587708102040834,0.057044002550269805,0.06183892854549421,0.0036678372566167254,0.0046764171721908375,0.00047260297111636687,0.004763835362588195,0.0043988359606996165,0.006451946720007486,0.02218372871456701,0.012930663509826365,-0.005349680058336743,0.00748193684683917,0.00026647397104190626,0.006364555793131574,-0.05986410218863719,0.00013027631838461747,0.018797961995639698,0.024583077598892174,0.025551749003711658,0.026393000384471746,-0.02634326507849537,0.02530149323524588,0.039643739118454084,0.024736053872551733,0.043264506572775925,0.030470861195284166,-0.0012380311070912494,0.03901812242919975,0.010554482532393649,-0.002405082632412224,0.027247389063397968,0.001313045455929223,0.006438435292963979,-0.0010792837029663584,0.0018589358350776367,-0.0005887401084804082,0.00037887221456414763,0.09889509662511817,0.02459439221656012
5,0.01965835905235553,0.008694733017613039,0.007106498644630063,0.015377976007028709,-0.054230662558808894,-0.013562811722785627,0.02237430053594408,0.012635795913216532,0.07039087744940084,0.007517121582386989,0.0012678769130447457,0.0019809482421260143,0.019131633712281243,0.02094636574279124,0.006044473226036202,0.004576673247638137,-0.0015385717254718487,-0.0017609975397056283,0.000397043476153395,0.03451240418796609,-0.004484515446994904,0.007465750596890323,0.0037309378015131576,0.032465029983599764,-0.0027798427125268004,0.0028171937096342996,0.0076382094503742335,0.014795715276572327,-0.0010393845083814881,0.008544640918176706,0.005741112816496686,-0.0005434558071331559,-0.013569954202109756,-0.004019247461495301,0.009543644033217273,0.0004492722601029348,0.0015100186768762828,-0.00040333684685976126,0.07440624845459924,0.019259373990642075,0.009909214672416186,0.001604354739865801,0.011227944395360257,0.0011744946107897275,0.004855613936104793,0.10678791796839385,0.058056657532444315,0.005887665065752707,0.014884085013447857,0.0018671789165972152,3.2348036342979356e-05,0.005702128043085168,0.007754810231176098,0.003952087140941554,0.026579175842911744,0.1395418885196664,0.020264907956582125,0.018455858691432663,-0.0031514690487095195,0.012603058111080282,0.011983047661094913,0.026032999103780645,0.01291151598724407,-0.02116418483222113,0.06753245775298666,0.005179344960611375,0.00010990555496722551,0.012830274574915394,-0.01604089346099303,0.009736658836891753,0.00034814103042557455,-0.028860458383288854,0.013624211688366831,0.024422392498091902,0.050417271526603545,0.0033330154768672383,-0.0004270769872713951,-0.007114169292217828,0.005762413105097089,0.0034620322828159533
6,0.0002452940210430396,0.0010382904947003248,0.005738039244690162,0.001622484090100074,0.03771679908694749,0.0009723201860520435,0.014490389460864887,0.004893397029191583,-0.003665323424912054,-0.0020229333592900437,0.056130912160220425,0.0017196127051673578,0.0004283575188867009,-0.00034666331333491036,0.002635811994572668,0.00782243676602242,0.017775575548386234,0.00417441114060166,0.000158097434427904,0.027361446811196188,-0.0018764486199404234,0.0011860375447978711,0.1154112206231178,0.0029551623832432365,0.050930584594726123,0.012745638606749779,0.0035441166558505444,0.02019301021533236,-0.0005429800078257205,-0.0006538626601166852,0.001455991735640626,0.004749045430860682,0.01320003213221857,0.017377175707761636,-0.0016027846385109523,0.0013239976498257964,0.000950690551882481,0.00192856056142241,-0.0028689587496552498,0.00615646436093563,0.0006734320367169932,0.002283006357854348,0.009023008615878184,0.002769356329100715,0.006039139023785214,0.004596944066995232,0.0005971757621864615,0.0034469888578382716,-0.0003929137644742856,0.019382073943912885,0.0356370236184134,-0.02193386216984997,-0.005054363060004584,0.0015097260884804232,0.005267195758537556,0.01729042720627638,-0.012938275345584309,0.02796347332095868,0.004004525634503486,0.133190789079915,0.018340779697260143,0.0625419804204296,0.0010704185036938432,0.08433838155415677,0.02460241009782496,0.004565074666790085,0.0029431794709174498,0.022002816808261428,0.018099219510176234,0.023315565751425647,0.005338178555147914,-0.004343359767198983,0.004571273504035908,0.13782131965088534,0.004302582351564911,0.005662767355610928,0.00010945210993205322,0.0013912863590330531,0.007973680153742889,-0.08345333983717367
7,-0.00870787279056861,0.0011854437513220577,-0.001935888775670772,0.029012144660528365,0.023193733466642327,-0.0009777084029431215,0.04408215333173471,0.005450665432577461,0.012255018023861409,0.016652663072049635,-0.006559227404822013,0.09085460741411323,0.006817341407190587,-2.1385913622853528e-05,-0.0094304202736682,0.0028425952325257286,0.019886540171829444,-0.0034208687522065072,0.03930199690609993,0.039193137835234274,0.0207265360958828,-0.007831982128452939,7.65497251051736e-05,0.028942294762957874,0.0049820927193022415,0.004783194647123705,-0.004052685084906581,0.019266005494427935,-0.0005941550467488214,0.050426251324584566,0.0010064413731515193,8.011942339574172e-05,-0.03611516999091855,0.013541559071640953,0.0040657794939187655,0.0008210735220189878,0.03678588302176166,0.0008207772784598366,0.006224134261228551,0.05112319730701564,0.0038020892367845067,-0.007539126154943346,0.009533968494445119,0.006245020363822218,0.002613693253984855,0.0029856740223596426,0.00591788483031374,0.006763343115516264,0.11882563122193313,0.002736768779652906,0.004923674515109541,-0.004196090599526485,0.015048297224579144,0.05378227459212208,0.017996874573673927,-0.04806603015208612,-0.00040083589654309345,-0.007677529384884422,-0.0011087492529289766,0.0036896545757770897,0.015041550927576074,0.009489543816922212,0.002264395377903609,-0.006232077258730995,0.022765876909539653,0.031566352597203605,0.0015128462648160445,0.01408142627171603,0.052650005291339626,0.009716055838849042,0.11068550957898142,-0.003103644729796278,0.00011217938659759683,0.0006660743932067172,0.000887893963012372,0.002118841580888205,-0.005637854123829337,0.00293187164123246,0.007341816208831444,0.012417035785186862
8,-0.010317483812557721,0.0031968764746406622,0.0028809289271949593,0.010760248656840204,0.055704678871404144,0.0008626460937151502,-0.001560110183762829,0.007470248214741869,0.0051909809443610065,0.019470852776081675,0.0009348690227076666,0.004138866051125143,0.018550923602223445,0.004599318771836446,-0.008781137760160521,0.0056284413488110275,0.04863779368565813,-0.007660576269527983,0.026580511440446,0.05061169447091917,-0.016746100399954656,-0.018980876459900868,0.002628127165089403,0.009545083401443008,0.03859919883383552,0.00813907689310508,0.01699957561673894,0.0011762077090080052,0.002550772224066142,0.002024126568424818,0.001955606767801137,-0.0005153308389966121,0.024170008642272676,-0.008545241294946543,-0.0008532397727621003,0.0004393649470633398,0.010245979999323933,-0.0006587228795100937,0.005343732460210665,0.039595037269289694,0.010608883907948256,-0.010944746043839085,0.02576951010197981,0.008020595146533428,-0.004727601698361887,0.007243192938860428,0.005905612190226607,0.025476431629943844,-0.0024558031760523093,0.014304137913287596,0.007255950705124275,0.0013500710951188171,0.013595957367706753,0.012317329190619808,0.01336086346395622,0.06584939219673983,0.0037581624603682667,0.03386882596690386,0.004215141153581444,0.017509823334877474,0.03779025201426548,0.077088586099243,0.016600981131992272,0.010714040518539188,0.03473624514281491,0.00974583636946453,-0.001612107202402253,0.03664829500716857,-0.040821923430319214,0.012040419091094686,-0.0025196431374811855,0.0184700410890204,0.0021074501375190277,0.005943255714550818,0.0007489337369037155,0.000792828760594045,-0.0004384492730793097,0.003051656871849095,0.022193360075995632,0.014499231104744319
9,-0.014189897605464637,0.008416926941729902,0.014014691350337616,0.04026453421799312,-0.017558949605232632,-4.183871118614398e-05,0.007228796043000224,0.003761365057814583,-3.469870984441754e-05,0.012130909901628696,-0.004117607961970241,0.015307892411992433,0.012588513349501715,-0.0006193125153363141,-0.0006814263774727171,0.015483003721648689,0.002850540986347886,-0.0015614754408813933,0.018342424165147857,0.030472561879897647,0.025483673006422132,-0.0022665138060864254,0.002516064114446332,0.005585141380027036,0.009523240922113815,0.01026411754027899,0.032355278644205704,0.022934926687832417,-0.0003793657244753424,-0.005176678695839208,-0.0016657221016050927,0.0034520158473799576,0.0035451635913270685,-0.0019472645753975941,-0.0025412083690194457,-1.5897700160946967e-06,0.024280136234793193,0.003057405687013303,0.01553940029490401,0.007578487402682611,0.047021328019022555,0.001498479827664635,0.02929156442352886,-0.0017315345642808725,-0.0020313518750729007,0.00950850305982762,0.006787266507933283,0.0004403708896777103,0.017135990339455363,0.011601003980026732,0.0009174122827639709,-0.0009766934218893555,0.025059496061952916,0.055382204867465326,0.013193793253393753,0.05771632448118507,0.0006756716354375724,0.012301403007987063,0.03851259099662862,0.0019919865435349257,0.10831201022810794,-0.019717423950834017,0.02097549539073616,0.007994902080149736,0.02917742417806672,0.01927940134864576,0.0038866543151595493,-0.013284050834885897,0.007147894831872465,0.002484654247803215,0.012938021388488301,0.021879880667965947,-0.0021508006601132232,-0.0005119232311101569,0.00022663902218591296,-0.002494552129575782,0.050112351824843415,0.0021347396739335657,0.12003124659558698,0.0026712863112651306
