#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
0,0.009686904552528183,-0.0004857371914167114,-4.473078646039382e-05,0.016363123784763088,0.0,0.0006036402789199974,-6.1477663503279e-05,-0.00022861462095676897,0.09599065026505452,0.0,9.41536918139904e-06,-1.7199749977527024e-05,0.0,0.00011764415981840183,-1.9956532177217696e-05,0.024824563134705862,1.539971547417325e-05,0.014766336162141106,-0.00013919821178363763,0.00028821043693889555,0.0,9.972018221601524e-05,-1.0372245130488695e-05,0.014300629364497244,0.0,5.4898100166672525e-05,0.0,-0.0004269322350466709,-0.0038943371411518553,0.0,-5.046402556470679e-06,0.0,-0.004956683483208755,6.076219521532756e-06,-0.02485740982902854,0.00024499277685512155,0.041245630641954086,0.03646525270270849,0.008573862201730658,0.0037446100380845323,0.0983719883960864,0.10268788298577568,0.0,5.597503703879366e-05,0.002134012382927672,-5.689001242096583e-06,-4.85966099006992e-05,0.0,0.03235968969866643,0.0,0.0,-7.235283295003876e-05,0.13010183732105476,0.0,-0.0005515489370938305,-0.00038275146306051666,0.055356868260042595,-5.015436578841233e-05,6.679323197362416e-05,-5.9586340107616896e-05,0.0007611771009034151,0.0,0.0004704337523458444,0.00015397956758865974,0.015951306577697617,2.8183168251573757e-08,0.0,0.0,-2.2933815166518046e-05,0.012428373151086847,-0.00010172654498201308,-0.0001781998959696283,0.0,0.0,0.0,-0.00014562367734128993,-6.227106107924429e-06,0.0,0.000786236306650275,0.0,-7.805229655475039e-05,0.0,0.13284999422059207,0.0,1.3457492280951707e-05,0.0,0.03588797764424702,0.0,0.0,0.0,-2.183359750079022e-06,-0.0004781554577795235,-0.0010743499783338409,0.0,0.00015405515991378667,0.007520820543626453,0.0,0.0,0.017912141479043922,3.2940027319010868e-06,0.0,-0.00025026863201289476,0.0013329881652977204,0.0004532370130579323,0.0,-2.5108520700808936e-07,1.8146379711573614e-05,-0.004286829318801031,-1.3190298725162354e-05,0.0004247557810071155,-0.0007548046797722373,4.7047520837227465e-05,-2.5971351624195065e-05,-0.0011025464000761693,0.019649792923856192,0.0,0.0,0.0003266755787772524,0.0,-2.8460603387998252e-05,0.023467549517121836,7.018448657511348e-05,0.0,-0.0015162219196956765,-9.811639650938889e-05,0.021677345899771657,0.0,0.0038131875263555733,0.0,0.00764167014222207,5.689001242096583e-06,0.0,0.004355218340876767,0.00017116457916048085,-6.520525439688383e-07,0.0,0.005223085460783095,0.0,0.0,6.141501421508224e-05,0.0,0.0,0.00025658382402226287,0.0,-0.0114980452740934
1,0.0011651745765520086,0.0005989245927265509,0.0002615213368408451,-0.0028197652663873385,0.0,-2.706415553127581e-05,-8.248102067038736e-05,0.00014904973768079948,0.010763377466108998,0.0,-2.1763136578943313e-05,1.460387021417044e-06,0.0,-2.9555289766165958e-05,0.00019849979274562436,0.003891559321311012,-3.988795272547316e-05,0.06649867286869224,0.0018430386087318015,0.1888968940919301,0.0,6.071928195949322e-05,8.751029283217303e-06,0.018051647473717618,0.0,-1.7980311454126833e-05,0.0,0.0006030321532859414,0.00432534368226022,0.0,8.10001825998419e-05,0.0,0.01039530874943452,-3.5651716411063565e-05,0.01322552213841809,0.13386179933367823,0.057383120987100446,0.015564991948524287,0.04788600514391257,0.03366252569681907,0.013933471764204555,0.0021676762089260456,0.0,-2.879710506034354e-05,0.01979067609426695,7.788162714221783e-07,-8.946765642769644e-06,0.0,0.024904077296198573,0.0,0.0,0.0001867267167321384,-0.00330362778216747,0.0,-0.0002945932779377249,-0.0005343755194015692,0.044855705340077164,-3.0628505246870714e-05,-1.0950231660445353e-07,1.1992561292133667e-05,-0.00015953821647882532,0.0,-0.00027031179890567016,-2.2886148913804906e-05,0.0014750044161063278,-4.232981995719452e-05,0.0,0.0,4.5090541266317184e-06,0.008180531978639357,-7.062451348528989e-05,-3.278071297215001e-05,0.0,0.0,0.0,-8.662558624405693e-05,4.578754524406927e-06,0.0,-0.0009071767434721906,0.0,4.5764459249208696e-07,0.0,0.002091508849238202,0.0,-0.00013269034581272658,0.0,0.042338412704200634,0.0,0.0,0.0,6.754157941996068e-07,-0.0005424671290905203,-0.0003589426259609532,0.0,0.001608193188985463,0.001323291304787532,0.0,0.0,0.04771929487994223,3.593054607408261e-05,0.0,0.0033697114129195523,0.06166168530500819,2.4795330882158606e-05,0.0,5.107778641387345e-06,4.029105274836578e-06,0.006741672208809848,0.0002681344481677765,1.4197337505774608e-05,0.00056342184314946,-4.902847795752455e-06,-1.975724181853812e-05,-0.0274136487625744,0.011198089390314168,0.0,0.0,0.00011921881435288852,0.0,-3.0507533644231725e-06,0.012412057310722192,0.0003855077560049684,0.0,0.0006473136049817118,-0.0007440030565952765,0.018999321902540493,0.0,0.020965836014072276,0.0,0.030931240696146344,0.0,0.0,0.007640828940749401,-0.00014058871424291593,-0.0002076482499474384,0.0,-0.004352113446613784,0.0,4.002026285482847e-06,0.0008280669973700414,0.0,0.0,2.9575169616615526e-05,0.0,0.00864862649166387
2,0.0073880172503922115,-9.935775375092722e-05,0.001004846217507797,-0.02259959227611289,0.0,0.0003602787525723292,-1.5934044391933224e-05,2.6591817963703548e-05,0.03462820438718698,0.0,-0.0003765391396390981,8.850775887850772e-06,0.0,4.41895254529163e-05,0.00018471130083902494,0.02624597039021623,-3.1744025690564314e-06,0.01767747924260743,0.0017836272055246133,0.011513601990922233,0.0,-8.521638561393921e-05,-4.455109810311947e-05,0.014506900292086343,0.0,0.0019625066656523303,0.0,0.002972748142019244,0.024980290745785463,0.0,-0.00010707746425801282,0.0,0.019869928836192517,-1.4811357034327131e-05,0.010182394233919095,0.010013302600547655,0.06500029527112373,0.048332504885738724,-0.000643768740547498,0.05082856765887545,0.1030393454423352,0.029801029611005652,0.0,-7.686614655223853e-05,0.004697531259450416,-7.855042188980203e-06,0.00020532567081175547,-1.36015943841189e-06,0.010294580020207141,0.0,0.0,-9.043975126010543e-05,0.019873629486786018,0.0,2.2640150905444506e-05,0.0005730164682522207,0.13196696619385018,0.0002569590625344569,1.692892373694731e-05,-5.982555486671921e-05,0.0007626505407003839,0.0,0.0020226578755024338,-0.0005458954846732493,0.006979708488085979,-2.9696432342595086e-05,0.0,0.0,-1.6666667925685385e-05,0.022588708451421108,0.0006239853824848683,-0.0035621864988677502,0.0,0.0,0.0,-0.00015740083176991052,-1.0604315032825714e-05,0.0,0.00011898001486986127,0.0,-3.183692305086905e-05,0.0,0.006688109768349303,0.0,5.616480783395376e-05,-1.442307887966953e-06,0.12598630724459922,0.0,0.0,0.0,4.131652748477376e-06,-0.0005725104784904638,0.00014104766222654969,0.0,-0.0025390167148760176,0.0024851268895809933,-2.950432747917842e-06,0.0,0.021225039757650544,-5.6304994026289694e-05,0.0,-0.000730628800341165,0.008032547318999501,0.000862201998756681,0.0,-4.021582091903787e-06,0.0,0.058984834597478164,-9.561083407668993e-05,-0.0009170888987189509,0.0003547330742197334,-0.0003274172956002848,-1.1375698804176414e-05,-0.0028358773026278877,0.0012735111060763636,0.0,0.0,0.0009230085182469055,0.0,2.31773654136859e-05,0.034321763434635506,0.0012268087181692279,0.0,-0.000326729544949576,0.0006753100083260065,0.026780549691277973,0.0,0.02264197613622411,0.0,0.012407482818986997,2.3296989710837035e-06,8.11833789574445e-07,0.002775592576792226,-4.8046988597174406e-05,6.570575207973568e-05,0.0,-0.0008382301188347206,0.0,-1.4986844995939468e-05,6.153902875420855e-05,0.0,0.0,-0.0012383184959421957,0.0,0.027780941677496326
3,0.0017146159716587685,0.00032947359630214606,0.00020477667846408422,0.0075082952126847,0.0,-4.4491358942521916e-05,4.195517566410319e-05,-7.908790515499189e-06,0.005380993834969056,0.0,0.0002491890701356907,1.2430913437167726e-05,0.0,0.000178226858371574,-4.351635069890432e-05,0.006686094900429735,3.4612721688334554e-05,0.01041248516949858,0.0016449161643939528,0.022118912011834913,0.0,3.1476279262250675e-05,-4.814748523658707e-06,0.21441487056060146,0.0,0.00024969295317058866,0.0,0.002208655011835441,0.028191826499223187,0.0,-5.125817017249974e-05,0.0,0.023956242869989836,-8.131245775233133e-06,0.005457660990744203,0.0020602094310621043,0.007062552337488827,0.1150141260655204,0.0226910930031131,0.02695507416156746,-0.019399870160224854,-0.0005111118538082004,0.0,-1.3396759512579028e-05,0.004054792337422436,-5.024859759767408e-06,-2.339181325878038e-05,0.0,0.03868777903492485,0.0,0.0,5.632184424781401e-05,0.014164781014702666,0.0,-0.00102226815226863,0.00047551518394313647,0.01735277728201579,-0.00018780374141152937,7.573833066250219e-05,-1.2157927861243134e-05,0.004859179149956825,0.0,-0.0009179983003793312,-1.8041558168397115e-05,0.006119880164126219,-6.160705858504364e-05,0.0,0.0,0.0,0.0011987313582885021,0.001565632828178362,-0.0023452742165269323,0.0,0.0,0.0,0.00021874477010227068,7.857187399776032e-05,0.0,0.00022006548303403256,0.0,6.911890391423347e-05,0.0,0.00125774200120335,0.0,1.3615626378129636e-05,2.097902266940508e-06,0.08225192566689839,0.0,0.0,0.0,-1.6050043563084488e-06,-0.0005242051213803248,-0.0017330158838486437,0.0,0.0017276379989438165,0.00891887393016048,0.0,0.0,0.022279171267481225,-0.0004833138322765547,0.0,-0.0059265126218167145,0.007916970938806148,-0.000965346214300299,0.0,2.791622552065566e-06,5.822138988792577e-06,0.002353696225653708,-8.078856013110589e-06,0.0003426667472535998,-0.0018387977925023035,6.078997347082867e-05,2.4159374740314714e-05,0.013892301768681782,0.008725541874452871,0.0,1.904761797430088e-05,3.4962118279614085e-05,0.0,0.0,0.06596875693783265,-0.00023931421398788445,0.0,0.0005825197155363648,0.00017677936430364962,0.06942292140221114,0.0,0.05540431820415117,0.0,0.057259437601418155,0.0,2.635338134524322e-06,0.01662805425148155,-0.000279493069287174,7.428063478878396e-05,0.0,0.008436587956294105,0.0,-2.553816204255224e-05,0.00042129301999303896,0.0,0.0,-7.093095727770506e-05,0.0,-0.0001328663836305213
4,0.0036274764880957714,-0.0007786790397204038,-9.609446994523921e-05,0.08649985235841058,0.0,0.0005495831557435434,-2.2939917400196776e-05,-6.141198326390005e-05,-0.007287448906039568,0.0,4.074101205168515e-05,1.2500002552082835e-05,0.0,0.0005327668621611414,-2.3842331451033828e-05,0.031563506738398396,-4.50154116983915e-06,-0.009906871090585688,-0.0011436136630215024,0.01702907097501811,0.0,-5.789676462696417e-05,5.438057640464924e-05,0.004762688043268394,0.0,0.00035636082948124493,0.0,0.000772032523634751,0.006713598884939672,0.0,-6.591142756739872e-05,0.0,-0.0005111765847434507,-1.9021888664123242e-05,0.05203078739760766,0.0005047296272226471,0.028863781157429866,-0.007396622137008062,-0.020324797085550173,0.028809320269263534,-0.007856229756182758,0.0022083107393744417,0.0,-0.000905769894297305,0.09336504844013999,3.263973884144516e-06,3.219696411666307e-06,0.0,0.06601958387004347,0.0,0.0,-5.481191801274727e-05,0.0043030440017908225,0.0,-0.0006789389587005076,0.00022189299775175167,0.04544623860341548,0.0008000357078707918,-3.151424343877161e-05,-5.372446936936499e-05,0.000389166091936439,0.0,-0.007759209302594107,9.077960300685219e-07,0.023691904384718222,-0.00011482742870442765,0.0,0.0,-3.225554263608489e-06,0.0873923860435941,0.0001539098321365557,0.0010583762287200117,0.0,0.0,0.0,-0.0008953508910813405,-8.60679960947621e-06,0.0,-6.434636048947971e-06,0.0,2.63006503695264e-06,0.0,0.001545668182007964,0.0,9.406411651582587e-06,0.0,0.0326172450491516,0.0,0.0,0.0,-3.1464066416032337e-07,-0.00018689893511481998,-0.0010007985642060682,0.0,-0.0012656103475883404,0.004005549421503411,0.0,0.0,0.1104136108320049,7.315232685481042e-06,0.0,0.002313058341393033,0.014890558663917286,-0.00035923684666720507,0.0,8.09677893333162e-06,-6.545953085488639e-05,0.015806183383517147,-2.838782524797371e-05,-0.0001348860178529276,0.0007781497623222889,0.000965202162624819,-3.475197375872037e-05,0.014708217183929125,-0.0011867488924160836,0.0,0.0,-2.4565494028073515e-05,0.0,-3.307213959330449e-05,0.02257241569770603,-0.0002074822753312364,0.0,-0.0012436047329681974,0.0006177479136800536,0.04750142889842445,0.0,0.04583047374162618,0.0,-0.003929000312178296,0.0,-6.419516373953653e-05,0.024395269156528447,-3.62804079869957e-05,0.00010934805399358076,0.0,-0.0006859616992828742,0.0,2.0616961332917148e-05,6.093931376134739e-05,0.0,0.0,-0.0005231373088621919,0.0,0.11408422455377312
5,0.0007429155322039413,-0.00014067736478791607,0.001010868926580581,0.008394803238575244,0.0,0.00047900595654780056,-2.5218027266536414e-06,-6.41808589686775e-05,0.005613769042351469,0.0,0.00010977664114347855,-2.9462997170866845e-05,0.0,2.4293666941942343e-05,-9.505174255331926e-06,0.009513954187870934,-0.0002665923356920439,0.045571448058653125,0.0014020473258426777,0.012610887495337383,0.0,7.227990754424931e-05,-5.805876939073985e-05,0.046185356001346024,0.0,4.858022469890534e-06,0.0,0.0013515259408857024,0.03546212302965925,0.0,-2.2742004687607822e-05,0.0,0.01246498772139746,0.0010679513968272518,0.018202184961047557,0.0008201710243441281,0.00896192788955096,0.036380967301608405,0.040394610512679896,0.020367845311870622,0.08379295001317971,0.002926881886802214,0.0,6.782135469975793e-05,0.0031966602020719334,-4.0909078513706154e-05,-7.480414413858368e-06,0.0,0.005908834871216735,0.0,0.0,-0.0010958531161582078,0.009359675132429131,0.0,0.0004273094280269119,0.0006620883250450146,0.008878973709886032,-0.0001626049707873315,1.2305078446436873e-05,-0.00010948639649319415,-0.0034069866318735564,0.0,0.009123594554876475,-3.4256301951416804e-05,0.053347149479251586,-8.245214560305365e-05,0.0,0.0,0.0,0.004795977532775767,8.316764067714762e-07,0.004778930349594538,0.0,0.0,0.0,0.0008465027507135188,2.0770237171221482e-06,0.0,-0.00015514634805018218,0.0,-5.4878519203842794e-05,0.0,0.0020883224412109515,0.0,-7.511252473335394e-05,0.0,0.04022433061719722,0.0,0.0,0.0,-2.7004994873467616e-05,0.0002487060252777175,-0.00026763686928583984,0.0,0.001693871636044353,0.16610333426378165,5.711318689171521e-06,0.0,0.014025013919953463,-4.027890897907995e-05,0.0,0.008986948555613005,0.004903325928323253,0.0004488944197607906,0.0,-2.681727316849959e-06,1.47966336452424e-05,0.011578558693849831,3.250929033123247e-05,2.0324427766526925e-07,-0.00046303713691853035,-0.0003204126099217286,-3.494063461263457e-07,-0.002404930951806601,0.01858912058071194,0.0,0.0,0.0009860725599016582,0.0,-4.525081951479269e-06,0.04578006005606113,-2.405057609935566e-05,0.0,-0.002494535739335082,-0.000575651739505609,0.10163973956941072,0.0,0.03836159762575869,0.0,0.005317856256216998,0.0,4.627766669514144e-06,0.0340902592641399,-4.6014749188548856e-05,-0.0009680908600429554,0.0,0.002530940428577433,0.0,-1.8617020492634355e-05,0.0015152783202304443,0.0,-7.92540768339667e-06,0.0003417680480737101,0.0,-0.004093602223562805
6,0.006959173567725065,-0.0005095661612344287,0.00024463558370806506,0.03653465453857483,0.0,-0.0011867473806668346,1.4729200530600708e-05,0.0004338750083295473,0.014077273380576807,0.0,-0.00011530469908067931,-0.0010284394337060857,0.0,3.2736678649639126e-07,2.3801237602026356e-05,0.017462850914901164,1.4452214010899829e-05,0.009162621755637305,3.071834557673695e-05,0.0061912999701162815,0.0,7.201535409545795e-05,3.0869959139889953e-07,0.01098586411683423,0.0,1.3594081280093347e-05,0.0,0.0017051071567254234,0.0740915434944354,0.0,-3.097081200813307e-05,0.0,0.02938690529282051,2.0607595034696816e-05,0.034210375863289434,0.005976576240470843,0.05415659308698192,0.050846230821788616,0.020427728913294876,0.00464823925927673,0.06639123057497269,0.003317628441699739,0.0,-4.413681867604286e-05,0.002461491953781379,1.3958070785359032e-05,1.243923854508625e-05,0.0,0.030709083287287383,0.0,0.0,0.00011839215004186579,0.030043353256855122,0.0,0.00047314699279549623,0.00010947123783469132,0.052430157329451874,-0.00012905538966399849,7.94116955180854e-06,0.00017784899904911796,1.2206868020459524e-05,0.0,-0.0002245609662837597,1.935134931357858e-06,0.10962467943817632,0.00027968095296517274,0.0,0.0,-4.4736837513850724e-05,0.006663720522412045,0.000736818718675988,-0.024647954938551816,0.0,0.0,0.0,-0.0005915684183793909,2.6381129439142554e-06,0.0,0.00011747901515792878,0.0,7.4944621712263154e-06,0.0,0.004927360664264947,0.0,-0.0009616195598621213,0.0,0.0522809474278804,0.0,0.0,0.0,1.8665464695338312e-05,0.00040194266620329627,0.0021326673889350512,0.0,0.001173354413217522,0.002487343434370852,0.0,0.0,0.015337028932429617,8.620311963431296e-05,0.0,-0.007297870139877691,0.03489126297647857,-0.0004271120404463134,0.0,-1.4783535570729162e-05,8.265931023399839e-06,0.0025067124010413255,7.23686076477533e-05,-0.00041040604058893547,0.0015522616064093254,-0.00015732028251320507,-8.113414246872046e-07,-0.04038223183060883,0.01406491724678579,0.0,0.0,-5.16250367285618e-05,0.0,6.796880265762633e-06,0.018828115553870428,-0.0005328490855022911,0.0,5.2746780917082565e-05,0.0008233594398377842,0.04132530508877929,0.0,0.021392012840908366,0.0,0.04628566072986043,0.0,0.0,0.010130055047459889,0.000302433261045446,0.00012934496170740302,0.0,0.0017876739380805245,0.0,3.593145330759715e-06,-2.8561534061686456e-05,0.0,0.0,-0.00026319244547636287,0.0,0.04939929864359713
7,0.011972580378435604,-1.0935476499765983e-05,-4.2349540544767066e-05,0.05476658009537543,0.0,0.0047913751880766225,4.804918427276099e-06,-7.162007805855076e-05,-0.012217941348903126,0.0,9.702492228581984e-06,-1.734560382273653e-06,0.0,0.0004635287699545667,1.1931192165403083e-05,-0.011958624782353586,7.664129143779797e-06,0.010209820810143549,-0.0017112015249537203,0.004100200283135063,0.0,3.1830528758745114e-05,6.481790573129977e-06,0.002397506259558094,0.0,4.5865532406352656e-05,0.0,0.002604889306574688,0.011574619757383978,0.0,-7.58690824388329e-05,0.0,0.004971564190384505,-2.560670172970953e-05,-0.005725292324628563,0.0016223258904638936,-0.0006935485174766208,0.024349494155502856,0.00662981020824301,0.06386010363143586,0.016121227978693052,0.003099658820469988,0.0,5.60432238114322e-05,0.0041064746401042575,6.217287252639039e-06,-2.0441074867339484e-06,0.0,0.008241744418589585,0.0,0.0,-0.00010698800225242905,-0.0017112077209712612,0.0,-0.0001014393603202108,9.621869616985292e-05,0.06240193991730866,-0.000470496103143081,-0.00015620129035995764,0.0001098568025687265,0.013079422873942342,0.0,-0.003649362051048165,-2.2786956309149418e-05,-0.0005130069860259696,3.955464720074322e-05,0.0,0.0,-9.509485939154841e-06,0.021805309930857233,-3.905810947830852e-05,-0.013512596811830894,0.0,0.0,0.0,-0.001859326407022066,-1.916563770682478e-05,0.0,-0.000627362267849904,0.0,-0.00021001681246337968,0.0,0.003442271697157287,0.0,0.00012019568434031701,2.643404678078669e-06,-0.00901419200690477,0.0,0.0,0.0,0.0,0.00032919292959281816,0.0008251961083656308,0.0,0.0028213528754130615,0.011390583145692313,-3.565062342140934e-06,0.0,0.0527292896993041,-6.857618697191609e-05,0.0,-0.0017351128387109373,0.031003065936286812,0.0019811222692995996,0.0,2.0620241665534148e-05,-2.7098789017765747e-06,0.0012622219471129115,-8.887628965254596e-05,-0.0002740438602779495,0.0010146402964726282,0.000132078356042369,-5.6277062784796564e-05,-0.0281930388405901,0.0007441949567659695,0.0,0.0,3.261791313765917e-05,0.0,-2.3962196748753544e-06,0.021211618253927454,-0.0003130489610438819,0.0,-0.00043399388087268895,0.00016697415497639946,0.00034323883051403737,0.0,0.00938989413057171,0.0,-0.029473428392239785,0.0,-2.5601637685559483e-06,0.13884911178587345,0.0007536913432618553,-7.403217267404767e-05,0.0,0.19403974045201572,0.0,-1.6434279740985603e-05,-3.069844531845644e-05,0.0,0.0,0.0006049847608531746,0.0,0.26901642676609566
8,-0.00020024531933324801,0.0005112163844103498,-0.000229450554999904,0.03983103253230051,0.0,-1.4635361762778982e-05,9.346716410061632e-06,-5.9249665552934164e-05,0.03131438676615272,0.0,5.0989500921726444e-05,8.726287778102026e-08,0.0,-8.119303442292804e-06,-3.571316461083108e-05,0.014400844094357938,-6.627217137969552e-07,0.06707878986057195,0.000621709638537446,0.03261140017881367,0.0,-0.00012832401206101568,-1.7269359253876817e-07,0.012241258452753558,0.0,9.379817957074768e-06,0.0,0.0003610179362437193,0.003227490570297777,0.0,3.17134834184655e-06,0.0,-0.008145770818617015,6.806516702907297e-06,0.011927269728003285,0.001849787157077513,0.10520625115267279,0.09864762086657343,0.033336537726912696,0.05131956811044346,-0.10632998349410155,0.0006793264358142108,0.0,2.327060390110826e-05,0.0077495427937195275,1.1085325953406047e-05,-7.629486153957486e-06,0.0,-0.0060526576075065185,0.0,0.0,-0.00011814478044287836,0.023811538414854977,0.0,0.00010599827168612318,-0.00025620096234927394,0.03284005568453626,-8.217549963766478e-05,-7.695777255534159e-05,1.4357357003273718e-05,8.619493720324899e-05,0.0,-0.008758518945204494,3.160318265355058e-05,0.003993229531963158,3.066506344153798e-05,0.0,0.0,-3.4824313099480054e-08,0.028406901036583852,-0.0005473738756643553,-0.0006759841475133593,0.0,0.0,0.0,-0.00012113126042193184,-8.423198913207688e-06,0.0,-9.863721088207553e-05,0.0,1.1197459523116376e-05,0.0,0.013449357727548872,0.0,-2.8849403556091226e-06,0.0,0.057523130130251544,0.0,0.0,0.0,2.412442191516568e-05,0.00039322645026685363,0.000576511654012681,0.0,-0.0010467458418390433,0.006956959481651578,0.0,0.0,0.034124755597592545,-7.123475494924065e-07,0.0,-0.004142435085988283,0.01774153151936732,-7.201377337936159e-05,0.0,1.8931277287057928e-05,1.3017955826764272e-05,0.008780099883728368,1.8926761170791654e-05,1.138731397003847e-05,-0.0004489326193624027,8.512934877795638e-06,-1.9041294255586537e-05,0.021408882870767993,-0.010393653827028223,0.0,5.126452531724722e-06,-0.0001664103657264155,0.0,7.998156342980786e-06,0.0754861260842598,0.00041977096234565594,0.0,0.0010400043135890694,-0.0005879113785132404,0.050056125736996734,0.0,0.06848761688892803,0.0,0.0698715136112784,0.0,-7.194056349365537e-07,0.011065788094416834,-4.30549156008312e-05,7.73439140432434e-06,0.0,0.005143979566885787,0.0,7.707435898681685e-06,0.00012165285745812647,0.0,0.0,0.00047094581990346414,0.0,-0.03156587216731697
9,0.0032817950755712065,-0.00021594874516463308,5.928287467619754e-06,0.0535170678620639,0.0,0.0009154144063888046,-4.9240826160485566e-05,0.0001477453798149281,0.006696638494130165,0.0,0.0001941769514529906,7.989877311371548e-06,0.0,0.00031005621960519103,-6.177949171714501e-05,0.021436481172825612,5.089642627520652e-05,0.03196538549698982,0.00017530697397969441,0.004164167651626966,0.0,4.113013403997874e-05,-5.413844212045068e-05,0.007346602185236851,0.0,0.0001450734459962429,0.0,0.0013236799207941837,-0.0004637373414999731,0.0,-3.078309614127382e-05,0.0,0.02635896566183909,1.2584080949026482e-05,-0.007586231973867836,0.0007331562879905798,0.1258412203845079,0.0010061366304736027,0.0175066109754432,0.022342254507623928,-0.02744045398097111,5.336179344759411e-06,0.0,-1.8518028217494023e-05,0.029360228787648913,1.1311591876929174e-05,3.3281632595324394e-07,0.0,0.01974278374702574,0.0,0.0,1.108718085070954e-05,-0.00093260259866989,0.0,7.124889001331989e-05,6.930013829910545e-05,0.08230730616191946,0.0003739184913369919,0.00014364128803273478,-3.38416940898584e-05,0.0008797232220574867,0.0,-0.011130052443329262,-5.792629703161631e-05,0.0028276647240153448,3.8492464597362525e-05,0.0,0.0,9.688378991088425e-06,0.15837051866229052,0.00017639036061956265,-0.002200030167681944,0.0,0.0,0.0,0.0007840053146389872,1.778977113518967e-05,0.0,0.0001327769796116832,0.0,-0.00011213373644875478,0.0,0.001841765542483341,0.0,0.0001268062816576574,0.0,0.028516262696228836,0.0,0.0,0.0,-1.8846035836974e-05,0.00019137466092292675,0.0005992666217292372,0.0,-0.0016338475944751353,0.010950046288324144,-7.177033305180041e-06,0.0,0.03477170895363916,-2.9622876902179825e-05,0.0,-0.003675354041280059,0.005977312380907187,-0.0004079695168104825,0.0,3.912362957850525e-06,-2.7505395260270886e-05,0.007098204673182462,0.00012029234740976775,0.00024172534539964878,-0.0005444551560240138,-2.952045441064215e-05,-2.9919821967294437e-06,-0.014807809969160118,-0.002472038242150425,0.0,0.0,1.1722173896461786e-05,0.0,-3.6600408783142456e-05,0.039235105243127955,0.00026778946727990454,0.0,-5.2401190324702316e-05,-0.0005728012224846022,0.0254802611289955,0.0,0.024991954436297807,0.0,3.260835770989278e-05,0.0,9.781267583900924e-07,0.025405968646405926,0.0008901569452464748,0.00018817550237843712,0.0,0.038471356469796526,0.0,-6.636256114978662e-05,0.00017726218496877925,0.0,2.365591242687027e-05,0.0002592297652803072,0.0,0.1145798579896358
