#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.005894597524300894,0.0007916075465392335,0.008404708186923814,0.001205117069682324,0.05121427062942035,0.03585736675907627,0.09461918285284515,-0.0019108727851315653,0.002018663860592145,0.01747113085247567,0.007298716430194221,0.02081339389131473,0.0029705448457135867,0.008308035073316431,-0.003261101901184275,0.013058136810823523,0.013170655437213177,0.07262271520874714,0.012922228454762711,0.006052122309780341,0.04450851820881366,-0.0020265574621786547,0.030882000096846232,0.008095853923240096,0.01326016112213874,0.0002245637218454495,0.07159066355587117,0.004506586599324305,-0.0062600570042967135,0.0024207116237001127,-0.0026852747859627867,0.0058687520295052946,-0.0008484386296155205,0.08859494118725086,0.0338331733131702,0.00367751872978022,0.018576474278640308,0.08792008020864485,0.023043733714654218,-0.0012395782752570507,0.0036004631571093138,0.0007770632534598996,-0.0018508291674155866,-0.004890165952349582,0.0046731388326986915,0.010532276717952076,0.009560612174385067,0.0009221496578750307,0.00507285175190844,0.014666903476411053,0.0028323621735084183,-7.528396081270699e-05,0.015247763993649731,0.005403901576106709,0.010425335003094704,0.032781155266563285,0.0022086663476741024,-0.06179774155383623,0.04715710075027908,0.01553722184811395
1,0.003278941856049858,0.005327021282548798,0.010185438924137351,0.0023388635452391495,0.0019252840284763907,-0.056480229319835276,0.002189149472414892,0.000464176045930301,-0.021997078342598002,0.003200636812299584,0.033949688874001786,0.0015859231683533037,0.19951885795639648,0.004153805664966981,0.024567545350042384,0.006922001809502269,0.07481438879613496,0.04131362047003322,0.139183125888145,-0.0013335915182525904,0.0030844304371942725,0.009371756804802721,0.009905931071605568,0.017564078092548206,0.008136647472762918,0.005805889072003478,0.0057580007563020775,0.030798600163859654,0.003337357507469468,0.015254736217411025,0.0031712973666681394,0.007331034727847307,-0.030613096327075838,0.005530071261452296,0.02528575243769111,0.021337041339123567,0.007214027163755664,-3.413864642198877e-06,0.032338519240755766,0.0071601329512455516,0.011157084994042018,0.0910768989522384,0.0004001100657438621,0.010030242665666902,0.018557256637835893,0.04388999857160446,-0.002304796631147456,0.0030114209583601355,-0.004386186650788404,0.012569961717620218,0.006536175601645086,-0.0009855082110020433,0.018901978379095723,0.004513280100852872,0.007145752423362689,0.021868414589632547,0.027159264748595088,0.00979385981260037,0.008793681472661056,0.04170242981916962
2,0.015269427007231084,0.0019932080808094765,0.00040233607734876665,0.009573709022464589,0.02594988122975084,0.00955656415055962,0.0030372302056374608,0.0022762913250645926,0.005405210136081143,0.03403578847648594,0.01637497450440861,0.011498771020166876,0.025867271550510502,0.003035462172416357,-0.0004909176538325381,0.0014853389611067262,0.011990105872645741,0.04508876608574246,0.0055712981044944146,0.010337501169675294,0.025177673174467487,-0.023830287530454238,0.06463255956615772,0.030649522275282885,-0.005947273881626408,0.006614916507489368,0.03150280561515447,0.052999708803862476,0.01648594879303555,0.03458503876229461,0.007990714220057532,0.002745516768172944,0.034114460269812144,0.008143679040282095,0.014103864745657536,0.025049844566990227,0.03774203887244432,-9.777799982577421e-05,-0.0304144267096202,0.0100833000776353,0.05714742875095726,0.006264222550873801,0.03277600169046158,0.016875641402479994,0.017066179381829794,0.090816838154597,-0.001757196547895933,0.007393239720372126,-0.009995482198085416,0.022134690844519956,0.019322634322971894,-0.00027237721335493504,0.03515582583222174,0.006120080344337751,0.005220442476379946,0.01953879154563495,0.01113157793586711,0.008360592510920715,0.013827298826612338,0.028385212960212333
3,-0.0017416023129478478,-0.0018087078582702412,0.006684475272274809,-0.0019014551014300634,0.005990665699388311,0.025160349280435305,0.003850023319124376,-0.00011528781919627541,0.0070527053641639015,-0.0006663744490112398,0.013562139443120317,-0.0014219768970783213,0.015136078018583759,0.021057415208357518,-0.00032720408218830054,0.016937611177366238,0.035245761637251585,0.0507314710985539,0.06471363025943547,0.0008930600274300306,0.02931067810820289,0.009635162932425471,-0.005198174887932877,-0.027453903614970646,-0.0012281193216454522,-0.00022066619435472584,0.008566622575962158,0.017538885714943775,-0.0012636038820777594,0.006277932617484687,-0.0005140499997620724,0.028203802951507925,-0.04969006594647322,0.00495582694205468,0.009586111454426281,0.007549060307492644,0.11266725104102712,-0.0001178475058585627,0.043767929657811004,-0.003231065918654877,0.008824210042712635,0.055739574430864115,0.0011050875495655656,0.006185390392265249,0.12126344090629781,0.01368730487991337,0.0024220053317395656,-0.00023285031094510806,-0.003933080525028194,-0.003404999540447988,0.1327936569137333,0.002263559663303282,0.06363854598162294,0.0028781361329068586,0.014399249546233632,0.02638394446104259,0.006814554603423212,0.005900498892481895,0.02342994408252003,0.018095845227140396
4,0.01417050392762025,0.06094023689567142,-0.0072155312358691374,0.007705676350198279,0.006380897179737013,0.005309014900346053,0.008346075669528647,0.005462111874520505,0.07001941508791851,0.004586101908654175,-0.008382288153442434,-0.015217658122616646,0.012335589372054423,0.01683119242459807,0.031122926084641653,0.002942883431090252,0.010575609425417513,0.048636925631726065,0.005867476229041653,0.002686490033002346,0.037894034995456155,0.012117078934698865,0.01674348803946086,0.053293143340759505,0.037390104513574815,0.009892060733804617,-0.002874596134457466,0.004693787686041807,0.023614820784079678,0.028238457749618848,0.07570228845612718,0.00041096352393055826,0.015024888184599967,0.00825776713221105,0.0394210482295355,0.011707026618731376,0.00453851436438982,0.001142181020006421,0.004780409815043376,0.0032116401193305966,-0.00257370605895637,0.0187058410890154,0.0001363933107897684,0.003884471661581145,0.014268899590172683,0.010262947321720605,-0.00190807533318551,0.005046855395837105,0.014528749347856496,-0.0004738232609121714,0.0003532195666199666,0.004079481147833961,0.014140344029127373,0.06627432197361946,0.0008357304471240057,0.012252176338298214,0.015656276133633344,0.023322864167581097,0.045398255999460936,0.0602332839962984
5,-0.0026466556040192287,0.00562397760535921,0.0031166587389273707,0.01119571216598435,0.02037225015425787,0.016100699368922812,0.003197527935335861,0.0010969630523620685,-0.0030954846192137444,0.004388353488465852,0.016076829541197078,0.009632737433541238,0.0031244163512356383,0.04126126225680787,0.022602556635323845,0.09455029916615669,-0.008043625585827125,0.012509459076093597,0.14814480927556103,-0.007454807588428678,0.03275911744873441,0.0036141788305107604,-0.004375376941658215,0.004590651105593874,0.007701929202120216,0.012674369072224974,0.02866366229754105,0.00416270353694812,0.011549351508720242,0.004197965958517432,0.010470656057988035,0.01972984267832459,-0.011314755498836062,0.022704919773081277,0.00406614119158676,0.003697634180184818,0.06251226345698097,0.005395731446114894,0.02244966321988311,0.018541068827676515,0.0022987331244237364,0.03826408733517772,-0.0017996640134885222,-0.0680752148061619,0.013543425632972176,0.0037595243250571862,0.10414099025728636,0.007940479537895928,0.012444317217441086,0.02147934641850098,0.010975612589352805,0.00746861894701322,0.03441709464130529,0.009376990215595172,0.024647896321648117,-0.0015976731967093092,0.008868468554430523,-0.00581982547317836,0.026971537668187853,0.05020576754728122
6,0.125805658202404,0.015376133253657038,-0.005264749598391566,0.0053912004016014895,0.007172797570625747,-0.0294012644305641,0.01502958106768921,0.03472318496669684,0.017338342121688843,0.006438282355629879,0.0037250896116387245,0.07470441585570625,0.003277752023341171,0.028430788340874234,-0.051793351692477604,0.044664245572903466,0.022738542282117212,0.03390827151105429,0.04165967755886391,0.0026930598372805503,0.0544092604840113,0.01545820199171221,0.006936588856806758,0.0025230021665261304,0.012392912042378317,-0.0033347364936584466,0.012638857372158533,0.005309336075230471,0.004302007883650443,0.007418751230239894,-0.003606893459856486,0.0053288887328043445,-0.002626612883760664,0.005189040410737989,0.021063189926476406,0.009505244215962891,0.01854860959871009,0.002868843511502265,0.01380582636484793,-0.00177015508635724,0.003130018590476928,0.008024023533722327,-0.0026009835751349864,0.007707775995925935,0.029989912127699758,0.006342304680786501,0.00042264529183052424,0.0008749459225990593,-0.007989146083767983,0.05973367963050939,0.0006095002506776203,-0.0018958857387514777,0.03485218415525893,0.0035323971025411688,0.0029752174572709737,0.10690265386227911,0.005421848537634546,0.0411521025633652,0.01593982359382649,0.03596308615026086
7,0.0037037202556877403,0.01818280597789717,0.0023884329742654906,0.0019059683316856766,0.010940500584938562,0.04132103140453575,0.01247399307065807,0.0007784738926570141,0.00016070205502055377,0.03793246479851048,0.007458527804056793,-0.00010359259218561331,0.010033941364996638,0.007590355794165856,0.059681411793948445,0.005906543816214635,0.0021881651724533734,0.0005651230671520754,-0.004951828227367154,-8.427713747915597e-05,0.0011622167250356786,0.009482503585180943,0.04969186249728352,0.06419975863198911,0.009310929253778187,0.010435817401190378,0.017049744248227548,0.03050732381300663,0.012833988055055406,0.00808225545610619,0.01196164323418476,0.0071154130168581235,0.02179913561664057,0.05670409759310038,0.0007058634425249461,0.012860036910380788,-0.018603981216762513,0.0066645397623354375,0.013362846898737173,0.011734648430278128,0.014945178526970236,0.012761334897436085,0.0013629784464224595,0.015410300547899174,0.01871190749183964,0.014792355536317695,0.0209406241524122,0.005523615979945964,0.08348558962263707,0.041145899488975804,0.014464457295572742,-0.0008086187095156812,0.03825045455107885,0.04811530415889319,0.002544761942186344,0.03361833338502198,-0.003761407051432391,0.020337961101129336,0.0266467240634408,0.01657714711287409
8,0.004938198521059452,0.010317499744736766,-0.0018801709298854666,-0.01492028203179894,0.017317852953487638,0.03154844316918863,0.001948028311563208,0.001959380681143412,0.014147511099431662,0.00020974175418709846,0.010010718426178856,0.006803777030968015,0.04877020755965746,0.024213583864761495,-0.0009238207673961803,0.016895038265035123,0.06473529941867431,0.052551853778184325,0.05168840654877962,0.0018532641332632638,0.021196099935440443,0.02010919729428348,0.013965710826061887,0.02510732911027628,0.012221070988394492,-0.009923233971792029,0.01787868374578758,0.040646702489551115,-0.026683120173671283,-0.006308598894406916,-0.008887881489507083,0.00498682506461664,-0.02618371143876638,0.010617715440882643,0.014648038389287868,0.022043856139064618,0.030761495571259005,0.0013363170740881547,-0.01352947490437329,-0.017713294453733517,0.00436981420724595,0.0566054073962931,0.00250877882590813,0.024706582841111734,0.010791014749408417,0.00964131040642339,0.009456628570572334,-0.0072871274288986015,0.002653978387179147,-0.025221871436186354,0.0192430106422014,0.0009380633146174973,0.09850753275324825,0.006546624431760401,0.0011730976896330934,0.10908459743415473,0.0032280176068084495,0.04220561525150303,0.03542522054720614,0.0014968805200136395
9,0.000887111749398437,0.03766810524202968,0.002199734519118042,0.007087505055427045,0.0037136886382033887,0.06885675820242859,0.005361083084940462,0.06221485451132382,0.02633054407909607,0.02779813610500157,0.011062161105348547,-0.004320709956433129,0.010278316460567313,0.025238286837398684,0.06304547332640585,0.014674942569584062,0.01077803763022741,0.0776355659391449,0.013800328869523336,-6.299000764928602e-05,0.011707493832609234,0.02773114332639778,0.027601430880024102,0.07171238804835278,0.040918551258582604,-0.004050086872371558,-0.003694155886809557,-0.00432662429455791,-0.0031225539865687452,0.004405741249714338,0.002039677095651603,0.00038487053037578647,0.02214920897349605,0.03041057746891849,0.06552601655059444,0.022625614554657735,0.007031233869908295,-0.0009394001604147539,0.022189054567255423,0.007964261140360208,0.0037526903693347042,-0.004600874605540736,0.0008284209723570629,-0.014271765687189882,0.008025161639667376,-0.0015633950505450273,0.003216007096616258,-0.00635802315898809,0.009206250503573842,-0.006741207769164404,0.015422194227563435,0.005130875882464248,0.043777056799684584,0.014596279855003558,-0.0048596574369669755,0.004055576427071738,0.022771799846283542,0.02355372397504276,0.022538188933920098,0.006904047831553975
