#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
0,0.001681706007775487,0.0029710926609327853,-0.002845666979848811,-0.001573681480945937,0.0008617629451278082,0.006811107971128563,0.004541526206737426,0.008019448972347175,-0.007446087199670303,0.0007682054091246145,0.0017488015376755292,-0.0019505551059486492,0.035794013481546115,0.011311640800584362,-0.0004325058515109707,-0.018049800255203762,-0.006415412870577387,0.11846615043146355,0.015227247184867756,-0.0018670977197425332,0.009773001067470954,0.0018348231289753902,0.00917545276167158,0.002097520060135663,0.03513623543908252,9.553816126241494e-05,0.004647683380252225,0.002458101040727844,0.009496928220399175,0.028709080757527837,0.004623960487667869,0.016751515900761394,0.016010650533753033,0.009624854848109885,0.0005156299558965658,-0.00866561014079197,0.0018397038361071306,-0.0018484436633061662,0.025221081850013666,0.05968105473812085,0.0001271379131226096,-0.004231417922299523,0.005004026326848603,0.002328962984097885,0.012972770750073527,0.004057457267788861,0.005250579464890715,-0.002138684101287189,0.01575980460551263,0.011449889010593734,0.009562442760372844,0.002203229465616498,-0.00012104139336834289,0.0004252871884606474,0.03145555194396264,0.0031012119454343562,0.034629640805591014,0.005605237390029023,0.010068228871058923,0.0012872652875271105,0.0014539521421456157,0.012722430921536725,-0.00829946038385337,-0.0017244509696750468,3.544957171397213e-05,0.005506120758390863,0.0019060054507942345,0.005868137571030925,0.03892786504055575,0.09732590000998625,0.013249456417597219,0.0011401556575988067,0.012936967660806608,0.0023696055651989604,0.004855497634675065,0.0047626188888568255,0.02579506657907652,0.006684627390825881,0.006375527785255503,8.88749799552268e-05,0.005960525065173161,0.012039527179503044,0.005443471010706472,0.002041647820731357,0.0016523886072775963,0.008447382393444084,0.013155568735476634,0.04652819194726668,0.00963064289286734,0.00013788373027141758,0.017194653085211304,0.004823758687428911,-0.0008439208825979816,0.05018462988622573,0.003580607033085966
1,0.04012022978544782,0.00437316895289797,0.001797427524496103,0.0010595666235931282,0.0009573261250886487,0.0062837225418426535,0.030974639644280082,-0.006904063266821106,0.09299343309805816,0.0001610738398366828,0.0012512692998866792,0.0012169927770698601,0.001477943531381299,0.011369326213095029,-0.00023018436868578224,0.019465307551331246,0.002642359807099629,-0.002828069631106353,0.012713876219329005,-0.0004217006692607198,0.00573953367610031,8.776145149270645e-05,0.03572250115246871,0.028539275577287075,0.005252493678153121,-0.015398487225320806,-0.0015588011138522148,0.005302239082939674,0.00015057213130934932,-0.0034388695886505864,-0.0011336546539004414,0.017779706393255372,0.01043993542462831,0.025186649595574265,0.001459628435150695,0.0008942276502856695,0.024138499114912226,-0.0003064133596010139,0.006747180410057843,0.01014964998886653,0.001518727875706864,0.0018285286175736422,0.0027788847178656308,0.00216745687605423,0.0031515224760367343,-7.67494055608861e-05,-0.06365872891251939,0.11283986464691195,0.018153937752725842,0.03702419105829993,0.008738919490070657,0.0006795367442305721,-0.0010391328406882088,0.11457104633388929,0.0012210119452916923,-0.0005085781148168541,0.009655428030223203,0.0008885702706368337,0.014609635627934705,-0.01538921860139376,0.017960338822035116,-0.0019645424829767863,0.025709040246251133,8.545343200400559e-05,0.001195126407909252,0.0045378188545003115,-0.0010087740943449022,0.003269626616759815,0.0035922917370942308,0.003031016910533348,0.0017367713384787873,0.019288909284880175,0.007436250387669068,0.03864098257897874,0.028655291937282307,0.0005144194363113869,0.006906671833208691,-0.0019419992490986103,0.0018306988009420013,-0.00013058600726046895,0.013923345116058842,0.008931859676189336,0.008747026869812907,5.3742915537646565e-05,0.0031029024427023993,0.0002406674961259051,0.010390575068779571,-0.01206146198634451,0.0037004479662936956,0.0008157380195698918,-0.019026113705853238,0.0018431518437233563,0.10850004199192989,0.03613035323943212,0.036596165287815514
2,0.09426902409024063,-0.0013914117160317996,-0.004069779466432425,-0.0031332431827518154,0.006543478628965292,0.005767524064146082,0.01748004264716363,0.009396060037128819,0.02660215975870799,0.05003061368382078,0.004645119027597233,0.0061538693457410315,0.0062546006133823925,-0.010214439921138902,-0.003518328905205933,0.007241095767940361,0.009518379602121952,0.01100355975861862,0.019959488050583073,0.00458586590702393,0.010342087700620825,-6.672670253605133e-06,0.01414926974353505,0.01953260085149229,0.016066012048890247,0.00235807508790091,0.007978725514265051,0.01753071215290934,0.006344096013193544,0.0026389031541871276,0.05173268183563622,0.03287059664110929,0.10686730693972685,-0.03161867353239382,0.0034117996591307726,0.010726787291561393,-0.04821168252616791,-0.0002864263008692049,0.04129121686430903,0.01076419963995336,0.00024181235188797893,0.011390000471722582,0.0045926931983005775,0.0021529102487457927,0.009753728163859644,-0.0022049297717627093,0.022877474948889396,-0.0014388816528071694,0.048051553075154324,0.01802547595290699,0.015250916221007799,-0.002333958066133132,-0.0008320635438997583,0.013376574828632654,0.0017009308318854882,0.0018307825457770698,0.011807297235445659,0.0034935692436364445,-0.001791219591920046,0.003658749335180715,-0.012289463524475385,0.007101812860701197,0.008446218656661406,0.003170121108291282,0.012422695064340987,0.018424247560376843,-0.0008322102195155649,0.0033096740291175823,-0.0035866387966337347,0.004899014733435013,0.004597603411007776,-0.0002873916526155976,0.015040933028201125,0.0689953556583592,0.02434825423607246,0.0067724690503761995,0.00893766392892474,0.002080971652145801,0.0029216777750097015,3.187242395776594e-05,0.0008859897841963436,-0.0019827851598431326,0.018089582554329138,0.008267777581511867,0.007013799684041424,0.0020815373396412128,0.006058188689732759,0.026327129706302372,0.0016852496854620346,0.00026840249865626255,5.53039982169986e-05,0.001708882059451701,0.004166077345042587,0.03844750176450934,0.012039450541392912
3,0.029769154263879022,0.011004201679533006,-0.05653752457159809,-0.003339217026831022,-0.00010878391425076638,0.055484731763005245,0.02367175849564898,0.001655049108560214,0.008733866771577385,0.001542329299185665,0.0034072979040085313,-0.0024004539220497468,0.0007267627599424913,0.013501715382514719,0.0008057962142276707,-0.04510252735054831,0.005387783765011838,-0.010086539051385459,-0.002882738886351651,-0.0021338410129774824,0.04640217131156471,-0.0007363282465465013,0.02325467422766772,0.02434844010868418,-0.004686210003860651,0.10600582382398875,-0.003716162353247653,0.04052932909208319,0.005750091531330461,0.014721962139790159,0.0053834587562132065,0.024893769153439042,0.008489712144731399,0.05259405698404601,7.778984006042239e-05,0.002059403922974825,0.01715949949325919,-0.0008547897943630908,0.010003936837837039,0.0030777019651617964,8.058972885785573e-05,0.011985133789283715,0.017161543637948102,0.010673013280177597,0.005327289293942094,0.0051841021800838934,0.010554661518853835,0.006922882132099741,0.010888270094895942,0.008588513764718983,0.04415870587451705,0.01741496309464067,0.0019063761237721785,0.026429218245210377,0.00045569471708817284,0.011646774933673592,0.0013000880242649145,0.0035935267623320643,0.046985478991403005,0.023206769687241415,0.010396237951020383,0.02753900752325431,0.0007519031572940055,-0.0008077222089449902,0.008043814912534782,0.007543619523912052,0.0031215522523569228,0.009767843210482312,0.0114004778381727,-0.0005002938811920952,-0.051551792617558156,0.00024439989293138667,0.004037079690109013,0.0021202270318414706,0.0031155400742730933,0.009509602870883222,0.01792240037778806,0.00753543894293015,0.007907594777892388,-0.002974370232950196,0.02608337230073222,0.008306619930115621,0.00953048432938966,0.0006514590973980505,0.09221680955462191,0.016691113457798504,0.006156009276238501,-0.04474691169826716,0.004415580571758625,-0.0025671328362442732,0.001534637664577546,-0.0019867308413745706,0.012707569711526272,0.0034844995982634057,0.02442712853857578
4,0.00677370694780972,0.0002001974658849758,0.028995138606130903,-0.0002688378428416355,0.0027049698991832892,0.005706421931402516,-0.012395186477732818,0.0009238858995073066,0.015633015066564063,-0.0043546980331503745,0.004063457177299107,0.0035422187860700708,-0.006740588567027334,0.006413012437107745,0.031062476693766543,0.022233911915588454,0.0021203447316877192,0.006588577889815058,0.01945616418653782,0.006890106698654137,0.005084559882724417,0.008661196837200572,-0.04004445310121464,0.015195741020039798,-0.0008127215239241167,0.0021518828229054295,0.036539950570001554,0.039276619375924006,0.02045186692991799,0.0036109078160378523,0.012622798016122861,0.03463874702053182,0.019933686808175182,0.010204399192416449,0.00042660289416350105,0.01432560017875778,0.027894172090006275,0.0019865935845693678,0.01563322079290515,0.014157370307012519,0.00018667321020977953,0.010432838752428208,0.07303919694275178,0.0072161771997963755,0.05795193980651007,0.0010989916597559145,0.0010939810447659355,0.0015687826573850898,0.014756619125357253,-0.02356256247397775,0.018397395090286227,0.001148422474717133,0.0009560773665240604,0.025007771373227978,-7.873947539141786e-05,0.013943682101203433,0.01292248916537369,0.0009371943890052829,-0.0010790355817822906,0.002170419646589771,0.004246162966032882,0.031902688633283494,0.0440335428092308,0.006007561978670123,0.04259719414791884,0.006240161932932454,0.0031368957411171505,0.002276743116666398,0.009445431232278983,0.006533334542421853,0.0036679042647401548,0.02345413463042525,0.05211918084803368,-0.001253007292324784,0.0799304739233859,0.0030160972743820233,0.026457764062137092,0.00013521530895961508,0.006033985526965155,0.010270842785331155,-0.07379085678700789,0.009693222083838425,-0.0004114001091147308,0.002595664818116374,0.003123942719343551,0.0021636052629274457,0.018442368413949674,-0.053547937999750696,0.007085839148006542,0.001771129783966054,-0.05518258016749174,0.0073776152221005096,0.055274757238683934,0.06390180620946227,0.016256925704320253
5,0.00807524104666887,0.06314685590925959,0.004258784617486928,-0.003082596175601275,0.0028361314030221894,0.0034063955496986967,0.014717461309565737,0.0011997650872992106,0.02495977590049631,0.004437676587290529,0.0036065996476726493,-0.00408762932202123,0.01318552714852746,0.0015604100253557628,0.009158564534436057,0.010149527283498591,0.00036977627649125144,0.019217787433969145,0.04064411409060058,0.0034360921152903684,0.03480870224973655,0.018186446176607977,0.014716623187631827,0.01614407228404836,-0.001092474328112617,0.006579412054032439,-0.000807744587187353,0.00656984857802991,0.003823509873402328,0.009738622379806345,-0.002747564196126648,0.0055565254378551,-0.0020682596312793086,0.05215111880747671,-0.00044389831706444243,0.0007479744660851604,0.009551892896910696,-0.002776134975622691,0.021390709201903113,0.023132231209290945,0.008330388069564707,0.0008692368816503207,0.01623948529586647,0.00393266058063382,0.0046573689806146965,-0.00655440364361879,0.002692674291710506,0.0027324176126179195,0.0019672777015379227,0.04241216126681786,0.020710367768787163,-0.0026507897273346077,0.0004302985345792102,0.009665588703022908,0.0005972583672050847,-0.0029757579686860804,-0.002827998204810072,0.006816224791004181,-0.006948403522139022,0.050179350129017045,-0.0031649115816036297,0.011745123287492686,-0.0013397684509125756,0.006082392348181675,0.004778498992093451,-0.003902816733769609,0.0035094001317280757,0.07519850536105477,0.01260898435111367,0.011694126736784473,0.007661293025639023,0.009862317014002397,-0.00112837770899725,0.0021825640298757526,0.003805846189411277,0.006478966832017436,0.03150084135278892,0.02063719825429275,0.020020043675367357,0.0006934347715256134,0.01437101783616263,0.01104556506939974,0.006877634222623716,0.0013524703617552867,0.015096319693079849,-0.0013995743507200582,0.003956712019680509,0.030791812753956222,0.03283509202672736,-0.002355038091792069,0.012175147441312886,0.02064968551179619,-0.006341808573631703,0.005526751924705844,0.005884248672350196
6,0.012800872720779267,-0.0017843853295333094,0.007248923846386776,0.0056510281890813745,0.004302632199990753,-0.0004984737098517756,0.010537588166893276,-0.0015540684244578795,-0.014412377622525155,-0.0005060077554485355,0.005662200781565501,0.0015106994019875415,0.024089717201288573,-0.0003897949663376437,-9.80138030542285e-05,0.015431622052352325,0.005653470763566317,0.024450149990731283,0.015364772703353709,0.005063673392339885,0.00920849048734665,0.0088874992247787,0.0027346394259990074,0.018763662077539107,0.027422541155035625,-0.0012991691209198726,0.017663896196305973,0.03146412575436695,0.08787106681103309,-0.004612917699018533,0.017079863367681667,0.012313082263583361,0.02509860923748201,0.01611784108502845,0.03759259475193034,0.026294233071088677,0.019531005942652065,-0.0020090195933936544,0.038078018414524795,0.026022483175768447,0.0016846338462286133,-0.001978361194257428,0.020966967545178187,-0.0001408477445373686,0.03845487995341819,-6.946002482252685e-05,0.0005032893877528916,-0.002272787078736683,0.002207888463072788,0.016134500388732785,0.01151581490887795,-0.017402541905655884,0.08226377938809099,0.009020063662850545,0.004704871214126009,0.011457810241859503,0.023211087056574826,0.00920604934316403,-0.0010994420993857184,0.006301401125452436,-0.03033390000118576,0.006327970540436146,0.006522885276294016,0.0025587750643751997,0.0069614808964869905,0.007082262128070924,-0.000920879439290619,0.0013342181834398463,0.0038550972171892237,0.006246877329577886,0.03367517844863609,0.005484031702852941,0.025094218925225904,0.006374489243253176,0.0046310228436338636,-0.0033190473454178964,0.04715774880614413,-0.0015651455185187097,0.040713793360555216,-0.0003556430559051667,0.021737845053501324,0.0010021029399347155,0.0068950977136310624,-0.0013759891917123732,0.0031894286196696357,-0.021430877624103603,-0.002317060895795127,0.039262355550451,0.011202450258351785,0.003831178221777909,-0.009703903289279078,-0.00013081351817291668,0.004660710649499926,0.017767834492799665,0.010467821762008729
7,0.003953305531068904,-0.0009898916786648983,-0.004192853068007732,0.0008387727482789856,-0.0005261958973624723,0.021106737735303357,0.009062447687358035,0.09395405658560982,0.017929197309135284,0.005807443373339227,0.0016023481522979594,0.001127299011379897,0.008538177150901712,0.002296067428725552,0.0020517776192510075,0.019568358542537346,0.0005570382599935363,0.020096485192102838,0.02057025960840912,-0.0017540734558805068,0.001588407741396038,0.02241393921384272,0.0019827765636935327,0.0050137316902574836,0.02029520186778254,-0.004567415110916989,-0.013553303658387335,0.015240811474407253,0.000788162566593394,-0.005465261916097359,-0.0010030118390106314,0.04154692151566293,0.01102449928414404,0.017447360277309476,0.003883408187298469,0.004009466791995247,0.02157854650772717,8.256443551548333e-05,0.016096922623556855,-0.05533718277333299,0.004660214515407275,-0.002694308996469514,0.00839420371596521,0.0027016603233272533,0.0072801481438128845,-0.0016649303611249084,0.05162061151171988,0.004670518802932498,0.05496766185735077,-0.004906544078490113,0.05930778741777029,0.000858099778676707,0.0027786474551438254,0.01573923774632914,0.012704024879446009,-0.00025093771939903276,0.014820509207278674,0.0025371238267724878,0.016088702759877622,0.0035279743691989897,0.004623087620493735,0.009278338641000387,0.0018910351946591784,0.000879738379197741,0.039963030928654615,0.006928714193640056,-0.0033450588502126235,0.026374548193988295,0.016444194859845197,0.04937680242223354,0.028850080704654845,0.008571354472347434,0.009973264930028938,0.005929785933144652,0.015396533071557906,0.00719756068534162,-0.001313895646136624,0.012110631899294733,0.0001488113673292385,-0.005569641096832734,-0.01219649187418118,0.002854315424350378,0.0028650136107797445,0.006315089340469652,0.009195267618798329,0.005076130814129115,0.012920219568726054,0.02047228131249119,0.01898140571347874,0.0013673895328904476,0.006209538270750467,0.013908084865657838,0.0034718451411523805,0.03516566513356935,0.005806844011096081
8,0.06806969643232404,0.004264997773157434,0.014076275701747756,6.904992550761363e-05,-0.008966471075481805,0.008887210388329674,0.025345847953459566,0.00394477375231007,0.020175138577759474,0.0038060849625295083,-0.009960503946091886,-0.004512355478854494,0.0074683230069422565,0.0067252450325698925,0.003784697154102099,0.005403226650797585,-0.007215376544215827,0.019962090331758248,0.04294216668534892,-0.009013248251266537,0.020130711900455282,0.0028522529310315296,0.020267121963274223,0.0025979520681654804,0.056875225644720154,0.0031408583886938933,0.014906417693116385,0.01750826547529029,0.006359696918254405,0.0018523802763747653,-0.014405036731423992,0.019312000412080775,0.04005733231168854,0.019707465367011893,-0.012377882666158267,0.001877117198665042,0.02972031918544946,0.0019016320915691948,0.020063556879206534,0.021128418840792477,-0.00754658013188495,-0.007240509317208554,0.009257124254630373,0.0026362841964962386,0.02282071640307254,0.003667640195957675,0.008863444623170715,-0.006165287583444992,0.01905673245375856,0.024996540805509674,0.019087625435474882,0.0020695328833783997,-0.008888612356085958,0.011624084626305712,0.0018642733911201966,0.0022019652973308437,0.025707593775171216,-0.016753151857423286,-0.03450808317551559,0.02515868292355155,0.003859767238882132,0.03261380855551312,-0.0059876292534724995,-0.0012450867983781614,0.008043832303349466,0.012755198438726623,0.0016114502325572763,0.005748535669612508,0.013041372012303274,0.010137612361386623,0.01829943775039261,-0.005822177446348249,0.009578583401691083,-0.0005997603314376557,0.0149207626028375,-0.004920657024644694,0.012841790261871164,0.004800265240263435,0.00344609558323977,0.0025377354486086612,0.03346792528670763,0.006484180888822555,0.018225253415400423,0.0006582126274720161,0.00665592823897,0.0010583582011361406,-0.005770855920418775,-0.02966877998355889,0.007680001519527517,-0.007237055026663748,0.015316013730495279,0.0043508464542584575,0.011265124034918094,0.03033678599796693,0.011840568852175859
9,0.0003622946608833694,0.0008494888101414614,0.005549906401718745,-0.0004224647909464466,-0.0031398314125790283,0.01239315923811297,-0.015797195246828984,0.053805078015707046,0.002928828947231908,0.0014002641000927015,0.0007225270085101769,-0.001718485681145015,-0.017329452816360072,0.002594542854914764,0.007816310870713526,0.0025646817233313276,-0.00031278886985723175,-0.003788037987247911,0.010946425091588975,0.0016704882746104801,0.0028482401513429266,0.007428084709601228,0.017394792477274403,0.005216800598050733,-0.001963018480728816,-0.0009115859777706573,0.01788572023685054,0.039905367691922274,0.0022299390161307493,0.00122891404718165,-0.0017013257446505008,0.03889712352330787,0.005035823727003241,0.026657048610980283,0.0022744793406329596,0.01249336443149146,0.03649905086626676,-0.0007375603092864425,0.008786428780235354,0.008137294431751518,-0.0009227247114695712,-0.0015138621428120282,0.017085730391427464,0.010395282486081243,0.032983251561855116,0.0010201935230816778,0.02663359938147641,0.0012974453910271863,0.009007477423780212,0.024948088199726968,0.03174537972284612,0.0021454196980762504,-0.0012932348740704112,0.009894820605302097,0.002343607613978759,0.009141353739816378,0.01809986524714749,-0.0009912327266931305,0.037390499968503056,0.008958858093397925,0.003131749599676266,-0.0013409204719286693,0.0014685071783222816,0.03812290741809235,0.03817825494811153,0.002157485181724448,0.0017405561301579969,0.012146917247387146,-0.005581775350967892,0.014077281836227529,-0.027918897429786812,0.0007381188628334119,0.04026915431029687,-0.0014123669866622631,0.06518695928603838,0.0011964919413894114,0.0013600787017615421,0.0023617008724816824,0.001700866688491733,-0.0002530595093537914,0.05419124579464522,0.03833123093858078,-0.008953906807139998,-0.0005411943318022636,0.00426864244367256,-0.0037824634983430476,0.0048381211937666615,0.01263101018125233,0.0011580445153355058,0.0021512075127977552,0.003067662752559813,0.02191070001050062,0.012435203642364381,0.09281951340931152,-0.0010089113319195421
