#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,0.0,0.0076907625817374484,0.0,-0.0007852036371179153,0.0,-0.00144933771757075,0.0006452993710358472,0.004036816150045496,0.014895048102035301,0.0,-3.660281790334055e-05,0.005903600518198722,0.0,0.008669416205967157,-0.0012850953075861037,0.0,0.0006795502556079887,-0.0015807805680963802,0.0006628719167178012,0.0,0.006174736206953015,0.0,0.00014312309422813684,0.018639722900070592,0.022134694905386977,0.11631082262050851,0.07204271786472849,-1.179311666475269e-05,0.014785913334433938,6.185814929017808e-05,0.24864201816722586,-6.802721466151237e-06,0.0006877310225976878,0.017971345519598638,0.0027829028552344474,0.0,7.308366517488916e-07,0.01450417917319433,0.0,-1.1209451870625145e-05,0.009409100638671095,0.009821247147576572,0.0043842285374317645,0.0,0.007339844638447332,0.14977781696668188,-0.000991074536054972,0.0,0.032531574083774696,0.038552476925564474,0.004161320926555006,-0.0008651985031359492,4.7282066590337396e-05,0.0,-0.003244162195073623,0.0,0.0,0.032023972897075675,-0.003894432163908686,0.0,0.06939009376744033,0.019871785195862378,0.0,-0.0001119711251371439,0.0007503339834259912,0.0,0.001955347724568325,0.0,0.0228580325363984,0.0
1,0.0,0.006060749436934197,0.0,0.1049530589199813,0.0,-0.0001743834746532911,0.00017251523901523004,0.00879507087757558,0.008982091454413662,0.0,-0.0004936070238157309,-0.025957095954092072,0.0,0.047354541212737175,-0.002189525416738046,0.0,0.0008799269626180741,0.026445499331855683,0.00011684092299400115,2.923976283319975e-12,0.011041234832655608,0.0,-0.0004520764522740844,0.03368729708002668,0.002541638723687066,0.0017849269960421219,0.028172661215084743,2.183286266303575e-05,-0.016260286492878882,-2.413901540861466e-05,0.002953019798100133,7.318151140533144e-06,-0.0009967569449718812,-0.0027685320544537165,0.3016956143256489,0.0,-6.217189393460722e-06,-0.01949465736011921,0.0,-1.9379394885798067e-05,0.03264949572656183,-0.0007928081136427961,0.0030397005612086093,0.0,0.07060576885455049,0.06979499862928197,0.00020621359704395628,0.0,0.005463685025079732,0.07842834660832763,0.0006226452641517561,0.00147369979457022,-0.00011289862671193741,0.0,-0.0012219572748820484,0.0,3.247968461403441e-05,0.005565955119155234,0.1733458108661512,0.0,0.0006507981898755721,0.0030419328123045234,0.0,0.002029700765345511,0.02769020468733607,0.0,0.009207921084463987,0.0,0.0014495794434711841,-4.625351327401934e-07
2,0.0,0.04467009572874257,0.0,6.312421677168516e-05,0.0,-0.0003726656071506948,0.002305468534070262,0.004103452090582751,0.019603562457883594,-8.757343476209203e-06,4.5815046138435365e-05,0.07276989613521545,0.0,-0.002790409876400769,0.00044846694618417394,0.0,0.0007608906929696878,0.004767273771546032,0.00021442297417166245,-5.541269968780457e-06,0.017584497376284165,0.0,0.00044522995562110905,0.131724958928675,0.06050605712396346,0.017257757670798336,0.038323868200653366,1.906633674116569e-05,0.05491842766083354,-0.00014072353614668406,0.013477075391106225,7.511108768503639e-05,-0.000756083248108116,0.008052330059197196,0.005892440984995897,0.0,4.358232516504746e-05,0.010263515826793213,0.00011765674668550955,0.0001788719691978559,0.07129823085285122,0.028698483112166436,0.013220492209666916,0.0,0.12945126751474867,-0.006338391217249394,-0.0005574708346846531,0.0,0.019194513244838337,0.08614385248561884,0.004243800152287334,-0.00016808139078062302,-3.121729780300928e-05,0.0,0.018643820277408022,0.0,-9.233482896058751e-06,0.0015161464772412815,0.042414486793854934,0.0,0.009917209775144119,0.036750907899284826,0.0,0.0004603851728607141,0.008027852800236898,0.0,0.027489569572493405,0.0,-0.004113944152782781,1.4263661324309422e-05
3,0.0,-0.0031840470067779143,0.0,0.02449325277534438,0.0,-0.0008284848244560266,0.001222839000191743,0.016763332001054197,0.18768533296147968,4.190476123694724e-06,5.756868736772322e-05,0.02559007950838373,0.0,0.031767277218552756,-0.001584400373331509,0.0,-0.0005778764698556698,-0.0025659222942582115,-0.0006484928703948713,-6.251905509666879e-05,0.01812436020260176,0.0,7.620909385570243e-05,0.10476333734494166,0.03949658179372986,0.01251702573487202,0.003586622979442541,0.0001253770157761556,0.008074681372108707,-0.0007421218188166878,0.009177129352156144,2.3816027796677616e-06,-0.0004611457131312702,0.027110174060692393,0.09286735659826151,0.0,-6.417068144359299e-05,0.029589874585747095,7.73295488958126e-06,-6.8541838150386186e-06,0.02872820833213871,0.09049075830027685,0.002110460966359668,0.0,0.018919859425870298,0.012717689724116814,5.1386831315591376e-05,0.0,0.0038526240696223246,-0.011436474746752799,0.001531381711828644,1.687810818810252e-05,-1.0773055724063413e-05,0.0,0.0003556911981831438,0.0,-1.2481579880556966e-05,0.023412007513657195,0.00601638574189388,0.0,0.007651190730571794,0.004750357583002074,0.0,-0.0004591777458592332,0.010222962039202364,0.0,0.09841730101702177,0.0,0.0048321538393031795,-6.778868483626524e-06
4,0.0,0.03456166060494868,0.0,-0.044612182052492996,0.0,-0.0010531613039675256,0.11175518570742955,0.02854201854434048,0.017609216134463205,-1.0762355346069535e-05,-5.446960868780903e-05,0.008623966048212821,0.0,0.015389965376452366,-0.004678335685994785,-7.668140694593877e-07,0.0017668079622912716,0.03586343584180373,0.0008024579657777106,1.6510365020031582e-05,0.09895029415952596,0.0,-0.0010172395396350299,0.031039070565664167,0.025257635476024,0.011018015539969,0.0902137455361914,-0.00019689669552887503,0.0010688857911499926,0.00024718349177300827,0.030171991897254585,-3.497065175171622e-05,-0.0006146140227944221,0.028612356790002774,0.02027260523280771,0.0,3.925087085529843e-06,-0.02910630090747349,4.1295324353025683e-05,-7.058259248322625e-05,-0.018189907965106403,0.00849296495400531,0.0021760185711996076,0.0,0.0055994107749671364,0.22565648153178963,-7.445637109598205e-05,0.0,0.023630823868239358,0.07570636423059762,0.001967247901786007,-0.0009643551311828652,-5.631886750502018e-05,0.0,-0.006192285658787985,0.0,2.8009205061123168e-05,0.041976805969119735,0.02237563665906972,0.0,-0.03136329209804637,0.08710366670494901,0.0,-0.00010856956778752798,0.01890984962705478,0.0,-0.03115086699147606,0.0,0.011918511580008362,6.3925753816329335e-06
5,0.0,0.016015876524557465,0.0,0.118970531432435,0.0,0.0004514471972251931,-0.0010209279942397643,0.011550594691246375,0.010278808382962776,4.274829293599887e-06,-0.00015393464087977754,0.005601663598869733,0.0,0.016169412832119118,0.0020617173901798245,0.0,0.006245512098439762,0.02528923938072779,-0.0015843380147533678,1.9332699131269588e-05,0.027505199926438604,0.0,0.0002943455316474247,0.039021854547654534,0.017371032168804437,0.016430707948590254,0.002828380165342773,-0.00012010794845818105,0.09308217440699974,0.0008235041926422882,0.0153918490661217,0.00014875932607719044,-0.0007806642491957395,0.047575600762453644,0.018136048712406518,0.0,7.650578926289883e-05,-0.015370498109533242,-7.536979962724063e-06,-0.0001098783502648895,0.015852009167930597,0.03541643810178849,0.026990601872537164,0.0,0.0006103073963080297,-0.005216566067532387,-0.00045499793362877326,0.0,0.01283787508709998,-0.0006898905578717243,0.17255592392689698,-0.0013542798861862367,0.0008883003999202897,0.0,0.0003194386570737016,0.0,0.00014139079105528662,0.08186893598258908,-0.015588810640515425,0.0,0.020487659906772995,0.015393616136796597,0.0,0.0009466848590257847,0.019345793059285268,0.0,0.053377053481050554,0.0,-0.0006608226890871174,0.0
6,0.0,0.027738103229465457,0.0,0.010039218482212113,0.0,-0.0008042098370253269,0.0023055802027359238,0.011399605509758402,0.050007951239615336,-3.7089289014158453e-07,0.00013913128897060829,0.0002988065140213102,0.0,0.01774890279254027,-0.0017808902054708543,0.0,0.1329333255921445,-0.001421961408575379,0.00030474008681963125,4.072145595993551e-06,0.03061469155337629,0.0,-0.00021114960370726438,0.05121682675506974,0.033453507613848486,0.0018044413169486084,0.03292582418618968,0.00012676296493384148,0.0706526622763113,0.00011000543206222678,0.013197235612505895,-6.301647834739871e-05,0.0004492805256065386,0.022162211002965733,0.0009014934279769877,0.0,9.564369662300138e-06,0.0351219432443661,-2.9619314878212363e-05,-8.301507765012237e-05,0.049629272807270725,0.05316196347243682,-0.0015766492951477186,0.0,0.007639364609212331,0.027605498310902477,0.00015221038586346722,0.0,0.015778315878856957,0.0504131229572558,0.010906254812187084,5.0465573915054734e-05,-3.178610078714169e-05,0.0,-0.00017558594264727935,0.0,-2.7675786942412586e-05,0.13236416714406424,0.03305293329771958,0.0,0.02179324253805095,0.01231996610601134,0.0,-0.0005204072047049383,-0.01688621197483646,0.0,0.010179875265236444,0.0,0.007450944582360695,-5.4922850890536895e-06
7,0.0,0.013570181917907645,0.0,0.0067575419726156015,0.0,0.0010220882321113653,0.0009962537534385617,0.02069518719512319,0.015053250371350189,-8.81953840502068e-06,-0.0001103802838694638,0.14983111505648763,0.0,0.0028589191199307517,-0.0006255581130464039,2.522522454800722e-06,0.004760835505102498,0.0016155965248892384,-0.0003644875604304788,1.1531228080320369e-06,-0.004096732214919323,0.0,5.8975929530390766e-05,-0.0062861594471902245,0.005321402533114272,0.07716636853945644,0.11191315741704662,-2.7423418234909373e-05,0.020345729423813422,0.00025408221755628753,0.014728863302172086,-1.446382858903233e-05,0.001354149158546887,0.003789517539075798,0.0058533618049507255,0.0,6.57892018905581e-06,0.0047717874927468654,-6.331410975998133e-05,-4.9353568649616707e-05,-0.017608998443340906,0.02081859286903348,0.001359190035638286,0.0,-0.0016387220933931615,0.27634442817906735,0.00045658118409860074,0.0,-0.06090099436159008,0.05929926909185893,0.01217223324114737,0.0003187342698719248,8.431541303349333e-06,0.0,0.0007104717887318732,0.0,0.0,-0.0025529718351125375,0.030338260092666203,0.0,0.01745589096625361,0.1494038187684442,0.0,0.0008497133333560245,0.006348075592911442,0.0,-0.01889765848160121,0.0,0.04402196165664605,-4.896749853943682e-07
8,0.0,0.009883996613536977,-1.602124921090215e-06,0.09376727978889576,0.0,-0.00030394376616546217,0.002223340370176832,0.019785205428785434,0.05973590366243209,-1.4444569809287144e-06,7.994702794689236e-05,0.04248345738090915,0.0,0.01585335631969292,2.679311209497475e-05,0.0,0.002186605270520631,0.015425431435220604,-0.0001669602474857823,-1.349590559750901e-05,0.0026435022642337354,0.0,0.00027982942394676994,0.0738432383864108,0.07369909281018217,0.018888993139790377,0.03504335653659068,-7.410917310387427e-06,-0.05834768274830944,-2.4175631168916524e-05,0.005983328649652348,-1.883872145595444e-06,-0.00024404414316427575,0.023048274898553867,0.032085887522016174,0.0,-2.588117246218821e-05,-0.03176003519861177,1.3560307661167243e-05,2.3385032361989686e-05,0.02045492770444899,0.09918605193703853,-0.007641374394130381,0.0,0.06340174631974191,-0.08028856970424739,5.295170785984484e-05,0.0,0.04649944993053881,0.04131353371283025,0.006049316924558613,0.0004803767327932578,-3.8476745341082374e-05,0.0,-0.00015705195150901688,0.0,-1.59761939072869e-05,0.02460153131779233,0.029605217074925923,0.0,0.05228323842439325,0.009841793066089836,0.0,0.0008278847096446336,0.018533833484434267,0.0,0.06160298979329538,0.0,0.0014966518748759509,-1.897000014719519e-05
9,0.0,0.012129817947598783,-1.0671936681419511e-06,0.019059478219139513,0.0,-0.0008588633085113105,0.01638811423835355,0.012758378183165477,-0.01935226431931637,8.54768983394981e-06,-4.572358222735044e-05,0.07380228084598993,0.0,-0.01084966369871117,2.648451749664608e-05,0.0,0.0011325189726543669,0.0325373275830986,0.0016016730434296929,-2.667838199586159e-05,0.01909818306857151,0.0,6.383242644330632e-05,0.10033328875100424,0.0359526916727287,0.03615280707433478,0.03325528788487508,0.00024260082838524128,-0.023713719323915416,-0.0010184932075818346,0.007716160000513908,4.650131179124579e-06,0.0002547011824475906,0.028395523061348158,0.001189951795174747,0.0,8.253307101765931e-05,0.04944700172200443,2.7828705138747704e-05,0.0002833118260245469,0.012359535754166266,0.028684601483224017,0.0038685019194796746,0.0,-0.002540544324516176,0.1896133350581902,-0.00048822340010926417,0.0,0.008529942624670201,0.08665640386596417,0.002768251633999181,0.0002589658204593271,-0.000296384669065763,0.0,0.003042226611613937,0.0,-7.938480756142091e-06,0.016213841701493717,0.003760733010356384,0.0,-0.010409005201985367,0.09112648556124553,0.0,-0.001185634656811341,0.04565201927461586,0.0,-0.026823643013582598,0.0,0.005041150823051866,-8.494902007571419e-05
