#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,0.02566543705115495,0.0038887527623675915,0.001331302491587155,0.02303686089174789,-0.013046643807015347,0.010767564617294657,0.017171637312850256,0.005939184031785587,0.009359701336366967,0.03613178319488947,-0.0019702800293361087,0.0011269647173635234,-0.001662121788573296,0.00939347720912109,-0.0007366725538232972,0.0015107099622570196,-0.09316382739635622,0.010713227596432876,0.01236833891699283,0.008177085851527311,-0.0025321350644268684,0.010822553665146733,-0.0015736608758430408,0.016359771866102137,0.01573307139277805,0.0033987976503485127,-0.01635707386809448,-0.0010106170741819632,0.002761164696299615,0.0024364099546077115,0.0018323519835846478,0.04740976827595061,0.030127726031936582,0.0010395107278302165,0.002717125914002728,0.008631009234856539,0.005155635835179874,0.07055529252729313,0.01804311676031568,-0.0037359190419159385,0.06335330518991558,0.01099071966991244,-0.0050272403657353635,0.1213148712733964,0.0014208784485246718,0.021996866949072925,0.07805340475614857,0.011055548378037336,0.01186022673474934,0.006698502364242232,-0.006335210176296193,0.004975124188361331,0.013071313536371875,0.0025056747199537818,0.013670633691035147,0.004836657185119936,0.015679642103539445,0.10014201294410388,0.0021501816729382946,0.027647200779510762,0.005544371575327689,0.04248974096638503,-0.0025899730795517794,0.015110428242726985,-0.021419357370299416,0.005236454971433086,0.05287260103243154,-0.0010012311505662576,0.04569986608953416,-0.0008368410548227064,0.004619993691922218,0.015762270685511958,0.0017622796992380159,0.005862498350817601,0.019676856272530244
1,0.028766652268616997,0.002161025051545916,0.0007474106318459836,0.004624257765139437,0.00030994577536520287,0.1296380732498599,0.04923815700974659,0.02425385180347312,0.010521203872951818,0.008921994687465623,-0.002045350461614794,0.0008069310301185181,0.004046895776074746,0.06948740418864315,0.032175805057544825,0.05376293751237727,0.017876800410874603,0.011959558818781399,0.0051500226847604825,0.010429869572632732,0.001172435799726136,0.008529076963665116,-0.00022361601809239205,0.006749061380831042,-0.0053623289810507775,0.01902853382744157,-0.0017399480830077108,0.061740428113714614,-0.0009086769169446663,0.030294900505573506,0.0016188757572487816,0.005682175502389046,-0.04490360086249065,0.0042379262339263535,0.04613679764690245,0.018145398832147334,-0.06035633299500558,-0.0042426802296113,0.0028458945144173007,-0.005068841234633406,0.008039032863342553,0.023878923703223195,0.012284131128930243,-0.0009886191123615158,0.003479916301354207,0.023528445061451457,0.0016526139268966413,0.011999230968434391,0.019851033808803056,0.0129043534966415,0.15280468142559867,0.0008366153801132636,-0.07078066631110592,0.05812661618095698,0.017424625637264494,0.002110475541500419,0.0030556319680993278,0.001770381342508479,0.05918860224394884,0.02424681097237957,0.0025928779466835297,0.003810811813967438,0.001038029555364714,0.008999367822929195,0.010094595584005809,0.003149606960584612,-0.0006872835889277757,0.0004237876669338496,0.003942095704385716,0.001925365467228365,0.03727278075840105,0.0022432904502299325,0.0015067259979343948,0.004356535493374283,-0.007674973583004924
2,-0.005342306017772702,-0.0047616925383339136,0.0006006902724754172,0.016569233462000822,0.07871243327849486,-0.0012386969589558787,0.012669724271806732,0.05210433910467715,0.009367089640448469,0.0616573321081782,0.0005901179544166746,0.00337595862321743,-0.006975676975945895,0.006619374053581016,0.0052785456246605515,0.0007031989227655616,0.03299593939530252,0.01289669075640858,0.04160072106540181,-0.000417309580308744,0.00017062648984007999,0.004603138293373345,0.0037108374598853987,0.04637543236769074,0.008628132015569293,0.0699826672501958,0.001456415304494713,0.013897890669335913,0.0012811050001354815,0.00296570448004211,0.0009984730867958454,-0.007842033028427118,0.014121782216276798,0.003970176493465005,-0.0016033377083757717,0.03644169241686717,0.008250233335866037,0.004801592705983978,0.010858498202140842,0.0065063741550889075,0.00267394726529087,0.023495253309635,0.0013553008555095725,0.0026635192947759507,0.0019398193261694595,0.010061287202931538,0.011810800161916199,0.025123612858571617,0.013217601965551723,0.010274129651227511,0.010008830854715376,0.00030696820711234563,0.013847971467663794,0.011316097844952681,0.11375513978778816,0.006036213573529444,0.007957122648301234,0.006735487791836205,0.0029796879486727957,0.01860644663856575,-0.006245967048280453,0.012572924330146534,0.0011190591407993103,-0.0018654181388165737,0.002227046731019236,-0.0016956984949080115,0.0027028438108644176,-0.0032741989138996897,0.05733013080936786,0.00599771755701458,-0.025703142004210842,0.07590345916773591,0.00585931236337219,0.011133125440116257,0.005648590659039703
3,0.03150074715474815,-0.0025954438003712044,0.07127578909032596,0.05871209707382381,0.005668929235661226,0.000458475474841995,0.023683409025598748,0.02793371762484304,0.09076254872633947,0.040255275366473255,-0.003459318882428153,-0.0069705990213387685,-0.0020529681955455802,0.007600794168784162,0.00400340271176812,0.03113154351013033,0.029347954267987125,-0.0012899563668657263,0.045960749758934334,0.0017325471661184203,0.0008426847936169206,0.010515332683561656,-0.003789753072439553,0.03056601598440395,0.021949269195244096,0.007916610197750251,-0.0007082687030039691,-5.050684917528728e-06,-0.024712838907082056,0.015323493772713932,0.006346333562187152,0.022958575902563352,-0.011815919732141075,0.02073383587865048,0.00861738047278503,0.07624235263048425,-0.0010418292172505084,0.001096648325174358,0.0063272118120169364,-0.00560948340418045,0.013345002828929411,0.0332202298449941,0.16422717077189397,-0.005989167660777932,-0.0006253039689620474,0.02425315439932018,0.007647946366662118,0.016493247995372096,-0.0164081964515392,0.025770029778578632,0.0070211922411725315,-0.0018036484499106315,0.023022905729932156,0.016190827247556744,0.018748397269148506,0.023609666412157334,0.0004404628193375811,0.003178339619678918,0.004850685467904802,0.014037478287784568,0.010215716832595043,-0.0001753519790985032,-0.000889035878586707,-0.0006379634833429021,0.012989338853182646,0.003601058838016397,0.0008660017128044332,-0.0014420674606462796,-0.07717530510487769,0.0008135771326382055,0.010510718477638929,-0.01930676807706818,0.01588566758744132,6.557544088406119e-05,0.001672475855252662
4,0.02039741331761271,0.010651498815705639,-0.00013221111419297685,0.02738389782483513,0.05830540827963986,0.009430984663040943,0.0018784474232925229,-0.08142231933950507,0.010454657258142779,0.019978894699048018,0.03388664453071876,0.006655643405911032,0.00492571894503727,0.009581586466917945,0.008611589910378532,0.010095916951183179,0.001481406159597429,0.015138418467861523,0.014610617237078126,0.005365432741724177,0.0007864234423249192,0.0859162364293582,0.0015538807705009015,-0.029206915201294266,0.025000550096081185,0.008068253302577403,0.003255951400904317,0.006961437313230485,-0.005138209368213718,0.0038795930188784238,0.0064962309575311225,0.006555217106179779,0.011735489541235197,0.002017865189284889,0.06976893448830171,0.007094648611016958,0.11763804480366104,0.002238344005343048,0.015413009830933208,0.007370192605395661,0.021395241532655575,0.029354149031089457,0.0001552980140053117,0.005940883912359613,0.06918095398882733,0.009824891512947704,0.005222332017690887,0.01041865456609792,0.01425453940877994,-0.07771612203570116,0.004331307138325166,0.0009306470898384322,0.010625519156330377,0.016092310029783133,0.0016239632177220268,0.008361582468268531,0.004459458688317897,0.00045107687643123517,0.03474908092829575,0.01984397796335109,0.005583626542697766,0.020318934093644204,0.03939531853025408,0.016941831819495143,0.05739580921332033,-0.001137424448629699,0.0018082220822292704,0.004063957230069757,0.01672813177664126,0.0041379073946227205,0.004440273442336884,0.004058702112152389,0.007972950681465318,0.00928340265410047,-0.006842887853184851
5,0.022775219196591652,0.005525127825301521,0.0007058283901817443,0.044427270969738024,-0.010522704467526463,0.002247371272042915,0.031031514510478996,0.07914810344104045,0.01538146140200469,0.009517872044554634,0.001767888788423929,-0.0038962588407642365,0.00619926613568529,0.013159941188851821,0.005713062530329317,0.028233802262087784,0.00966199424556751,-0.0011279178472941428,0.033131380025873125,0.005574425019907063,0.023437888630867515,-0.0033097078356255577,-0.003516480839326965,-0.007165703417502318,0.01694405481787404,0.00650941036831766,0.009417076727266428,0.009607779900832131,-0.013151470822252239,-0.0114676959919651,-0.0030918765559209142,0.005945773792227253,0.024173788127947515,0.09830352346683725,0.005010940252091148,0.020068588023311962,0.011287664549280065,0.019529814198757482,0.015383782629845195,-0.0007311761715071799,0.005571881899797256,0.038031364102081223,0.017546839679896505,0.0029828884441506463,-0.03451110586466571,-0.023320039483643317,0.000452943093148774,0.01360003201513878,0.0308631448473636,0.014572113772905019,0.007238138914453066,0.0035933810863705007,0.04395704639013428,0.01550038338094282,0.008697688096534094,0.00547628056149124,0.0025149015775082374,-0.0003862866129426623,0.0019639877099169906,0.03281761796519283,0.004987290903894743,0.0031939738615503446,0.001658260275901094,0.0024041725601899253,0.005926420084817546,0.10990702563443439,0.0033909167888232596,0.08210554376827324,0.014520068726733597,0.004515457588982765,0.01662990210118088,0.006083106535985336,0.0014917799198884175,0.023367376518860686,-0.0013802527873416457
6,-0.003625475830229427,0.02835238220346204,0.0006534504095983073,-0.005272858478691147,0.014189999339294063,0.00611693672103257,0.033044463571265774,0.025078971571065038,0.01166812614165704,0.026191917575088455,0.00019573956322725523,0.001074702508154865,0.014616833791963131,0.0019670134471011856,-0.00024937272417862406,0.01546565963515151,0.003337654847693915,0.0346735102008447,0.019823378422769135,0.0017741083702584892,-0.0003346098115961695,0.014355556819557193,0.0009886318473520334,0.007013804068473019,0.0279882266446393,0.01059080055644987,0.009219444844277384,0.002099777238696002,0.0064022907326857625,0.0017003216984580098,0.003617562570290432,-0.0008976513825166921,-0.01938436259902248,-0.0005675237649424169,0.0334208520136946,-0.001997378960713085,0.026403423922478082,-0.0015827619695755616,-0.007362102443964416,-0.002195433035693649,0.04277312305248504,0.027658418371143693,0.0022717672174579566,0.016260991248718736,0.005494008743102406,-0.01004603261072342,0.007828606561012103,0.0029303933078576446,0.044036241060272444,0.018645469713327485,0.015750502726747134,-0.0014186443211176632,0.035202658875709385,0.00802594113950514,0.009895231406446221,-0.015587206597120214,0.03619157128434249,-0.00024270464485728741,0.001514172028623692,0.014299013228892316,0.002047897502767862,0.0395737344994556,0.012843184685128373,0.11522739765321344,0.008058676730359916,-0.00035027113126868064,0.007739097934420123,-0.001821244349743401,0.011331330181933634,0.0030672447028526396,0.01725338196535623,0.002546447223607737,0.03320516419742958,0.03701604275688132,0.008055707381961224
7,-0.026631016309300603,0.012942603060898611,-0.00026474135637137623,0.005250531587914742,0.06135657871096668,0.005561164239877904,0.02496663147695835,-0.019201671807794023,0.009536082995244532,0.018964856823062082,0.002214229289400784,-0.0018502754374435115,0.0023223217876768153,0.02242453685103847,0.014305664771266775,0.02042182424859726,0.007756473787462087,0.025540214327327067,0.06494274112450749,0.012812984476287927,0.010244007042159322,0.01149540826853879,-0.0011831643955490878,-0.0045517287594863814,-0.00474846269726756,0.01743775494646022,0.00026493762785735283,0.053758086601889854,0.0023460261440193964,0.008165243005232976,0.015390731378286896,0.05859178988130105,0.025679352538325557,0.0038434199351763594,0.04227505479841926,0.0002145704564625334,0.005183142905917282,0.0039654737830576445,0.11608481583006365,-0.0050101342795424554,0.0030381638517228368,0.023903672758954962,0.0029947039146437,-0.018553413021832256,0.0031584066874405206,0.01678901159786327,0.005803351518208988,0.012748463078516285,0.019282959568028103,-0.0103269151575694,0.03403143276804079,0.013666787529678648,0.012458031598412663,-0.0009560401971887708,-0.000536162351208701,0.01355693562992026,0.0013763956952731636,0.004985075296526067,0.004795468415887546,0.03025386772378314,0.007365387644198691,0.02352550442290655,0.003664509970731051,0.0014848053997744434,0.008628618572318147,0.030422450892362635,0.0010266822403956594,0.00738986268182134,0.03568283370997191,0.0037289863354568508,-0.0017205133006613163,0.00880217835403886,0.0025375677077683102,0.0027371978528932615,0.0033979262919999545
8,0.04059729863201556,-0.009142547991400756,0.002938382644160604,0.02675410548017436,0.00045565474482788063,0.01287577158050237,0.04520647865849898,0.02698519573078889,-0.0034696587580991347,0.03784894138287796,0.0010171271330595404,-0.0020156847528614574,-0.004126680969095465,0.009540771597679716,0.03250343233616734,0.029295139816942574,0.022949087722448355,0.03088945594097152,0.06953901777878743,-0.012741908714640189,0.005039580145689063,0.01747341999248893,0.0027055079350372085,0.027393604568908516,0.021978065742610867,0.008759646027888382,0.0015041541000251006,0.006910871458649339,-0.0015369897521099725,0.0032395667295197707,0.0015457571682567128,0.020029201014623736,0.028687030330322525,0.011074780158526972,-0.020927825044193486,0.013670463419299781,0.021536596731168537,0.0039307652641932265,-0.0075252588321834835,0.004221068392047521,0.03053281909048905,0.044608709834872334,0.0037107055567777744,0.0038714466178890266,0.00508298111035877,-0.004945902880362372,0.00431084690354495,0.023067278157390916,-0.011784113986864407,0.0374573734425308,0.026734189243758547,0.0022591199810489274,0.051774493420808816,-0.009904551717998868,0.045653971611865435,-0.008501170686063564,0.004496522394210308,-0.0043157687072524825,0.0012854211214108316,0.03824189430070509,-0.01503942521499326,0.017024828018485795,0.003642584493900475,0.00140639758712191,0.0008781646849577908,0.00528276294158842,0.002123344248808092,-0.0009076223151340704,0.022452958358866026,-0.009933294554853447,0.008022259178518376,0.00525116243733551,0.0057070125688033334,0.018409672002567663,-0.009888198504536361
9,0.07290407073476508,-0.009632909668461252,0.0037737936027195077,0.02114429759272716,0.008991564932525998,0.00782113447398812,-0.05444562362734958,0.033215943122931635,0.012161808646560487,0.033119651015285786,0.01707374306407566,0.002368575144299365,0.005760562973787209,0.00801024966709173,0.023519364927489895,0.04258868770320943,0.002554296193661678,0.018403921124997637,0.03594757439802934,0.011657392255217053,0.0016106839201194495,0.04289573880961808,0.0004298617107433605,-0.0015246539613696245,0.022254817528887198,0.005162415329229383,-0.0006526359002528566,-0.00024481639156788713,-0.005491819414537293,0.002738995746153693,0.00789758741488806,0.018000048721511123,0.024626140506621277,0.01547481280446849,0.050402401389737374,0.018974714527710886,0.10285152867858573,0.0012078250854294682,0.012568551170055103,0.0005481323158865357,-0.022516124712978328,0.037495015715401335,0.002960808015071344,0.002712393675845723,0.018032705358110374,0.039397544408371614,0.0027356653664382495,-0.00757249043544402,0.00895839302734555,0.0005519997054306567,0.028845046480631166,-0.0021670723501292623,0.002920703410139205,0.016359453905020763,-0.003648227280131027,0.013126113463606315,-0.0013605784126787589,-0.0015191579466737734,0.002011943960761908,0.04979422978634957,-0.003476676537175024,0.009071577672214115,0.019859126719724722,0.000499249472932554,0.03401024785116649,0.0051202911137721695,0.0005723278434276457,0.0035014162676875816,0.03064280273835013,-0.0036155715240346743,0.006986335761123238,0.002729607357815107,0.032359041776937325,0.029105698312952955,-0.005243188304001211
