#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0013987472046219336,0.0812408234852326,0.022594099366662707,-0.0015532454030199767,0.02950663108597832,0.003721194921875783,0.01098452809708657,0.1676963585721416,0.024791363197829767,0.008039017435999475,0.00947551962194467,0.032145398729172985,0.003962833931902444,0.03837673546206011,0.009223971585174377,0.008015079476363525,0.011414455890948397,-0.018551258177399207,0.026396321285931106,0.0004873115464299577,0.0032866947715916024,-0.00183062880205791,0.010962986529579008,0.003148998542732689,0.11659168964530327,0.0027312883805395934,0.001637587259627782,0.036640138005152416,0.0031750874984071767,0.01773888947411974,0.037929469961835674,0.0060116490998268,0.03675730417512487,0.04529401507960206,-0.000495498344405056,0.042370458034696086,0.019721589362611026,-0.008412806303475856,-0.00954023729834501,0.021741971692838542,0.015622780672253343,0.036443040925478946,-0.0043089964797672535,0.00405222591603855,0.04535637650787771,0.012464646207130635,0.007554071889114822,0.004874348409334789,-0.015060076319424397,0.004467172163967172
1,0.015142244816137056,0.029311752796931233,0.025045000511357978,0.07930473715070771,0.003068865498445846,0.021763857908463875,0.004590368945771795,4.537900718283396e-05,0.008023973971483345,-0.05869411532523078,0.036685111806714826,0.010698431070289878,0.0156394446581744,0.01872748649655213,0.004175418732663733,0.00748304745630432,0.11981364182679623,0.03816383147111937,0.013685330799934664,0.006929842463606112,0.10605825037892387,0.0058002010518660605,0.024925091553301512,-0.0013374746472640533,0.008784546164628027,0.002746132859322398,0.02051258714398949,0.015679902550345202,0.005876519247522305,0.00840670636246176,0.008676959422449115,0.00239480848968021,0.025287365716572335,-0.006465788591894662,-0.001841832428668178,0.014466502910968767,0.020340235573640265,-0.010545851367433835,0.11530022412010979,0.02232906129096633,0.018484187152936184,-0.02265653875978641,0.0152288754467808,-0.004688029004344909,0.04587191817379083,0.04056812099130442,0.008542030280612331,0.09426270839193447,0.032419678051952706,-0.015030758342011436
2,0.011547206403354016,0.0925582800714131,0.025705864180793028,0.004453671104870832,0.015519171091001175,0.022860574486788167,0.015183659751504267,0.004134648468163472,0.01773350775183444,-0.01384317261275836,0.047137050156237426,0.03054282178420288,0.000423800006205366,0.01186436868561437,0.00608233880378905,0.01578532574467272,0.00741200380036887,0.05338476585448301,0.01837758987635707,0.002291234673059953,0.05718591900852126,0.023231674210937133,0.019610728825294615,0.00709813917024458,0.012628445885202838,0.04628954834375958,0.03103523546609779,0.010949600381825788,0.012476115911751597,0.00834936508824797,0.013046271582502121,0.0038718463051584076,0.028277913053756886,0.01768957530903591,-0.0010627451965185726,0.009208860617658365,0.016193851268631,-0.017361477679505653,0.054693541640391904,0.06428056822413576,0.009236410621839575,0.049676923277094144,0.005315090762005281,-0.0007779720378056815,0.04799255514272949,0.029210208927529163,0.0013139741700379712,-0.00407108959973048,0.0070078517893704725,0.014060317005008443
3,0.016579272840589226,0.019381900201008582,-0.0850817117163805,-0.00011510984093672034,0.012480835935467593,0.0004997734753596853,-0.0014448609080020187,-0.011828032658763653,-0.003397751750630092,0.02550891641983934,0.05009741155606402,0.020346003144683558,-1.6668137485647674e-05,-0.020966532976312586,0.008588062196708483,0.23322729004604592,0.010141311436362158,0.003358980916430011,0.002425078575511938,0.07304047450550165,0.01820336651701066,0.012833919069811564,0.11738040630994956,0.0012251801217497368,0.012851745148210175,0.0026613531079005583,0.009448008689148845,0.005451728523412728,0.00628167010349227,0.036460396981439595,0.012192137649600154,0.005860336082054422,-0.0094144106609622,0.016731460396771536,0.008510943825057394,0.003939916199606069,0.04145110649023997,0.010889178775273024,0.03520383829698641,0.039244110845057356,0.005172975726147156,-0.0005443989684967876,-0.00968594703793771,0.024732662159631283,0.03874937855624145,0.05895373359219791,0.000104657060798512,0.010262164319582124,0.04253440360498084,0.011903120405589265
4,0.0285041632849761,-0.0019542115984853277,0.027045931274084674,0.040548474454378945,0.05800520490787918,0.022927337619224105,0.039544710734863826,0.01614571253364225,0.038640085773254375,0.009843832210754917,0.021735972083965632,0.0261240223129365,0.002888440674190554,0.05513909604651789,0.012499976087804645,0.00913857579633373,0.02171341811959634,0.02513804359136074,0.014329839654483461,0.004444209060170178,0.018036700056320413,0.01637213429091565,0.006778342784408287,0.013416487830428328,0.015989332590602857,0.0073553335868694345,0.0045561918703756485,-0.008877116278494551,0.0021826881674654798,0.03846320672510496,0.03840338751842006,0.013689308786430007,0.05026460536211529,0.017072205060554593,0.007365059535630888,0.03095361690906548,0.04070884527690441,-0.007343416486195015,0.016877677970264057,0.016567383638481148,0.04991935666665519,0.01943612882493838,0.015814005816889375,-0.009798378542095485,0.04850099459553125,-0.04895995816889423,0.011514194167944733,0.003953028163627432,0.054795415396390976,0.008502675499023848
5,0.024711274933716987,0.020795566666027877,0.0252998041717494,0.002639356760191535,0.00949999468031552,-0.004809185826993543,0.005115643151545854,0.009347263728059335,0.017390548776616846,0.027582355700494082,0.016091971058105448,0.012579868635087539,0.0018601037328548912,-0.005825751646684354,0.0043065486888672795,0.03285237361903114,0.009357891176365046,0.007066942009938377,0.017802598050254057,0.1421261831693505,0.014294955854432537,-0.012926136338712086,0.029821121278723873,0.005583873534445161,0.020814264771055517,-0.02647183260747969,0.01162079318811267,0.018026478551262295,0.05310672185828474,-0.007220156917129415,0.02036576820652779,0.0006641593908861689,0.050585831314791094,0.03248169781409929,0.16577173912012064,0.016675368000765783,-0.005058528528321311,-0.0029022914555267417,0.02222142992898115,0.016586341615025788,-0.02984511530432521,-0.001517048302160247,0.015885243237196964,0.013009304391719406,0.024764605101669796,0.053056521505195985,0.018739484015867763,0.0042738768625383144,0.03302401658024036,0.011957969560661186
6,0.04994005923778796,0.0211139221700292,0.017789010524455414,-0.00126285387681058,0.02865832592739982,0.009023409120001904,-0.004059107210025769,0.012037798781986828,0.010140190027705363,0.01259560046592852,-0.025563246009985004,0.013879671033740888,0.0011213673518149611,-0.0016297246066571782,-0.0012896952449012546,0.007256873267317606,0.04050281168140026,0.0207793731281533,0.050169926982542544,0.025959529728511847,0.008020363773441393,-0.00865337360286037,0.035059479449551414,0.014331402725891389,0.009081227343977833,0.007453355063537502,-0.006435228297828429,0.014035419005251338,0.0013718754306265848,0.06472890043914596,0.11816020962040297,0.007287497409800379,0.05058119578973653,0.0180379736511291,0.004538292159906152,0.06060523805610015,0.05534989370130178,0.009467541797874988,0.02036528241389828,0.058310707431773974,0.013511100855765203,0.021207165767621963,-0.0005684849846935215,0.013485948844853175,0.03170165283814424,0.019809939206855753,-0.0012932943367818756,0.014689044673482171,0.019084334728164967,0.005421176496383754
7,0.011187270663776899,0.03177920366453078,0.03714086444185644,0.017259246806744274,0.06475553399379155,-0.005683853886056039,0.010029207939108067,0.010781449780856055,0.03566215475033219,0.01749064723756967,0.030005481734533712,0.008219440643415333,0.001005573017013734,0.005174412981277678,0.016053339559812006,-0.007681683482914169,0.003367230940341328,0.046699832840448846,0.010491929987982275,-0.0033885383191447375,0.014860962883606294,0.0013551444918033992,0.014647043740888521,0.0037222626721873666,0.020228878116731054,0.012278480296008218,0.016412457233301234,0.046615205600758144,0.029920157190880953,0.0041643011987231755,0.005081121930568671,0.010457395460022422,0.08146849141359055,0.01863982141606124,0.004883848075631505,0.006938289634481124,0.00508556904737842,0.01308747050340047,-0.0022907029465989355,0.034008040592581196,0.0408788521814797,0.06335555497924027,-0.0011066941803226477,0.0027844269666133345,-0.04000425428968012,0.013129360560267223,0.133445048963879,0.0038708017751821608,0.02358048063850201,0.04902721553936593
8,0.05201173510936063,0.07695246682978417,0.01613250495518737,0.0055602669500434,-0.007565247346733274,0.015534063471518427,0.015606087632438334,0.009099744711956823,0.03194486334429887,0.01614678231274567,0.03196592877973838,0.03174133892672253,0.0012845397067066623,-0.0027205434461940693,0.018045806866929737,0.007993938265966219,0.016684444383458202,0.03864557230975474,0.019194672949054675,0.036182185542404204,0.030183146067337786,0.025029503065543676,0.07681451344053358,-0.014689275643788552,-0.002131943220534076,0.011053827990991607,-0.003300044341929782,-0.01751544281169238,0.003059572795388008,0.04075998679179331,0.01760729417089019,0.008758864469636867,-0.06265262995910607,0.014329751887112779,0.004344512155348551,0.004693972004749965,-0.006155182018429193,-0.0024288285544670925,0.06686499161821323,0.08985237421980016,0.006877009140716937,0.010476192176237872,-0.00882714607211253,-0.0009446231582208531,0.06041729978000022,0.05035676051670384,-0.025149825270815104,0.01992609871115922,0.023604015237715534,0.003297129257244695
9,-0.018039580025408706,0.01235016201405928,0.016940641582900238,0.003926394854912811,0.04289868591528982,0.003096379035781307,0.04383864413803392,0.003241912855535359,0.08641779999980256,0.021545789190147855,0.007263555959925399,0.04727050105112914,-0.0010257798373114035,0.009920506848880612,0.04849129113780322,0.008757402151752648,0.002255009237084987,0.03553199709185663,0.015187526644260412,0.017110513133565715,0.00018208405326558465,0.12032368882765025,0.005549345075409569,-0.0009061782751282992,0.011558962205659856,-0.0007801873995613796,0.005559399095897058,-0.004470576327726737,0.006403246574914022,0.043575202279833566,0.006968027348208687,0.1106152880637821,0.011478851004388753,0.0373506254905236,-0.010806581498323574,-0.0038360011601696505,0.007123872468889581,-0.002203456333707288,0.01172135174572762,-0.033743858951459246,0.029986398102050497,0.03346947457569105,9.584691827442829e-05,-0.0008425831035491072,0.0893170280280379,0.013541741621688703,0.010144934429245016,-0.0017599673911569812,0.06045540704381,0.01497122978231635
