#shape=10
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
0,0.02250235476882571,0.01703242155414735,0.006748882647529514,0.004121214862859054,-0.09327945767069627,0.012875688889548426,0.002997947426212182,0.004987056709107894,-0.002080631078570575,0.014532720713085616,0.018815404720681588,0.003219428962606137,0.004375412785686635,0.04138507462976748,0.003193320342570036,-0.0007348164431321481,-0.0007055680214102866,0.018760641409870642,-0.01093183872643434,0.0013875438213601212,0.08603178020708938,0.014614228788647928,0.0007520488075449875,0.001543692923040311,0.0009464837543527471,0.008795377056563298,0.0043458670092152,-0.0011914488858661531,-0.004284285661248864,0.0027163581714495346,0.004136721637180611,0.006556582868057503,0.0005757766954273627,-0.0007177196553121194,-0.0030580198594248615,0.003944119888342893,-0.0006407509035643576,0.001904076993934841,0.01789560860936933,0.08815089018270382,0.003838788551961826,-0.0005887619892243459,0.02781410011957056,0.006062282030586278,-0.00022583411895223335,0.0040051529090098315,-0.027641532773317552,0.01615264311873973,0.007977135773341176,0.00591966445882899,0.004050180845216366,0.023437401299375136,0.036195792022031305,0.05971138352508211,0.0019328234154896262,0.0061738323514333796,0.004779443493641038,0.00150223371520586,0.022581408395208606,0.046268927130226484,0.017214514036879434,0.007607385373467051,-0.0008803804872391384,0.0013581850904645302,0.013593595608361394,0.0009349806728220171,-0.02551420388021251,0.00767451673007015,-0.00017841493218945662,0.010228882851666926,-0.001226605280431017,0.012082759153229814,-0.005797691073706898,0.004109862815159123,0.004327956984021105,-0.0016623196618654932,0.006362490506886578,0.032365667817658865,0.018835644752397976,0.019679172547852935,0.0025927678899206764,0.007355628226627826,0.005339087887290386,0.00014098541094117764,-0.00020832870250472575,0.00397374828756985,0.000991423943991575,0.057783475250723665,0.02923366242327399,0.002783139567319317,0.0042652016755054195,0.03318227151697631,0.01621414791716108,0.008143772052721947,-0.0017488822040284578,0.016909126311563244,0.05669956536444456,-0.0038834295304383277,0.0008532541139614128,-0.0019836720209471127,0.0030065498370470886,0.009675971361452648,0.03477947698104735,-0.0018074908702521474,-0.001530761983255911
1,-0.0011631263685110067,0.0036780669284846,0.0048253814328520425,-0.0031850579873542633,0.001954467912496675,0.0001231944743238558,-0.0015201807593377451,0.004736543937584944,0.0016721974936804212,0.012000324865092359,-0.0003771721524032282,-8.991566871820349e-05,0.037263113859665374,0.02366342631402857,-0.00046988341905609797,0.0015839451860017717,-0.002231684185707698,-0.0010925826029188062,0.020677780755929312,0.0011925896971239217,0.0010004148647714507,0.011043113373283802,0.0024876429004895974,0.00020588231414928602,0.0018367876987005788,0.0015357300420929402,0.004930470310731417,-0.0022276572201786297,-0.0027255346332682832,2.6993327614656944e-05,4.5975139010641796e-05,-0.0072764905861508,-0.00011870807811447203,9.92022540110913e-05,-0.00017112196581247762,-0.0032855972281216864,0.001991360680291228,-0.00044373642335421374,-0.0028196374630996145,0.004451423692381986,-0.013708148243422097,0.001374659886784069,-0.0011110237466181749,0.00661723347383159,0.00295358161970049,0.020725565720479292,0.00014700830898905622,0.0017166101551154694,0.005988921707808362,0.0004863113424189355,0.00168554575761022,0.002919998889490214,0.007874934785714065,0.0012171830322935877,-0.0019561023073554947,0.0016212016539917768,0.001603737049149618,-0.00011575788221706993,0.015844862963342515,0.0010963091219664998,0.005834790636170824,0.0047453100951879885,-0.0008809781947159247,0.001862620525767697,0.06155553849188316,0.000931797423082039,0.1287958263957886,0.13068637866721558,0.005913842878242477,0.0020114670310230967,0.0001327091668197658,0.0015786583073884022,0.1508533070630534,0.014731668612980113,0.00122884894323814,0.00011393497202480091,0.0024908092417284837,0.0021705063496360037,0.010597971158651147,0.013231716490543994,0.0012209309839735542,0.020508060310688712,0.007461682876091736,-0.000284819427914986,0.0008287624086901252,0.017811848332630716,0.058354465359889446,0.0005566122978599112,0.0021263470483393683,0.00669470454147398,0.007323159607577741,0.012920646130866815,-0.009981235020245786,0.001955418247351913,0.0027271171805511364,-0.0008355803541527189,0.0009250134393993542,0.1557362599731259,-0.0006114125839229731,5.1594342359383025e-05,-0.005668893592492779,0.008776000601575183,-0.004881799537056437,0.001608798163406854,0.0052790105999656065
2,-0.0011064556670870105,0.07255058941147667,0.01034463370923215,-0.038339458986747864,-0.0010793868456154046,0.0031288484201874704,0.0017931382433483201,0.06532846686748908,0.004058732083414375,0.010128609538383652,0.018188623591493158,-0.002095390974035798,0.009869781421262843,0.015822111342371957,-0.0014371482439550043,0.0025249460201914238,0.0014144686917376143,0.002790481328434323,0.004192350471911819,0.004353997486457966,0.0016312442448249153,0.00467751471007278,-0.0021413008981742035,-0.005610830776543447,0.004058904831678636,0.02122289024659611,-0.0021371189109451456,-0.0018247255558779326,-0.0007772126937787941,0.001838261752346731,-0.0037094223652960174,0.003963023698273539,0.001112102983242752,-0.0006338249719790573,0.003140194590455896,0.0005824485339651039,-0.004130053841620175,0.0014613590432169293,0.020098462522764114,0.029632408066818293,0.004392214392603281,-0.0011645191654681742,0.019534419040333584,-0.005427469746710441,-0.031063587219867978,0.0031408424980223703,0.006438547644807937,0.02417633960513686,-0.014832239754409796,0.009428778744188767,0.004916014453597601,0.01040707903988967,0.11351174956082985,0.0015468302880916472,0.0004988866547722166,0.0201986294842027,0.002885680009156383,0.0026557408893032063,0.00930001364966146,0.007928218247570945,0.020760102864647637,-0.0021185691916251635,-0.0017412960819543609,0.0004907991617002314,-0.024101756251214263,0.004677387216178558,0.005986653511650862,0.011758000197805415,0.0015147018408917642,0.028901793690036655,-0.0022149860140600326,0.022088480241548296,0.015187427959158933,0.016675461687418253,0.003431800131075622,0.0028817479556918005,0.007514946312215886,0.043079839437381466,0.03137589503942796,0.031245830153653554,-0.0025361461596418835,0.037172819128268406,0.0650630370058407,0.006673192347849281,-0.0038700518559226077,0.00487058402701694,0.04331674423746562,0.0158206175755942,-0.00040133128606228383,-0.0048660863202345086,0.004120748729227027,-0.01551277841493387,0.006916918317782364,0.02520609814454111,0.058131867448512536,0.03035974776848026,0.007418162202876571,0.005055516964672797,0.002841248482247788,0.017415799833413802,0.0060078337476908925,0.015440996113061722,-0.020391945263387248,-0.0051829613593572426,-0.000473737015991487
3,-0.02045595961652076,0.015809971721290724,-0.017818494847295502,0.001153632683407444,0.025639408436334714,0.012094238819902653,-0.002880835917278983,-0.0015839438490286716,-0.01186954674596488,0.0034143673528026874,-0.0016789382453271102,-0.0004013333722047151,0.008057861810815192,0.029960515234139125,0.0018620983817195648,-0.0002454110411031522,-0.0028980325887348756,-0.00873873810957775,0.0009089827916551739,-0.011556628125236678,-0.0021738210462094185,0.003774223047093692,-0.001674269716006325,4.830905711860685e-05,0.04491186808534634,0.0012582778986196808,-0.004918620352411724,0.022752610581908982,-0.013992356224813336,0.028159927112853148,-0.0041771004426664525,0.012133735039601214,-0.0013502964789037653,6.242478862672887e-05,-0.00038101660655122713,0.04226676029906445,-0.0010234265248953208,-0.0004871601760492594,0.003967249764575712,0.004151644381400828,0.0010720461447959863,-0.0026793578974957754,0.006386328113391116,-0.002817574620574381,0.0009346507474090548,0.04680506032212414,-0.0027488107881407536,0.019315124057230244,0.024229724485518415,-0.0041863653087877515,0.001478610553763648,0.0035317598856169897,0.0526245146667986,-0.0032405427929781605,0.10052744919922828,0.006543206611312914,0.06083360098642044,0.0052599801458779105,0.012002318856803083,0.0038900400291744268,0.0048754407874751805,0.018543167843721276,-0.006424770965482527,0.00412793722157222,0.01410462375170668,0.015527080925427244,0.0005637223607733181,0.018434930097797748,0.0043334493538195315,0.00019621097047144408,0.0021533416902294843,0.01447164841215543,0.04582243788693899,0.042861963344243664,0.07418813408105172,-2.9031008556764266e-05,0.001682604951977529,-0.0011410990318766127,0.0674017924899112,-0.002781606792442499,-0.0002778275450306871,0.006862119558906223,0.011389803463738008,-0.006607939850809875,-2.0954574675152608e-05,0.0019985964642631722,0.013647736118351872,-0.01599020584076708,-0.0038693368537862246,0.018556572537151213,0.004065640878992943,0.00797045039218305,0.0010879607022274383,0.09713033568599036,-0.001073231233484695,-0.03644674292888764,0.0021862319333015557,0.0029387589582984316,-0.003599239092556079,0.0011567701886710208,0.008395466436937575,0.018675779957217763,0.007223476187930801,2.5384709068150142e-05,0.01118688745925108
4,-0.0013971223239075579,0.0020791140419302587,0.026873426726673214,0.00055232614384245,0.007794084786081507,0.00107216838822511,-0.0008961388235560362,0.0022848285052552396,0.009750951135963574,0.009310431504144812,-0.0007390236812363678,-0.00014653426887610712,0.08856168410037793,0.016954890301843974,0.003527462108902372,0.000753621453885968,0.005514960194357154,0.0036274761234465352,0.016229215186574317,-0.004548673102118429,0.005264050160526355,0.021102278475093616,0.00337274661639424,0.0005690514852381486,0.0016337883272861942,-0.0004787438734229102,0.007392632230478665,0.0013397494248471524,0.001443348473916087,0.002793161954405061,0.008028541124819313,0.003245000155713515,0.0009321693279619122,-0.00036471357376443024,0.08772591439699305,0.0025863884585047314,0.038953883135495276,0.005429354807818654,0.005136333950219629,-0.0009567991884009517,-0.0017912317318071152,0.006616122015249265,0.00504674095006796,0.004739088397818425,0.006748525419426347,0.0013269995836972732,0.0023011038793753027,0.002882557064475968,0.009817512522762282,-0.0007488023634624105,0.004651680278004036,0.0012022041831163722,0.006789333884655924,0.0007730731086140487,0.0007828348575494574,0.0024961854232713326,3.5538369352676044e-06,0.023077564127114213,-0.05464963401153051,0.002410036909033344,0.025139837043687236,0.00625120999419553,0.007573765822811238,-0.00010702111568617295,0.01453997147393261,0.011564712778815616,0.0013036312968836927,-0.008203249981607581,0.11941084867779445,0.005024446156287213,0.06610260424535061,-0.0019346242825800557,-5.337750914920797e-05,0.006215784410010267,0.002050736535985567,0.00013822574347289372,3.647077106181494e-05,0.002046478751578388,-0.0021837774963420127,0.06499896462336889,-0.001636678557282948,-0.017087000949502863,0.007734927722944929,0.09083184179422078,0.006788821574596735,0.0006582964837689738,0.01057292292228805,0.0009316672372250212,-0.0007878442754739114,0.004643516750607836,0.000151586989465154,0.038283229929727165,0.0167668909553081,0.007320582604599014,-0.0004401288550569115,0.0030545945391619533,-0.0033199092386688466,0.0040925592451379975,0.0039512086441288305,0.011766183060296868,0.002765673389470189,-0.01923032503839803,0.005495898456206752,0.004005982604335699,0.07780530425728456
5,0.0028386994596906936,0.008382810537321327,-0.008029908700038996,0.0010426824348585243,0.035756197821779086,0.010038676556707123,0.05346336085088442,-0.009725119204203889,0.006270110102675531,0.025176863902469683,0.0022476477573773156,0.0007027697672894424,-0.018370111931085332,0.009052635778171812,0.006848688070801606,-0.00754251769784158,-0.0011009800203285733,0.031453886603973684,0.0017574442941914905,-0.001015523478460589,0.008649594097045382,0.032536213476147935,0.0015661821923354552,0.007196837123226413,0.06882773538791671,0.0019821585630109394,0.019602786788932423,0.0037586651430888255,0.008019568845076494,-0.0007496592104787767,0.007340618747203421,0.014511451319279096,-0.00029412800629421987,-0.0010978451175996547,0.004901255513300458,0.0015631268302530594,0.00253400999976705,0.0006439532881446631,0.009437481017035716,0.021079502551984344,-0.0012454486438313276,0.0027822644104990193,0.009738366544160205,0.004925273977159658,0.0008894330871389326,0.004598498771322664,0.000471568652683281,0.025393046328266684,0.0033162858198942683,0.0004773953854606659,0.006714164508359261,0.004393602756296818,0.01222098049301908,-0.0005672903861642353,0.006192661081201989,0.0009678279867835185,0.016509627958787562,0.004357110971162287,0.009156586767724547,0.017909448729702824,0.015789819013540943,0.09741338314633503,0.0037687693137206948,-0.010138127534632045,0.033100460243665614,0.010464324993464174,0.0078092216615637065,0.019073486719257824,0.005533355734552694,-0.0022220185248764705,-0.0019149757914241378,0.00677813865116058,0.010026556170698017,0.00617297918712094,0.03865455063369233,-0.00016764512645020782,-0.03811766258756731,-0.00040285469736879136,0.028267241912633995,0.012676037560518237,0.06623882085507202,-0.001239135486028524,0.00171275886333029,-0.0024399214704726516,0.0009897791406662177,0.001513049162148422,-0.03283422314016693,0.018342493770322644,-0.015700061127402354,-0.0022894247033563896,0.0024634646809235956,0.015290376138136972,0.020802906263184217,0.0608466247721056,0.012345319596811078,-0.003841438726917749,0.008319635431882537,0.0034324888065388644,-0.001637334619677264,0.001986221007632406,0.00563595726051806,0.077229279667981,0.013280249429487544,-0.001825263335579566,-0.004635406549125478
6,-0.0010784675795439637,0.011170477892916222,-0.0015606252788692356,0.005349235098904802,0.015056797463513261,0.0023522828110283693,0.00010167760347217823,0.0013457407064673159,-0.002264315017354179,0.021005455737777533,0.006754212800689901,0.0005563981610692486,0.0161410297443626,0.03417050382533941,0.00078274187315103,-0.0012490404841774786,-0.00020556165826711217,0.006194414204769647,0.00993654503338085,-0.0019566070954604585,0.014656298073361839,0.1021517678352786,-0.0004421346692780159,0.0026852232223655826,0.008111657741884269,0.0020829166289725895,0.10254999827234859,-0.0014728443036117346,0.0005142528469443134,0.003886301990917925,-0.0017060391440758724,0.01706902436569432,8.702794720095232e-05,0.00023045575922424062,0.00471686386702763,-0.0025492103922147118,0.0016913067251093869,-0.0004496041199164219,0.012585045129126997,0.023074327658186726,0.0002860125862182665,0.002099397471001382,0.010636675643837338,0.0003712507970995225,0.01810234163263298,0.0022213240705422294,0.0052281551606734615,0.013390471888283774,0.007864635949630265,0.1099886791417446,0.07153603062164939,0.004363214045848866,0.017326484755975004,0.005345589573988984,0.0017206399107303125,0.0036197225881650632,0.0018231282122447483,0.007000990553066197,0.022068109900683492,0.0019237570593885352,0.0018682758650059208,0.003761607084108195,0.00048798092542421816,0.00016262116500400308,0.005484071407771743,-0.0019308391257046777,-0.00418470808425084,0.010637260749868243,0.006453279436241278,0.004271716787291592,0.0024077959298100106,-0.041379878524903414,0.004035484233003045,0.006395534737357299,0.004804985752054295,0.00154948017969646,0.005251818791219242,0.008399615541453255,0.030989348284832373,0.04156564589197572,0.0006799177802103873,0.005483235147989428,0.013511615373847779,0.019524584600134343,0.0035998140366667163,0.0004986292112347063,0.0019426789693627274,0.01824998564568566,0.001756584190017254,-0.0003424631552942837,0.0005741784973866935,0.023786283854717215,0.03570070910726099,0.006577016696131544,0.00104795875340634,-4.0935113155813724e-06,0.008494982436114008,0.0005705373023420301,-0.0007017144873265334,0.006460939988421512,0.007935271796035898,0.005598320515207056,0.009374677399569008,0.00010639464314458332,0.008056451104973153
7,0.04348492276573211,0.010345864354657473,0.026929322240981945,0.0059155336123328595,-0.012574067592686896,0.05780893983667894,-0.0036511086176095864,0.00236833807774755,-0.0004291468744711036,0.040644029833162204,-0.000943872039015736,0.002193525379789622,0.017553763071467023,0.027909492296234913,0.09159376327600136,0.0007894889933362795,0.005311746750323009,0.014513990732958868,0.013697752725158488,-0.0006481915510169931,-0.00023880022493950187,0.009696606143437793,0.002707260474680953,0.0023667871839760267,0.005220998072090747,0.0040679856160008195,-0.0028697025928119705,-8.675993968002452e-05,0.006063132855695598,-0.0006041023880151414,0.001043247486466004,-0.0031015112460166506,-0.0015419000738096929,-0.0007281809590482682,0.0029890600143285162,0.001667295678068578,0.002869911827732525,-0.0010465744369054719,-0.0029266882612282137,0.01668685732169802,0.004576252359189332,0.004334682247738949,0.010521602922191182,0.025563332973898376,-0.003965623859033618,0.004445127722161584,-3.156700796030291e-05,0.013263636876642265,0.1067117531631727,-0.0008272067947091402,0.0010085911285077432,0.034175576367762285,0.08148039637445376,0.0013692606868708924,0.0015791026001447798,-0.00015603248584815656,-0.0007312640544140214,0.0003758572364771238,0.01660061918698841,0.010704324500106182,0.004290026184025841,0.012389797432417655,0.0053081633833281395,0.0023612765068870044,0.0011955064028910543,0.014141766169579796,0.011741021062998291,0.013681582993652108,0.006630501849534066,0.006361657925241584,0.0006040665875272474,0.03164330629123462,0.014978514620718497,0.009005262291744188,0.003602501144512425,0.00048584703750050696,0.010111342163916149,0.004909822103146848,0.008165426945193526,0.014145648283574199,0.004347470252831496,-0.033380875111301694,0.0026096395853539792,0.0007327070818093299,0.003195812217691918,-0.012869742902093955,0.04193401101038208,-0.04075677683248237,0.0016559913761859716,0.012449139433244395,0.08786266942071173,0.0030529909222532688,-0.052880417484303874,0.002340788311550988,0.0004689021561319775,0.02785528688138748,0.010678368681842536,0.0023671619062570343,0.003433182174512734,0.0029511955651197754,0.0009521012391788662,0.0024827718374795366,0.05440211626025398,0.001775902180960096,0.0005391242835139423
8,0.0014845279956628066,0.032309174408723655,-0.016489686562761216,0.011745557068709826,0.014801298316948867,0.003771444543783299,-0.0002794627433461939,0.0026950453772749375,0.001182911536610068,0.012901425019428706,-0.0005829771374139253,0.0005342573295009475,0.017026784528864938,0.03268422696109616,-0.001727860888976017,0.0009821433429252147,-0.005275658693378156,-0.016855737318463734,0.007316384537890299,0.003937380027086468,0.004249043389469425,0.014008860858603372,-0.0023111575874987236,-0.0022320602952338995,0.036965780656009486,0.0024227169098029904,0.010047167463593609,0.0026155256433702157,-0.0026567784212361673,0.0034463018244508376,-0.008146399069540207,0.012140838836154305,-0.002359194426833223,8.843297716582706e-05,-0.0013167974984859255,-0.003189284605922987,-0.0020941668937516666,-0.004604028579262825,0.008054835592248412,0.015288243992201522,0.0004335226097630516,-0.005259027965312227,0.07640227458941727,0.0011451750723586022,-0.0010379831614530776,0.004608919193504919,0.0027176797116335513,0.059898044317567,0.00896423034890844,0.0054145754204373295,0.0022117727161396076,0.0039829846643615,0.031226783373819962,0.0005099719727015306,0.002798481022819346,0.005754922481212923,0.008777719961775142,0.003005420464183826,0.02684801423085584,0.011251786966161493,0.02077016827919704,0.010882645314877877,-0.0047934529923063015,0.0028647122255599194,0.03945651298410462,0.027675652352932244,0.003968405672414061,0.04635258434453642,0.010274442725563422,0.003911212622034343,-0.004809846752567778,0.015645361594615118,0.040201728760845976,-0.006986044867251533,0.0058518939853705165,0.0008962890488360744,0.007193018969205101,0.00040773305653053147,0.03108832179043457,0.005544358136380046,0.0018118459284568668,0.01890114616808056,0.00625524958332974,0.004253769077148887,0.0007681533743852637,0.0010666462318184356,0.0032901511574317003,0.007627833550147157,0.0009222502358601454,-0.0070623704097403095,0.001083341773791893,0.05302641296034407,0.018726168733864963,0.020282135147068035,0.0031261606480293093,0.009590743165206073,0.006147140559191868,0.027613160916851787,0.0013589329775064922,-0.0030600953049007046,0.0011575762042105257,-0.004049317809243681,0.022661582951130355,-0.0008230640238476608,0.004571409822044332
9,0.004085223277719909,0.0008572951453690363,0.024411683068372787,0.04025793289433576,0.015119701824242908,0.028955435360465742,0.004267036322291727,0.0008780128862866861,-0.0077320628921211,0.015360672031325611,0.0022992885115092994,0.0025941157650183084,0.11027732940510657,0.03420916170368325,0.0031514274975296083,0.0027832959905771523,5.563489177573699e-05,-0.006486508293287919,0.02972969460444382,0.004908035035028423,0.004073360057955707,0.006006411055145404,-0.0004122393305261106,-0.0013734511819559036,0.01996757279103275,0.0008409919255820376,0.002523902855537251,-0.0015103024869317853,-0.0021152350347236433,-0.0029291004203527604,0.002558807767002256,0.011614687033583653,0.001488038069183628,-0.00037100846690003023,0.010348531998254215,-0.003965996818521106,-0.00015603975556438657,-0.00021380847312587342,0.0024020400045276745,-0.0006024798630406517,-0.0006693497225369277,-0.0015504289774736426,-0.048697140323287834,0.012656208530023852,-1.715445514533913e-05,0.005150288740639049,-0.000829294412550781,0.020612230824969095,0.018108055728194843,-0.0021682071742293,0.0018419888284545573,0.008815878810681261,0.013125433442230506,0.0011680107632102749,0.0031811628061760677,-0.019554366058940405,0.011747901781647474,0.00275100447534441,0.0012151780989548308,0.004010859074473475,0.016438212749564488,0.005454663022794814,0.0014443066914652926,0.01417118604976375,0.0070475065236856585,0.07628874173096598,0.0038006330184688175,0.018758914828386253,0.052770249494720235,0.0012219378357542301,-0.002050067362998447,0.0208318458552502,0.026535162724746438,0.013670422011160642,0.0037044228255891046,-0.000746306326761378,-0.0030005865743970633,0.001413452812631947,0.0054370612506793245,0.03710403316521692,-0.001333626208898773,-0.002849827241158514,0.0016912689842590292,0.0030261892282634835,-0.004852855858724174,0.0008522578659954105,0.009109433518294944,-0.006518299043842144,0.0016937767661120864,0.010595541900959573,0.005505517964861476,0.06191192728837299,0.018154801700705693,0.016332575822052955,-0.0002885794483434726,0.029424554505301417,0.0040672613027814275,-0.005870160162903186,-0.002897012297000722,0.00637055156498802,0.0003936507061294137,0.01594071552132644,0.0658288357292831,0.00866755874920144,0.0256927917786241
